[00:00:03.973 --> 00:00:04.614]  Big Brother.
[00:00:05.274 --> 00:00:06.316]  Mainstream media.
[00:00:07.056 --> 00:00:08.138]  Government cover-ups.
[00:00:08.798 --> 00:00:09.619]  You want answers?
[00:00:10.380 --> 00:00:11.281]  Well, so does he.
[00:00:11.301 --> 00:00:15.586]  He's Alex Jones on the GCN Radio Network.
[00:00:16.126 --> 00:00:20.190]  And now, live from Austin, Texas, Alex Jones.
[00:00:23.728 --> 00:00:28.269]  2 0 1 2 2 4 4 8 8 8 2 0 1 2 2 4 4 and we'll get you up and on the air today
[00:00:53.584 --> 00:01:06.367]  There is a article that was posted this morning by McClatchy Newspapers, they own hundreds of newspapers around the country like the Fort Worth Star-Telegram, that is the most detailed
[00:01:08.166 --> 00:01:11.868]  Mainstream media report that I've seen about Goldman Sachs.
[00:01:11.948 --> 00:01:25.775]  Now this tells us really nothing new that we didn't already know, but it's the first national publication to break down all the crimes of Goldman Sachs, who are private shareholders in the private Federal Reserve System.
[00:01:28.655 --> 00:01:31.078]  And so this will be news to the American people.
[00:01:31.639 --> 00:01:36.266]  And this writer, Greg Gordon, deserves the Pulitzer Prize.
[00:01:36.366 --> 00:01:43.716]  But they normally give that out to lackeys of the establishment who put out pro-globalist propaganda.
[00:01:43.756 --> 00:01:45.679]  But this is real reporting.
[00:01:47.464 --> 00:01:54.286]  And it is the first time I've seen it all boiled down in one place, and they have gotten some internal Goldman Sachs documents.
[00:01:54.606 --> 00:01:58.227]  So there is actually some new information here, but it verifies what we already knew.
[00:01:58.587 --> 00:02:09.411]  Goldman Sachs helped engineer the housing collapse, knew the whole time this was going to happen, and set it up so they could destroy their competition in the process.
[00:02:13.172 --> 00:02:16.193]  And it is just an absolutely amazing
[00:02:17.978 --> 00:02:18.938]  Amazing reports.
[00:02:18.978 --> 00:02:28.942]  We're going to be going over that today and dovetailing it with the Wall Street Journal admitting that the carbon tax is a world government plan run by the banks.
[00:02:28.962 --> 00:02:32.463]  I wonder how Rupert Murdoch allowed that story to come out today.
[00:02:33.464 --> 00:02:39.086]  And tie it also in with statements last week by
[00:02:40.086 --> 00:02:44.807]  The Duke of York, one of Queen Elizabeth II's sons.
[00:02:45.208 --> 00:02:47.508]  Banker bonuses minute, says the Duke.
[00:02:48.489 --> 00:02:52.170]  50 billion in bank bonuses just over there in England and counting.
[00:02:52.490 --> 00:02:56.791]  He says that's no big deal and that we should all thank the banks for the great job they're doing.
[00:02:56.831 --> 00:03:01.132]  So this is the let them eat cake attitude that we see.
[00:03:01.593 --> 00:03:05.994]  Also a huge stack of really important news and information.
[00:03:07.837 --> 00:03:12.539]  On the flu front, headlines like, boy rushed to hospital after swine flu jab.
[00:03:13.660 --> 00:03:19.143]  Public school nurses give swine flu vaccine to kids without parents okay, sends child to hospital.
[00:03:21.444 --> 00:03:31.249]  Countless local news reports of people being paralyzed from the swine flu vaccine, from other vaccines.
[00:03:32.630 --> 00:03:36.892]  The FDA admitting that the vaccines are paralyzing people.
[00:03:38.064 --> 00:03:41.628]  I know people who are getting sick from vaccines.
[00:03:41.648 --> 00:03:47.154]  I don't have to read it in the news, but it's not really in the national news, though.
[00:03:47.174 --> 00:03:53.600]  It's all over local news in Texas and Kentucky and New York and Massachusetts and California.
[00:03:54.061 --> 00:03:55.482]  So we'll try to break this.
[00:03:56.494 --> 00:04:15.848]  National, international media blockade, where the national and international media, the big nightly news programs aren't talking about it, but all over the country, ABC, Fox, CBS, they're all reporting what's going on and the government's admitting it.
[00:04:16.348 --> 00:04:20.471]  Then I'm driving into work today and hear Dr. Dina Dell on the local station I'm on, 590.
[00:04:22.171 --> 00:04:32.159]  Saying that it's all made up, nobody's getting sick from the shots, and that he's glad that conspiracy theorists aren't taking it because then we're all gonna die and that's good for the gene pool to get rid of us.
[00:04:32.459 --> 00:04:33.560]  Just a bizarre statement.
[00:04:33.580 --> 00:04:38.964]  I mean, all I'm doing is reading newspapers and watching local TV newscasts that I see online.
[00:04:40.711 --> 00:04:44.334]  Because internet viewers get their news from the web, we get a wider spectrum.
[00:04:44.814 --> 00:04:49.317]  People that still only watch television or mainstream radio, they're in the dark.
[00:04:49.777 --> 00:04:52.499]  We'll break all that down after this one-minute break that's coming up.
[00:04:53.020 --> 00:04:56.602]  Have a host of other news items we'll be going over as well today.
[00:04:56.642 --> 00:04:57.043]  Stay with me.
[00:04:58.817 --> 00:05:01.419]  Hello, this is Alex Jones with some important questions.
[00:05:01.820 --> 00:05:06.804]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:05:07.164 --> 00:05:08.906]  My answer would be all I can get.
[00:05:09.206 --> 00:05:14.031]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[00:05:14.211 --> 00:05:15.172]  How much do you want?
[00:05:15.392 --> 00:05:16.153]  When do you want it?
[00:05:16.533 --> 00:05:18.114]  Now or after the battle starts?
[00:05:18.415 --> 00:05:19.235]  When will you need it?
[00:05:19.476 --> 00:05:21.557]  Can you buy it without proper identification?
[00:05:21.677 --> 00:05:22.798]  Will there be any food?
[00:05:23.019 --> 00:05:24.340]  Will it make your children sick?
[00:05:24.540 --> 00:05:29.603]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[00:05:29.804 --> 00:05:33.026]  You wipe out all these problems if you have a good food supply.
[00:05:33.386 --> 00:05:36.888]  Food is your ammunition to fight for your freedom and your life.
[00:05:37.209 --> 00:05:38.189]  How much will you need?
[00:05:38.429 --> 00:05:39.050]  We don't know.
[00:05:39.330 --> 00:05:40.251]  How much do you want?
[00:05:40.431 --> 00:05:41.171]  All you can get.
[00:05:41.191 --> 00:05:42.192]  I'm Alex Jones.
[00:05:42.452 --> 00:05:45.213]  I want all of you good guys to live to fight another day.
[00:05:45.513 --> 00:05:46.633]  Call 1-800-409-5633.
[00:05:47.614 --> 00:05:52.775]  Or check it out on the web at efoodsdirect.com.
[00:05:53.035 --> 00:05:55.696]  Again, that number, 1-800-409-5633.
[00:05:55.856 --> 00:06:06.479]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:06:07.079 --> 00:06:10.060]  It's Alex Jones and the GCN Radio Network.
[00:06:12.008 --> 00:06:14.450]  Thank you for joining us on this Sunday, November 1st, 2009.
[00:06:14.850 --> 00:06:24.137]  We're going to be live here for the next two hours and we're going to open the phones up and be taking some of your phone calls today as well.
[00:06:24.477 --> 00:06:35.645]  But I would hope that callers would call in on the four or five big news items or news stacks that I have here because I do want to get your response, your view on what's happening.
[00:06:37.026 --> 00:06:40.189]  There is a real gulf developing
[00:06:42.290 --> 00:06:57.714]  Between internet news customers and people that only get their news from mainstream television and talk radio or their local paper.
[00:06:58.855 --> 00:07:03.196]  There is a real dichotomy here, a gulf, a separation.
[00:07:05.845 --> 00:07:18.574]  This weekend, I spent several hours searching the term paralyzed, Guillain-Barré syndrome, flu vaccine, bad reaction, and no exaggeration.
[00:07:19.995 --> 00:07:28.161]  My wife had to pull me away from YouTube alone because there were more than 30 local newscasts, and I printed a bunch of them off.
[00:07:28.221 --> 00:07:31.003]  If we have time today, I'm going to play some short clips because
[00:07:33.456 --> 00:07:40.730]  A, we just can't sit here and play everybody else's news, but then B, people listening won't believe this unless they actually hear it.
[00:07:42.578 --> 00:07:45.539]  And then C, we don't have time to play all this on air.
