[00:00:01.548 --> 00:00:03.710]  He's the T-Rex of political talk.
[00:00:04.310 --> 00:00:07.112]  Alex Jones on the GCN Radio Network.
[00:00:13.297 --> 00:00:17.440]  Joe Berlinger is our guest for the rest of the hour.
[00:00:17.480 --> 00:00:20.502]  He's an award-winning filmmaker, journalist, and photographer.
[00:00:20.882 --> 00:00:29.649]  His films include landmark documentaries like Brother's Keeper, Paradise Lost, The Child Murders at Robin Hood Hills, and Metallica's Some Kind of Monster.
[00:00:30.129 --> 00:00:38.382]  His most recent film, the multi-award-winning Crude, debuted at the 2009 Sundance Film Festival and is scheduled for theatrical release in September.
[00:00:38.482 --> 00:00:39.183]  It is September.
[00:00:39.624 --> 00:00:44.832]  The inside story of the controversial $27 billion Amazon Chernobyl case in Ecuador.
[00:00:46.022 --> 00:00:55.867]  And it goes on, Stephen Holden of the New York Times says, crude, rarely have such conflicts been examined with the depth and power that Joe has engaged in.
[00:00:56.427 --> 00:00:59.969]  So we've got him here with a documentary, crude, amazing film.
[00:00:59.989 --> 00:01:06.812]  We're going to be playing some clips, though there is some profanity in it because it's a documentary, so most of it will just be video in the background while Joe
[00:01:07.932 --> 00:01:15.916]  Is talking we'll play the trailer to coming up here on the radio slash TV show people tune in all the time and I get emails Why are you talking about video?
[00:01:15.976 --> 00:01:17.436]  I'm listening to you on this radio station.
[00:01:18.057 --> 00:01:30.182]  This is the 21st century So it's not just a document cam or a video cam like Limbaugh has we got cameras all over the studio It's a TV studio now got document cam video clips
[00:01:30.822 --> 00:01:31.923]  Full production crew.
[00:01:32.003 --> 00:01:32.504]  It's great.
[00:01:32.524 --> 00:01:37.568]  You can watch it live if you're a PrisonPlanet.TV member.
[00:01:38.689 --> 00:01:40.911]  So, Joe, it is great to have you on with us, my friend.
[00:01:40.931 --> 00:01:41.872]  Sure.
[00:01:42.073 --> 00:01:42.713]  It is a pleasure.
[00:01:42.753 --> 00:01:45.496]  I've missed you since we hung out a few years ago.
[00:01:46.519 --> 00:02:09.888]  Yeah, for people that don't know about that, and I guess it's probably the first time that you've talked about it or released publicly, that I know of, three point plus million dollar budget, biggest for Discovery Channel ever, you're an award-winning, top-tier documentary maker with your partner, you come out, interview me for several of the episodes, and tell folks what happened with that.
[00:02:10.289 --> 00:02:14.690]  Well, we had a series for Discovery called
[00:02:16.934 --> 00:02:29.437]  I don't even remember what our, oh, Tribes of America was the name of the series, and a woman named Jane Root, who used to run the Discovery Network, loved our work and hired us to do this series about different kind of subcultures in America.
[00:02:29.457 --> 00:02:39.659]  And one of the subcultures we wanted to explore was the world of you and, you know, the clear-eyed kind of news you like to deliver, and we thought that would be an interesting show.
[00:02:39.679 --> 00:02:42.200]  You know, these so-called conspiracy theorists.
[00:02:43.360 --> 00:02:46.243]  And obviously, you know, what you guys think of yourselves.
[00:02:46.743 --> 00:02:49.986]  I should include myself amongst them.
[00:02:50.487 --> 00:02:57.654]  And, you know, we did a great episode with you and a couple other people in your community.
[00:02:58.535 --> 00:03:00.216]  You were, of course, the star of the show.
[00:03:00.236 --> 00:03:03.159]  We did a number of other episodes on different kinds of communities.
[00:03:05.690 --> 00:03:33.017]  And at the 12th hour, after $3 million had been spent on this television series, the woman who hired us, who was actually the head of the network, ended up getting fired, replaced by another guy named John Ford, and of course, as is typical in corporate America at these television places, and I guess I'm biting the hand that feeds me, but, you know, all the projects that this woman had greenlit were thrown out the door, and a whole new set of programming was
[00:03:33.237 --> 00:03:36.420]  But your project was shot very close to being done.
[00:03:37.080 --> 00:03:42.405]  That's what, you know, we did an episode on evangelical street preachers.
[00:03:42.465 --> 00:03:45.567]  We did an episode on the New York Diamond community.
[00:03:45.648 --> 00:03:52.333]  We did an episode, actually, your episode was called Alternative Radio.
[00:03:53.754 --> 00:03:55.055]  And then one on robotics.
[00:03:55.276 --> 00:03:59.479]  One on robotics, one on this community in the desert.
[00:04:02.095 --> 00:04:05.738]  It was two years ago, so I've been so involved in the Amazon industry.
[00:04:05.758 --> 00:04:06.438]  It was Carnies!
[00:04:06.458 --> 00:04:13.464]  Yeah, we did one on Carnies, and then we did one on these people living in bunkers in the desert.
[00:04:14.364 --> 00:04:17.747]  That was a great series, and it was 99% shot.
[00:04:17.767 --> 00:04:19.148]  The money had been spent.
[00:04:19.288 --> 00:04:22.090]  We were in the final phase of the post-production.
[00:04:22.130 --> 00:04:24.132]  Your show in particular was fantastic.
[00:04:24.798 --> 00:04:29.363]  Yeah, you were there when I got arrested and they shoved Etienne with his $100,000 camera down for no reason.
[00:04:29.423 --> 00:04:30.324]  I mean, this was intense.
[00:04:46.872 --> 00:04:47.952]  It was a great episode.
[00:04:47.972 --> 00:04:56.895]  You know, the whole series was this kind of cinema verite exploration of these different groups of people who aren't your traditional kind of citizen.
[00:04:58.155 --> 00:05:04.197]  And, you know, at the 12th hour, the show was cancelled and the stuff, you know, wasn't even aired.
[00:05:04.657 --> 00:05:15.981]  And, you know, I'd be the first one to say if the show stunk, you know, I understand why they didn't air them, but these were high quality documentaries made by, you know, very good documentary makers.
[00:05:16.451 --> 00:05:24.913]  And they just fell victim to the usual thing, you know, like they'd rather waste $3 million worth of production than the new guy airing this stuff.
[00:05:26.674 --> 00:05:32.836]  And, you know, realizing they made a mistake in firing this person because the shows do well.
[00:05:32.856 --> 00:05:38.137]  So we had that and we had another TV series that they just buried called San Quentin Film School.
[00:05:38.197 --> 00:05:40.538]  So these two projects that had originated with
[00:05:41.775 --> 00:05:51.545]  With this woman who since moved on and was fired, the new regime just kind of just, you know, jettisoned all of this great work.
