[00:00:01.414 --> 00:00:02.055]  Big Brother.
[00:00:02.735 --> 00:00:03.776]  Mainstream media.
[00:00:04.496 --> 00:00:05.577]  Government cover-ups.
[00:00:06.258 --> 00:00:07.079]  You want answers?
[00:00:07.839 --> 00:00:08.720]  Well, so does he.
[00:00:08.740 --> 00:00:13.003]  He's Alex Jones on the GCN Radio Network.
[00:00:13.604 --> 00:00:17.687]  And now, live from Austin, Texas, Alex Jones.
[00:00:23.572 --> 00:00:25.833]  We are live, ladies and gentlemen.
[00:00:25.894 --> 00:00:28.476]  Thank you so much for joining me on this
[00:00:29.978 --> 00:00:31.760]  Sunday, the 15th day of November 2009.
[00:00:31.840 --> 00:00:36.205]  We're going to be live here for the next two hours.
[00:00:37.086 --> 00:00:41.050]  Let me run down some of the top stories I'm going to be detailing in the next segment.
[00:00:41.570 --> 00:00:46.756]  We're also going to open the phones up for your questions or comments on any of these issues at 888-201-2244.
[00:00:49.438 --> 00:00:54.199]  That's the special Sunday phone number directly out of our studios during the weekdays.
[00:00:54.279 --> 00:00:57.280]  We take the phone calls from the Genesis Studios in Minnesota.
[00:00:57.720 --> 00:01:07.702]  I come to you from deep in the heart of Texas, Austin, Texas, 888-201-2244 or the direct line for Central Texas listeners, 512-646-1776.
[00:01:12.637 --> 00:01:17.440]  Associated Press, weak dollar, no quick fix for narrowing trade gap.
[00:01:17.981 --> 00:01:36.334]  Because we're so de-industrialized, you would think that a weak dollar, though it's bad for almost everything in the economy, that it might be good a little bit to increase the manufacturing, but there's no real industry left here to speak of that can compete with China, India, Mexico, because they
[00:01:37.580 --> 00:01:44.581]  Have such low standards in environmental, workers' comp, greenhouse gas taxes, you name it, that no one can compete.
[00:01:45.001 --> 00:01:46.222]  It is the race to the bottom.
[00:01:46.842 --> 00:01:49.922]  That's the globalist model in their own documents, their own statements.
[00:01:50.302 --> 00:01:56.044]  It's meant to de-industrialize the West so that we become completely bankrupt to the central banks.
[00:01:56.644 --> 00:01:58.124]  We're going to be breaking that down.
[00:01:58.664 --> 00:02:03.565]  Also, a million people hit by plague worse than swine flu.
[00:02:05.236 --> 00:02:13.023]  Well, the swine flu is not a very bad plague, but it certainly is a huge hype machine, a psychological plague.
[00:02:13.584 --> 00:02:17.327]  But it is killing a lot of people reportedly in the Ukraine and Poland.
[00:02:18.208 --> 00:02:27.417]  And now top scientists in Ukraine are saying they believe the H1N1 virus and the regular seasonal flu virus somehow mutated.
[00:02:28.840 --> 00:02:31.781]  Or that the Tamiflu and the flu vaccines did this.
[00:02:31.901 --> 00:02:33.462]  This is now mainstream news.
[00:02:33.562 --> 00:02:38.164]  Sunday Express out of England will be going over this today.
[00:02:38.665 --> 00:02:44.207]  It also dovetails French woman gets crippling illness after H1N1 vaccine.
[00:02:44.807 --> 00:02:49.570]  Time Magazine reporting China investigates deaths after swine flu shot.
[00:02:50.390 --> 00:02:56.313]  People are becoming paralyzed here in the United States as well.
[00:02:57.469 --> 00:03:03.354]  After being given the shot, there's a whole bunch of headlines covering that.
[00:03:03.694 --> 00:03:14.342]  So we're going to be going over the latest developments with the swine flu slash flu hype, now some type of unnamed super virus in Eastern Europe.
[00:03:16.644 --> 00:03:20.907]  And then I'm also going to play several clips from Fox News today.
[00:03:22.228 --> 00:03:25.451]  Both of them of Chuck Norris.
[00:03:27.321 --> 00:03:33.852]  Chuck Norris goes on Cavuto and says world government's being set up through the carbon tax.
[00:03:35.995 --> 00:03:41.163]  And then national media makes fun of him and calls him a kook when Ban Ki-moon
[00:03:43.410 --> 00:03:53.034]  Two Sundays ago, wrote an editorial for the New York Times, he's the Secretary General of the UN, calling for global government and saying the carbon tax would fund global government.
[00:03:53.474 --> 00:03:59.517]  So Chuck Norris isn't allowed to read the New York Times, that's pro-world government, and say, I don't want world government.
[00:04:00.798 --> 00:04:03.939]  And Chuck Norris isn't allowed to do this with Sean Hannity.
[00:04:04.459 --> 00:04:08.221]  He was on with Sean Hannity later that same day, last week.
[00:04:09.101 --> 00:04:10.322]  Cavuto didn't make fun of him.
[00:04:11.508 --> 00:04:15.630]  Sean Hannity did and said Ron Paul was crazy.
[00:04:16.351 --> 00:04:22.894]  So Ron Paul was crazy 10 years ago saying overspending would devalue the dollar, now happening.
[00:04:23.715 --> 00:04:26.857]  Ron Paul was crazy saying it would destroy our industry, now happening.
[00:04:27.157 --> 00:04:30.299]  Ron Paul was crazy saying we'd have 20% unemployment, now happening.
[00:04:32.032 --> 00:04:34.934]  Ron Paul was crazy talking about global government.
[00:04:34.974 --> 00:04:36.155]  Now I guess I was crazy.
[00:04:36.836 --> 00:04:39.979]  See, Sean Hannity is a plant, ladies and gentlemen.
[00:04:40.219 --> 00:04:46.484]  He's there to pose as if he's a patriotic conservative while trying to discredit those of us that are really trying to save this country.
[00:04:47.025 --> 00:04:47.745]  And I'm sick of it.
[00:04:48.486 --> 00:04:50.308]  I'm sick of him attacking people.
[00:04:51.485 --> 00:04:55.586]  And talking down to Chuck Norris and talking down to Ron Paul, Sean Hannity, you're a traitor.
[00:04:56.126 --> 00:04:58.727]  Hello, this is Alex Jones with some important questions.
[00:04:59.127 --> 00:05:04.108]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:05:04.469 --> 00:05:09.410]  My answer would be all I can get in the battle for freedom and the lives of your loved ones.
[00:05:09.750 --> 00:05:11.311]  Food is your only ammunition.
[00:05:11.512 --> 00:05:12.472]  How much do you want?
[00:05:12.693 --> 00:05:13.433]  When do you want it?
[00:05:13.814 --> 00:05:15.415]  Now or after the battle starts?
[00:05:15.695 --> 00:05:16.536]  When will you need it?
[00:05:16.776 --> 00:05:18.838]  Can you buy it without proper identification?
[00:05:18.978 --> 00:05:20.079]  Will there be any food?
[00:05:20.319 --> 00:05:21.660]  Will it make your children sick?
[00:05:21.840 --> 00:05:26.925]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[00:05:27.125 --> 00:05:30.288]  You wipe out all these problems if you have a good food supply.
[00:05:30.708 --> 00:05:34.171]  Food is your ammunition to fight for your freedom and your life.
[00:05:34.511 --> 00:05:35.491]  How much will you need?
[00:05:35.731 --> 00:05:36.352]  We don't know.
[00:05:36.632 --> 00:05:37.532]  How much do you want?
[00:05:37.732 --> 00:05:38.472]  All you can get.
[00:05:38.672 --> 00:05:39.533]  I'm Alex Jones.
[00:05:39.753 --> 00:05:42.533]  I want all of you good guys to live to fight another day.
[00:05:42.814 --> 00:05:44.994]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[00:05:45.014 --> 00:05:46.014]  Again, that number 1-800-409-5633.
[00:05:57.856 --> 00:06:03.862]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:06:04.483 --> 00:06:07.526]  It's Alex Jones and the GCN Radio Network.
[00:06:15.594 --> 00:06:18.537]  The time for denial is over.
[00:06:20.091 --> 00:06:28.036]  Unelected, tyrannical, world government is being openly announced by every major news publication in the world.
[00:06:28.756 --> 00:06:34.820]  And most of these publications are spinning it, saying that world government is an answer to all of our problems.
[00:06:35.440 --> 00:06:39.443]  It's an answer to the banks that have devalued the currency and stolen tens of trillions.
[00:06:40.211 --> 00:06:45.213]  Though the big banks are openly saying they will run the world government and they're the ones pushing it.
[00:06:45.793 --> 00:06:47.694]  World government will save us from war.
[00:06:48.074 --> 00:06:54.417]  Though the very same interests pushing the global government are the ones starting all the major wars and funding both sides.
[00:06:54.997 --> 00:07:00.480]  They're saying world government is the answer to the evils of national sovereignty.
[00:07:01.060 --> 00:07:08.403]  And that more globalism, more de-industrialization, more driving down of the wages is the answer.
[00:07:09.775 --> 00:07:14.780]  Now this is a psychological form of mind control we've been put under.
[00:07:15.241 --> 00:07:26.692]  Where for decades as the world government was being set up and as it was being developed and foisted on the people and as people like myself and
[00:07:27.625 --> 00:07:39.811]  Congressman Ron Paul and many others were reading official UN documents, official Club of Rome documents, official Trilateral Commission, CFR, Bilderberg Group, Rand Corporation, Pentagon.
[00:07:39.831 --> 00:07:44.414]  I mean, the elite for decades have been very public about what they're setting up.
[00:07:44.674 --> 00:07:46.195]  They just never said it on the news.
[00:07:47.095 --> 00:07:56.120]  And so you'd say, hey, I have foreign affairs, April issue, 1998, saying the banks are going to get everybody in debt, implode the currency.
[00:07:57.102 --> 00:07:58.243]  And bring in world government.
[00:07:58.964 --> 00:08:00.926]  And they'd say, oh, there's no such thing.
[00:08:00.986 --> 00:08:02.487]  Look at the crazy Alex Jones.
[00:08:02.808 --> 00:08:04.489]  Look at the crazy Ron Paul.
[00:08:04.910 --> 00:08:13.238]  Look at these crazy people that don't... I mean, when Margaret Thatcher, after she left office, came out and criticized it, they said, look at the crazy Margaret Thatcher.
[00:08:14.724 --> 00:08:22.670]  Back then, you weren't supposed to talk about this, because they hadn't completed the construction of the world government yet.
[00:08:23.431 --> 00:08:34.259]  Now, the world government is nearing completion, they can't deny it anymore, and so they're unveiling it, but saying you're a kook, you're bad, you're evil, if you don't want to go along with it.
[00:08:35.239 --> 00:08:41.344]  And so today, I wanted to play a few Chuck Norris clips, coming up in the next segment,
[00:08:42.688 --> 00:08:46.171]  Because Chuck Norris is a listener of this show, and I've talked to him on and off air.
[00:08:46.211 --> 00:08:53.836]  This is one of the main shows that really woke him up in the last five years from being a mainline Republican to figuring out both parties are controlled.
[00:08:55.518 --> 00:09:00.321]  But still, he's falling into the orbit of Sean Hannity and Glenn Beck, who are controlled opposition.
[00:09:01.102 --> 00:09:10.309]  And at key points, Glenn Beck comes out and attacks Ron Paul, and attacks people that believe in global government, and attacks people that report on FEMA camps.
[00:09:12.301 --> 00:09:19.065]  But when Chuck Norris was on Cavuto, he didn't get made fun of for talking about this, but when he was on Hannity, he did.
[00:09:19.826 --> 00:09:21.607]  And he started saying, I like Ron Paul.
[00:09:22.188 --> 00:09:24.169]  And Sean Hannity said, well, Ron Paul's crazy.
