[00:00:04.692 --> 00:00:05.332]  Big Brother.
[00:00:05.993 --> 00:00:07.034]  Mainstream media.
[00:00:07.754 --> 00:00:08.855]  Government cover-ups.
[00:00:09.515 --> 00:00:10.316]  You want answers?
[00:00:11.096 --> 00:00:11.957]  Well, so does he.
[00:00:12.657 --> 00:00:16.360]  He's Alex Jones on the GCN Radio Network.
[00:00:16.840 --> 00:00:20.903]  And now, live from Austin, Texas, Alex Jones.
[00:00:22.666 --> 00:00:23.867]  We are back live.
[00:00:23.907 --> 00:00:27.048]  We have an hour and 52 minutes left in worldwide transmission.
[00:00:27.088 --> 00:00:29.850]  We just began simulcasting here in the last two hours.
[00:00:29.950 --> 00:00:34.873]  Not just on radio, but now on TV online at PrisonPlanet.TV.
[00:00:34.913 --> 00:00:36.153]  Thank you for watching us live.
[00:00:36.173 --> 00:00:40.916]  We also archive it for PrisonPlanet.TV viewers at PrisonPlanet.TV each day.
[00:00:40.936 --> 00:00:43.958]  I want to thank the great crew that is here doing things.
[00:00:44.978 --> 00:00:45.918]  Running the show for us.
[00:00:46.479 --> 00:00:49.460]  We're going to go to Pastor Lindsey Williams in just one moment.
[00:00:49.480 --> 00:00:54.362]  But first, I want to thank one of our sponsors, SurvivalSeedBank.com.
[00:00:54.842 --> 00:00:58.264]  Fabulous heirloom, non-GMO, non-hybrid seeds.
[00:00:59.484 --> 00:01:00.685]  We're in uncertain times.
[00:01:00.745 --> 00:01:01.825]  You know, we had 90% of the public
[00:01:05.262 --> 00:01:05.763]  Right at about 90%.
[00:01:05.863 --> 00:01:07.185]  I looked it up the other day again.
[00:01:07.205 --> 00:01:16.961]  It was about 89% living in rural areas during the Great Depression and still 7 million, according to government studies, starved to death during the 10-year depression.
[00:01:17.796 --> 00:01:21.900]  We're now 90% urban, not rural.
[00:01:21.960 --> 00:01:28.005]  We live in the cities, 90%, and only half of the 10% that is rural are self-sufficient.
[00:01:28.065 --> 00:01:29.786]  So, 5% of the U.S.
[00:01:29.806 --> 00:01:31.088]  population is self-sufficient.
[00:01:31.688 --> 00:01:32.549]  It's fun to garden.
[00:01:32.609 --> 00:01:33.410]  It's great to garden.
[00:01:33.430 --> 00:01:34.450]  You need to start doing it.
[00:01:34.531 --> 00:01:35.531]  All of us need to get back.
[00:01:35.571 --> 00:01:40.896]  This is true local sustainability, not the globalist sustainability that they push that means feudalism.
[00:01:42.137 --> 00:01:42.757]  In control.
[00:01:42.817 --> 00:01:45.399]  So survivalseedbank.com.
[00:01:45.439 --> 00:01:47.980]  That's survivalseedbank.com.
[00:01:48.421 --> 00:01:52.583]  High quality heirloom non-GMO seeds.
[00:01:52.623 --> 00:01:53.764]  Give them a call at 877-327-0365.
[00:01:53.784 --> 00:01:54.504]  877-327-0365. survivalseedbank.com.
[00:02:05.729 --> 00:02:09.452]  That said, let's go ahead now and tell you about our next guest.
[00:02:09.472 --> 00:02:13.615]  You know, I've had Lindsey on over the years, on average about twice a year.
[00:02:14.476 --> 00:02:20.501]  I've been interviewing Mr. Williams, I know, for at least 12 years, most of my career on radio.
[00:02:22.022 --> 00:02:29.608]  And I've always known him to bring out very accurate information, not just because I've read part of it later in the news or learned about it from a separate guest.
[00:02:30.916 --> 00:02:46.758]  But because I live in Texas, and much of my family on both sides worked as roughnecks in the oil fields, and lease hounds, and in refineries, and as petroleum geologists, and
[00:02:48.536 --> 00:02:53.137]  So I have studied the situation, and I know that we have an overabundance of oil.
[00:02:53.797 --> 00:03:05.599]  I know that it's even leaked out in mainstream news years after he talked about it, that there is more oil in Alaska, very easily extractable, discovered oil, and there's oil in the Gulf of Mexico that they've laid off limits.
[00:03:05.799 --> 00:03:08.440]  They let the Chinese and others and the Mexican government have it, but we can't.
[00:03:09.280 --> 00:03:14.521]  More oil than Saudi Arabia, and those fines are on record, and we've gone over those on air before.
[00:03:15.356 --> 00:03:26.043]  But he, with Atlantic Richfield, he was a pastor up there, and this happens more often than not, working in the oil field, saving them a lot of money, keeping them from blowing their money, getting drunk, going to prostitutes.
[00:03:27.204 --> 00:03:35.229]  And so they hired him for three years to be the Atlantic Richfield, but also with other oil companies, on their board meetings to pray and to be their chaplain.
[00:03:35.249 --> 00:03:37.531]  A lot of companies do that.
[00:03:38.051 --> 00:03:43.494]  And so he wrote best-selling books about the subject and exposed how they staged the
[00:03:45.010 --> 00:03:47.813]  The oil shortage in the 70s, both times.
