[00:00:04.318 --> 00:00:04.939]  Big Brother.
[00:00:05.620 --> 00:00:06.661]  Mainstream media.
[00:00:07.382 --> 00:00:08.483]  Government cover-ups.
[00:00:09.144 --> 00:00:09.965]  You want answers?
[00:00:10.726 --> 00:00:11.668]  Well, so does he.
[00:00:12.288 --> 00:00:15.913]  He's Alex Jones on the GCN Radio Network.
[00:00:16.474 --> 00:00:20.539]  And now, live from Austin, Texas, Alex Jones.
[00:00:22.295 --> 00:00:23.616]  Well, ladies and gentlemen, we are back live.
[00:00:23.636 --> 00:00:24.657]  Our last Sunday transmission of 2009.
[00:00:24.697 --> 00:00:27.599]  Hard to believe Friday, of course, will be our last radio show of 2009 total with the weekday broadcast from 11 a.m.
[00:00:27.639 --> 00:00:27.859]  to 3 p.m.
[00:00:27.879 --> 00:00:28.539]  Central Standard Time.
[00:00:49.574 --> 00:00:52.736]  I hope all of you had a happy and healthy and safe Christmas.
[00:00:54.317 --> 00:01:03.083]  We are going to have open phones, of course, today here on air at 888-201-2244, 888-201-2244.
[00:01:04.784 --> 00:01:15.831]  We have the Underwear Bomber, the Christmas Day Underwear Bomber, on that airline flight from Europe to Detroit, Michigan.
[00:01:16.860 --> 00:01:20.302]  And we're going to be going over that report first today.
[00:01:21.302 --> 00:01:23.123]  The vaunted underwear bomber.
[00:01:23.143 --> 00:01:31.008]  If we don't give up all of our rights now and let the government fit us with taser bracelets, Al-Qaeda will kill us.
[00:01:31.188 --> 00:01:33.129]  Al-Qaeda will annihilate us.
[00:01:34.229 --> 00:01:40.913]  Doesn't matter if you're many times more likely to drown or die by electrocution than you are to die from terrorism.
[00:01:41.253 --> 00:01:41.873]  It doesn't matter.
[00:01:41.954 --> 00:01:44.255]  It's the bogeyman, the boogeyman,
[00:01:45.444 --> 00:01:46.645]  I think?
[00:02:00.768 --> 00:02:09.971]  By Chris Matthews, it's up on InfoWars.com, about our great mentor, he and Bernie Sanders, the Senator, Saul Alinsky.
[00:02:10.712 --> 00:02:21.895]  Alinsky, who was an open communist, wanted re-education camps, mass arrests in America, a Stalin-esque purge, of course, is the mentor of Bill Clinton and Barack Obama.
[00:02:23.436 --> 00:02:25.817]  But you talk about it and they call you McCarthy, it's just a fact.
[00:02:26.217 --> 00:02:28.878]  He dedicated his book to Lucifer.
[00:02:31.326 --> 00:02:32.727]  I admit it, Luciferian.
[00:02:33.588 --> 00:02:41.573]  And I tell you, Chris Matthews gets a twinkle in his eye when he talks about his great hero, Saul Alinsky.
[00:02:41.613 --> 00:02:43.874]  So, that's coming up with the healthcare.
[00:02:44.134 --> 00:02:48.437]  They've already got half the population domesticated on the government mammary gland.
[00:02:49.558 --> 00:02:51.800]  And now the mopping up operation is going to begin.
[00:02:51.820 --> 00:02:59.685]  The big bank's running it, using a giant horde of uneducated, gibbering, trashy people
[00:03:00.714 --> 00:03:16.423]  They're minds filled with all the trash of television and the culture, this plastic, globalist culture, and they are going to pillage what's left of society, and then the bankers will put a police state in over the rubble, and live in their armored redoubts over us.
[00:03:17.063 --> 00:03:26.189]  That way no one can threaten them, because for the ultra-rich, the real enjoyment, the real flavor is slavery, domination.
[00:03:26.989 --> 00:03:32.392]  Being able to control the arts and the culture and have just total tyranny and they're so close.
[00:03:32.952 --> 00:03:43.557]  Then they'll put in their right-wing version in three years and then they'll continue the whole agenda and suddenly all the Republicans who were against what Obama has done have suddenly will support it all.
[00:03:43.997 --> 00:03:52.801]  Just like Democrats who were against everything Bush did as soon as Obama got in and continued all of those policies but put a left cover package on it.
[00:03:53.061 --> 00:03:55.324]  Suddenly they loved preemptive war.
[00:03:55.384 --> 00:03:56.906]  They loved the Patriot Act.
[00:03:56.966 --> 00:03:58.648]  They loved torture.
[00:04:00.014 --> 00:04:11.863]  So the underwear bomber, what's really behind that, the health care takeover, and of course Obama handing total diplomatic immunity over to Interpol, something our FBI doesn't even have.
[00:04:12.744 --> 00:04:26.234]  And then it's in the news that the police departments of the country are taking over the Boy Scouts of America to make them be basically shock troops and enforcers and spies for the federales.
[00:04:26.454 --> 00:04:27.375]  So that's
[00:04:28.484 --> 00:04:32.626]  In the news again, so it is all coming up today.
[00:04:33.186 --> 00:04:39.409]  You will definitely want to stay with us for the full transmission.
[00:04:39.449 --> 00:04:45.131]  The last Sunday show of 2009 into 2010.
[00:04:45.652 --> 00:04:52.675]  It has been a hellish decade for freedom, but it's always darkest before the dawn.
[00:04:52.695 --> 00:04:57.297]  We're also seeing the biggest awakening ever against the global crime syndicate.
[00:04:58.988 --> 00:05:01.609]  Hello, this is Alex Jones with some important questions.
[00:05:02.010 --> 00:05:06.972]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:05:07.332 --> 00:05:09.073]  My answer would be all I can get.
[00:05:09.373 --> 00:05:14.196]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[00:05:14.376 --> 00:05:15.336]  How much do you want?
[00:05:15.576 --> 00:05:16.317]  When do you want it?
[00:05:16.697 --> 00:05:18.298]  Now or after the battle starts?
[00:05:18.578 --> 00:05:19.398]  When will you need it?
[00:05:19.638 --> 00:05:21.719]  Can you buy it without proper identification?
[00:05:21.860 --> 00:05:22.960]  Will there be any food?
[00:05:23.200 --> 00:05:24.501]  Will it make your children sick?
[00:05:24.821 --> 00:05:27.104]  There's a quarantine and you can't feed yourself.
[00:05:27.244 --> 00:05:29.787]  Will you go to the gathering center and be immunized?
[00:05:29.967 --> 00:05:33.171]  You wipe out all these problems if you have a good food supply.
