[00:00:00.009 --> 00:00:04.313]  Communications Radio Network proudly presents the Alex Jones Show.
[00:00:04.653 --> 00:00:06.955]  Because there's a war on for your mind.
[00:00:16.201 --> 00:00:19.525]  During the break, I confirmed what Bob Chapman was saying.
[00:00:19.545 --> 00:00:25.891]  I'm glad he pointed it out to me, because I can't keep track of everything.
[00:00:25.911 --> 00:00:31.797]  179 sponsors for the bill to audit the private run-for-profit Federal Reserve.
[00:00:32.637 --> 00:00:36.939]  Audit it, expose how criminal it is, and then abolish it and get our country back.
[00:00:36.999 --> 00:00:40.801]  It is not federal, it is foreign-owned, it is the bankers that have engineered the crisis.
[00:00:41.301 --> 00:00:45.203]  And here's our newest t-shirt, our newest In The Fed t-shirt, ladies and gentlemen.
[00:00:45.823 --> 00:00:46.664]  Look at that baby.
[00:00:46.704 --> 00:00:50.045]  On the front it says, In The Fed, and people say, what's that about?
[00:00:50.665 --> 00:00:52.126]  And it says, Infowars.com.
[00:00:52.206 --> 00:00:54.487]  Above it has the great distressed look, black t-shirt.
[00:00:54.987 --> 00:00:58.229]  On the back it says, Arrest the bankers!
[00:00:58.849 --> 00:00:59.890]  Arrest the banksters!
[00:01:01.042 --> 00:01:06.927]  I tell ya, what a great design from Janae Meadows that does so much of the designing for InfoWars.com.
[00:01:07.288 --> 00:01:12.733]  There is the new t-shirt available at InfoWars.com for folks watching at PrisonPlanet.tv.
[00:01:12.753 --> 00:01:18.778]  If you're listening on the radio, you can go over to InfoWars.com, click on the banner at the top for all the new t-shirts we've got.
[00:01:19.178 --> 00:01:20.279]  Here's one of our other t-shirts.
[00:01:20.840 --> 00:01:24.183]  In a world of universal deceit, telling the truth is a revolutionary act.
[00:01:24.223 --> 00:01:25.024]  George Orwell.
[00:01:26.473 --> 00:01:31.297]  1948.
[00:01:26.614 --> 00:01:31.297]  Okay, we got Tony Gosling with us for 20-30 minutes or so.
[00:01:31.318 --> 00:01:46.430]  I'm going to continue with your calls with Tex and Janet and Lance and many others that are holding and then later at the end of the hour I'm going to go over this review in the New York Times of the film that I'm in called The New World Order where they savage me, Luke Radowsky and others.
[00:01:47.491 --> 00:01:50.834]  I'm not covering this New York Times attack because it's about me.
[00:01:51.254 --> 00:01:52.936]  It's a window into the
[00:01:54.332 --> 00:01:57.413]  Disconnect between these establishment lackeys and the real world.
[00:01:57.553 --> 00:01:58.714]  They think we're delusional?
[00:02:00.695 --> 00:02:01.895]  Just incredible.
[00:02:02.356 --> 00:02:05.397]  So that is coming up, but Tony Gosling...
[00:02:07.233 --> 00:02:09.114]  Hi Alex, thanks for having me on.
[00:02:31.445 --> 00:02:32.165]  Good to have you here.
[00:02:32.185 --> 00:02:42.388]  Yeah, I was driving in the car and I heard you on George Butler's show this weekend and I interviewed you before and I thought, man, he really is breaking down the history great and bringing out a lot of things that I didn't even know about.
[00:02:42.408 --> 00:02:51.191]  I knew about some of it, but like the submarine delivering Nazis and Prince Bernhard in Canada and all of that, it was just really intriguing, so I wanted to have you on.
[00:02:51.211 --> 00:02:58.193]  Yeah, I mean, I think, I'm not sure, Alex, are you and your listeners familiar with the two main characters behind the first Bilderberg meeting?
[00:02:59.662 --> 00:03:04.027]  What is it, Joseph Rattinger, and then Bernhard and then one other.
[00:03:04.067 --> 00:03:05.269]  Bernhard died about 3 or 4 years ago.
[00:03:17.402 --> 00:03:41.190]  And after that, I don't know if you've heard this, but there was a fantastic BBC Radio 4 documentary as part of the series document, which looked really closely at his involvement, Bernhard's involvement, immediately after the Second World War in smuggling Nazi war criminals out of Europe and across to South America.
[00:03:41.290 --> 00:03:44.891]  So Bernhard was actually a key person in that as it came out in this documentary.
[00:03:45.981 --> 00:03:49.443]  And it's interesting that the BBC have been able to do that after his death, I guess.
[00:03:51.343 --> 00:03:53.064]  Tony, do me a favor and back off your phone.
[00:03:53.144 --> 00:03:55.105]  We always have trouble over to England for some reason.
[00:03:55.125 --> 00:03:59.867]  Or maybe it's the phone system at Genesis again, but back off that phone for it so it's not distorted.
[00:04:01.407 --> 00:04:06.249]  Yes, I was aware of that BBC report, multi-part series.
[00:04:06.289 --> 00:04:07.370]  I listened to most of it.
[00:04:08.010 --> 00:04:12.111]  And it was just going off Bilderberg's own documents and what's been released by the Royal House.
[00:04:12.131 --> 00:04:12.972]  This is not our opinion.
[00:04:13.972 --> 00:04:18.615]  And I want you to go through that history for those that may not know it, because you're so good at telling it and have so much research.
[00:04:18.995 --> 00:04:21.396]  How does that dovetail with the British and U.S.
[00:04:21.556 --> 00:04:34.023]  Army reports about what we already had pieces of, about in the 43-44, the Nazis knew they were going to lose, so they put their money through the Crumps and others into setting up a European Union through dummy corporations.
[00:04:34.044 --> 00:04:39.807]  And then in 54, I see it as kind of the Nazi wealth teaming back up and merging again
[00:04:40.327 --> 00:04:49.589]  With the Anglo-American establishment, that coming together, that transatlantic union, you know, she can't really say Bilderberg is Nazi.
[00:04:50.069 --> 00:04:56.471]  It is elitist, but it has that core group of Nazis in it, wanting a European Union.
[00:04:57.791 --> 00:04:58.431]  Well, that's right.
[00:04:58.471 --> 00:05:03.452]  I mean, this is really well put together by this academic, Mike Peters.
[00:05:04.093 --> 00:05:09.934]  Professor Mike Peters, he was up at, until recently, he's just recently retired in the last year or so.
[00:05:10.509 --> 00:05:10.849]  I don't know.
[00:05:32.575 --> 00:05:49.288]  And it's called Bilderberg and the Project for European Unification and it starts out really as a sort of academic pamphlet but it's really very readable and it goes into all of the sort of nuts and bolts of the initial meetings that led to people thinking that Bilderberg was going to be necessary.
[00:05:49.328 --> 00:05:58.375]  So we're talking about back in 1943, the Council on Foreign Relations, War and Peace Study Groups over in the States, deciding
[00:05:58.922 --> 00:05:59.622]  We're good to go.
[00:06:23.011 --> 00:06:29.975]  And this was also tied into the whole European movement, the idea that it was essential to get a political union right across Europe.
[00:06:32.057 --> 00:06:35.939]  Now, I don't get involved in Protestants and Catholics fighting.
[00:06:35.959 --> 00:06:39.461]  I don't get into this religious craziness.
[00:06:40.101 --> 00:06:42.523]  This is a radio show, a news program.
[00:06:43.447 --> 00:06:53.111]  And I have found that there's some crowds out there that obsess on Catholics and Catholic intrigue and Catholic secret societies and everybody's a secret agent of it.
[00:06:53.671 --> 00:07:01.294]  And so I, for years, thought that was discredited and stupid and silly because some of the proponents of it were so ridiculous.
[00:07:01.754 --> 00:07:04.215]  But then, through being attacked,
[00:07:04.895 --> 00:07:24.387]  I did actually look at it deeper, and then when I was doing research for Endgame on the founding of Bilderberg, European Union, all of that, the Nazi connections, the Catholic Church connections, the Treaty of Rome 57, how they say the European Union will be the new Holy Roman Empire, and I went, wow, that's actually true!
[00:07:25.227 --> 00:07:31.491]  And then how Tony Blair has converted to Catholicism so he can be a new EU head, and they denied that, and now they're talking about it.
[00:07:32.251 --> 00:07:40.354]  And then all these weird P2 Lodges interconnecting, and then Joseph Redinger, and all of that.
[00:07:40.374 --> 00:07:43.635]  I mean, there really is something there at the bottom of it.
[00:07:43.655 --> 00:07:44.895]  I don't see it quite like that, though, Alex.
[00:07:44.975 --> 00:07:51.157]  I mean, what I see is, I see the Catholic Church, almost the Vatican, kind of besieged by all these different organizations.
[00:07:51.177 --> 00:07:58.440]  I mean, the idea of Tony Blair knocking on the door and wanting to be their friend is an attempt, I think, to influence
[00:07:59.319 --> 00:08:03.383]  So you're saying the European Union isn't being pushed strongly by the Catholic Church?
[00:08:03.423 --> 00:08:04.284]  No, I don't see it like that.
[00:08:04.304 --> 00:08:08.227]  I think there are elements in all of the churches right across Europe
[00:08:22.662 --> 00:08:25.684]  Which are, I mean, there's battles going on within those institutions.
[00:08:25.744 --> 00:08:33.589]  If you want, it's something a little bit like an organization like the BBC that can come out with a fantastic documentary on one subject.
[00:08:33.629 --> 00:08:38.772]  Maybe they did a very good job on the David Kelly story, that hour-long documentary, if people haven't seen it.
[00:08:38.792 --> 00:08:40.273]  You're saying there's different camps?
[00:08:40.534 --> 00:08:43.335]  You're saying there's different camps within the same organization?
[00:08:43.355 --> 00:08:48.759]  And also, they're under assault, organized assault from outside, so that there are outside agencies.
[00:08:49.227 --> 00:08:52.968]  Sending, you know, people to infiltrate these organizations and influence them.
[00:08:53.008 --> 00:08:53.448]  Exactly.
[00:08:53.528 --> 00:08:54.488]  I just wanted your opinion.
[00:08:54.508 --> 00:08:58.949]  And we also noticed that it's only kosher to attack the Catholic Church.
[00:08:59.629 --> 00:09:00.830]  And very popular.
[00:09:00.850 --> 00:09:02.270]  And there's certainly a lot to attack.
[00:09:03.790 --> 00:09:07.351]  But by the mainstream media, that's always questionable as well.
[00:09:07.371 --> 00:09:10.612]  I think there's a good reason for that, actually.
[00:09:10.652 --> 00:09:11.332]  And that is that
[00:09:11.992 --> 00:09:32.650]  The Protestant Church has traditionally welcomed Freemasons, and lots of the Protestant Church, certainly here in Britain, I mean I don't know about elsewhere in Scotland as well, it's actually quite normal for Freemasons to be in the Church, even though they won't talk about it, whereas the Catholics have had many edicts, quite whether they're taking notice of it or not is another thing,
[00:09:33.171 --> 00:09:39.555]  You know, papal declarations against Freemasonry saying that this, you know, Freemasons cannot be in the Church.
[00:09:39.595 --> 00:09:41.757]  So I think that's one of the interesting things about this.
[00:09:41.777 --> 00:09:51.443]  When I see that, I think, well, hang on a minute, you know, what the Protestants are doing is they're ignoring the beam in their own eye and pointing the finger at the Catholics.
[00:09:51.743 --> 00:10:01.510]  But this is, I think, part of the attempt to kind of get these various quite powerful institutions which are in the way of all these New World Order style changes
