[00:00:05.222 --> 00:00:05.843]  Big Brother.
[00:00:06.524 --> 00:00:07.565]  Mainstream media.
[00:00:08.286 --> 00:00:09.367]  Government cover-ups.
[00:00:10.048 --> 00:00:10.849]  You want answers?
[00:00:11.630 --> 00:00:12.511]  Well, so does he.
[00:00:12.531 --> 00:00:16.816]  He's Alex Jones on the GCN Radio Network.
[00:00:17.376 --> 00:00:21.421]  And now, live from Austin, Texas, Alex Jones.
[00:00:31.095 --> 00:00:33.560]  It is Sunday, the 8th day of November 2009.
[00:00:33.640 --> 00:00:43.298]  We're going to be live here for the next two hours and we're going to open the phones up for everyone to be able to respond to the
[00:00:44.608 --> 00:00:54.757]  Democratic controlled House passing the government takeover of health care legislation and now speeds on to the Senate.
[00:00:54.797 --> 00:01:01.323]  Remember earlier in the week they were playing possum telling the world there's no way it'll pass the House this weekend.
[00:01:01.984 --> 00:01:03.045]  Everybody go to sleep.
[00:01:03.585 --> 00:01:04.366]  Everything's fine.
[00:01:04.847 --> 00:01:07.869]  And there was no way three months ago they were going to pass the cap and trade.
[00:01:08.630 --> 00:01:14.716]  Legislation to tax all carbon dioxide and other greenhouse gases and to regulate your life under you in control.
[00:01:14.736 --> 00:01:16.238]  And they passed that.
[00:01:16.298 --> 00:01:17.139]  It's now in the Senate.
[00:01:17.819 --> 00:01:21.923]  And they're now saying, don't worry, the Senate's not going to pass either one.
[00:01:22.784 --> 00:01:23.665]  Everything's fine.
[00:01:26.148 --> 00:01:28.890]  If you hold your breath, ladies and gentlemen, you're going to drown.
[00:01:29.291 --> 00:01:32.314]  They're going to pass both of these pieces of legislation.
[00:01:33.965 --> 00:01:41.587]  Unless we have a maximum political effort to define and to deal with this situation.
[00:01:41.627 --> 00:01:45.407]  We have to go out and educate the public about what's really in this legislation.
[00:01:45.928 --> 00:01:50.648]  And I thought I'd go over some of the 1,900 page piece of legislation.
[00:01:50.909 --> 00:01:53.089]  Then of course you have the greenhouse gas tax.
[00:01:53.769 --> 00:01:57.650]  And last week we went over this, the Framework Convention on Climate Change.
[00:01:59.175 --> 00:02:02.180]  There's over a hundred pages just that talk about world government.
[00:02:02.581 --> 00:02:06.087]  Another close to a hundred pages that talk about global taxes.
[00:02:07.628 --> 00:02:09.049]  And it really is unspeakable.
[00:02:09.189 --> 00:02:15.575]  It is so anti-American, the complete opposite of what this nation was founded on and is.
[00:02:16.375 --> 00:02:20.979]  So we'll be going over that after we come back from this first short break.
[00:02:21.460 --> 00:02:25.483]  The toll-free number to join us is 888-201-2244.
[00:02:25.944 --> 00:02:33.190]  I'm just going to tell callers right now, we're not screening your calls, it's self-screening, but you can talk about the Fort Hood shooting,
[00:02:34.483 --> 00:02:34.583]  And
[00:02:56.920 --> 00:03:00.101]  You know, side, diversion, distraction issues like that.
[00:03:00.541 --> 00:03:10.985]  We're going to talk about real issues here today, and I know that most of you want to talk about that to begin with, but 888-201-2244, 888-201-2244, and we will get you up and on the air on this live 8th day of November 2009 Sunday edition.
[00:03:25.171 --> 00:03:32.898]  I also have some other examples in my stack of what happens once you live under a socialist government and how the state takes total control of your life.
[00:03:32.918 --> 00:03:41.346]  I thought we'd look at what they're doing through government health care and control in England and in Canada and in Germany and France and Australia.
[00:03:42.205 --> 00:03:45.726]  You think the control freaks have got their snout in your life today?
[00:03:46.306 --> 00:03:48.267]  You ain't seen nothing yet.
[00:03:48.947 --> 00:03:51.008]  So that is coming up as well.
[00:03:52.008 --> 00:03:59.350]  A lot of suspicious information has come out in the last few days dealing with the Fort Hood alleged shooter.
[00:03:59.890 --> 00:04:00.851]  I say alleged shooter.
[00:04:00.891 --> 00:04:01.911]  He probably is the shooter.
[00:04:02.611 --> 00:04:06.134]  We just don't know if he's a Prozac head, crazy psychiatrist.
[00:04:06.154 --> 00:04:08.537]  They are the craziest profession out there statistically.
[00:04:08.897 --> 00:04:19.026]  Highest level of suicide and mass killing and raping their patients and every other form of crime and torturing patients in their little ghoulish mental health facilities.
[00:04:20.288 --> 00:04:22.450]  Or he could be a whacked out Muslim extremist.
[00:04:23.832 --> 00:04:25.814]  Or he could be good old-fashioned MKUltra.
[00:04:25.854 --> 00:04:27.515]  I mean, that is a real government program.
[00:04:27.916 --> 00:04:30.058]  And there's a lot of evidence leaning towards that.
[00:04:30.538 --> 00:04:32.440]  So later we're going to get into that today.
[00:04:33.041 --> 00:04:38.465]  But again, the toll-free number to join us, 888-201-2244, my friends.
[00:04:38.966 --> 00:04:40.908]  We'll be taking your phone calls on.
[00:04:41.648 --> 00:04:43.650]  The health care bill passes.
[00:04:44.741 --> 00:04:48.902]  And there's a big celebration from Obama, Nancy Pelosi, and others.
[00:04:49.443 --> 00:04:54.084]  The Republicans are glad it passed, because this will destroy the Democrats in the next election.
[00:04:54.784 --> 00:04:57.305]  And then they can continue to act like they're conservative.
[00:04:57.946 --> 00:04:58.986]  We'll be back in a minute.
[00:05:00.014 --> 00:05:02.615]  Hello, this is Alex Jones with some important questions.
[00:05:03.015 --> 00:05:07.976]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:05:08.336 --> 00:05:10.077]  My answer would be all I can get.
[00:05:10.397 --> 00:05:15.198]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[00:05:15.398 --> 00:05:16.358]  How much do you want?
[00:05:16.578 --> 00:05:17.319]  When do you want it?
[00:05:17.699 --> 00:05:19.299]  Now or after the battle starts?
[00:05:19.579 --> 00:05:20.399]  When will you need it?
[00:05:20.660 --> 00:05:22.720]  Can you buy it without proper identification?
[00:05:22.860 --> 00:05:23.960]  Will there be any food?
[00:05:24.201 --> 00:05:25.541]  Will it make your children sick?
[00:05:25.721 --> 00:05:25.981]  If there's
[00:05:25.981 --> 00:05:26.161]  I'm Alex
[00:05:43.634 --> 00:05:46.397]  I want all of you good guys to live to fight another day.
[00:05:46.697 --> 00:05:47.818]  Call 1-800-409-5633.
[00:05:48.198 --> 00:05:53.963]  Or check it out on the web at efoodsdirect.com.
[00:05:54.223 --> 00:05:56.886]  Again, that number, 1-800-409-5633.
[00:05:57.046 --> 00:06:07.675]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:06:08.275 --> 00:06:11.258]  It's Alex Jones and the GCN Radio Network.
[00:06:29.520 --> 00:06:36.904]  Okay ladies and gentlemen we are live and it is of course Sunday the 8th day of November 2009.
[00:06:36.944 --> 00:06:43.848]  An absolutely horrible occurrence happened late last night.
[00:06:44.909 --> 00:06:54.194]  The Democrats passed their government takeover of health care and it has everything they promised it wouldn't.
[00:06:54.474 --> 00:06:55.615]  The public option
[00:06:57.270 --> 00:07:02.634]  The giant fines on people that don't want to go out and buy health insurance.
[00:07:03.715 --> 00:07:08.719]  This will begin taking over what's left of the free market in health care.
[00:07:09.199 --> 00:07:16.265]  It will dump trillions more dollars of federal money into health care, expanding the bureaucracy and driving up the price.
[00:07:16.365 --> 00:07:20.248]  The more money they put into it and the less competition, the higher the price will go.
[00:07:20.950 --> 00:07:22.191]  Which is exactly what they want.
[00:07:22.591 --> 00:07:36.683]  In five, six, seven years when it's completely wrecked, like this nation already is economically, they will come in with even more government and more control as the solution because control is the name of the game.
[00:07:37.324 --> 00:07:44.510]  What we have seen past the House of Representatives is 180 degrees the opposite
[00:07:47.461 --> 00:07:49.703]  Of what our constitutional republic was founded on.
[00:07:50.063 --> 00:07:54.167]  The reason we didn't have socialist healthcare was because it's un-American.
[00:07:55.548 --> 00:08:01.233]  And because when you build a big giant bureaucracy, the corruption is only going to intensify.
[00:08:02.154 --> 00:08:09.360]  It's like if you go sink a battleship off the Florida Keys, you're going to get, in a few decades, a huge reef system.
[00:08:10.321 --> 00:08:11.162]  That's a good thing!
[00:08:12.912 --> 00:08:16.696]  You go sink a bunch of old cars, it'll turn into an artificial reef.
[00:08:17.477 --> 00:08:26.946]  You go create giant government programs, it creates huge ecosystems of corruption and bid rigging and scams and stealing.
[00:08:29.568 --> 00:08:30.589]  And that's what happens.
[00:08:30.850 --> 00:08:34.453]  And so we will end up like the Soviet Union or Communist China.
[00:08:34.573 --> 00:08:36.535]  It is an absolute guarantee.
[00:08:37.637 --> 00:08:50.161]  Also, another big issue here is the media the whole time has falsely cast the debate as if insurance companies were against this and rich guys were against this.
[00:08:50.301 --> 00:09:01.304]  No, the spokesman for the health care insurance companies of the United States has been in the Wall Street Journal and everywhere else admitting that they wrote this plan.
[00:09:02.739 --> 00:09:12.347]  But then when Nancy Pelosi gets called a Nazi at a press conference by somebody that snuck a bullhorn in, she goes, oh, thank you insurance companies, thank you healthcare companies.
[00:09:13.428 --> 00:09:23.156]  No, the big official lobbyists of the healthcare industry are on record, and we've read their quotes here, bragging that they wrote this bill.
[00:09:23.216 --> 00:09:29.441]  Now, they threatened a month ago, and again two weeks ago, that if the $5,000 fines
[00:09:33.212 --> 00:09:39.736]  And prison time for not buying their insurance policies was taken out of the bill.
[00:09:39.756 --> 00:09:42.258]  They were going to throw their weight against it.
[00:09:42.638 --> 00:09:46.641]  And so the Congress said, OK, we'll put you in prison.
[00:09:46.661 --> 00:09:50.563]  And the bill's even worse.
[00:09:51.184 --> 00:09:53.885]  The old bill had a $5,000 policy.
[00:09:53.905 --> 00:09:55.006]  You had to buy or get a $5,000 fine.
[00:09:55.046 --> 00:09:55.466]  This new one says $15,000.
[00:09:55.526 --> 00:09:56.647]  Ladies and gentlemen, $15,000 is what
[00:10:03.976 --> 00:10:06.478]  More than 60 million people in this country make a year.
[00:10:10.262 --> 00:10:11.383]  I mean, it's over, folks.
[00:10:12.104 --> 00:10:14.506]  NAFTA GAP was meant to bankrupt our industry.
[00:10:14.626 --> 00:10:15.767]  I have the government documents.
[00:10:15.787 --> 00:10:19.150]  We read a bunch of them last week about how they plan to destroy our industry.
[00:10:19.490 --> 00:10:26.517]  Then big banks, the globalists, the big select corporations are the only ones that own and control the factories in China and Mexico and India.
[00:10:26.537 --> 00:10:28.378]  They have sweetheart deals with the elites there.
[00:10:29.099 --> 00:10:34.762]  They then can produce the items cheaper than anybody can in the Western world, so you lose your industrial base.
[00:10:35.122 --> 00:10:42.526]  Then they keep jacking up the taxes on the middle class and working class to bankrupt everybody and drive everybody into government control.
[00:10:42.566 --> 00:10:44.267]  I mean, that's what all of this is about.
[00:10:44.847 --> 00:10:46.828]  This is a sophisticated takeover.
[00:10:48.373 --> 00:11:08.026]  And they've got all these slick Republicans up there with their talking points playing along with the game and you've got all the slick Democrats out there with their talking points repeating the same stuff just in different ways that is on the surface opposed to each other but then you pull back and realize it's all smoke and mirrors.
[00:11:11.488 --> 00:11:13.449]  I mean Bush tripled the size of government.
[00:11:13.509 --> 00:11:14.470]  Bush signed on
[00:11:15.851 --> 00:11:17.853]  We're good to go.
[00:11:35.859 --> 00:11:47.806]  Certainly, you can get Republicans elected coming up in about a year from now in the 2010 Congressional election, and all the polls show the Democrats are going to lose control of the House, but you watch.
[00:11:48.106 --> 00:11:51.108]  Those Republicans aren't going to be able to repeal the health care bill.
[00:11:51.508 --> 00:11:56.611]  Oh, they just won't be able to repeal the greenhouse gas tax bill.
[00:11:57.092 --> 00:11:59.493]  Oh, they just won't be able to repeal any of it.
[00:11:59.713 --> 00:12:04.076]  Just like Obama couldn't stop the wars, oops, he had to make them even bigger.
[00:12:04.357 --> 00:12:10.121]  Because there's an elite agenda, and the Republicans and the Democrats are there to carry it out together.
[00:12:12.090 --> 00:12:14.591]  But I thought I'd go over some of the subsections of the bill.
[00:12:14.691 --> 00:12:18.913]  Pelosi, buy a $15,000 policy or go to jail.
[00:12:19.093 --> 00:12:21.754]  This is from the Ways and Means Committee.
[00:12:21.834 --> 00:12:25.656]  Ways and Means Committee Ranking Member Dave Camp.
[00:12:26.156 --> 00:12:29.258]  Today, Ranking Member of the House Ways and Means Committee, Dave Camp.
[00:12:29.818 --> 00:12:41.383]  released a letter from the nonpartisan Joint Committee on Taxation confirming that the failure to comply with the individual mandate to buy health insurance contained in Pelosi's health care bill H.R.
[00:12:41.403 --> 00:12:43.924]  3962 as amended could land people in jail.
[00:12:44.425 --> 00:12:55.289]  The JCT letter makes clear that Americans who do not maintain acceptable health insurance coverage and who choose not to pay the bill's new individual mandate tax, generally 2.5 percent of income,
[00:12:57.364 --> 00:13:10.136]  Above $250,000, it's 5%, are subject to numerous civil and criminal penalties, including criminal fines and up to $250,000 and imprisonment for up to five years.
[00:13:10.536 --> 00:13:12.338]  Now, that is in the bill.
[00:13:12.778 --> 00:13:20.726]  I didn't just believe the Ways and Means Committee, and I didn't believe the Ways and Means Committee on Taxation.
[00:13:20.746 --> 00:13:22.948]  I actually went to the bill and it does say that.
[00:13:25.691 --> 00:13:30.173]  And it says in page two of H.R.
[00:13:30.193 --> 00:13:42.179]  3962, they didn't hide this, that if the government determines that a taxpayer's unpaid tax liability results from a willful behavior, the following penalties could apply due to non-payment of deductible insurance.
[00:13:43.239 --> 00:13:44.000]  And look!
[00:13:44.884 --> 00:13:59.928]  Last week I showed you that in Illinois they're already issuing a federally written taxpayer handbook that says by federal law this money has to be withheld out of your check for the government-controlled insurance rule.
[00:14:03.069 --> 00:14:08.010]  Now, you look at Australia, England, Germany, other places, this is actually in the news today,
[00:14:10.109 --> 00:14:25.344]  If you're only making, say in England, 10,000 pounds a year, your blue collar, that's around $18,000, and you can't pay the 20% tax they've got there.
[00:14:25.844 --> 00:14:29.328]  I mean, 20% of your money there goes towards your insurance.
[00:14:29.748 --> 00:14:32.731]  Oh, you've got free government healthcare, 20% of your paycheck.
[00:14:34.721 --> 00:14:43.085]  Don't worry though, here they're just going to start out with 10% of your paycheck and then the bureaucracy will use most of it and give some to the insurance companies and to the big mega...
[00:14:46.411 --> 00:14:50.352]  You know, they have big pharma, big agribusiness for farming.
[00:14:50.952 --> 00:14:51.933]  Well, it's the same thing here.
[00:14:52.033 --> 00:14:53.353]  Big mega healthcare.
[00:14:53.833 --> 00:15:01.796]  And big mega healthcare has lobbied for all this because they've got the lawyers and the computer systems and the secretaries and the big high-rise buildings, the bureaucrats.
[00:15:02.176 --> 00:15:03.316]  They want all of this.
[00:15:03.336 --> 00:15:06.857]  This is going to shut down your small hospitals, shut down your small dental offices.
[00:15:06.877 --> 00:15:08.438]  I mean, they're already all shut down.
[00:15:08.478 --> 00:15:10.479]  You want big box Walmart healthcare?
[00:15:10.799 --> 00:15:11.459]  You're going to get it.
[00:15:12.159 --> 00:15:13.922]  And you're going to get crappy health care, too.
[00:15:13.942 --> 00:15:16.205]  You're going to get an aspirin for a heart attack.
[00:15:16.605 --> 00:15:18.928]  I mean, it's admitted in Europe and in England.
[00:15:18.968 --> 00:15:24.937]  I've watched the House of Commons during Prime Minister's Questions back when Tony Blair was in, and they'd say, my constituent,
[00:15:27.742 --> 00:15:30.564]  We had to wait 18 months for a brain surgery and died.
[00:15:30.584 --> 00:15:32.506]  It was operable within six months.
[00:15:32.566 --> 00:15:38.251]  And Tony Blair goes, yes, I'm aware of these cases, and it's unfortunate, but that's the way the rationing works due to the system.
[00:15:38.952 --> 00:15:40.693]  I mean, they don't even deny it over there.
[00:15:40.873 --> 00:15:43.656]  But here, the control left goes, oh no!
[00:15:45.377 --> 00:15:48.340]  There's no rationing in Canada or Germany or England?
[00:15:48.700 --> 00:15:49.841]  That's all lies!
[00:15:50.381 --> 00:15:54.125]  And the truth is, here in the U.S., nobody gets turned away for health care.
[00:15:54.385 --> 00:15:56.407]  You go to the emergency room, you get taken care of.
[00:15:56.767 --> 00:15:58.008]  You had free health care.
[00:15:58.308 --> 00:15:59.149]  Now you're gonna lose it.
[00:16:00.407 --> 00:16:05.594]  The illusion created by the power elite is a lie that covers even the food they want you to eat.
[00:16:05.714 --> 00:16:10.080]  Will you continue to be their profit center, buying their processed food that makes you sick?
[00:16:10.240 --> 00:16:12.103]  Go to the doctor and buy their drugs?
