[00:00:02.564 --> 00:00:12.931]  Big Brother.
[00:00:12.931 --> 00:00:14.673]  Mainstream media.
[00:00:14.673 --> 00:00:16.734]  Government cover-ups.
[00:00:16.734 --> 00:00:18.356]  You want to stop tyranny?
[00:00:18.356 --> 00:00:19.977]  Well, so does he.
[00:00:19.977 --> 00:00:24.740]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:30.296 --> 00:00:35.840]  There are a few stories that get my heart racing, but this is one of them.
[00:00:35.840 --> 00:00:47.489]  I began to hear rumors about this a few days ago that investigators were trying to find her high school annuals, also some of her college documents, and that they had all been expunged.
[00:00:47.489 --> 00:00:58.858]  Well, researchers, as of yesterday, discovered a cache of five-year books that she was in, because she was already in high school parties when she was a
[00:01:01.710 --> 00:01:02.210]  Eighth grader.
[00:01:02.210 --> 00:01:07.154]  And they have found a cache of these documents.
[00:01:07.154 --> 00:01:13.699]  And they are, to say the least, absolutely over-the-top insane.
[00:01:13.699 --> 00:01:15.540]  Now, who am I talking about?
[00:01:15.540 --> 00:01:24.167]  I am talking about, ladies and gentlemen, the accuser of Kavanaugh, Christine Blasey Ford.
[00:01:24.167 --> 00:01:29.671]  And when we come back from this first break, I'm gonna launch into all of it straight away.
[00:01:30.848 --> 00:01:33.348]  Here today.
[00:01:33.348 --> 00:01:41.210]  But first I want you to just understand who you're dealing with and why these globalists are so dangerous.
[00:01:41.210 --> 00:01:56.073]  And so we're going to go out to break with a little piece that we put with Rob Zombie Music with Walter Cronkite pledging himself to Lucifer so that folks can just get an idea about the mindset of deception that these people are in.
[00:01:57.096 --> 00:02:09.305]  But we have her as a leader in these wild parties, in the yearbook spreading her legs, and we have incredible statements of racism, blackface.
[00:02:09.305 --> 00:02:16.069]  We have the girls in the school, the young ladies dressed up in Playboy bunny outfits, Playmate bunny outfits.
[00:02:16.069 --> 00:02:18.811]  This is a super rich WASP school.
[00:02:18.811 --> 00:02:19.252]  Public school.
[00:02:20.222 --> 00:02:25.304]  And so, this is the type of garbage that you're going to end up seeing.
[00:02:25.304 --> 00:02:35.448]  And so, we were told by The Heavy and others that she was this little darling baby girl, and that this big mean Kavanaugh came and did this, and she said the eyewitnesses said it never happened, and now she's saying she won't testify.
[00:02:35.448 --> 00:02:37.869]  Yeah, because they know this is all about to come out.
[00:02:37.869 --> 00:02:38.209]  Guess what?
[00:02:38.209 --> 00:02:41.150]  It did just come out at Infowars.com, but first this.
[00:02:42.233 --> 00:02:56.983]  We are in process of developing a whole series of techniques which will enable the controlling oligarchy to get people actually to love their servitude.
[00:02:56.983 --> 00:03:06.028]  People can be made to enjoy a state of affairs which, by any decent standard, they ought not to enjoy.
[00:03:06.028 --> 00:03:08.370]  Perhaps you had better start from the beginning.
[00:03:12.244 --> 00:03:17.668]  Perhaps you had better stop from the beginning.
[00:03:17.668 --> 00:03:22.852]  Perhaps you had better stop from the beginning.
[00:03:22.852 --> 00:03:26.014]  Too many kids are what's making the planet worse.
[00:03:26.014 --> 00:03:28.356]  A lot of these kids come from bad gene pools.
[00:03:28.356 --> 00:03:30.818]  They don't have stable parents making good decisions.
[00:03:32.955 --> 00:03:39.338]  Mercury-containing vaccines may help not harm kids, according to two new studies in the journal Pediatric.
[00:03:39.338 --> 00:03:46.221]  These new studies suggest that the opposite, that the preservatives may actually be associated with improved behavior and mental performance.
[00:03:46.221 --> 00:03:51.224]  Fluoride in water is supposed to fight tooth decay, but could it also cause cancer?
[00:03:51.224 --> 00:03:54.165]  Turns out the government had the right, under U.S.
[00:03:54.165 --> 00:03:58.447]  law, to conduct secret testing on the American public under a specific condition.
[00:03:58.447 --> 00:04:01.409]  We're gonna have to work with dark side, or we're gonna spend time in the shadows.
[00:04:02.720 --> 00:04:06.803]  Any attempt to achieve world order must be the work of the devil.
[00:04:06.803 --> 00:04:08.064]  Well, join me.
[00:04:08.064 --> 00:04:10.426]  I'm glad to sit here at the right hand of Satan.
[00:04:10.426 --> 00:04:13.789]  There's a need for a new world order.
[00:04:13.789 --> 00:04:20.054]  Someday, in the next few years, a solution will emerge.
[00:05:00.319 --> 00:05:01.680]  We knew it was coming.
[00:05:01.680 --> 00:05:03.120]  The whole thing was formulaic.
