[00:00:00.000 --> 00:00:10.000]  [MUSIC]
[00:00:10.000 --> 00:00:15.000]  InfoWars.
[00:00:15.454 --> 00:00:17.454]  Tomorrow's News Today.
[00:00:17.454 --> 00:00:29.774]   Ladies and gentlemen, there are a lot of people out there saying this Chinese
[00:00:29.774 --> 00:00:35.933]   weapons platform, that's what it is, is no big deal.
[00:00:36.279 --> 00:00:39.040]  And that it's being hyped up for no reason.
[00:00:39.080 --> 00:00:39.200]  No.
[00:00:40.185 --> 00:00:51.115]  The fact that there was little or no concern about it, the fact that this has been going on for a long time, especially since Biden got in two plus years ago, is a really serious issue.
[00:00:51.135 --> 00:01:01.684]  So I decided today to dig through just some of the current news and reflect back and then forward into the future of what's really going on.
[00:01:02.125 --> 00:01:04.067]  But here's what's going on.
[00:01:05.007 --> 00:01:06.128]  The bottom line, as they say.
[00:01:07.469 --> 00:01:10.750]  China is testing.
[00:01:10.850 --> 00:01:13.091]  China is manipulating.
[00:01:13.171 --> 00:01:15.973]  China is seeing how far they can go with these probes.
[00:01:16.553 --> 00:01:21.775]  And when you put it together with their Confucian societies and six billion dollars a year in the U.S.
[00:01:21.835 --> 00:01:26.157]  universities to control academia and biopoliticians, I'll explain how coming up.
[00:01:26.197 --> 00:01:33.340]  And you look at their acquisition of the media and the fact that they own four of the six big production houses in Hollywood.
[00:01:34.380 --> 00:01:45.465]  And they're heavily allied with Hollywood and the big central banks to carry out the destruction of America, but then they outlaw all that propaganda that they finance against us in their own country.
[00:01:47.826 --> 00:01:49.426]  Now, none of this stuff should be outlawed.
[00:01:49.546 --> 00:01:54.449]  It's just, we shouldn't let our children watch it, and we shouldn't give support to it, and we should recognize what it is.
[00:01:55.289 --> 00:01:57.050]  Weaponized brainwashing.
[00:01:58.450 --> 00:02:05.379]   And there's a report here out of the Brookings Institute That makes that point of all places.
[00:02:06.660 --> 00:02:13.927]  That this entire system we see is being foisted by a handful of corporations and the Chinese Communist.
[00:02:15.909 --> 00:02:17.030]  And Russia is rejecting it.
[00:02:18.709 --> 00:02:27.480]  And I don't think that means that Russia is the perfect good guy and is wearing a white hat more like a gray hat, but the people that run our country are out to get us.
[00:02:27.500 --> 00:02:58.741]   They're at war with us on every front and you already know that, but as soon as we can get the bureaucrats And the woke leftists to just pull back and understand that they've been Stockholm Syndrome and that they're helping their own abusers and destroyers and they're pretending like they're part of some liberal revolution to create a utopia as soon as they realize that this liberal utopia is meant to bring in total autocratic tyranny and then they're going to have a backlash and ban the entire leftist system
[00:03:00.131 --> 00:03:02.873]  That they've injected into us to only paralyze us.
[00:03:03.213 --> 00:03:07.716]  In the next phase of the New World Order program, ladies and gentlemen, it's going to be eugenics all the way.
[00:03:09.358 --> 00:03:23.628]  But they intend on making the world so hellish, in the build-up to 2030, that everybody will just wink-wink when they release the race-specific bioweapons, starting with Africa, that are going to wipe that continent absolutely out.
[00:03:26.235 --> 00:03:37.481]  And you'll be under such invasion from the refugees of the economic warfare in Africa that you will quietly, while you're playing cards with your buddies, say, well, it had to be done.
[00:03:39.002 --> 00:03:43.604]  And when you go along with that metaphysically, spiritually, culturally, the devil's got your soul.
[00:03:44.725 --> 00:03:50.968]  So I don't like the big giant African hordes being brainwashed against us and the left programming brown people to hate white people.
[00:03:51.028 --> 00:03:52.689]  It's all part of a plan, folks.
[00:03:54.036 --> 00:04:01.700]  It's all part of a very sophisticated plan, and I don't just study history, I don't just study the New World Order, I have the Holy Spirit.
[00:04:01.720 --> 00:04:14.226]  It doesn't mean I'm a perfect vessel, far from it, but I do have deep connection to God, and God tells me that if I take part in wiping out the brown people, the black people, that I will be cut off from God.
[00:04:14.746 --> 00:04:16.287]  We're supposed to lift each other up.
[00:04:17.349 --> 00:04:30.411]  Now that doesn't mean when a gang of racist, foaming at the mouth black people come to rape, rob or kill you, which is just out of control right now, that you don't defend yourself and kill every person you need to protect your family if they're attacking you.
[00:04:31.653 --> 00:04:37.755]  That said, though, just because they're brainwashed, some of them, and are being part of that, doesn't mean we have to fall into the brainwashing either.
[00:04:37.955 --> 00:04:46.318]  And they tell you everything they're doing in the movie The Kingsman, where they send out the program through the cell phones and cell phone towers to make everybody start killing each other.
[00:04:46.838 --> 00:04:48.739]  That's what Klaus Schwab talks about, the angry world.
[00:04:48.799 --> 00:04:49.799]  This is part of a plan.
[00:04:50.780 --> 00:04:54.701]  And so the black people that have succumbed to this have succumbed to it through mind control.
[00:04:55.601 --> 00:04:56.822]  Doesn't make it any less dangerous.
[00:04:56.641 --> 00:05:06.480]  We'll be right back.
[00:05:06.458 --> 00:05:07.619]  I'm your host, Alex Jones.
[00:05:07.659 --> 00:05:09.841]  I'll be here the next two plus hours.
[00:05:09.901 --> 00:05:12.303]  We have some very special information.
[00:05:12.323 --> 00:05:14.205]  We're going to be airing in the third and fourth hour.
[00:05:14.225 --> 00:05:16.226]  I'll announce that when it comes time for it.
[00:05:17.227 --> 00:05:17.947]  Let me do this.
[00:05:18.868 --> 00:05:24.453]  And I always attempt this at the start of the show, or almost always, unless there's some huge breaking thing right when we start the broadcast.
[00:05:26.394 --> 00:05:30.918]  I try to mention the different stacks so that I'm not as guilty when I don't get to them all.
[00:05:32.145 --> 00:05:55.525]  But more and more, I've realized that if I'm going to change anything about this show, that can improve it, make it more edifying, more informative, to really empower our species and all life on this planet and beyond, that I need to cover every damn bit of it.
[00:05:56.966 --> 00:06:01.127]   Now that's hard to do when we've got 14 minutes, ads an hour.
[00:06:01.187 --> 00:06:02.427]  That's a standard talk radio clock.
[00:06:04.868 --> 00:06:11.952]  And that's why I've started doing more and more freeform podcast style like I did two plus hours yesterday.
[00:06:11.972 --> 00:06:16.194]  That was, I think it had two minutes of ads in two hours, two plus hours.
[00:06:17.055 --> 00:06:20.296]  So that's what we're doing because the information comes first.
[00:06:20.776 --> 00:06:22.958]  We're still on a lot of talk radio stations, actually more than ever.
[00:06:23.378 --> 00:06:26.840]  That's why they couldn't deplatform us when they kicked us off most of the internet four years ago.
[00:06:27.420 --> 00:06:29.281]  So I'll continue the info wars.
[00:06:30.848 --> 00:06:33.210]  Four hour show every day and we'll keep the other shows as well.
[00:06:35.431 --> 00:06:45.659]  And they're vital, but you've got my commitment to do at least three commercial light or commercial free podcasts a week because I've got to get to all this.
[00:06:46.159 --> 00:06:47.280]  Now there's also a paradox.
[00:06:47.721 --> 00:07:00.600]   I've got in front of me probably 150 articles and more than 20 video clips and they're all incredibly
[00:07:00.600 --> 00:07:01.560]  important.
[00:07:01.733 --> 00:07:06.074]  We could talk about one of these clips for the full show, but we don't have that luxury.
[00:07:06.115 --> 00:07:22.421]  So I'm going to judiciously, as I can, tell you what's coming up, and then I'm going to dedicate myself tonight to not getting emotional and not pontificating, which I know is entertaining at some points, and it's totally natural.
[00:07:22.461 --> 00:07:23.021]  It's what I do.
[00:07:23.922 --> 00:07:26.243]  But I'm going to try to not comment too much on these.
[00:07:26.323 --> 00:07:29.484]  Just read the news for you so you can see what's going on.
[00:07:33.004 --> 00:07:42.148]  But we have the announcement globally of the next phase of the censorship and criminal punishment of people that don't agree with the New World Order.
[00:07:42.168 --> 00:07:45.390]  I have a big horrifying stack on that.
[00:07:46.531 --> 00:07:50.512]  Just anything bad you can imagine, they're doing it, they're rolling it out.
[00:07:51.273 --> 00:07:54.715]  Every time you think it couldn't be possible, it happens.
[00:07:54.875 --> 00:07:57.536]  And I told you this years ago, I've tracked where they're going.
[00:07:58.735 --> 00:08:07.619]  Where, oh, a man can identify as a woman and vice versa, and then they can identify as a dog, a cat, and they put litter boxes out in the elementary school for the kids to potty litter boxes.
[00:08:09.560 --> 00:08:16.022]  Well, now they're allowing pedophiles and rapists to identify as children, and they're now saying they should house them with children.
[00:08:16.703 --> 00:08:18.023]  And you're like, well, that's completely insane.
[00:08:18.303 --> 00:08:24.826]  Well, so is putting a 260-pound convicted rapist in prison with women.
[00:08:27.639 --> 00:08:28.339]  But it's what they do.
[00:08:28.479 --> 00:08:31.060]  It's the murder of logic, and it's all part of the PSYOP.
[00:08:31.100 --> 00:08:32.081]  So we have that stack.
[00:08:33.701 --> 00:08:38.383]  We have an incredible World War III stack, and announcements by Putin.
[00:08:42.845 --> 00:08:46.967]  We have the Democratic Party running around, stealing money, publicly, and committing crimes.
[00:08:47.747 --> 00:08:49.728]  And they've got a get-out-of-jail-free card.
[00:08:50.428 --> 00:08:54.530]  Hell, they've got never-go-to-jail card.
[00:08:56.874 --> 00:08:57.654]  And I'm going to go over that.
[00:08:57.674 --> 00:09:01.376]  And I'm going to tie it into the Chinese spy balloon.
[00:09:03.998 --> 00:09:08.680]  And I'm going to tie it in to the good news that people are waking up to that.
[00:09:10.641 --> 00:09:13.263]  And why that is such a healthy, good thing.
[00:09:16.004 --> 00:09:17.845]  And then I've got a big stack of news here.
[00:09:17.865 --> 00:09:24.583]   I mean, if I wanted to have just high ratings and I'd be covering this stuff all day.
[00:09:24.763 --> 00:09:28.287]  And it's important to cover, but if it bleeds, it leads, they always said.
[00:09:29.128 --> 00:09:30.449]  I tend to not cover this much.
[00:09:33.132 --> 00:09:36.555]  Because you already know this is going on.
[00:09:36.595 --> 00:09:38.156]  You're experiencing the crime wave.
[00:09:38.677 --> 00:09:40.759]  But this is spectacular.
[00:09:42.881 --> 00:09:43.982]  Spectacularly bad.
[00:09:45.303 --> 00:09:46.845]  The stuff we've got on the crime front.
[00:09:49.178 --> 00:09:50.359]  More than a dozen U.S.
[00:09:50.419 --> 00:10:00.709]  cities are per capita more dangerous to be in than to have been in Baghdad during the second U.S.
[00:10:00.769 --> 00:10:01.189]  invasion.
[00:10:02.130 --> 00:10:03.231]  They've got big studies out.
[00:10:03.852 --> 00:10:08.556]  Study reveals Chicago riskier for young men than what U.S.
[00:10:08.596 --> 00:10:11.219]  troops faced in Iraq and Afghanistan.
[00:10:14.534 --> 00:10:15.395]  It's only getting worse.
[00:10:16.235 --> 00:10:18.196]  Now, why is the system doing that?
[00:10:18.236 --> 00:10:20.518]  Well, because they're trying to collapse the country.
[00:10:23.720 --> 00:10:29.183]  And you have to ask, why is the public then voting for the same Democrats that set this up?
[00:10:29.483 --> 00:10:30.704]  The answer is election fraud.
