[00:00:04.530 --> 00:00:05.151]  Big Brother.
[00:00:05.831 --> 00:00:06.871]  Mainstream media.
[00:00:07.591 --> 00:00:08.752]  Government cover-ups.
[00:00:09.352 --> 00:00:10.172]  You want answers?
[00:00:10.952 --> 00:00:11.913]  Well, so does he.
[00:00:12.493 --> 00:00:16.074]  He's Alex Jones on the GCN Radio Network.
[00:00:16.674 --> 00:00:20.795]  And now, live from Austin, Texas, Alex Jones.
[00:00:30.703 --> 00:00:31.584]  Welcome, my friends.
[00:00:31.664 --> 00:00:33.845]  It is Wednesday, the second day of March 2011.
[00:00:33.925 --> 00:00:38.508]  We're going to be live here for at least the next three hours.
[00:00:38.568 --> 00:00:41.771]  Dr. Paul Craig Roberts, former head of policy at the U.S.
[00:00:41.831 --> 00:00:51.998]  Treasury, is going to be joining us to talk about government shutdown, what's happening with the union rebellions around the country, what's unfolding in the overall bond market.
[00:00:53.328 --> 00:01:00.224]  And he's also going to give us his take on the Middle East uprising spreading into North Africa and open talk of a U.S.
[00:01:00.304 --> 00:01:01.748]  invasion of Libya.
[00:01:02.839 --> 00:01:07.603]  Russian military is reporting that airstrikes in Libya did not take place against protesting crowds.
[00:01:08.463 --> 00:01:13.607]  Not that I'm a fan of Gaddafi, but the media told us two weeks ago that he'd fled to Venezuela.
[00:01:13.727 --> 00:01:20.032]  I mean, they may tell us tomorrow that he's escaped to Neverland in a hot air balloon.
[00:01:20.052 --> 00:01:21.933]  So we're going to be going over that.
[00:01:22.674 --> 00:01:25.696]  We're also going to get into Ben Bernanke's plan worked.
[00:01:26.216 --> 00:01:27.698]  What happens next?
[00:01:28.078 --> 00:01:30.840]  The Associated Press Act said.
[00:01:32.714 --> 00:01:34.154]  What happens next?
[00:01:34.255 --> 00:01:35.975]  What is the next act in this play?
[00:01:37.756 --> 00:01:40.036]  Number one, Bernanke's plan worked for the bankers.
[00:01:40.056 --> 00:01:41.097]  It didn't work for the people.
[00:01:41.117 --> 00:01:48.379]  So we're going to be going over that and what's unfolding with the economy today as well.
[00:01:49.279 --> 00:01:50.740]  I barely had time to read it.
[00:01:51.560 --> 00:01:51.921]  I think?
[00:02:08.403 --> 00:02:35.531]  uh... months rolling stone when it comes out this friday the article is now out though i'm told it's even longer with some sidebars and other information in the physical magazine talk radios alex jones the most paranoid man in america i talked to the author he's not happy with that headline he his headline was alex jones versus the new world order hal jones is trying to overthrow the global stasi board state one conspiracy theory at a time
[00:02:36.690 --> 00:02:39.871]  And it's one of the fairest pieces that I've ever seen in mainstream news.
[00:02:40.391 --> 00:02:52.595]  So the writer did keep his word on the piece, though he did a few deceptive strawmen, oversimplifications, dealing with world population reduction and things along those lines.
[00:02:55.083 --> 00:03:00.250]  Very interesting article out of Rolling Stone, Talk Radio's Alex Jones, the most paranoid man in America.
[00:03:01.172 --> 00:03:05.297]  And it is a powerful, long, eight-page article.
[00:03:05.357 --> 00:03:06.159]  It's about 4,500 words.
[00:03:06.199 --> 00:03:06.799]  The author wasn't happy.
[00:03:11.308 --> 00:03:15.054]  To a certain degree, because a lot of the context, he said, was taken out.
[00:03:15.615 --> 00:03:22.164]  It was 7,000 plus words long, but that's routine for magazines to cut things.
[00:03:22.525 --> 00:03:23.947]  Rolling Stone doesn't run 7,000 word articles.
[00:03:26.650 --> 00:03:29.051]  The longest is about 6,000.
[00:03:30.292 --> 00:03:37.997]  He's not sure yet, but he believes it's going to be the longest article in this issue that has some pop person on the cover riding a rocket.
[00:03:39.818 --> 00:03:43.880]  It'll certainly wake a lot of folks up and point them towards this radio broadcast.
[00:03:46.687 --> 00:03:49.670]  Didn't get any sleep, really, a couple hours on Sunday night.
[00:03:49.930 --> 00:03:51.692]  Didn't get any sleep, really, when I got back.
[00:03:51.912 --> 00:03:55.635]  If I stay up too late, then I can't go to sleep, so I was a little bit out of it yesterday.
[00:03:56.036 --> 00:04:04.003]  People probably couldn't tell, but I did get about nine hours sleep last night, and it's almost like once you get sleep, you're a little bit dingy.
[00:04:04.704 --> 00:04:11.970]  But I'm here on the air today after that blitz in New York City, turning the lemons
[00:04:12.651 --> 00:04:19.477]  of the whole Charlie Sheen situation into lemonade, and we'll probably have a little bit more on that today.
[00:04:21.919 --> 00:04:28.705]  All the trials and tribulations of Charlie Sheen, that is the biggest news story in the world right now.
[00:04:28.725 --> 00:04:34.370]  I mean, it's on every radio station, every newspaper, TV all over the world, and it all started here.
[00:04:36.383 --> 00:04:37.143]  Very strange.
[00:04:38.984 --> 00:04:41.066]  We're also going to have open phones throughout the broadcast.
[00:04:41.106 --> 00:04:43.367]  Dr. Paul Greg Roberts again joins us coming up in the third hour.
