[00:00:04.692 --> 00:00:05.313]  Big Brother.
[00:00:05.993 --> 00:00:07.034]  Mainstream media.
[00:00:07.754 --> 00:00:08.915]  Government cover-ups.
[00:00:09.516 --> 00:00:10.336]  You want answers?
[00:00:11.097 --> 00:00:12.097]  Well, so does he.
[00:00:12.658 --> 00:00:16.280]  He's Alex Jones on the GCN Radio Network.
[00:00:16.841 --> 00:00:20.924]  And now, live from Austin, Texas, Alex Jones.
[00:00:37.025 --> 00:00:38.786]  We are live, ladies and gentlemen.
[00:00:38.847 --> 00:00:41.048]  Thank you so much for joining us.
[00:00:41.249 --> 00:00:50.116]  It is Monday, the 16th day of May 2011, and we're going to be live here for the next three hours at least.
[00:00:50.236 --> 00:00:55.420]  Joel Skousen of World Affairs Brief will be joining us coming up at the bottom of the next hour.
[00:00:55.861 --> 00:01:00.705]  We will also have open phones today on all the different things happening in the world.
[00:01:01.185 --> 00:01:04.568]  Dominique Strauss-Kahn and the upcoming indictment.
[00:01:06.849 --> 00:01:14.116]  Arrested for reportedly and now first it was attempted Forced oral sex then attempted sodomy now.
[00:01:14.136 --> 00:01:22.243]  They're saying sodomy of a 32 year old maid and his $3,000 a night Taxpayer paid for hotel room.
[00:01:22.763 --> 00:01:23.624]  I remember u.s.
[00:01:23.644 --> 00:01:30.350]  Taxpayers finance the IMF and the World Bank I was also reading how they keep on every
[00:01:32.145 --> 00:01:37.049]  French Airways Airline, they keep a seat open for him.
[00:01:38.350 --> 00:01:52.381]  And I guess if it's full, they just throw somebody out of the first class seat for Dominic Strauss-Kahn, who was going to be the socialist candidate, they're reporting, to run against Nicolas Sarkozy, and French polls showed that he was going to win.
[00:01:52.401 --> 00:01:52.461]  Hmm.
[00:01:54.122 --> 00:01:55.883]  An international banker head,
[00:01:57.836 --> 00:02:03.547]  Who openly goes in and destroys third world countries and puts loan sharking level...
[00:02:05.140 --> 00:02:06.080]  Interest rates on them.
[00:02:06.980 --> 00:02:08.741]  IMF World Bank maneuvering the U.S.
[00:02:08.761 --> 00:02:11.361]  towards debt insolvency and the loss of the AAA rating.
[00:02:11.721 --> 00:02:15.602]  But he was set to be the leader of the Socialist Party.
[00:02:16.202 --> 00:02:19.423]  The bankers want you under socialism.
[00:02:19.923 --> 00:02:22.004]  What is in the Communist Manifesto?
[00:02:22.644 --> 00:02:24.924]  Finance for the big British banks over 120 years ago.
[00:02:24.944 --> 00:02:25.164]  What is in
[00:02:29.284 --> 00:02:35.866]  The ten planks of the Communist Manifesto, a graduated income tax, a central bank, a private central bank.
[00:02:35.886 --> 00:02:49.931]  I mean they wrote this to collectivize your wealth so they can control the general population so the general population is on their payroll and the rest of the public is being sucked off of by them and then they basically transfer our wealth.
[00:02:49.951 --> 00:02:50.972]  So I'm going to be going over
[00:02:52.012 --> 00:02:55.253]  That, because it's very interesting timing.
[00:02:55.573 --> 00:03:10.577]  The word is, and more lawsuits are being filed, one by a prominent reporter, that Khan began acting like a wild, quote, chimpanzee, ripping her clothes off and, quote, hunching on her.
[00:03:11.377 --> 00:03:14.459]  So that's standard globalist operating procedure.
[00:03:15.160 --> 00:03:17.521]  They are like a bunch of demonic wild chimpanzees.
[00:03:18.242 --> 00:03:21.924]  Khan, the evidence shows, just likes to jump women, which is bad enough.
[00:03:22.625 --> 00:03:32.631]  Paul Watson has a detailed report that is very painful to read, and it's four pages long, and I'm not a newsreader, but I will struggle through this coming up later in the hour.
[00:03:32.751 --> 00:03:35.293]  Globalists like to rape women as well as nations.
[00:03:36.214 --> 00:03:40.737]  And it gets into the cases of the little dungeons with little kids in them.
[00:03:41.898 --> 00:03:42.018]  Yes.
[00:03:56.854 --> 00:03:57.214]  That's right.
[00:04:17.287 --> 00:04:20.129]  And without me even asking, obviously Watson was listening last night.
[00:04:20.849 --> 00:04:25.492]  He did a full detailed report with hyperlinks to mainstream news admitting all of this.
[00:04:25.532 --> 00:04:30.936]  So I thought we'd look at the mindset of these predators so we can understand them.
[00:04:31.797 --> 00:04:38.041]  I mean, you've got to at least be somebody chasing after male pages or who likes to rape women to be in their club.
[00:04:38.661 --> 00:04:44.583]  But you don't rise to the highest levels unless you like little children down in torture dungeons.
[00:04:44.984 --> 00:04:46.324]  And then you go right to the top.
[00:04:47.104 --> 00:04:55.648]  So we'll be talking about our rulers, our owners, the psychopathic child torturers on the other side.
[00:04:55.668 --> 00:04:56.128]  Stay with us.
[00:04:59.906 --> 00:05:04.149]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:05:04.469 --> 00:05:05.070]  Number one.
