[00:00:05.312 --> 00:00:06.613]  Big Brother.
[00:00:06.613 --> 00:00:08.394]  Mainstream media.
[00:00:08.394 --> 00:00:10.155]  Government cover-ups.
[00:00:10.155 --> 00:00:11.736]  You want answers?
[00:00:11.736 --> 00:00:13.277]  Well, so does he.
[00:00:13.277 --> 00:00:17.459]  He's Alex Jones on the GCN Radio Network.
[00:00:17.459 --> 00:00:21.562]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.594 --> 00:00:33.876]  Well, we knew we had him coming on a couple days ago, but I like to surprise the listeners, so out of the gates for the first 30 minutes of the live transmission today.
[00:00:33.876 --> 00:00:51.901]  Lou Dobbs, of course, syndicated radio host, former CNN host, host of Lou Dobbs Tonight on Fox Business Channel, one of their number one programs over there, is our guest for the next 30 minutes, and I can't wait to pick his brain and get his take on the economy, the new war in Libya,
[00:00:52.801 --> 00:00:54.322]  The inflation.
[00:00:54.322 --> 00:00:55.902]  Who is Glenn Beck's replacement going to be?
[00:00:55.902 --> 00:00:58.663]  Could it be Lou Dobbs or Andrew Napolitano?
[00:00:58.663 --> 00:01:03.005]  I hear they're certainly being looked at right now from some of the Fox Insiders.
[00:01:03.005 --> 00:01:04.925]  But we're going to discuss it all.
[00:01:04.925 --> 00:01:13.508]  But in this short few minutes we have in this opening segment, Lou, of all the things going on, what do you think is most important in the world today?
[00:01:13.508 --> 00:01:15.769]  What's number one on your radar screen?
[00:01:16.363 --> 00:01:22.685]  Well, number one, first of all, Alex, great to be with you again and have an opportunity to talk with you about these issues.
[00:01:22.685 --> 00:01:35.330]  The number one issue, as far as I'm concerned right now, is restoring the rule of the majority to our government and making sure this great constitutional republic is led and conducts itself
[00:01:36.574 --> 00:01:55.440]  In concert with our national values and ideals, whether we're talking about foreign policy, whether we're talking about the wars that are underway in Iraq, Afghanistan, and Libya, or whether we're talking about how to restore prosperity to this country and to create jobs and wealth and to get this great country moving.
[00:01:57.179 --> 00:02:13.976]  Well, when you talk about the Constitution under assault, undoubtedly, I mean, out of the gates, going back now four weeks ago, the UN comes out and says, we have a resolution to stop, to start bombing Libya, and Obama didn't even, the President didn't even consult with Congress.
[00:02:13.976 --> 00:02:16.719]  At least Bush went and got a resolution for force.
[00:02:17.199 --> 00:02:36.554]  Exactly, and by the way, the man whom this president is a candidate, accused of being a unilateralist, went before the United Nations and got their approval, support, and cooperation, as well as the United States Congress, and they did it twice, both in Afghanistan and Iraq.
[00:02:36.554 --> 00:02:42.579]  If you will, the contradiction is stunning on the part of Mr. Obama.
[00:02:44.358 --> 00:02:54.423]  And now it's a stalemate and they say it's not going well, so there's more and more discussions by top generals of putting ground troops in, not just CIA advisors.
[00:02:54.423 --> 00:02:56.164]  Unfortunately, that's exactly right.
