[00:00:05.734 --> 00:00:06.375]  Big Brother.
[00:00:07.036 --> 00:00:08.097]  Mainstream media.
[00:00:08.817 --> 00:00:09.958]  Government cover-ups.
[00:00:10.579 --> 00:00:11.400]  You want answers?
[00:00:12.161 --> 00:00:13.162]  Well, so does he.
[00:00:13.702 --> 00:00:17.325]  He's Alex Jones on the GCN Radio Network.
[00:00:17.906 --> 00:00:22.010]  And now, live from Austin, Texas, Alex Jones.
[00:00:40.798 --> 00:00:43.080]  Thank you for joining us, my friends.
[00:00:43.260 --> 00:00:51.944]  It is Thursday, the 10th day of March, 2011, and we're going to be live here for the next three hours.
[00:00:52.505 --> 00:00:59.248]  Joel Skousen, political analyst and researcher, will be joining us coming up in the next hour.
[00:00:59.288 --> 00:01:05.392]  He's the editor of World Affairs Brief, dealing with hyperinflation to oblivion.
[00:01:06.532 --> 00:01:25.382]  One of his latest reports, in fact his latest report today, dealing with the design destruction of the dollar that is being engineered, and then we'll look down the road into the future, geopolitically, what he sees happening beyond the Middle East turmoil.
[00:01:27.074 --> 00:01:37.940]  Obviously, we're going to go through the big stack of Middle East turmoil news, but the most important information we have for you today is yet another signpost.
[00:01:40.061 --> 00:01:46.384]  You're driving from Austin up to Dallas, and it says Dallas 185 miles when you leave Austin.
[00:01:47.005 --> 00:01:50.606]  And you get up to Waco, and it says Dallas 100 miles.
[00:01:52.688 --> 00:01:56.930]  And then you get up to Waxahachie and it says Dallas, 20 miles.
[00:01:59.891 --> 00:02:06.134]  And if you read the Trilateral Commission documents that are public, we were a couple thousand miles out in the 1970s.
[00:02:06.614 --> 00:02:13.257]  They planned all of this and they talked about having derivatives and creating other global competing currencies.
[00:02:15.494 --> 00:02:23.136]  And then creating a currency crisis and then creating a new global Bancor or global Phoenix currency.
[00:02:23.616 --> 00:02:42.300]  They've used different names that would be digital as the private bankers transcend their host almost entirely and create their own world dominion that we are now absolutely subservient to if we continue to go along with the fraud.
[00:02:44.616 --> 00:02:51.020]  But on those signposts, we see massive Federal Reserve devaluation of the dollar worldwide.
