[00:00:05.033 --> 00:00:05.674]  Big Brother.
[00:00:06.334 --> 00:00:07.375]  Mainstream media.
[00:00:08.096 --> 00:00:09.257]  Government cover-ups.
[00:00:09.857 --> 00:00:10.698]  You want answers?
[00:00:11.458 --> 00:00:12.419]  Well, so does he.
[00:00:13.000 --> 00:00:16.623]  He's Alex Jones on the GCN Radio Network.
[00:00:17.203 --> 00:00:21.307]  And now, live from Austin, Texas, Alex Jones.
[00:00:37.129 --> 00:00:39.410]  It is Thursday, the 14th day of April, 2011.
[00:00:40.870 --> 00:00:42.171]  I'm Alex Jones, your host.
[00:00:42.651 --> 00:00:45.212]  We're going to be here live as we are, weekdays, 11 to 2 p.m.
[00:00:45.272 --> 00:00:45.752]  Central.
[00:00:46.373 --> 00:00:48.633]  Live back Sundays, 4 to 6 p.m.
[00:00:48.853 --> 00:00:52.835]  as well, because there's so much news, five days a week of coverage is not enough.
[00:00:52.855 --> 00:01:00.158]  And of course, we have 24-hour-a-day coverage of all the important global developments at InfoWars.com and PrisonPlanet.com.
[00:01:01.498 --> 00:01:23.226]  Incredible economic news, obviously, with the budget, with the deficits, with what's happening to commodities, with Obama's official campaign launch speech that he gave last night, calling for massive tax increases and gutting out of the tax code many of the most important
[00:01:24.850 --> 00:01:26.531]  Right offs that people have.
[00:01:26.651 --> 00:01:29.313]  It is just absolutely terrible news.
[00:01:29.773 --> 00:01:30.874]  And it's what we knew was coming.
[00:01:32.475 --> 00:01:40.960]  And the Republicans are pushing flat taxes, fair taxes, you know, national sales taxes, VATs as a way to get rid of the income tax.
[00:01:41.000 --> 00:01:47.924]  But the globalists for over a decade out of the IMF and the World Bank have always said they were going to move to this globally and they're still going to have an income tax.
[00:01:48.325 --> 00:01:50.226]  It's just going to be called the Social Security tax.
[00:01:50.606 --> 00:01:53.428]  So they'll cut the income taxes after they get this new system in.
[00:01:53.688 --> 00:02:07.238]  First they're going to jack them up, then make everybody angry, then sell a lowering of the income tax, a changing of the name, the IRS isn't going anywhere, and then they'll lay a new VAT and sales tax on top of it, and then jack up the income tax again.
[00:02:07.618 --> 00:02:08.599]  That's always been the plan.
[00:02:09.119 --> 00:02:13.721]  And that's the stated plan in the white papers, not the stuff they tell the general public on the nightly news.
