[00:00:04.471 --> 00:00:05.111]  Big Brother.
[00:00:05.771 --> 00:00:06.832]  Mainstream media.
[00:00:07.552 --> 00:00:08.692]  Government cover-ups.
[00:00:09.312 --> 00:00:10.113]  You want answers?
[00:00:10.893 --> 00:00:11.813]  Well, so does he.
[00:00:12.434 --> 00:00:16.055]  He's Alex Jones on the GCN Radio Network.
[00:00:16.635 --> 00:00:20.697]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.073 --> 00:00:38.338]  Well, in the last 24 hours or so, it looks like Muammar Gaddafi has fled Tripoli.
[00:00:40.860 --> 00:00:42.901]  Libya falling in the dark of night.
[00:00:43.602 --> 00:00:47.384]  The parliament building for his puppet parliament has been set alight.
[00:00:48.565 --> 00:00:50.827]  Foreign news services are reporting.
[00:00:51.907 --> 00:00:56.391]  And the rebellions are spreading over many different areas of North Africa and the Middle East.
[00:00:57.487 --> 00:01:02.771]  There have also been a lot of protests and people being snatched off the streets in Communist China.
[00:01:04.972 --> 00:01:08.955]  And what's happened during this economic turmoil and tumult?
[00:01:09.775 --> 00:01:11.636]  Oil jumps to two-year high.
[00:01:11.656 --> 00:01:14.318]  Gold reaches 1,400 on Middle East stocks decline.
[00:01:18.803 --> 00:01:23.625]  Gold is at $1,407.30 right now.
[00:01:24.545 --> 00:01:28.586]  Silver is surging as well.
[00:01:28.646 --> 00:01:33.548]  We'll give you some of those silver numbers coming up.
[00:01:33.568 --> 00:01:36.089]  In fact, I had my silver numbers here.
[00:01:36.609 --> 00:01:38.249]  What is it, $35 right now?
[00:01:39.110 --> 00:01:40.010]  That's not in my stack.
[00:01:40.050 --> 00:01:42.191]  Here, let me just check it right now.
[00:01:42.371 --> 00:01:42.751]  Boom!
[00:01:43.811 --> 00:01:45.452]  We'll check the silver.
[00:01:46.132 --> 00:01:46.432]  How much?
[00:01:47.885 --> 00:01:48.532]  34 and change.
[00:01:51.260 --> 00:01:53.021]  Yep, 34 and change right now.
[00:01:53.482 --> 00:01:57.664]  So we're going to continue to track that as it unfolds.
[00:01:58.685 --> 00:02:05.328]  And why not just open the phones up for a free-for-all for people that want to discuss these huge events that are taking place.
[00:02:05.849 --> 00:02:07.370]  The toll-free number to join us is 800-259-9231.
[00:02:07.390 --> 00:02:09.011]  800-259-9231 on any issue you wish to discuss.
[00:02:09.031 --> 00:02:12.272]  But I do want to get your view on what's happening in North Africa.
[00:02:20.257 --> 00:02:21.017]  And the Middle East.
[00:02:21.538 --> 00:02:25.439]  When we come back from break, I'll plow through some of this, but here's some of the headlines.
[00:02:25.879 --> 00:02:32.501]  On the run, Muammar Gaddafi flees Tripoli as protesters set the Libyan Parliament building alight.
[00:02:33.442 --> 00:02:35.022]  Protesters that took over tanks.
[00:02:36.923 --> 00:02:47.647]  You see, even if you have a disarmed population, with hatchets and clubs, they can get any weapons system they want, if you're motivated.
[00:02:49.198 --> 00:02:55.860]  Unless you've been drugged by lithium and Prozac and fluoride in the water, then you can't.
[00:02:56.141 --> 00:03:07.005]  And that's why the globalists want control of these countries to get rid of the old dictators and put in a modern system, bring them rock and roll abortions and vaccines so they can learn to die as well.
[00:03:07.725 --> 00:03:13.147]  A Libyan tribe threatens to cut oil exports soon, and you see oil exploding because of that.
[00:03:13.867 --> 00:03:15.608]  There's talk about the Iranians
[00:03:16.589 --> 00:03:21.120]  Of course, having some conflict with the Israelis in the...
[00:03:22.816 --> 00:03:25.558]  Suez Canal there, that's also boosting the prices.
[00:03:26.558 --> 00:03:31.821]  EU oil companies prepare Libyan evacuations, the Associated Press is reporting.
[00:03:32.882 --> 00:03:34.363]  So that's just some of what's happening.
[00:03:34.383 --> 00:03:36.404]  We have Paul Watson's detailed report on this.
[00:03:36.444 --> 00:03:40.406]  Globalists seek to hijack Middle East revolution to topple Iran.
[00:03:40.847 --> 00:03:44.129]  Very well written article that I'm going to be reading over when we come back from break.
[00:03:44.849 --> 00:03:48.331]  And an article that is stunning in its breadth and
[00:03:49.912 --> 00:03:50.312]  I don't know.
[00:04:14.011 --> 00:04:15.353]  Here's a Zero Hedge article.
[00:04:15.393 --> 00:04:21.001]  Commodities explode as BP prepares to evacuate staff from burning Libya.
[00:04:22.944 --> 00:04:23.384]  Oh man.
[00:04:24.205 --> 00:04:25.687]  In fact, last night, guys,
[00:04:27.301 --> 00:04:31.584]  Jaron doesn't feel well, so he came in and got the show going and left, and he was the one that was ready with it.
[00:04:32.304 --> 00:04:36.767]  It's the one Kurt had up on the front page of InfoWars last night, where Qaddafi's in his military outfit.
[00:04:37.107 --> 00:04:40.409]  His gold military outfit looks like a demonic peacock.
[00:04:41.030 --> 00:04:48.335]  I wanna, just for PrisonPlanet.tv viewers, but we'll also repost it on InfoWars.com, I want people to go look at this photo of this guy.
[00:04:48.375 --> 00:04:53.698]  This is the perfect archetypal image of corrupt, bloated, parasitical government.
[00:04:54.358 --> 00:04:56.099]  We'll be right back, stay with us.
[00:04:59.778 --> 00:05:03.239]  Diamond Gusset is proud to announce the anthem of the Patriot movement.
[00:05:03.619 --> 00:05:07.640]  They're offering a free CD, t-shirt, and bumper sticker with a qualifying purchase.
[00:05:07.880 --> 00:05:12.522]  Diamond Gusset offers great products at great prices while keeping Americans working.
[00:05:12.602 --> 00:05:17.763]  I'm looking for a factory where a man can feed his family.
[00:05:18.524 --> 00:05:21.704]  Not worried about them moving south.
[00:05:21.784 --> 00:05:25.566]  Closing the doors and shutting her down tomorrow.
[00:05:28.323 --> 00:05:31.584]  I'm looking for America.
[00:05:31.664 --> 00:05:35.285]  We're American and be proud.
[00:05:35.485 --> 00:05:37.585]  Go to gusset.com forward slash America.
[00:05:37.625 --> 00:05:42.267]  Land on the free and the home of the brave.
[00:05:42.607 --> 00:05:46.408]  Seems like I just woke up one day and it was gone.
[00:05:54.272 --> 00:05:58.915]  Again, go to gusset.com forward slash America Today.
[00:05:59.856 --> 00:06:03.159]  Alex told you the government announced recently that the recession is over.
[00:06:03.439 --> 00:06:04.500]  It ended on June of 2009.
[00:06:04.560 --> 00:06:08.923]  The millions of Americans unable to find work might not agree.
[00:06:09.123 --> 00:06:14.787]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seem to be getting worse.
[00:06:15.067 --> 00:06:17.069]  Gold and silver haven't heard the news either.
[00:06:17.229 --> 00:06:19.891]  They've begun their long-expected journey to the moon.
[00:06:20.251 --> 00:06:26.554]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoods Direct.
[00:06:26.735 --> 00:06:28.556]  They both make fabulous investments.
[00:06:28.956 --> 00:06:34.018]  Food is our greatest dependency, and we know it will be more precious than any financial resource.
[00:06:34.299 --> 00:06:39.281]  You and your family need food to survive a crisis, and you can't eat paper, stocks, or metals.
[00:06:39.581 --> 00:06:44.764]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long-term.
[00:06:44.944 --> 00:06:47.886]  This will freeze the cost of your food while you can still afford it.
[00:06:48.126 --> 00:06:51.089]  Visit efoodsdirect.com on the internet or call 800-409-5633.
[00:06:51.129 --> 00:06:52.130]  That's efoodsdirect.com or 800-409-5633.
[00:07:03.317 --> 00:07:04.238]  Tyranny is here.
[00:07:04.578 --> 00:07:08.101]  The grim future foretold in 1984 has become reality.
[00:07:08.502 --> 00:07:10.724]  It really says that the state is God.
[00:07:10.744 --> 00:07:16.169]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:07:16.609 --> 00:07:22.835]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:07:23.275 --> 00:07:28.799]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:07:29.219 --> 00:07:32.922]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:07:33.422 --> 00:07:37.425]  Prepare to enter the secretive world of emergency dictatorship.
[00:07:37.705 --> 00:07:43.229]  Body scanners, sound cannons, citizen spies, stage terror, and cameras on every street corner.
[00:07:43.669 --> 00:07:46.612]  It's only the beginning of the New World Order's hellish plan.
[00:07:47.212 --> 00:07:48.653]  The police state isn't coming.
[00:07:49.193 --> 00:07:49.614]  It's here.
[00:07:50.274 --> 00:07:57.299]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:08:00.961 --> 00:08:03.063]  Ease the T-Rex of political talk.
[00:08:03.643 --> 00:08:06.465]  Alex Jones on the GCN Radio Network.
[00:08:22.569 --> 00:08:24.189]  Whoa!
[00:08:24.309 --> 00:08:25.270]  What a Monday!
[00:08:26.950 --> 00:08:28.090]  So much is happening.
[00:08:28.170 --> 00:08:32.111]  Gold is exploding past $1,407.
[00:08:33.852 --> 00:08:36.732]  Silver up at $34 plus an ounce.
[00:08:36.832 --> 00:08:40.793]  Gold is only continuing to climb along with silver.
[00:08:41.033 --> 00:08:42.774]  Oil is exploding in prices.
[00:08:44.431 --> 00:08:52.714]  The underlying situation is dollar devaluation, so all commodities have been going up steadily, but now you supercharge it with Libya.
