[00:00:05.170 --> 00:00:05.790]  Big Brother.
[00:00:06.470 --> 00:00:07.511]  Mainstream media.
[00:00:08.231 --> 00:00:09.371]  Government cover-ups.
[00:00:09.991 --> 00:00:10.831]  You want answers?
[00:00:11.571 --> 00:00:12.492]  Well, so does he.
[00:00:13.132 --> 00:00:16.752]  He's Alex Jones on the GCN Radio Network.
[00:00:17.312 --> 00:00:21.413]  And now, live from Austin, Texas, Alex Jones.
[00:00:25.534 --> 00:00:28.397]  We are live, ladies and gentlemen.
[00:00:28.417 --> 00:00:33.621]  It is Wednesday, the 16th day of February 2011.
[00:00:33.741 --> 00:00:37.864]  We're going to be here live for the next three hours.
[00:00:37.884 --> 00:00:47.231]  We're going to be talking about activism and the political awakening happening all across the world with Luke Rudowsky, founder of We Are Change, in the last hour today.
[00:00:47.311 --> 00:00:54.777]  In the meantime, there is a just massive amount of vital news and information that we're going to be covering and
[00:00:55.898 --> 00:01:00.203]  In the first hour, I want to have open phones for first-time callers.
[00:01:00.264 --> 00:01:01.445]  First-time callers only.
[00:01:01.986 --> 00:01:05.951]  In the second hour, it will be a complete and total free-for-all for everybody.
[00:01:06.031 --> 00:01:07.212]  Love to hear from all of you.
[00:01:07.933 --> 00:01:10.396]  Any issue or item you want to discuss, first-time callers 800-259-9231.
[00:01:14.091 --> 00:01:19.293]  Obviously, there have been big new developments in the Middle East continuing to unfold.
[00:01:19.633 --> 00:01:23.215]  The Suez Canal workers stage sit-in as U.S.
[00:01:23.355 --> 00:01:27.676]  warships are dispatched and Marines prepare to enter the country.
[00:01:28.257 --> 00:01:32.078]  Presidential Medal of Freedom given to former President George H.W.
[00:01:32.118 --> 00:01:34.059]  Bush and 14 others.
[00:01:34.719 --> 00:01:36.420]  Why not give a Medal of Freedom to Stalin?
[00:01:38.016 --> 00:01:39.057]  Continuing U.S.
[00:01:39.198 --> 00:01:41.720]  agents are shot, one killed in Mexico.
[00:01:42.201 --> 00:01:44.283]  This out of the Wall Street Journal.
