[00:00:00.169 --> 00:00:00.809]  Big Brother.
[00:00:01.490 --> 00:00:02.510]  Mainstream media.
[00:00:03.250 --> 00:00:04.350]  Government cover-ups.
[00:00:05.011 --> 00:00:05.811]  You want answers?
[00:00:06.591 --> 00:00:07.492]  Well, so does he.
[00:00:08.152 --> 00:00:11.813]  He's Alex Jones on the GCN Radio Network.
[00:00:12.333 --> 00:00:16.395]  And now, live from Austin, Texas, Alex Jones.
[00:00:26.854 --> 00:00:28.455]  We are live, my friends.
[00:00:28.575 --> 00:00:31.618]  It is Wednesday, the 26th day of January, 2011.
[00:00:31.738 --> 00:00:35.842]  We're going to be live here for the next three hours.
[00:00:36.282 --> 00:00:41.206]  Lloyd Chapman is going to be joining us, breaking down the state of our union.
[00:00:42.047 --> 00:00:49.493]  He, of course, heads up the Small Business League of the United States with hundreds of thousands of members.
[00:00:50.674 --> 00:00:53.676]  I did watch the State of the Union last night.
[00:00:53.777 --> 00:00:54.877]  I watched a recording of it.
[00:00:55.838 --> 00:01:01.403]  And it was a compendium of lies and disinformation and mind control.
[00:01:02.143 --> 00:01:08.168]  But basically the message was, if you don't like what government's doing, you don't believe in America.
[00:01:08.629 --> 00:01:09.650]  America's good.
[00:01:09.730 --> 00:01:10.751]  America's tough.
[00:01:10.851 --> 00:01:11.992]  America's strong.
[00:01:12.092 --> 00:01:12.932]  Hope, hope, hope.
[00:01:13.353 --> 00:01:23.821]  Basically, without using the word hope, that together we thrive and that we've got this great bright future ahead if we just basically sit down and shut up
[00:01:24.793 --> 00:01:30.197]  And let's have the theater of the Republicans and the Democrats sitting together.
[00:01:30.357 --> 00:01:32.739]  But we've got to have the carbon taxes.
[00:01:32.819 --> 00:01:33.099]  Why?
[00:01:33.119 --> 00:01:37.182]  You know, America has the cleanest water and the cleanest food, which isn't true.
[00:01:37.222 --> 00:01:43.167]  The government puts sodium fluoride in the water and allows all sorts of poisonous stuff to be put in the food, including stuff shipped from China.
[00:01:43.587 --> 00:01:47.530]  And so if you're against the carbon taxes, why you are against
[00:01:47.930 --> 00:02:04.210]  Progress and that this is a human right to have this evil carbon dioxide cut when China and India and countless others don't have to he also made a joke of course about the TSA and the naked body scans and the groping and lied and lied and said that
[00:02:05.211 --> 00:02:12.414]  Don't worry, with the new high-speed train across America, you're not going to have to go through checkpoints.
[00:02:12.514 --> 00:02:25.259]  When the TSA and Homeland Security have announced that they're starting this, and have already started putting checkpoints at train stations, bus stations, and at checkpoints on the highways of America, and they're putting out PSAs showing TSA at
[00:02:28.160 --> 00:02:32.082]  Football games, NFL football games, helping search people.
[00:02:32.522 --> 00:02:33.803]  That came out last week.
[00:02:34.323 --> 00:02:37.405]  So, lie upon lie upon lie.
[00:02:37.605 --> 00:02:44.349]  Also, there have been a lot of attacks against former Minnesota Governor Jesse Ventura locally on talk radio.
[00:02:44.409 --> 00:02:46.010]  I heard a host attacking him yesterday.
[00:02:46.030 --> 00:02:49.712]  And it was a similar attack to what I saw this morning on The View.
[00:02:50.772 --> 00:02:51.973]  My producers alerted me too.
[00:02:52.313 --> 00:03:00.319]  We have that clip coming up and they only talk about him for about two and a half minutes and again it's a compendium of disinformation and lies.
[00:03:00.959 --> 00:03:04.202]  I mean either these women are as dumb as a box of rocks or they're liars.
