[00:00:20.339 --> 00:00:25.561]  Good evening and welcome to this Tuesday, November 8, 2011 edition of the Infowars Nightly News.
[00:00:25.901 --> 00:00:27.502]  I'm Aaron Dyk sitting in for Alex.
[00:00:27.882 --> 00:00:46.610]  Frankly, he's worked himself into exhaustion, staying up all night for the past several nights to warn you that a police state's coming, so you better get up and do something about it, because they have prepared this economic disaster, and now they're squeezing the population for every last dollar while they round us up and use their policies to take away private property and more.
[00:00:46.870 --> 00:00:48.530]  We have a guest coming up later on that.
[00:00:48.570 --> 00:00:49.851]  He's a retired activist.
[00:00:50.191 --> 00:00:53.912]  Who's fighting the FEMA forced insurance in floodplains.
[00:00:54.553 --> 00:00:55.733]  That is Keith Haley.
[00:00:55.773 --> 00:00:58.454]  He's coming up later in the broadcast, but first the news.
[00:00:58.974 --> 00:01:01.855]  You heard Jesse Ventura earlier on Alex's show.
[00:01:01.875 --> 00:01:06.617]  He has been refused in his lawsuit against the TSA.
[00:01:06.657 --> 00:01:11.679]  They've declared national security and used stalling tactics to keep him from being able to appeal.
[00:01:12.199 --> 00:01:24.068]  Or get a jury trial, and he's furious, but the only coverage in the media has been trying to brand him as unpatriotic, use things like his seeking dual Mexican citizenship to imply he doesn't like the country.
[00:01:24.308 --> 00:01:26.129]  The country was never about the government.
[00:01:26.229 --> 00:01:33.415]  It was about the idea that governments are always corrupt, and if we don't protect the rights enshrined in the Constitution, then we don't have a country.
[00:01:33.815 --> 00:01:34.715]  And that's what this is about.
[00:01:34.756 --> 00:01:36.577]  Let's play some of those Ventura clips right now.
[00:01:37.137 --> 00:01:38.038]  Governor, chin up.
[00:01:38.098 --> 00:01:39.579]  We appreciate you taking action.
[00:01:39.599 --> 00:01:43.102]  We appreciate you boycotting the airlines and taking a stand for everybody.
[00:01:43.142 --> 00:01:46.404]  But Rosa Parks was being made to sit at the back of the bush.
[00:01:46.804 --> 00:01:53.729]  Imagine if they were saying, well, we're going to grab your breasts and stick our hands down your pants and put you in a microwave oven.
[00:01:54.029 --> 00:01:55.751]  This is far more than that.
[00:01:55.991 --> 00:02:01.054]  This is a civil rights issue of our Fourth Amendment, of the Tenth Amendment, states' rights.
[00:02:01.074 --> 00:02:01.735]  I mean, you're a governor.
[00:02:01.755 --> 00:02:02.615]  I want you to speak to that.
[00:02:02.976 --> 00:02:04.477]  Governor, you've got the floor here.
[00:02:04.837 --> 00:02:05.818]  Tell us what's happening.
[00:02:06.658 --> 00:02:07.759]  Well, Alex, thank you.
[00:02:07.799 --> 00:02:11.922]  First of all, it seems I'm running into a brick wall with the media.
[00:02:12.843 --> 00:02:15.464]  Mainstream media won't discuss the case.
[00:02:15.504 --> 00:02:17.166]  They don't think it's relevant at all.
[00:02:17.226 --> 00:02:26.753]  In fact, I was due to do CNN yesterday and I was bumped because, of course, the big trial verdict was coming down in the Michael Jackson case.
[00:02:28.013 --> 00:02:33.557]  You know, and so that has more importance than I said to the person via second person to CNN.
[00:02:34.913 --> 00:02:36.835]  I said, well, I completely understand.
[00:02:36.935 --> 00:02:39.517]  After all, mine's simply a constitutional issue.
[00:02:40.498 --> 00:02:47.404]  Why would that take preference over, you know, Michael Jackson's verdict on his drug overdose?
[00:02:47.424 --> 00:02:51.487]  You know, but that's our pop culture media.
[00:02:51.927 --> 00:02:52.448]  Locally,
[00:02:53.192 --> 00:03:09.516]  I did a radio show yesterday where the local guy Williams on WCCO TV or radio in Minnesota equated me to being Kim Kardashian and that I was doing all this simply for publicity for my television show.
[00:03:12.310 --> 00:03:12.871]  Incredible.
[00:03:12.911 --> 00:03:17.375]  You know, I guess my children have never flown and my wife hasn't flown in nine years.
[00:03:18.036 --> 00:03:27.086]  Just because of the searching, much less the groping now, I guess we never get to fly anywhere and visit places because we want publicity as well.
[00:03:27.967 --> 00:03:30.610]  I don't know, you know, but that's what I'm going up against.
[00:03:30.650 --> 00:03:31.931]  Excuse my voice, Alex.
[00:03:32.011 --> 00:03:38.917]  I'm battling a bit of a sore throat, but that's what I'm going up against in the media, and you're really my only outlet right now.
[00:03:38.997 --> 00:03:46.044]  You know, I laughingly kidded you about it last week, but it's actually come true that I think I'm going
[00:03:46.525 --> 00:03:47.366]  So there you have it.
[00:03:47.426 --> 00:03:50.248]  Ventura says he had a CNN interview canceled.
[00:03:50.288 --> 00:04:02.396]  The rest of the media won't address the important issues about his lawsuit over constitutional issues, over the fact that they don't have a right to search everyone in the airport because there could be a terrorist somewhere sometime.
[00:04:02.697 --> 00:04:06.259]  And you've heard him crying out about how the Viper checkpoints are coming to the highways.
[00:04:06.279 --> 00:04:08.441]  We're covering that more later in the broadcast.
[00:04:08.501 --> 00:04:09.742]  Kurt Nemo has an article
[00:04:10.262 --> 00:04:11.683]  But it's just ridiculous.
[00:04:11.763 --> 00:04:16.305]  And when they do cover Ventura, they're only going to focus on the fact that he's a strong personality.
[00:04:16.325 --> 00:04:17.745]  They said controversial things.
[00:04:18.145 --> 00:04:18.665]  You've heard him.
[00:04:19.026 --> 00:04:22.387]  They will not get into the meat and potatoes of this court case.
[00:04:22.507 --> 00:04:23.908]  They're basically blacking it out.
[00:04:23.948 --> 00:04:27.049]  They may cover Ventura himself if he makes it a big enough issue.
[00:04:27.329 --> 00:04:28.730]  So what is the media covering?
[00:04:29.050 --> 00:04:30.090]  We know it's all scripted.
[00:04:30.130 --> 00:04:31.631]  We know they hand down talking points.
[00:04:31.671 --> 00:04:35.392]  We know the news anchors are told what to say as they cover trivial issues.
[00:04:35.432 --> 00:04:39.254]  In this case, they bumped him over the Michael Jackson manslaughter case.
[00:04:39.614 --> 00:04:46.917]  We have a clip now from Conan O'Brien that just illustrates how they cover the fluff, the bread and circuses, and how even that is all scripted.
[00:04:47.057 --> 00:04:47.938]  Can we go to that clip?
[00:04:48.338 --> 00:04:54.521]  News stations around the country have picked up on this story, and each one is putting its own unique spin on it.
[00:04:55.643 --> 00:05:00.286]  Talk show host Conan O'Brien may be about to push the envelope on late-night television.
[00:05:00.366 --> 00:05:04.168]  Conan O'Brien may be able to push the envelope on late-night television.
[00:05:04.288 --> 00:05:08.070]  Conan O'Brien may be about to push the envelope on late-night television.
[00:05:08.090 --> 00:05:11.532]  Conan O'Brien may be about to push the envelope on late-night television.
[00:05:11.552 --> 00:05:15.754]  Conan O'Brien may be about to push the envelope on his late-night television.
[00:05:15.834 --> 00:05:17.975]  Conan O'Brien may be about to push the envelope...
[00:05:18.035 --> 00:05:25.317]  That's enough, but you see they have dozens and dozens and dozens of examples of word-for-word scripted media, and we think we can trust this media.
[00:05:25.337 --> 00:05:27.678]  We've been trained to rely on them for news reporting.
[00:05:28.118 --> 00:05:32.519]  Obviously they're only focused on trivial issues, entertainment and the rest of it.
[00:05:32.579 --> 00:05:43.782]  Another example, Detroiters launched a petition against Nickelback Halftime Show during the precious Detroit Lions Thanksgiving game, saying they don't like the band, they want better entertainment.
[00:05:44.062 --> 00:05:51.685]  Where's the outrage about the NFL going along with government-mandated pat-downs, basically being a quasi-government fascist organization?
[00:05:52.066 --> 00:05:57.788]  So we've got invasions in the public sector, and now more encroachments on our right in the private sector.
[00:05:58.208 --> 00:06:05.812]  Meanwhile, the media has totally trained us to just live within our comfort zone, to just kind of be dull and quiet while they take over the whole country.
[00:06:06.452 --> 00:06:18.141]  And if you had any doubt about the way they continue to manipulate the news, you need look no further than what really is the ongoing story of the Ron Paul blackout in the 2012 GOP primary season.
[00:06:18.482 --> 00:06:20.883]  There's yet another example in the New York Times.
[00:06:21.524 --> 00:06:34.294]  Their November 3rd article is Obama toast, handicapping the 2012 election, and they've got an accompanying chart where they put Huntsman out front as the most likely to benefit from a slow economy in a race against Obama.
[00:06:34.654 --> 00:06:38.916]  Romney's up there, Cain, Perry, Bachmann, no sign of Ron Paul any way you slice it.
[00:06:39.256 --> 00:06:42.417]  He's in the top tier of this election, at least the top four candidates.
[00:06:42.457 --> 00:07:00.343]  They have five here, and he's not mentioned in this lengthy article until page four when they come up with a manufactured extremism score, putting Ron Paul at 96% extreme, profiling his supposed supporters and their estimation at the New York Times of his ideological principles.
[00:07:00.783 --> 00:07:07.427]  Really just promoting the center, left of center, and slightly right of center candidates who all support the establishment.
[00:07:07.527 --> 00:07:09.108]  Continued blackout of Ron Paul.
[00:07:09.449 --> 00:07:18.374]  It's no surprise, but we've covered it extensively and you need to look into it and wake up to the fact that we don't have elections, we don't have media, and we're really in a lot of trouble.
[00:07:18.734 --> 00:07:20.396]  Furthermore, we are changed.
[00:07:20.436 --> 00:07:27.340]  Chicago spoke with former Press Secretary Robert Gibbs, really one of the classic mouthpieces for government tyranny.
[00:07:27.820 --> 00:07:29.762]  Real weaselly guy, always covering.
[00:07:29.802 --> 00:07:37.627]  You saw him back in 2008 when Obama was caught attending the Bilderberg Conference and the reporters were upset because they were trapped on the plane.
[00:07:37.667 --> 00:07:38.268]  He played it off.
[00:07:38.648 --> 00:07:40.029]  Well now, we are changed.
[00:07:40.049 --> 00:07:47.915]  Just talked to Robert Gibbs, asked him about the Federal Reserve, and he says, we have a policy going back decades never to talk about the Federal Reserve at the White House.
[00:07:47.955 --> 00:07:50.577]  Doesn't matter how it affects you or your economy.
[00:07:50.637 --> 00:07:51.537]  Don't talk about it.
[00:07:51.557 --> 00:07:52.218]  Let's play that clip.
[00:07:52.818 --> 00:08:00.083]  No comment on the Federal Reserve.
[00:08:05.174 --> 00:08:11.659]  Okay, that is not really the best audio, but it's important that people continue to confront these officials across the country.
[00:08:12.059 --> 00:08:18.765]  And what he said there, if you didn't hear it, was that they have a policy that goes back decades, not to talk about the Federal Reserve.
[00:08:18.785 --> 00:08:24.970]  It doesn't matter that it's the most important thing to our economy, that they're completely behind this controlled economic collapse.
[00:08:25.390 --> 00:08:27.832]  And really, if you haven't caught on, they've really set the net.
[00:08:28.172 --> 00:08:29.113]  They're coming after people.
[00:08:29.153 --> 00:08:32.775]  They've started rounding up Occupy protesters, kind of an easy pretext.
[00:08:33.136 --> 00:08:36.338]  But they've really prepared to manage the population for some time.
[00:08:36.698 --> 00:08:43.523]  They've seen the likelihood of economic riots of one kind or another coming and they're prepared to control this population.
[00:08:43.543 --> 00:08:49.427]  But you can't talk about the Federal Reserve, certainly not about people like Ron Paul who want to rein it in or even end it.
[00:08:50.227 --> 00:08:52.888]  And other news that isn't covered in the mainstream.
[00:08:53.388 --> 00:08:56.249]  We're not perfect here either, but we try to cover as much as we can.
[00:08:56.870 --> 00:09:01.812]  Mercola.com is covering how don't buy meat and potatoes or herbs with this label.
[00:09:02.252 --> 00:09:04.693]  That is the irradiated food label.
[00:09:05.013 --> 00:09:10.655]  You can see it there, the little pink dotted circle around, I guess, what's like an organic plant of some kind.
[00:09:11.215 --> 00:09:17.722]  And it goes on to say how the level of gamma radiation used starts at 1 kilogray.
[00:09:18.043 --> 00:09:21.126]  That's in your food, including meat, potatoes, herbs, and a whole lot more.
[00:09:21.486 --> 00:09:28.414]  Equivalent to 16 million chest x-rays goes all the way up to 30 kilogray.
[00:09:29.294 --> 00:09:34.459]  Which is 500,000 chest x-rays or 10,000 times a human lethal dose.
[00:09:35.000 --> 00:09:42.847]  And through pasteurization and other processes, they really dull our food down, take out the nutritional content, and we wonder why cancer pops up.
[00:09:43.207 --> 00:09:49.653]  Yet we can't reign in the FDA, we can't talk about how they just really give a green light, fast track for all the GMO foods.
[00:09:49.973 --> 00:09:54.317]  They ignore some of the most dangerous additives in the food and food containers.
[00:09:54.897 --> 00:09:56.939]  And what are we going to do in this country, really?
[00:09:57.359 --> 00:10:00.581]  That's another important area that we don't cover enough.
[00:10:01.442 --> 00:10:04.604]  Now, the Iranian war also continues to heat up.
[00:10:05.044 --> 00:10:12.909]  In the same week that you've seen Israel essentially ready to go on a unilateral strike against Iran with expected U.S.
[00:10:12.969 --> 00:10:19.834]  backing, you see the manufactured IAEA atomic agency report about to come out.
[00:10:20.174 --> 00:10:24.337]  It's already been leaked to the press, really hyping fears about
[00:10:25.197 --> 00:10:32.499]  Iran's nuclear weapons capabilities, which any way you look at it is just dredged up nonsense.
[00:10:32.539 --> 00:10:44.103]  You saw all the lies and extreme propaganda, including from top cabinet officials during the Iraq war, the lies about yellow cake and mobile weapons labs, and the WMDs themselves.
[00:10:44.143 --> 00:10:49.244]  Now the IAEA for Iran is concluding that Iran has upgraded the level of enrichment from 3.5% to below 20%.
[00:10:52.225 --> 00:10:58.569]  And they go on to explain how it could be only a matter of days, I believe 60 some odd, until it's a nuclear power.
