[00:00:06.454 --> 00:00:08.575]  Big Brother.
[00:00:08.575 --> 00:00:11.357]  Mainstream Media.
[00:00:11.357 --> 00:00:13.918]  Government Cover Us.
[00:00:13.918 --> 00:00:15.879]  You want answers?
[00:00:15.879 --> 00:00:17.800]  Well, so does he.
[00:00:17.800 --> 00:00:26.986]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:00:26.986 --> 00:00:32.289]  Monday through Friday, we're here, and then back Sundays, 4 to 6 p.m.
[00:00:32.289 --> 00:00:33.830]  Central Standard Time.
[00:00:35.475 --> 00:00:44.958]  This is not a live broadcast, but much of it is virgin, is original that I've recorded specially for this Easter Sunday.
[00:00:44.958 --> 00:00:48.019]  I want to thank you for joining us.
[00:00:48.019 --> 00:00:58.483]  Coming up at the end of the hour, we're going to premiere a special report on Agenda 21 land grabbing taking place right here in Austin, Texas, where I live.
[00:00:59.083 --> 00:01:08.813]  And I had such a powerful interview earlier in the week with Lord Christopher Monckton on how really the global warming swindle is the plan for global governance.
[00:01:08.813 --> 00:01:12.256]  It's the heart, it's the guts, it's the engine of it.
[00:01:12.256 --> 00:01:16.060]  And if you bring that down, and we are very close to doing it.
[00:01:16.440 --> 00:01:19.701]  That's why the globalists are just moving forward, because they've had everything bet on it.
[00:01:19.701 --> 00:01:23.303]  If we bring that down, their whole system is in deep trouble.
[00:01:23.303 --> 00:01:28.184]  This is their excuse to regulate and take over every facet of our lives.
[00:01:28.184 --> 00:01:31.185]  It's the most important fight we've got going right now.
[00:01:31.185 --> 00:01:37.428]  Then we're going to get into a special report later in the second hour on the Hegelian dialectic and how it ties into Edward Bernays.
[00:01:37.428 --> 00:01:43.350]  You know, I did a report on this a few weeks ago, and I saw some guy on the YouTube channel say, hey, Glenn Beck covered this last year.
[00:01:43.550 --> 00:01:46.132]  Well, I've been covering Edward Bernays for a decade.
[00:01:46.132 --> 00:01:49.654]  I covered it in a film five, six years ago, Terror Storm.
[00:01:49.654 --> 00:01:51.315]  But so what?
[00:01:51.315 --> 00:01:54.277]  If Glenn Beck covered it first, good for him!
[00:01:54.277 --> 00:01:57.440]  It's about how they're psychologically brainwashing us.
[00:01:57.440 --> 00:01:57.720]  Okay?
[00:01:57.720 --> 00:01:59.181]  I could care less who's first.
[00:01:59.181 --> 00:02:02.103]  This is not about territorializing information.
[00:02:02.623 --> 00:02:11.093]  This is about defeating the New World Order and not being manipulated and making the knowledge that I know and most of my listeners know commonplace.
[00:02:11.093 --> 00:02:13.996]  The people perish for lack of knowledge.
[00:02:13.996 --> 00:02:16.539]  When people have knowledge, they flourish.
[00:02:16.539 --> 00:02:18.221]  It's that simple.
[00:02:18.221 --> 00:02:22.926]  Speaking of knowledge, a couple years ago when I came out with iPads, I was tired of the worship of it.
[00:02:23.166 --> 00:02:29.549]  Like, like it was, it's like when iPods first came out, people would stop me when I had one in stores and just worship me.
[00:02:29.549 --> 00:02:31.350]  Young women, men, you name it.
[00:02:31.350 --> 00:02:32.731]  Oh my gosh, it's so cool!
[00:02:32.731 --> 00:02:34.372]  You know, later, nobody cares.
[00:02:34.372 --> 00:02:36.353]  I just had it because I could listen to music on it.
[00:02:36.353 --> 00:02:42.396]  But I executed an iPad right when they first came out and there was people freaking out.
[00:02:42.396 --> 00:02:44.638]  Even people in my office were like, don't destroy that, it's wasteful.
[00:02:45.538 --> 00:02:46.599]  It's a great piece of technology.
[00:02:46.599 --> 00:02:50.202]  The point is, by killing it, millions of people saw that video.
[00:02:50.202 --> 00:02:51.783]  Of course, it really wasn't alive.
[00:02:51.783 --> 00:02:53.565]  I was drilling it and torturing it.
[00:02:53.565 --> 00:03:00.151]  And I pointed out, you don't care about me, you know, when I talk about how they're torturing children in Abu Ghraib in Iraq.
[00:03:00.151 --> 00:03:01.572]  You don't care about that.
[00:03:01.572 --> 00:03:03.453]  That's okay, because you've been dehumanized.
[00:03:03.453 --> 00:03:04.735]  Who cares if kids are dying?
[00:03:04.735 --> 00:03:07.097]  But if you see a puppy get killed, you get upset.
[00:03:07.097 --> 00:03:10.940]  But if you see an iPad get destroyed, you get even more upset.
[00:03:10.940 --> 00:03:12.842]  So it just shows the dehumanization of life.
[00:03:13.542 --> 00:03:15.443]  I thought that dovetailed with this article.
[00:03:15.443 --> 00:03:19.144]  Desperate Chinese boy sells kidney for £2,000.
