[00:00:02.489 --> 00:00:02.729]  We're good.
[00:00:33.123 --> 00:00:34.284]  Welcome, ladies and gentlemen.
[00:00:34.344 --> 00:00:38.067]  Welcome to an abbreviated version of the InfoWars Nightly News.
[00:00:38.247 --> 00:00:38.948]  I'm Aaron Dykes.
[00:00:38.988 --> 00:00:40.829]  Today is Friday, April 27, 2012.
[00:00:42.650 --> 00:00:44.111]  Now, it's the best of times.
[00:00:44.252 --> 00:00:45.613]  It's the worst of times.
[00:00:45.933 --> 00:00:51.377]  Tyranny's coming in like a flood, but there's no denying the power of resistance on the free Internet.
[00:00:51.617 --> 00:00:53.018]  That's why they want to clamp it down.
[00:00:53.058 --> 00:00:56.181]  That's why the House passed the CISPA bill last night, 248 to 148.
[00:00:56.261 --> 00:00:57.121]  It's headed for the Senate.
[00:00:57.442 --> 00:00:58.923]  That's why Kurt Nemo from InfoWars and other writers
[00:01:03.266 --> 00:01:03.426]  I think?
[00:01:20.206 --> 00:01:20.746]  That's right.
[00:01:43.414 --> 00:01:49.275]  ...included a provision allowing indefinite detention of Americans without any due process.
[00:01:49.635 --> 00:01:57.337]  Obama pretended to be against it while Senator Carl Levin revealed the fact it was his administration who had put the language into the bill.
[00:01:57.817 --> 00:02:04.138]  Later, Obama signed it under the cover of night on New Year's Eve when everyone was partying, no one was paying attention.
[00:02:04.478 --> 00:02:08.939]  The only people to cover it were places like the Drudge Report and here at Infowars.com.
[00:02:09.019 --> 00:02:10.020]  I think so.
[00:02:24.252 --> 00:02:25.653]  TSA on the buses.
[00:02:25.693 --> 00:02:43.922]  You heard two weeks ago, a week and a half ago, about Sheila Jackson Lee, the representative in Congress, members of TSA and the Metro Department there in Houston saying they were going to bring on secret undercover agents to randomly check bags and spot out terrorism, blah blah blah.
[00:02:44.853 --> 00:03:05.891]  Instead, they got a tongue-lashing last night as dozens of activists, prominent lawyers, and other figures in Houston chastised the Metro Department at their board meeting, telling them how unconstitutional the measure is, and how nobody wanted these bus and train checks, even though TSA and Homeland Security are trying to roll them out and expand them all across the country.
[00:03:06.451 --> 00:03:27.483]  And they put the Metro Board so much on the defensive that the President and Chairman, George Gronius, promised warrantless bag searches would not occur, certainly not while he was Chair of the Board, although the Police Chief of the Metro Department told ABC 13 last week that he does have the right to search your bag and may tell his officers to do it.
[00:03:27.883 --> 00:03:31.845]  It's good we pushed them back, but they are a very deceptive den of vipers.
[00:03:32.265 --> 00:03:40.887]  Speaking of Vipers, the Viper team, which is part of this TSA security rollout, has gotten new congressional funding.
[00:03:40.927 --> 00:03:44.308]  They're going to expand from some 9,000 checkpoints out.
[00:03:44.608 --> 00:03:46.449]  They're doing random searches everywhere.
[00:03:46.489 --> 00:03:47.649]  You've seen the coverage of it.
[00:03:47.969 --> 00:03:51.570]  This is coming, and it's good to see places like Houston saying no.
[00:03:51.870 --> 00:03:57.452]  Now, on this particular issue, they've been twice over deceptive about their announcements to the public.
[00:03:57.792 --> 00:04:01.273]  Just recently, the Police Chief Rodriguez for the Metro Department
[00:04:01.613 --> 00:04:02.394]  Added a correction
[00:04:31.653 --> 00:04:37.576]  They decided before the operation, which is actually ongoing and not a one-time deal, not to employ the strategy.
[00:04:37.696 --> 00:04:48.261]  Even though it says here, participating agencies will ride buses, perform random bag checks, conduct canine sweeps, and place uniform and plainclothes undercover officers at the transit centers, etc.
[00:04:48.581 --> 00:04:50.202]  But they were even more deceptive.
[00:04:50.242 --> 00:04:59.366]  The Houston Freethinkers, Derek Brose, who was at the board meeting and was quoted about how unconstitutional it is, first exposed and brought it to our attention as well.
[00:04:59.986 --> 00:05:14.379]  That when they announced it, and Sheila Jackson Lee and others had their big press release and said how great it was, when they put out that press release, it had the deceptive title, Metro Rolls Out Bicycles and Bus Racks for 2012 Bike to Work Day.
[00:05:14.759 --> 00:05:19.404]  In other words, ensuring that no one would read it, at least not for those reasons.
[00:05:20.324 --> 00:05:32.413]  But anyway, a partial victory as they are well aware the public is completely fed up with the TSA at airports and certainly will not embrace them when they enter into general society as they're being phased in more and more.
[00:05:32.774 --> 00:05:42.020]  Another victory as the Labor Department is now saying it will withdraw the rule that would ban child labor on farms, etc.
[00:05:42.120 --> 00:05:45.443]  after the Daily Caller exposed it, after the Drudge Report exposed it.
[00:05:45.763 --> 00:05:52.846]  After Infowars exposed it and others, a lot of farmers speaking out against this, getting the attention of their congressmen and etc.
[00:05:53.267 --> 00:06:05.212]  The ban would have placed prohibition of employment on country grain elevators, grain bins, silos, feedlots, stockyards, livestock exchanges, livestock auctions and a whole lot more.
[00:06:06.613 --> 00:06:23.248]  And it would have prevented kids from learning valuable skills, and it's just part of the overall clampdown on American life, on America's economy, and our own independence within the country as they try to centrally plan everything under the larger United Nations Agenda 21 program.
[00:06:23.548 --> 00:06:25.830]  They've set up the Oceans Council, we talked about that.
[00:06:25.890 --> 00:06:29.153]  They've set up the Rural Council under Obama's administration.
[00:06:29.193 --> 00:06:30.795]  He just signed the executive order
[00:06:31.155 --> 00:06:31.435]  I think so.
[00:06:53.255 --> 00:06:53.835]  And on and on.
[00:06:53.935 --> 00:06:55.856]  And it won't be good here in the U.S.
[00:06:56.076 --> 00:06:56.316]  either.
[00:06:56.376 --> 00:07:00.778]  It'll probably be even more deceptive and evil under the United Nations program.
[00:07:01.018 --> 00:07:02.379]  And look how they branched it off.
[00:07:02.419 --> 00:07:11.202]  The Rural Council includes unrelated departments like Department of Defense, Secretary of Labor, Secretary of Transportation, of State, etc.
[00:07:11.503 --> 00:07:15.584]  And they've broken down ways they're going to control the family farm through this.
[00:07:15.904 --> 00:07:19.906]  Labor just tried the child rule here, which gladly they fought back against.
[00:07:20.947 --> 00:07:27.871]  The EPA was also handed down when they tried to ban dust from farms and used the EPA to clamp down on farms.
[00:07:28.171 --> 00:07:35.835]  Transportation last year tried to clamp down on farms by requiring a commercial driver's license to operate tractors and similar machinery.
[00:07:36.095 --> 00:07:43.620]  This whole thing is a really bad idea and it's just un-American and we're glad that small part of it got fought back against.
[00:07:43.960 --> 00:07:45.801]  There's more to fight back against now.
[00:07:46.181 --> 00:07:53.666]  We take you now to a special Ron Paul interview that our crew got last night during a speaking engagement here in Austin, Texas.
[00:07:54.086 --> 00:08:03.232]  And Ron Paul, of course, is not afraid to talk about issues like false flag and how one might be used to start the next war or wars or regional war, World War III, etc.
[00:08:03.653 --> 00:08:14.880]  And hinted pretty broadly at the use of ships as another kind of Gulf of Tonkin sinking of the USS Lusitania type pretext for starting a war with Iran or what have you.
[00:08:15.220 --> 00:08:16.081]  Let's roll that clip now.
[00:08:20.665 --> 00:08:22.367]  They do the same thing with foreign policy.
[00:08:22.387 --> 00:08:26.471]  They come along and they don't talk about non-intervention and mining our own business.
[00:08:26.491 --> 00:08:29.774]  They say, oh, you guys are a bunch of isolationists.
[00:08:29.814 --> 00:08:31.075]  You don't want to talk to anybody.
[00:08:31.496 --> 00:08:32.116]  But guess what?
[00:08:32.136 --> 00:08:40.604]  The very people who tell us that we're the isolationists are the ones who are always looking around for another enemy to slay and put on sanctions and start another war.
[00:08:45.097 --> 00:08:47.599]  They're the ones who don't want to trade with Cuba.
[00:08:47.619 --> 00:08:53.062]  We're the ones that think that it's time to engage in the world and to talk to people and trade with people.
[00:08:53.542 --> 00:08:57.165]  So they will try to paint us as uncaring.
[00:08:57.605 --> 00:09:01.728]  But let me tell you, people who care will care about liberty.
[00:09:02.308 --> 00:09:03.369]  And this
[00:09:03.829 --> 00:09:12.578]  This will never translate into an absolute majority, but I'm certain that our numbers are growing by leaps and bounds.
[00:09:12.618 --> 00:09:20.527]  These prairie fires of freedom are being spread, and there's nothing but good news out there, precariously so.
[00:09:20.967 --> 00:09:23.290]  Because we don't know exactly.
[00:09:23.570 --> 00:09:25.612]  We may have something happen.
[00:09:25.652 --> 00:09:34.842]  There may be a false flag incident where some ship goes down and you'd be used for the excuse to accelerate the next war.
[00:09:35.523 --> 00:09:42.251]  And we have to learn to distinguish war propaganda from the truth.
[00:09:54.912 --> 00:10:02.079]  Dr. Paul, today's headline story on Infowars.com is about how the government is planning to secretly evacuate Chicago during the upcoming NATO summit in May.
[00:10:02.099 --> 00:10:03.200]  Do you have any comments about that?
[00:10:03.220 --> 00:10:12.550]  I haven't seen that, but I don't know exactly what's behind all that, but those kind of statements concern me.
[00:10:12.610 --> 00:10:14.672]  Could there be potentially another false flag event?
[00:10:14.912 --> 00:10:16.073]  I'm always worried about false flags.
[00:10:22.009 --> 00:10:29.572]  And he was alluding to reports such as about the ship, the USS Enterprise, which they're sending over there right before it's to be decommissioned.
[00:10:29.612 --> 00:10:34.854]  A lot of people speculating if they did a false flag with the giant ship, that would be the one to go with.
[00:10:35.134 --> 00:10:36.074]  Who knows what could happen?
[00:10:36.094 --> 00:10:42.537]  They could pull any trick out of the hat, but they like to advance that agenda and distract the public, of course, from other important issues.
[00:10:42.937 --> 00:10:48.919]  And by the way, yet again, another rally where Ron Paul consistently drew thousands to his crowd.
[00:10:49.239 --> 00:10:51.641]  While Romney still is only getting a few hundred.
[00:10:51.661 --> 00:10:54.583]  I think they estimated 4,000 people last night in Austin.
[00:10:54.963 --> 00:11:00.487]  Of course, Ron Paul said audiences upwards of 10-12,000 just at regular speaking events.
[00:11:00.888 --> 00:11:02.489]  Anyway, another speaking event.
[00:11:02.849 --> 00:11:04.230]  I was there, Rob Dew was there.
[00:11:04.310 --> 00:11:10.695]  I thought it was even better than Alex's speech in Dallas, and that is the speech in Orlando at the High Life Center there.
[00:11:11.175 --> 00:11:15.579]  And there were at least 1,000, I think even 1,100 rabid fans there as well.
[00:11:15.899 --> 00:11:17.140]  Now you could be there too.
[00:11:17.160 --> 00:11:19.502]  We're going to air that speech in full right here.
[00:11:19.802 --> 00:11:21.964]  Thanks for watching the InfoWars Nightly News.
[00:11:22.004 --> 00:11:24.826]  We'll be back again next week with more hard-hitting information.
[00:11:25.106 --> 00:11:27.929]  Please don't forget to support us at PrisonPlanet.tv.
[00:11:28.269 --> 00:11:29.410]  And let's beat these bastards.
[00:11:40.598 --> 00:11:45.601]  Let me introduce you to one of the top talk guys in America.
[00:11:46.641 --> 00:11:49.503]  Welcome, Alex Jones!
[00:11:54.685 --> 00:12:06.472]  It's station owners and managers and program directors like Carl that have got the courage to put out my hardcore message that are helping us awaken this nation.
[00:12:06.692 --> 00:12:07.892]  Carl, thank you so much.
[00:12:07.932 --> 00:12:08.473]  Thank you, Alex.
[00:12:14.361 --> 00:12:23.546]  Carl and over a hundred plus stations have taken the risk to bet on liberty and freedom and had great success.
[00:12:23.606 --> 00:12:38.694]  The truth is, the sleeping giant that is America, that is the American people of every race, color, creed, religion, who love liberty, and the sleeping giant that is humanity, is unstoppable when we stand up and take action.
[00:12:38.954 --> 00:12:40.775]  The people want freedom!
[00:12:46.471 --> 00:12:53.995]  And it's time to stop apologizing for demanding our basic liberty, our private property, and our families.
[00:12:54.395 --> 00:12:57.696]  All you control freak criminals, get the hell out of our way!
