[00:00:05.151 --> 00:00:06.452]  Big Brother.
[00:00:06.452 --> 00:00:08.233]  Mainstream media.
[00:00:08.233 --> 00:00:09.975]  Government cover-ups.
[00:00:09.975 --> 00:00:11.576]  You want answers?
[00:00:11.576 --> 00:00:13.117]  Well, so does he.
[00:00:13.117 --> 00:00:17.321]  He's Alex Jones on the GCN Radio Network.
[00:00:17.321 --> 00:00:21.384]  And now, live from Austin, Texas, Alex Jones.
[00:00:26.499 --> 00:00:35.584]  Well, I hope everyone is strapped in, because this is going to be another incredibly jam-packed global transmission against tyranny.
[00:00:35.584 --> 00:00:36.905]  I'm Alex Jones, your host.
[00:00:36.905 --> 00:00:48.192]  It is the 26th day of March 2012, and we have Gerald Cilente, ripped off by Don John Corzine, joining us.
[00:00:48.192 --> 00:00:55.576]  Now, we have the clips of Corzine saying he didn't know where the money went, as if it wasn't all on record, and as if, as CEO, he didn't give the order.
[00:00:56.977 --> 00:01:01.882]  Then we have Terence Duffy, the head of the Chicago Mercantile Exchange, CME Group.
[00:01:01.882 --> 00:01:09.631]  First, the CME Group put out his prepared statement hours before he gave the speech months ago, the testimony before Congress.
[00:01:09.631 --> 00:01:15.657]  And then when he got up there, he went off script and said that Corzine did know and gave the order.
[00:01:16.365 --> 00:01:22.530]  Now we have the spectacle now of all the emails via lawsuits being forced to be released, and what does this tell us?
[00:01:22.530 --> 00:01:23.431]  What we already knew.
[00:01:23.431 --> 00:01:37.003]  The mainstream media and the federal regulators, most of them former minions of Corzine, knowingly are lying and the feds aren't going to do anything, the media isn't.
[00:01:37.003 --> 00:01:42.868]  In fact the media, the corporate prostitutes, are running defense right now for Corzine.
[00:01:43.649 --> 00:02:02.077]  And if they get away with this, stealing people's private accounts, farmers, ranchers mainly, who have accounts to then trade in commodities on the Chicago Mercantile to try to hedge their bets, not knowing if there's going to be rain, sun, or what's coming up in the growing season, spring and summer.
[00:02:02.077 --> 00:02:04.478]  I mean, most farmers do that.
[00:02:04.478 --> 00:02:06.479]  They're just keeping your money.
[00:02:06.479 --> 00:02:07.359]  That's the way they roll.
[00:02:09.265 --> 00:02:14.791]  And you just see that the federal government is a pack of larcenous criminals.
[00:02:14.791 --> 00:02:19.616]  At the top, this country is full of good people.
[00:02:19.616 --> 00:02:22.700]  It's full of good people even in government.
[00:02:22.700 --> 00:02:25.162]  It's full of good people in the private sector.
[00:02:25.162 --> 00:02:28.366]  But at the top, the criminals have taken control.
[00:02:28.366 --> 00:02:30.147]  And it's a very simple equation.
[00:02:30.939 --> 00:02:33.641]  But sometimes simple things are hard to get.
[00:02:33.641 --> 00:02:58.761]  When good people don't get into the positions in business and government and religion and everything, and when good people don't fight to be in control of society, and when good people don't stand up for their own private property and their own family, when you're not territorial, the hyenas come in, the jackals come in, the wolves come in, the weevils come in, and they eat our lunch.
[00:03:00.748 --> 00:03:04.691]  Because evil people then fill all of those spaces.
[00:03:04.691 --> 00:03:07.494]  And then the evil people, something happens after that.
[00:03:07.494 --> 00:03:20.104]  The old-fashioned evil that's just boss hog, it gets supplanted, once good stands down, by even more and more reckless evil, vicious evil, evil so dark it can't even be imagined by people that aren't given over to wickedness.
[00:03:21.365 --> 00:03:34.829]  And so there's a competition within the power structure where the survival of the most wicked, not survival of the fittest, but survival of the most cancerous, the most malignant, gets into the system and takes over.
[00:03:34.829 --> 00:03:36.710]  And then you get a hyper-tyranny.
[00:03:36.710 --> 00:03:44.072]  And hyper-tyrannies always grow like a tropism, the same web, the same structure.
[00:03:44.072 --> 00:03:47.993]  They build pyramids, and they chop hearts out, and they eat children.
[00:03:48.783 --> 00:03:50.424]  And you're like, boy, that sounds crazy.
