[00:00:29.884 --> 00:00:33.767]  And it's time to get out of the comfort zone, because these people aren't playing games.
[00:00:33.787 --> 00:00:35.128]  9-11 wants an inside job!
[00:00:35.148 --> 00:00:35.948]  9-11 wants an inside job!
[00:00:35.968 --> 00:00:36.789]  9-11 wants an inside job!
[00:00:36.809 --> 00:00:37.790]  9-11 wants an inside job!
[00:00:37.810 --> 00:00:38.590]  9-11 wants an inside job!
[00:00:38.610 --> 00:00:39.331]  9-11 wants an inside job!
[00:00:39.351 --> 00:00:40.251]  9-11 wants an inside job!
[00:00:40.271 --> 00:00:41.112]  9-11 wants an inside job!
[00:00:41.132 --> 00:00:43.534]  9-11 wants an inside job!
[00:00:43.554 --> 00:00:44.955]  9-11 wants an inside job!
[00:00:44.975 --> 00:00:45.995]  9-11 wants an inside job!
[00:00:46.015 --> 00:00:46.716]  9-11 wants an inside job!
[00:00:46.736 --> 00:00:47.376]  9-11 wants an inside job!
[00:00:47.396 --> 00:00:48.057]  9-11 wants an inside job!
[00:00:48.077 --> 00:00:48.637]  9-11 wants an inside job!
[00:00:48.657 --> 00:00:50.458]  9-11 wants an inside job!
[00:00:50.478 --> 00:00:51.339]  9-11 wants an inside job!
[00:00:51.359 --> 00:00:52.500]  9-11 wants an inside job!
[00:00:52.520 --> 00:00:53.481]  9-11 wants an inside job!
[00:00:53.501 --> 00:00:54.341]  9-11 wants an inside job!
[00:00:54.361 --> 00:00:55.222]  9-11 wants an inside job!
[00:00:55.242 --> 00:00:56.142]  9-11 wants an inside job!
[00:00:56.162 --> 00:00:56.983]  9-11 wants an inside job!
[00:00:57.003 --> 00:00:57.603]  9-11 wants an inside job!
[00:00:57.623 --> 00:00:58.224]  9-11 wants an inside job!
[00:00:58.244 --> 00:00:58.384]  9-11 wants
[00:01:32.510 --> 00:01:33.283]  It's independent.
[00:01:34.642 --> 00:01:39.985]  It's teleprompter free and it's coming to you from deep in the heart of Texas and going out worldwide.
[00:01:40.526 --> 00:01:42.347]  It's InfoWars Nightly News.
[00:01:42.427 --> 00:02:03.880]  It is Monday, January 23rd, 2012, and we have a military officer and, well, really a very informative writer, Pete Kofod, joining us after the break that's coming up, dealing with the fascist takeover of the United States that is taking place.
[00:02:04.640 --> 00:02:06.201]  Stay with us for that interview.
