[00:00:00.009 --> 00:00:04.712]  Fluoride, as well as other toxins from the drinking water that they serve their customers.
[00:00:06.453 --> 00:00:14.857]  You'd be surprised that it's a small percentage that really appreciate it, but the ones that do understand what fluoride does to you, they are ecstatic.
[00:00:14.917 --> 00:00:15.998]  They love seeing that.
[00:00:16.498 --> 00:00:24.663]  Sodium fluoride is a chemical byproduct of aluminum, phosphate, cement, steel, and nuclear weapons manufacturing.
[00:00:25.123 --> 00:00:28.385]  It reduces IQ, impairs memory and learning.
[00:00:28.665 --> 00:00:30.867]  It has shown to poison kidney function.
[00:00:31.167 --> 00:00:37.391]  It causes bone disease as well as reduce thyroid activity and is a proven cause of cancer.
[00:00:37.898 --> 00:00:42.700]  Well, not only is it bad for humans, it's also bad for animals of all kinds as well.
[00:00:42.820 --> 00:00:46.821]  I just don't understand why fluoride needs to be in the water to begin with.
[00:00:46.901 --> 00:00:49.342]  I do not think it belongs in our water supply.
[00:00:49.422 --> 00:00:53.463]  It's for promoting tooth health, oral hygiene, stuff like that.
[00:00:53.483 --> 00:00:54.604]  It's supposed to be good for your teeth.
[00:00:55.024 --> 00:00:58.365]  Anything in the water supply doesn't sound like something
[00:00:59.105 --> 00:01:00.186]  That I'd be for.
[00:01:00.866 --> 00:01:06.310]  So if I know something's being put into a water supply that doesn't necessarily have to be there, I'd rather it not be there.
[00:01:06.610 --> 00:01:14.676]  Back in elementary school, they made you like gargle that stuff and like wash your mouth out with it, but I just remember it made me sick every time I had it.
[00:01:14.696 --> 00:01:17.537]  So it's like, I don't know if it needs to be in my water.
[00:01:17.557 --> 00:01:18.798]  I think it's just awful.
[00:01:18.818 --> 00:01:21.240]  I don't think anything should be added to the water supply that doesn't need to be added.
[00:01:21.420 --> 00:01:28.661]  And it just sounds scary, anything that's being put into a city's water supply without everybody's consent.
[00:01:28.841 --> 00:01:35.462]  So would you like to see all the restaurants turn the corner like you are and remove the fluoride from the drinking water that they serve their customers?
[00:01:35.842 --> 00:01:43.484]  Well, I'd like to see the city turn the corner and remove all the fluoride and not burden everyone with putting RO systems in their restaurants.
[00:01:43.524 --> 00:01:44.844]  I think that'd be the best way to do it.
[00:01:45.304 --> 00:01:50.465]  But I think that we can get the word out by doing that and I would love to see more restaurants do that.
[00:01:50.831 --> 00:01:56.821]  Well, you know, a lot of advocates are starting to educate people, and more and more people are becoming aware of the dangers of sodium fluoride.
[00:01:56.881 --> 00:02:03.813]  In fact, right down the street, Hopdoddy's, they've made a cautious decision to remove the sodium fluoride from the drinking water.
[00:02:04.124 --> 00:02:05.325]  That they serve their customers.
[00:02:05.685 --> 00:02:06.465]  What do you think about that?
[00:02:06.825 --> 00:02:07.526]  I think it's great.
[00:02:07.586 --> 00:02:09.587]  I actually go over there quite a bit.
[00:02:09.767 --> 00:02:10.707]  I appreciate it, yeah.
[00:02:10.767 --> 00:02:13.829]  I don't want... If they can filter out anything, the more filtration of the water, the better.
[00:02:13.869 --> 00:02:16.510]  I think it's great that they're standing by something.
[00:02:16.530 --> 00:02:17.411]  They believe in it.
[00:02:17.451 --> 00:02:19.472]  I'd like it if a lot more business started to do that.
[00:02:19.532 --> 00:02:21.533]  They actually spent the money to...
[00:02:22.512 --> 00:02:23.893]  To take it out of their own water supply.
[00:02:23.913 --> 00:02:24.734]  I think that's pretty cool.
[00:02:25.074 --> 00:02:26.936]  They don't need to spend money to take it out.
[00:02:27.076 --> 00:02:28.878]  It just needs to not be there to begin with.
[00:02:29.198 --> 00:02:33.502]  I'd like it personally if Austin stopped putting the fluoride in the water altogether.
[00:02:33.562 --> 00:02:40.207]  The majority of people we talk to on the street flat out don't approve of sodium fluoride being added to their water.
[00:02:40.448 --> 00:02:49.956]  Which is why we applaud individual activists and activist groups like the Fluoride Action Network who stand in the way of fluoridating public water supplies.
[00:02:50.416 --> 00:02:55.680]  And thanks to restaurants like Hopdoddy's playing a role in the health of their customers and their community.
[00:02:56.021 --> 00:02:58.783]  I'm Darren McBreen for InfoWars Nightly News.
[00:02:59.123 --> 00:03:00.204]  Alex, back to you.
[00:03:07.390 --> 00:03:08.691]  All right, New World Order!
[00:03:08.971 --> 00:03:11.453]  We're coming for you!
[00:03:12.454 --> 00:03:16.417]  More news, calls, and special guests coming up after this quick break.
[00:03:24.400 --> 00:03:29.951]  We now take you live to the Central Texas Command Center, in the heart of the Resistance.
[00:03:30.432 --> 00:03:32.977]  You're listening to the Alex Jones Show!
[00:03:39.312 --> 00:03:44.157]  Gentlemen, we have the one, the only David Icke joining us here in just a moment.
[00:03:44.977 --> 00:03:48.020]  And David didn't request this, but I just want to do something different.
[00:03:48.781 --> 00:03:55.427]  I'm going to talk to him just four or five minutes, bring up a few topics, and then I'm going to step back for most of the hour.
[00:03:55.447 --> 00:03:57.749]  I'm going to play traffic cop, but it's going to be commercial free.
[00:03:58.450 --> 00:04:03.234]  And then we're going to have David Icke just absolutely wide open.
[00:04:04.095 --> 00:04:04.595]  David Icke,
[00:04:05.858 --> 00:04:13.123]  Not fettered by commercials or Alex Jones excitedly interjecting and trying to back up what he's saying.
[00:04:14.804 --> 00:04:17.706]  I had a good idea what David would want to get into first.
[00:04:17.726 --> 00:04:19.848]  I was talking to him this morning and I said, what do you want to get into?
[00:04:19.888 --> 00:04:22.770]  And he said, the Jimmy Savelle sex abuse scandal.
[00:04:24.435 --> 00:04:30.898]  And because David has researched and exposed, it's undoubtedly that it's a pedophile network at the top worldwide.
[00:04:30.958 --> 00:04:35.160]  I mean you saw that with Jerry Sandusky and of course it went higher up and we told you that a long time ago.
[00:04:35.220 --> 00:04:35.900]  Now that's come out.
[00:04:36.801 --> 00:04:45.805]  I remember John DeCamp on the show more than a decade ago saying that there was sex abuse at Penn State in the football program and I remember shutting him down because I'd never been in the news and I don't want to get sued.
[00:04:47.366 --> 00:04:49.507]  And you've had all the cases in Europe where
[00:04:50.987 --> 00:04:54.709]  You know they find little kids dead in dungeons and it turns out judges and people are running it.
[00:04:55.089 --> 00:05:05.414]  We had the Texas Youth Commission here in Texas where they would have the judges and police go in and have sex with little kids in the CPS and also in the juvenile halls and that got all swept under the rug.
[00:05:05.494 --> 00:05:07.315]  I mean these are really creepy people.
[00:05:08.015 --> 00:05:10.717]  I mean beyond creepy and this is their world.
[00:05:11.733 --> 00:05:16.780]  They admit the CPS here in this country seven times more likely to sexually abuse children than any other group.
[00:05:17.381 --> 00:05:19.063]  Five times more likely to physically abuse them.
[00:05:19.083 --> 00:05:20.104]  You can look those numbers up.
[00:05:20.625 --> 00:05:25.431]  They put two-thirds of the kids plus on psychotropic drugs, seven on average.
[00:05:26.212 --> 00:05:28.154]  So it's all about hurting the children.
[00:05:28.888 --> 00:05:31.951]  And they can't get away with chopping their hearts out like every other culture did.
[00:05:32.491 --> 00:05:33.592]  Well, they do the other thing.
[00:05:33.612 --> 00:05:37.816]  So, we're going to tie that into former IMF head lived a life of eyes wide shut.
[00:05:38.137 --> 00:05:44.603]  That's what the New York Times said down in underground of, you know, grottos and mass sex orgies.
[00:05:45.183 --> 00:05:46.865]  That's just the gateway to all this.
[00:05:46.905 --> 00:05:49.447]  I've talked to high-level Hollywood people who have been
[00:05:50.888 --> 00:05:59.795]  In underground caves in England, in satanic orgies, and then of course it's off-record, I'm not allowed to say who, but that's as a journalist.
[00:05:59.835 --> 00:06:01.216]  None of it was illegal, I was told about.
[00:06:01.936 --> 00:06:07.821]  It wasn't, you know, it was adults, but that's just the gateway into all of this.
[00:06:07.841 --> 00:06:12.744]  We're going to be going over all of that, and I set out to cover this Wednesday and then Thursday never did.
[00:06:13.585 --> 00:06:16.167]  Later we'll talk to David, because he'll be with us an hour and a half, graciously.
[00:06:17.688 --> 00:06:27.456]  Meet Manza Musa, the richest human being in all history, but number two of the Rothschilds, that was London Independent, and it's a big list, the 26 richest people in history.
[00:06:27.476 --> 00:06:43.289]  Actually, a pretty accurate list from my research, so we're going to be going over that and talking about Iran, Joseph Stiglitz saying Europe's in a depression, no kidding, we're being proven right there, the stupid presidential reality show, all of it, with the one and only David Icke.
[00:06:43.329 --> 00:06:44.230]  Now, before we go to David,
[00:06:45.071 --> 00:06:56.321]  He's got his big event coming up there at one of the most famous stadiums in the world, not just in Britannia or Albion, they're over in the UK.
[00:06:56.702 --> 00:07:07.532]  And it is so important that everyone who lives in Europe or England or great time of year to travel to England if you're planning to go on a vacation or visit family or whatever, get to his historic event.
[00:07:08.052 --> 00:07:17.680]  Because it's already getting a lot of media attention, and it's important that it be big, and it's important to call the media and tell them to give it attention, because in 12 hours, it's going to be historic.
[00:07:17.721 --> 00:07:27.129]  But never fear, David is going to provide, I don't know how he's going to do this, because it's killing us to give out free video streams we've got right now at Infowarsmoneybomb.com.
[00:07:27.169 --> 00:07:29.291]  It's kind of like the snake eating itself.
[00:07:29.571 --> 00:07:32.513]  We're bringing in money, but then putting out the free video streams to
[00:07:33.394 --> 00:07:33.955]  I don't think so.
[00:07:50.925 --> 00:08:00.434]  We're all in, but go to DavidIke.com, get your tickets, sign up, but call the media, spread the words, your Facebook, your Twitter, tell people about the Wembley Arena, October 27th.
[00:08:00.454 --> 00:08:06.359]  Notice he's doing it right before Samhain or Halloween, the big globalist occult day, to really try to counter their darkness.
[00:08:07.160 --> 00:08:09.922]  Uh, deeper in the rabbit hole than anyone has ever gone.
[00:08:09.942 --> 00:08:12.845]  Again, we'll put that back up on screen, uh, for TV viewers.
[00:08:12.905 --> 00:08:16.428]  If none of you are a radio listener, just go to davidike.com.
[00:08:16.548 --> 00:08:17.148]  David Ike.
[00:08:17.249 --> 00:08:20.311]  David, D-A-V-I-D-I-C-K-E dot com.
[00:08:20.871 --> 00:08:23.313]  And again, for us here, uh, I don't know, we've raised like $147,000.
[00:08:23.354 --> 00:08:24.054]  Uh, I think we'll probably get $400,000, $500,000.
[00:08:24.154 --> 00:08:24.494]  I don't know.
[00:08:24.514 --> 00:08:26.736]  I'd like to raise a million because
