[00:00:41.145 --> 00:00:42.806]  Welcome to the InfoWars Nightly News.
[00:00:43.167 --> 00:00:43.867]  I'm David Knight.
[00:00:44.127 --> 00:00:46.069]  It's Wednesday, November 28th, 2012, and here are our top stories.
[00:00:51.479 --> 00:00:55.522]  Tonight, was the Batman shooter a Manchurian candidate?
[00:00:55.882 --> 00:01:01.326]  An inmate claims he was programmed to carry out the massacre by an evil therapist.
[00:01:01.746 --> 00:01:06.969]  Then, the global government now seeks total control over the internet.
[00:01:07.430 --> 00:01:13.314]  And a New Jersey professor angrily claims that Joseph Stalin didn't kill anybody.
[00:01:13.594 --> 00:01:16.716]  Yet to find one crime that Stalin committed.
[00:01:17.773 --> 00:01:18.834]  Whatever you say, pal.
[00:01:19.234 --> 00:01:23.858]  All that and much more, up next on the InfoWars Nightly News.
[00:01:33.305 --> 00:01:35.306]  Well, an update to the Aurora, Colorado shooting.
[00:01:35.687 --> 00:01:41.791]  An inmate, Steven R. Unruh, claimed that he talked to Holmes for four hours and talked him out of suicide.
[00:01:42.272 --> 00:01:47.596]  But more interesting is what he had to say about what Holmes was telling him about the actual shooting.
[00:01:48.297 --> 00:01:51.198]  He says that Holmes told him he felt like he was in a video game.
[00:01:51.758 --> 00:01:55.158]  During the shooting, he wasn't on his meds and nobody would help him.
[00:01:55.619 --> 00:02:04.300]  He says Holmes also mentioned NLP, presumably Neuro Linguistic Programming, and claimed to have been programmed to kill by an evil therapist.
[00:02:04.460 --> 00:02:07.641]  When he got out of his car, he wasn't programmed no more, Unruh says.
[00:02:08.021 --> 00:02:09.761]  It sounded, sounds kind of crazy.
[00:02:10.202 --> 00:02:12.402]  He was trying to run it by me, basically.
[00:02:13.248 --> 00:02:16.470]  Well, it doesn't sound crazy to those of us who are familiar with MKUltra.
[00:02:16.510 --> 00:02:19.132]  As a matter of fact, it sounds like the CIA's M.O.
[00:02:19.852 --> 00:02:22.414]  But the police deny that this could have happened.
[00:02:23.094 --> 00:02:31.479]  Captain Vince Sauter of the Arapahoe County Sheriff's Office says that even if they were booking at the same time, they couldn't shout from one cell to another like that.
[00:02:31.519 --> 00:02:34.541]  For someone to say they were communicating with this person, it can't happen.
[00:02:35.203 --> 00:02:36.124]  And Lieutenant J.D.
[00:02:36.184 --> 00:02:44.288]  Knight, no relation to me, who directly supervises booking operations, said it would be virtually impossible for Mr. Unruh to have any of the communication he has stated.
[00:02:45.259 --> 00:03:09.544]  Well, it's interesting that they would have those comments, because when another story surfaced a little while back, there was a female who was interred at the same medical facility with Holmes, and she made some statements about things she overheard him saying, and at the time, the same sheriff's office said that they could not make any comment about anything because they were under a gag order from a judge, but evidently that doesn't apply in this case.
[00:03:10.268 --> 00:03:18.754]  Now, Unruh says that actually he was able to communicate by shouting through a small gap in cell doors that moved back and forth on rails.
[00:03:19.234 --> 00:03:26.419]  And what he said was, Holmes said he initially went into the theater for the sole purpose of finding his therapist, who he believed would be waiting there for him.
[00:03:27.200 --> 00:03:33.244]  And while he said he was programmed to commit a shooting spree, he wasn't exactly sure if he was supposed to do it on that particular night.
[00:03:33.957 --> 00:03:43.469]  Once he got inside the theater, however, he claims that he heard something in the movie's musical score that told him it was time to shoot certain people, though not everyone.
[00:03:44.597 --> 00:03:52.140]  Now, Paul Joseph Watson's article points out that the CIA's use of mind control to create killers is a matter of historical record.
[00:03:52.760 --> 00:04:01.763]  We all know about the Church Committee, the Frank Church, talking to then-director Richard Helms about heart attack guns, about MKUltra.
[00:04:02.664 --> 00:04:04.645]  Some of those documents have been declassified.
[00:04:04.705 --> 00:04:05.965]  Most of them have been destroyed.
[00:04:05.985 --> 00:04:13.708]  A 14-year CIA veteran, Victor Marchetti, claims that the program is ongoing and has not been abandoned.
[00:04:14.318 --> 00:04:25.041]  Now you may also recall for historical purposes that this happened one week exactly before the United Nations Arms Trade Treaty was to be voted on.
[00:04:25.581 --> 00:04:37.243]  Now that Arms Trade Treaty was supposed to be a mechanism to take care of the illegal travel of arms across borders exactly like Fast and Furious.
[00:04:37.964 --> 00:04:43.705]  Fast and Furious, however, blew up in the government's face when an officer was killed in that.
[00:04:44.446 --> 00:04:54.049]  And so, this was something that, in my opinion, perhaps they brought this in to try to build pressure for gun control, but it had exactly the opposite effect.
[00:04:54.149 --> 00:04:59.611]  It created a spike in gun sales, and the UN Arms Trade Treaty was delayed.
[00:05:00.191 --> 00:05:03.892]  And they said that it would happen probably before the end of the year.
[00:05:04.657 --> 00:05:10.545]  And in fact, the United Nations reached an agreement meeting on November the 6th on Election Day.
[00:05:10.906 --> 00:05:13.369]  They reached an agreement about the UN Arms Trade Treaty.
[00:05:13.389 --> 00:05:17.975]  They were ready to move in the lame duck session if they needed to.
[00:05:18.496 --> 00:05:20.278]  But it's now been delayed to March.
[00:05:20.979 --> 00:05:24.421]  Because they have more democratic senators who will support such an agreement.
[00:05:24.722 --> 00:05:39.472]  This is something that is going to put the UN, it's going to establish a precedent that the UN has some say-so over our internal gun rights because it's going to require registration as well as identification of all firearms.
[00:05:39.932 --> 00:05:42.894]  That's something that no one who values the Second Amendment wants to see.
[00:05:44.079 --> 00:05:48.821]  Well, we move from people who are programmed to kill people to people who are programmed to kill our economy.
[00:05:49.481 --> 00:05:57.104]  Jamie Dimon has been picked now by Warren Buffett as someone he thinks would be the best person to lead the Treasury Department.
[00:05:57.994 --> 00:05:58.936]  Who is Jamie Dimon?
[00:05:58.956 --> 00:06:15.298]  Well, he's JP Morgan Chase's CEO, and you might remember that as part of the TARP, they accepted $25 billion worth of TARP money, and they used the FDIC to issue $40 billion in unsecured debt.
[00:06:16.033 --> 00:06:24.423]  Now, to put that in perspective, Portugal is looking at a 78 billion euro bailout.
[00:06:24.563 --> 00:06:31.211]  Diamond's company got 65 billion dollars, which is pretty close to that, and that was for his private company.
[00:06:32.228 --> 00:06:32.308]  Yes.
[00:06:49.392 --> 00:07:19.112]  Dismisses that he says obviously you know there was a failure of control He said if you run an army if you run a church if you run a government or any large institution people go off the reservation Sometimes so you know the fact that he lost all that tarp all those billions of tens of billions dollars worth of tarp money That's nothing that should deter us from having him as Treasury Secretary I guess that kind of uniquely qualifies him if he's able to lose large amounts of money with a company he can now move to the country
[00:07:20.392 --> 00:07:36.499]  When someone fails in an enterprise like this, you know, in most companies or most churches, as Warren Buffett mentioned, or something else, you don't usually move them up to higher responsibility unless they're connected with something like the Council on Foreign Relations.
[00:07:36.959 --> 00:07:42.201]  Let's take a look at this clip where Richard Haass of the Council on Foreign Relations is introducing Mr. Dimon.
[00:07:43.104 --> 00:07:51.746]  I'm Richard Haass and I want to welcome all of you to the Council on Foreign Relations and to today's CEO Speaker Series meeting.
[00:07:51.766 --> 00:08:03.408]  This is part of the Council on Foreign Relations corporate program, which is supposed to increase the connections and links between the business community and the foreign policy community, which to some extent are one and the same.
[00:08:03.468 --> 00:08:06.308]  I also want to thank... Did you catch that?
[00:08:06.888 --> 00:08:11.589]  He said the business community and the foreign policy community are essentially one and the same.
[00:08:13.295 --> 00:08:21.541]  Now, I guess since big business controls our foreign policies, we also know now that DuPont and big business is controlling our food.
[00:08:22.181 --> 00:08:28.005]  DuPont is sending in former cops to enforce seed patents, Bloomberg TV reports.
[00:08:28.962 --> 00:08:43.208]  Bloomberg says that DuPont, the world's second biggest seed company, is sending dozens of former police officers across North America to prevent a practice generations of farmers once took for granted, and that is replanting their seeds.
[00:08:44.389 --> 00:08:55.514]  These are genetically modified seeds that Monsanto jealously guards the patents for, and they want farmers to buy those each and every year, or they're going to sue them in court.
[00:08:56.215 --> 00:09:11.835]  This is something that would probably go before the Supreme Court, but if you remember in India farmers who are planting genetically modified seeds Some of them planted them, but many who didn't had those genetically modified plants got cross
[00:09:13.348 --> 00:09:15.169]  Uh, fertilized into their seeds.
[00:09:15.830 --> 00:09:18.551]  And, uh, they were sued by Monsanto.
[00:09:19.071 --> 00:09:25.936]  So many of them were being sued for so much money that there was a massive, massive amounts of farmer suicides in India.
[00:09:26.576 --> 00:09:29.338]  So, uh, you know, there's, it's starting to happen here now.
[00:09:29.418 --> 00:09:33.340]  Monsanto is, uh, uh, after total control of our food supply.
[00:09:33.860 --> 00:09:40.404]  And the sad thing about it is, is that they want to, uh, uh, with the, uh, soybeans, I think they said that they have, uh, 82%
[00:09:42.305 --> 00:09:51.899]  94% of the global crop and 94% of the crop of soybeans in the US is now Monsanto GMO soybeans.
[00:09:52.907 --> 00:10:07.591]  Well, from total control of our food to total control of our information, the United Nations is getting ready to have a conference that would give a UN agency known as the International Telecommunications Union the ability to control the Internet.
[00:10:07.951 --> 00:10:21.094]  That's right, they want to hand over control of the Internet to various governments, many of them authoritarian, and they will cooperate with each other on squelching free speech, as well as setting fees for people.
[00:10:22.255 --> 00:10:31.746]  This is not something that I think any of us want to see, especially when we realize what government has a history of doing and we must not forget.
[00:10:32.381 --> 00:10:38.146]  Government's history and authoritarian governments that are not accountable, where there's no free speech and there's no information.
[00:10:38.786 --> 00:10:46.893]  But you know, actually, even when information gets out about what governments do, sometimes history professors like to rewrite the history.
[00:10:47.414 --> 00:10:55.620]  And we have a video that Paul Joseph Watson picked up about a New Jersey professor who is angrily claiming that Stalin killed nobody.
[00:10:56.501 --> 00:10:57.382]  Let's go to that tape.
[00:10:58.885 --> 00:11:00.446]  And I would like to quote Stalin, a great humanist.
[00:11:00.466 --> 00:11:02.247]  Stalin used to say, death of one person is a tragedy.
[00:11:03.168 --> 00:11:04.648]  Death of a million, just statistics.
[00:11:28.337 --> 00:11:31.159]  Now that last guy, he said Stalinist is a great humanist.
[00:11:31.279 --> 00:11:33.921]  He was actually making fun of the first professor.
[00:11:34.362 --> 00:11:40.166]  But the first professor is Montclair State University English professor, Dr. Grover Furr.
[00:11:41.098 --> 00:11:47.340]  He angrily proclaimed that one of history's most brutal dictators, Joseph Stalin, was not guilty of a single crime.
[00:11:48.321 --> 00:12:00.625]  Now, this is in spite of the fact that Nikita Khrushchev apologized in 1956 for the people that Stalin had killed, and of course a lot of those people died going to Siberia, but many were murdered.
[00:12:01.005 --> 00:12:02.546]  Even the Soviet Union says that
[00:12:03.486 --> 00:12:05.687]  He agrees that 3 million people were killed.
[00:12:05.747 --> 00:12:08.368]  Most historians put that number at 20 million.
[00:12:08.788 --> 00:12:10.269]  But, you know, that's Nikita Khrushchev.
[00:12:10.709 --> 00:12:13.230]  He's not exactly Mr. Touchy-Feely.
[00:12:13.250 --> 00:12:21.554]  This is the guy who went to the United Nations, took off his shoe, and banged the podium screaming at America, we will bury you, we will bury you.
[00:12:21.854 --> 00:12:23.094]  It's that Khrushchev.
[00:12:23.294 --> 00:12:26.876]  But, yeah, he can't be believed that Stalin was a mass murderer.
[00:12:27.975 --> 00:12:30.258]  Well, that brings us to our quote of the day.
[00:12:31.079 --> 00:12:35.704]  Something for you to think about when you're confronting the TSA on Opt Out and Film Day.
[00:12:36.785 --> 00:12:43.373]  We gain strength and courage and confidence by each experience in which we really stop to look fear in the face.
[00:12:44.114 --> 00:12:46.416]  We must do that which we think we cannot.
[00:12:46.997 --> 00:12:47.738]  Eleanor Roosevelt.
[00:12:48.860 --> 00:12:52.562]  Maybe she didn't have the TSA in mind, but I think that's appropriate when you confront them.
[00:12:52.622 --> 00:12:54.263]  It's something that we all need to do.
[00:12:54.283 --> 00:13:00.187]  We'll be talking to Jason Burmiss later in the show, in an interview, talking about how he confronted the TSA.
[00:13:00.887 --> 00:13:04.349]  Some of us here at InfoWars had our own experiences over the holidays.
[00:13:04.609 --> 00:13:12.674]  David Ortiz did, and had a good film about his confrontation with people trying to keep him from exercising his First Amendment rights.
