[00:00:05.336 --> 00:00:05.977]  Big Brother.
[00:00:06.637 --> 00:00:07.718]  Mainstream media.
[00:00:08.398 --> 00:00:09.579]  Government cover-ups.
[00:00:10.160 --> 00:00:11.020]  You want answers?
[00:00:11.741 --> 00:00:12.661]  Well, so does he.
[00:00:13.302 --> 00:00:17.265]  He's Alex Jones on the GCN Radio Network.
[00:00:17.505 --> 00:00:21.608]  And now, live from Austin, Texas, Alex Jones.
[00:00:36.278 --> 00:00:38.639]  Welcome ladies and gentlemen, welcome!
[00:00:39.919 --> 00:00:52.465]  It is the 15th day already of June 2007 and we're going to be live here for the next three hours and we're going to have wide open phones today at 1-800-259-9231.
[00:00:52.485 --> 00:00:56.466]  We're finally starting to get national attention for the ongoing standoff
[00:01:00.589 --> 00:01:07.795]  The Feds have told the Brown family outside Plainfield, New Hampshire that they are planning to go in in the near future.
[00:01:07.855 --> 00:01:12.238]  They said we're not going in today, tomorrow, or the next day, but after that we're coming in.
[00:01:12.298 --> 00:01:15.440]  Well, after that was yesterday.
[00:01:16.621 --> 00:01:18.343]  So we'll see what happens.
[00:01:18.943 --> 00:01:22.706]  There's lots of rumors flying around, but I'm not going to report on those.
[00:01:22.726 --> 00:01:28.350]  A lot of people are headed today up from Texas, I know, to
[00:01:31.095 --> 00:01:35.276]  New Hampshire, and of course Randy Weaver's on his way there as well.
[00:01:35.337 --> 00:01:39.458]  We were on Coast to Coast AM last night, myself and the Browns.
[00:01:41.599 --> 00:01:44.900]  And it was also covered on Fox News and CNN, I'm told.
[00:01:45.320 --> 00:01:46.460]  We did confirm Fox.
[00:01:46.520 --> 00:01:47.961]  I was told CNN as well.
[00:01:48.501 --> 00:01:55.484]  So it is starting to finally get the national attention it deserves, so that hopefully this thing can be resolved peacefully.
[00:01:55.984 --> 00:01:57.484]  I learned a little tidbit yesterday.
[00:01:57.644 --> 00:01:59.345]  You always think you know everything in a case.
[00:02:00.625 --> 00:02:07.929]  But I found out that the Browns tried to pay the two hundred and something thousand in quote claimed back taxes and that wasn't good enough.
[00:02:08.289 --> 00:02:09.749]  The government said you're going to prison.
[00:02:10.550 --> 00:02:14.031]  And so really that even makes the government's case even that much worse.
[00:02:14.091 --> 00:02:17.653]  But alright, I'm really done talking about that at least for now.
[00:02:17.753 --> 00:02:20.414]  We've got all this really important news in front of us.
[00:02:21.155 --> 00:02:28.338]  Massive fighting breaking out across the Middle East, especially in areas of occupied Palestine.
[00:02:29.605 --> 00:02:54.362]  uh... and it is extremely serious and there's such subterfuge going on that it's hard to tell what is really happening but we'll be opening the phones up on that subject but i'm not going to get distracted too much with that we will detail it we need to talk about the immigration bill now this is a false misleading deceptive headline immigration reform gets second chance
[00:02:55.695 --> 00:02:58.656]  It's been reintroduced three times in the last month.
[00:02:59.016 --> 00:03:02.757]  They've been killing it and resurrecting it three times.
[00:03:04.238 --> 00:03:05.858]  This will be a fourth time.
[00:03:07.018 --> 00:03:10.399]  And they've been doing it at least twice a year for the last six years.
[00:03:10.619 --> 00:03:16.221]  So, three times this year, actually four times now.
[00:03:17.141 --> 00:03:19.902]  And then five other years, at least twice.
[00:03:20.722 --> 00:03:22.683]  So that's ten, fourteen times.
[00:03:24.073 --> 00:03:26.816]  No, it should be immigration bill gets 14 chances.
[00:03:28.238 --> 00:03:30.560]  Non-immigration reform gets second chance.
[00:03:31.982 --> 00:03:34.164]  Now, all they're doing here is wearing you out.
[00:03:35.686 --> 00:03:38.549]  Most people have been convinced it's been beaten, so you're not calling.
