[00:00:05.863 --> 00:00:06.503]  Big Brother.
[00:00:07.184 --> 00:00:08.224]  Mainstream media.
[00:00:08.945 --> 00:00:10.045]  Government cover-ups.
[00:00:10.726 --> 00:00:11.506]  You want answers?
[00:00:12.287 --> 00:00:13.187]  Well, so does he.
[00:00:13.848 --> 00:00:17.630]  He's Alex Jones on the GCN Radio Network.
[00:00:18.030 --> 00:00:22.092]  And now, live from Austin, Texas, Alex Jones.
[00:00:27.779 --> 00:00:29.160]  Good morning, everyone.
[00:00:29.281 --> 00:00:33.585]  Once again, this is Bob Dacey substituting for Alex Jones, who is on vacation.
[00:00:33.605 --> 00:00:35.366]  I understand he'll be back on Monday.
[00:00:36.427 --> 00:00:43.273]  Today is January the 19th, 2007, and we've got a pretty good plate on our agenda today.
[00:00:43.394 --> 00:00:45.536]  First thing we're going to do, we're going to cover a bunch of news.
[00:00:46.436 --> 00:00:53.523]  After that, we're going to have a guest, Hank Gilbert, who was running for Agriculture Commissioner in the state of Texas.
[00:00:54.326 --> 00:01:01.529]  In the previous election, he did not win, but this man is a house on fire when it comes to the Trans-Texas Corridor and the NAFTA Superhighway.
[00:01:02.169 --> 00:01:05.290]  So he's scheduled to come on from 12 to 12.30.
[00:01:06.091 --> 00:01:18.796]  Then we're going to play about a 20-minute segment at 12.30 of a replay of Alex's show on Wednesday where Jack Blood was interviewing Congressman Ron Paul.
[00:01:19.116 --> 00:01:22.457]  Then I'll be back live after that and we're going to cover
[00:01:23.217 --> 00:01:26.818]  So more about the North American Union and probably take some phone calls in the third hour.
[00:01:26.838 --> 00:01:29.278]  And once again, my name is Bob Dacey.
[00:01:29.538 --> 00:01:35.119]  I am the host of the local cable access television show here in Austin, Texas called Simple Truth.
[00:01:35.839 --> 00:01:40.440]  And if you're in the Austin area, that show airs on Tuesday nights at eight o'clock on Channel 10.
[00:01:41.280 --> 00:01:45.481]  And it's produced by Kelly Taylor and Jeff Kent off.
[00:01:46.461 --> 00:01:49.462]  And the three of us, we call ourselves sometimes the three amigos.
[00:01:50.293 --> 00:01:59.657]  Alright, to start out with, I would be remiss if I didn't remind all you listeners that PrisonPlanet.tv has a yearly subscription special.
[00:02:01.118 --> 00:02:11.962]  Normally $54.95, the special new year subscription rate for PrisonPlanet.tv is only $39.95 for the entire year and that of course is $15 off the normal price.
[00:02:13.763 --> 00:02:21.707]  And when you pay that low price, you get exclusive access to a library of material that has been building over the years and grows every day.
[00:02:21.727 --> 00:02:25.548]  As a matter of fact, Bob Dacey is on there a couple of times, too, so you might want to buy it just to see me.
[00:02:25.568 --> 00:02:29.790]  You want to know what I look like.
[00:02:29.810 --> 00:02:30.931]  This thing ends today.
[00:02:31.491 --> 00:02:35.833]  After the first year, subscription will renew at the standard rate, which is $54.95, but this thing ends today.
[00:02:37.958 --> 00:02:49.908]  So what you do is you get your pencil and your paper out and you write www.prisonplanet.tv and you get on your computer and you go there and you get this special rate and this thing expires today.
[00:02:50.208 --> 00:02:58.535]  It's only $39.95 for a whole year and believe me it's worth it because I subscribe to prisonplanet.tv so it must be good right?
[00:02:59.056 --> 00:03:01.518]  So anyway I wanted to make sure that I didn't forget to say that.
[00:03:03.720 --> 00:03:27.632]  and now we got you know what we do uh... on our show in austin uh... the civil truth we have something that we've been running for years which is called police state alert and what police state alert is is we uh... we play some nazis goose stepping it's television so you get to see some nazis goose stepping down the road to uh... to music and the music that we play is uh... rammstein's
[00:03:28.692 --> 00:03:30.033]  We're all living in America.
[00:03:30.233 --> 00:03:40.137]  I can't do that here on the radio because you don't have television in front of you, but we have the equivalent of a police state alert here on the Alex Jones Show right now.
[00:03:41.557 --> 00:03:44.758]  The first story is from the Progress Report.
[00:03:44.798 --> 00:03:46.999]  That's www.progress.org.
[00:03:47.780 --> 00:03:49.700]  Bush seizes control over state militias.
[00:03:51.381 --> 00:03:53.882]  The author here, Kevin Peterson, says,
[00:03:55.376 --> 00:03:59.178]  Centralized paternalistic government was a bad Soviet Communist idea.
[00:03:59.639 --> 00:04:01.620]  So why does AWOL Bush favor it?
[00:04:02.240 --> 00:04:05.562]  Here are portions of a news article appearing at stateline.org.
[00:04:06.703 --> 00:04:18.350]  To the dismay of the nation's governors, the White House now will be empowered to go over a governor's head and call up the National Guard troops to aid a state in time of natural disasters or other public emergencies.
[00:04:19.128 --> 00:04:25.532]  Up to now, governors were the sole commanders-in-chief of citizen soldiers and local guard units during emergencies within the state.
[00:04:26.412 --> 00:04:37.638]  Over objections from all 50 governors, Congress in October changed the 200-year-old Insurrection Act to empower the hand of the president in future stateside emergencies.
[00:04:38.759 --> 00:04:39.480]  Isn't that exciting?
[00:04:39.800 --> 00:04:40.480]  Think about that.
[00:04:40.980 --> 00:04:43.762]  Our imperious leader has now seized the state militias.
[00:04:44.665 --> 00:04:48.232]  When we get back from the first break, I'll have a little comment on that.
[00:04:48.272 --> 00:04:52.841]  This is Bob Daisy for Alex Jones on the Alex Jones Show on the Genesis Communications Radio Network.
[00:05:04.557 --> 00:05:05.037]  It's here!
[00:05:05.258 --> 00:05:10.041]  After a year in production and traveling to distant lands, my new film Terror Storm is complete.
[00:05:10.401 --> 00:05:18.067]  Shocking declassified government documents prove that Western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:05:18.747 --> 00:05:25.792]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:05:26.192 --> 00:05:33.097]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spies,
[00:05:33.553 --> 00:05:37.596]  Secret police torture, the latest 9-11 information, and much, much more.
[00:05:37.897 --> 00:05:41.439]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:05:41.880 --> 00:05:43.801]  It's an anthology of government crimes.
[00:05:44.142 --> 00:05:48.065]  Terror Storm is a film that everyone who wants to be truly informed must see.
[00:05:48.585 --> 00:05:55.911]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll-free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv.
[00:06:01.557 --> 00:06:06.503]  Now, you can bring Berkey Purification Power anywhere with the Sport Berkey Filtration Bottle.
[00:06:06.823 --> 00:06:16.575]  Ideal for sporting games, camping, or boating, or Sport Berkey is small enough to store in your glove box, so it's ideal backup for unexpected emergencies like blackouts, floods, or earthquakes.
[00:06:16.915 --> 00:06:19.938]  It's simply the best personal water filtration system available.
