[00:00:05.800 --> 00:00:06.441]  Big Brother.
[00:00:07.101 --> 00:00:08.162]  Mainstream media.
[00:00:08.862 --> 00:00:09.983]  Government cover-ups.
[00:00:10.644 --> 00:00:11.444]  You want answers?
[00:00:12.205 --> 00:00:13.225]  Well, so does he.
[00:00:13.766 --> 00:00:17.589]  He's Alex Jones on the GCN Radio Network.
[00:00:17.949 --> 00:00:22.052]  And now, live from Austin, Texas, Alex Jones.
[00:00:31.141 --> 00:00:36.525]  We are scheduled to have the heir to one of the biggest fortunes on earth in banking.
[00:00:39.507 --> 00:00:43.970]  Coming up later in this hour, David Mayer de Rothschild.
[00:00:43.990 --> 00:00:56.339]  And he is, of course, born in 1978, a British adventurer and environmentalist to his, the head of the Adventure Ecology and Expedition Group, raising awareness about climate change.
[00:00:56.880 --> 00:00:58.341]  He is the youngest of the three children.
[00:00:59.606 --> 00:01:03.949]  of Sir Evelyn de Rothschild of the Rothschild Banking Family of England.
[00:01:05.149 --> 00:01:08.651]  So we are lined up to try to get him on the show.
[00:01:08.691 --> 00:01:10.352]  He's all over the press.
[00:01:11.113 --> 00:01:12.213]  It's saving the earth.
[00:01:12.433 --> 00:01:22.119]  It's just, imagine, Albuquerque saving the earth with, of course, global taxation and new regulatory plans for one-child policies.
[00:01:23.780 --> 00:01:25.821]  We're really blessed to have people like
[00:01:27.344 --> 00:01:35.751]  Lord Rothschild's son out there saving the earth and we're lined up to have him pop in later in the show.
[00:01:37.152 --> 00:01:39.094]  It has been a bad week for Al Gore.
[00:01:39.134 --> 00:01:51.944]  His man-made global warming myth has taken another battering as live earth propaganda bandwagon is derailed and the drug test and drug arrest puts another of the VP's hypocrisies in focus again.
[00:01:52.645 --> 00:01:54.506]  We'll be going over that report.
[00:01:54.647 --> 00:01:55.007]  Also,
[00:01:55.857 --> 00:02:14.865]  Al Gore has introduced a pledge, kind of a Mao-like pledge for the youth, where they sign a seven-point pledge to be the front-line jihadis in a move by the world government to bring in total taxation regulation and neo-feudalism.
[00:02:16.434 --> 00:02:32.244]  So we'll be discussing Al Gore on that front, because this is the biggest propaganda push on any one issue, even bigger than the phony war on terror that we have ever seen, and still the average person on the street is not aware of what's happening.
[00:02:32.604 --> 00:02:37.488]  Though in major polls, the vast majority of people do not believe global warming is man-made.
[00:02:39.611 --> 00:02:49.017]  Close to 60% do not believe that global warming is man-made in multiple major poles, and then a large portion of those people don't even believe that the Earth is warming.
[00:02:49.417 --> 00:03:07.248]  Though I think there is evidence that it is at least warming overall, and that that is a natural cycle, and that all human activity is literally a speck in the overall scheme of things compared to the Sun and the other intergalactic factors
[00:03:08.230 --> 00:03:09.711]  Bombarding the Earth.
[00:03:11.071 --> 00:03:14.892]  And that's what all the major scientific studies actually show.
[00:03:14.932 --> 00:03:15.793]  Now, let's be clear.
[00:03:17.233 --> 00:03:24.115]  Climate change and man-made climate change is a hoax, a fraud, a swindle from all the scientific evidence I've seen.
[00:03:24.796 --> 00:03:26.156]  And we're here to just report the facts.
[00:03:26.176 --> 00:03:27.277]  We don't have an axe to grind.
[00:03:27.317 --> 00:03:28.817]  We go where the information is.
[00:03:29.577 --> 00:03:34.339]  But genetic engineering, cross-species types,
[00:03:35.467 --> 00:03:46.293]  And of course, much of the toxic waste dumping and things that are going on are very egregious, are very, very serious, and are affecting us right now, not just the planet.
[00:03:46.893 --> 00:03:51.716]  So we will discuss that later in the show as well.
[00:03:52.897 --> 00:03:57.900]  GOP Congressman joins Senator Domenici in breaking with White House on war.
[00:04:00.643 --> 00:04:02.343]  Also, there's a big exclusive out.
[00:04:02.403 --> 00:04:04.724]  Rupert Murdoch buys Dow Jones.
[00:04:04.884 --> 00:04:08.045]  Owners of the Wall Street Journal deny it.
[00:04:08.065 --> 00:04:19.587]  Of course, that's a move to see the stock soar so that the greedy board will go ahead and reverse themselves against the Bancroft family so they can get that done.
[00:04:19.607 --> 00:04:24.268]  Another dirty trick from Murdoch, but Murdoch's got CIA globalist
[00:04:25.137 --> 00:04:27.198]  Rothschild slash Rockefeller backing.
[00:04:27.238 --> 00:04:29.520]  He will probably get the Wall Street Journal.
[00:04:29.540 --> 00:04:30.521]  Of course, it won't matter.
[00:04:31.101 --> 00:04:34.924]  It will clearly lose any credibility it ever had, pretty much instantaneously.
[00:04:36.445 --> 00:04:39.447]  Also, Ohio newspaper under fire for outing gun owners.
[00:04:40.047 --> 00:04:41.208]  They need to be locked up.
[00:04:42.809 --> 00:04:44.490]  It's all coming up today.
[00:04:44.610 --> 00:04:53.276]  I'm Alex Jones, and we'll see if we can get our Rothschild friend from the House of Rothschild on with us.
[00:05:03.214 --> 00:05:04.235]  The War on Terrorism.
[00:05:04.575 --> 00:05:07.357]  Will it be fought overseas or will it affect us here at home?
[00:05:07.617 --> 00:05:11.779]  If you are like most folks, you want to be prepared, but can't afford an underground shelter.
[00:05:12.199 --> 00:05:13.040]  So what do you do?
[00:05:13.360 --> 00:05:17.923]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[00:05:18.403 --> 00:05:20.525]  With a little know-how, it's not that difficult.
[00:05:21.026 --> 00:05:21.906]  Sheltering in Place!
[00:05:22.327 --> 00:05:35.719]  Surviving acts of terrorism from biological, chemical, and radioactive fallout, developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[00:05:35.779 --> 00:05:42.826]  government, gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[00:05:43.166 --> 00:05:47.590]  Get this critical video every American needs for only $29 plus shipping.
[00:05:48.030 --> 00:05:49.792]  Order by calling New Millennium today at 888-803-4438.
[00:05:49.812 --> 00:05:50.092]  That's 888-803-4438.
[00:05:50.112 --> 00:05:51.573]  Or order on the web at Berkeywater.com.
[00:06:04.318 --> 00:06:04.779]  It's here.
[00:06:04.999 --> 00:06:09.787]  After a year in production and traveling to distant lands, my new film Terror Storm is complete.
[00:06:10.148 --> 00:06:17.801]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:06:18.467 --> 00:06:25.530]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:06:25.930 --> 00:06:37.355]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[00:06:37.675 --> 00:06:41.597]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:06:41.637 --> 00:06:43.558]  It's an anthology of government crimes.
[00:06:43.898 --> 00:06:47.740]  Terror Storm is a film that everyone who wants to be truly informed must see.
