[00:00:04.864 --> 00:00:05.544]  Big Brother.
[00:00:06.185 --> 00:00:07.246]  Mainstream media.
[00:00:07.946 --> 00:00:09.047]  Government cover-ups.
[00:00:09.707 --> 00:00:10.548]  You want answers?
[00:00:11.289 --> 00:00:12.229]  Well, so does he.
[00:00:12.850 --> 00:00:16.673]  He's Alex Jones on the GCN Radio Network.
[00:00:17.033 --> 00:00:21.116]  And now, live from Austin, Texas, Alex Jones.
[00:00:26.170 --> 00:00:29.832]  Well, this is your day, the People's Day, Liberty's Day.
[00:00:29.852 --> 00:00:33.193]  It is November 6th, 2007.
[00:00:33.693 --> 00:00:47.899]  As we hurdle towards the 2008 elections, Ron Paul, in 24 hours, raised $4.2 million, and it wasn't even an official campaign operation.
[00:00:48.399 --> 00:00:54.162]  Literally, a young man who we're having on later in the broadcast came up with the excellent idea.
[00:00:54.904 --> 00:00:55.645]  Put it out there.
[00:00:55.706 --> 00:00:56.707]  People took action.
[00:00:57.048 --> 00:00:58.631]  You, the listeners, ran with the ball.
[00:00:59.051 --> 00:01:01.075]  And Ron Paul raised $4.2 million.
[00:01:01.115 --> 00:01:06.985]  Now, folks started giving a little bit early before it became midnight.
[00:01:07.967 --> 00:01:22.598]  Yesterday and a couple hundred thousand was given before then we see a race up to that so really it's about 4.4 million if you really want to get down to brass tacks but going to be technical 4.2 million in 24 hours
[00:01:26.770 --> 00:01:30.833]  Great article up on PrisonPlanet.com and TruthsNews.us.
[00:01:30.893 --> 00:01:36.556]  Spambot, don't send imaginary cash for $4.2 million in 24 hours.
[00:01:36.876 --> 00:01:40.819]  How will the establishment be forced to admit that Ron Paul is the real deal?
[00:01:40.839 --> 00:01:52.346]  A quick analysis of this, and I'll be walking through it all today, and of course discussing it with guests and a lot more, and you the callers, the listeners, but this is bigger than just Ron Paul.
[00:01:53.237 --> 00:02:07.302]  This is another indicator of the explosive nature of the Patriot-slash-Truth Movement, Liberty Movement, people that are sick of the New World Order, sick of the Federal Reserve, sick of the United Nations.
[00:02:07.442 --> 00:02:10.183]  I mean, don't forget, this is an anti-New World Order candidate.
[00:02:10.443 --> 00:02:13.144]  This is somebody for three decades talking about the New World Order.
[00:02:13.444 --> 00:02:19.806]  This is somebody that talks about the Federal Reserve and the Bilderberg Group, and then an international conspiracy for one world government.
