[00:00:05.171 --> 00:00:05.811]  Big Brother.
[00:00:06.472 --> 00:00:07.512]  Mainstream media.
[00:00:08.232 --> 00:00:09.353]  Government cover-ups.
[00:00:09.993 --> 00:00:10.793]  You want answers?
[00:00:11.574 --> 00:00:12.474]  Well, so does he.
[00:00:12.494 --> 00:00:16.816]  He's Alex Jones on the GCN Radio Network.
[00:00:17.316 --> 00:00:21.378]  And now, live from Austin, Texas, Alex Jones.
[00:00:35.816 --> 00:00:40.218]  Well, for the rest of this hour, we're joined by professor, author, Peter Dale Scott.
[00:00:40.359 --> 00:00:46.082]  Always enjoy interviewing him over the last 12 years or so that I've had a chance to have him on a couple times a year.
[00:00:46.742 --> 00:00:53.146]  And Peter Dale Scott is a Canadian poet and former English professor at the University of California, Berkeley.
[00:00:53.986 --> 00:00:55.547]  And he has been an advisor to...
[00:00:57.748 --> 00:01:10.157]  I mean, the bio is so long, it would take hours, and I go over all of his literary works, his investigations, and the government drug trafficking into the deep state, you know, the shadow government, the true ruling elite.
[00:01:11.138 --> 00:01:17.362]  He has got a new book out right now, always out there on the forefront of research.
[00:01:17.402 --> 00:01:20.685]  And today, I wanted to get his take on the Russia situation briefly.
[00:01:21.705 --> 00:01:27.951]  Who the true shadow government is, who the deep state is, past Barack Obama, John McCain, George Bush, and the neocons.
[00:01:28.472 --> 00:01:39.082]  We see this police state control grid, the spying apparatus on citizens just growing, expanding, decade after decade, year after year, now really coming to a climax it seems.
[00:01:39.662 --> 00:01:45.965]  First of all, I want to say I'm pleased and honored to be back on your show, and I guess what I want people to know most is that
[00:02:07.682 --> 00:02:11.245]  In the last two years, I've come out with not one, but two new books.
[00:02:12.126 --> 00:02:20.672]  One called The Road to 9-11, and the other one, a vastly expanded reissue of my first book, The War Conspiracy.
[00:02:21.313 --> 00:02:29.900]  And rather than describe them at length, people can just Google for me, and at the very top, they'll see... Google for Peter Dale Scott.
[00:02:30.000 --> 00:02:35.224]  You'll see my website, which is www.peterdalescott.net.
[00:02:36.093 --> 00:02:40.435]  And I have a politics page on there that begins with a description of these two books.
[00:02:40.915 --> 00:02:43.957]  So thank you for giving me a chance to work all that in.
[00:02:44.797 --> 00:02:45.637]  Oh, absolutely.
[00:02:45.717 --> 00:03:02.325]  Let's get into currently what's happening, just a basic synopsis from your unique perspective, and whether you think the elite is in crisis, or whether things are going well for them, and then who that deep state is, who the shadow government are, who controls it, where we're going, what their goals are.
[00:03:03.496 --> 00:03:12.960]  Well, because it is a deep state and a shadow government, I'm very much on the outside and just trying to put together clues.
[00:03:14.061 --> 00:03:28.307]  But I think that, in a sense, we've had one since World War II, and particularly the decision, you know, there was a kind of mood of panic right after World War II about the Russians, and I remember it.
[00:03:28.407 --> 00:03:31.709]  I didn't, as a Canadian, I didn't really participate in it.
[00:03:32.318 --> 00:03:44.769]  But I remember friends whom I respected who were sincere in their fear that if America didn't fight to dominate the world, then Russia would, the Soviet Union, would take it over.
[00:03:44.990 --> 00:03:50.034]  And then they built that tool to, quote, save us, and it inevitably turned into the Great Tyranny.
[00:03:50.615 --> 00:03:58.282]  Well, what they did specifically, I'm trying to be hard-edged and narrow in my facts here, they created this
[00:03:58.996 --> 00:04:06.518]  Special adjunct to the, well they created the Central Intelligence Agency for one thing, but then they went beyond that.
[00:04:07.398 --> 00:04:15.420]  At least the CIA was created by a statute, although the powers it now exercises were not envisaged in that statute.
[00:04:15.940 --> 00:04:27.243]  But when they went further and created something called OPC, the Office of Policy Coordination, such an innocent title, but in fact a very heavy agency,
[00:04:28.235 --> 00:04:33.436]  Uh, whose, uh, function was, uh, defined as the subversion of other governments.
[00:04:34.056 --> 00:04:45.079]  Well, if you create an apparatus that's very skilled at subverting other governments, it's not at all surprising if you get some blowback and that one of the governments that's being subverted is our own.
[00:04:45.639 --> 00:04:56.801]  And what I refer to as the Deep State is the, its, uh, origins are in that it was actually a huge apparatus at one point, larger than the CIA.
[00:04:57.811 --> 00:05:01.673]  And eventually was creating many, many problems for America.
[00:05:01.953 --> 00:05:04.394]  And then it simply became Continuity of Government.
[00:05:04.434 --> 00:05:12.518]  I know I'm oversimplifying it, and now that's... You're jumping a bit, but yes, to shorten the whole narrative, you began... Well, I don't want to shorten it.
[00:05:12.599 --> 00:05:13.499]  I mean, let's go back.
[00:05:13.539 --> 00:05:15.440]  I just wanted to jump ahead for a moment.
[00:05:15.540 --> 00:05:17.321]  No, no, that was a good thing you said that.
[00:05:18.121 --> 00:05:23.364]  In the 40s, it was OPC, and in our decade, it's COG.
[00:05:23.905 --> 00:05:39.415]  from one set of misleading initials to another, because continuity of government, as I always say, if you're planning for COG involves suspending the Constitution, well then it's better to call it change of government than continuity of government.
[00:05:54.259 --> 00:06:07.656]  One of the real elements of continuity through all of this is the fact that OPC got involved not just in dealing with drug traffickers, but actually in the Far East building up
[00:06:08.437 --> 00:06:15.982]  ...drug traffic as a kind of capitalist resource against communism in China and Southeast Asia.
[00:06:16.022 --> 00:06:24.188]  And again, there's that very deeply evil idea of, and justifies the means, well, if the Soviets are making money running child kidnapping rings, we better.
[00:06:24.528 --> 00:06:28.410]  Well, if the Soviets are dealing cocaine and heroin, we better take control of it.
[00:06:28.670 --> 00:06:35.175]  You know, it's always, we're doing all this evil because we have to guard the truth with a bodyguard of lies.
[00:06:35.953 --> 00:06:43.980]  Well, as I say, it began in a mood of fear, but it went on to a mood of global dominance.
[00:06:44.101 --> 00:06:44.741]  It changed.
[00:06:45.302 --> 00:06:57.553]  At the beginning, it was a question of fear that if we didn't control the flow of opium in Southeast Asia, then the Chinese communists would.
[00:06:57.613 --> 00:07:01.717]  Whether that was true or not, I actually doubt that it was, because
[00:07:02.372 --> 00:07:14.215]  You know, opium had been such a scourge to China that one of the things that was really motivating the Chinese Communists very powerfully was to end the scourge of opium.
[00:07:14.555 --> 00:07:27.878]  That had been used by the Western powers to control, to get into China, to then break it up, and let's not forget Skull and Bones, which predominantly founded the CIA in 1947, was founded with opium money out of the Russell's.
[00:07:27.938 --> 00:07:29.539]  So far enough back, that's quite true.
[00:07:30.299 --> 00:07:33.020]  We all know it was never good.
[00:07:33.060 --> 00:07:39.242]  I mean, they sold the young men that went and joined and murdered and killed and did all this evil to fight communism.
[00:07:39.282 --> 00:07:41.943]  But up top, the big boys knew what it was really about.
[00:07:42.683 --> 00:07:46.664]  Well, you know, it was an ugly situation in Asia.
[00:07:46.704 --> 00:07:49.605]  The communists were doing ugly things, too.
[00:07:51.526 --> 00:07:56.467]  And as I say, rightly or wrongly, the decision was made.
[00:07:57.047 --> 00:07:59.308]  But because it was made in secret,
[00:07:59.804 --> 00:08:02.447]  It was never made with rational reassessment.
[00:08:02.487 --> 00:08:18.922]  Most policies of the government are ones which are reassessed from time to time, but the involvement with the drug traffickers was so secret that there was no overview, no reassessment.
[00:08:19.751 --> 00:08:36.881]  And it turned Burma, which before the war had not been a major part of the global opium scene, it turned Burma into the major supplier of opium and heroin for the world.
[00:08:36.941 --> 00:08:47.768]  And then, ironically, as the Vietnam War scaled down and the Americans pulled out, one of the consequences was that the
[00:08:48.362 --> 00:09:15.190]  Burmese opium production also scaled down, and we might have actually been able to lick the heroin problem in the world, except that within a decade, there we were, the CIA was in Afghanistan, and helping now to build up opium, well, helping to build up is a bit strong.
[00:09:15.785 --> 00:09:30.415]  But backing the people who energetically build up opium and heroin production in... Well, you gotta have some way to put our young people in prisons and have cops in black uniforms stomping around searching everyone, I mean, you know.
[00:09:32.156 --> 00:09:42.943]  It has become part of the social fabric of this country, and particularly, of course, it weighs very heavily on the ethnic populations, blacks and Hispanics.
[00:09:43.635 --> 00:09:44.176]  I think so.
[00:09:59.416 --> 00:10:04.418]  than regular cocaine, which is used by the upper middle class of the white population.
[00:10:04.478 --> 00:10:09.901]  Well, in Russia, Limbaugh can take a hundred Oxycontins a day, that's synthetic heroin, that's alright, he doesn't get in trouble.
