[00:00:04.827 --> 00:00:06.128]  Big Brother.
[00:00:06.128 --> 00:00:07.889]  Mainstream media.
[00:00:07.889 --> 00:00:09.650]  Government cover-ups.
[00:00:09.650 --> 00:00:11.230]  You want answers?
[00:00:11.230 --> 00:00:12.811]  Well, so does he.
[00:00:12.811 --> 00:00:16.974]  He's Alex Jones on the GCN Radio Network.
[00:00:16.974 --> 00:00:21.036]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.854 --> 00:00:31.075]  Well, this is a Maiden Voyage.
[00:00:31.075 --> 00:00:34.916]  First time I've done the Sunday radio show that I've been now doing for two years.
[00:00:34.916 --> 00:00:36.997]  Seems like I started it yesterday.
[00:00:36.997 --> 00:00:38.498]  From 4 to 6 p.m.
[00:00:38.498 --> 00:00:44.040]  Central Time, this is our Maiden Voyage out of my own studios.
[00:00:44.040 --> 00:00:48.882]  I do the weekday show out of the Central Texas Command Center here in Austin, Texas.
[00:00:48.882 --> 00:00:52.804]  For the last two years, I've been doing the show out of the EMIS Communications
[00:00:54.560 --> 00:01:02.063]  local news radio 590 studio and we're still on at fine station 590 AM KLBJ here in town.
[00:01:02.063 --> 00:01:17.908]  But I wanted to be able to have the Sunday radio show also be simulcast over the web visually as a three-dimensional television show at PrisonPlanet.TV.
[00:01:17.908 --> 00:01:20.709]  So we are simulcasting right now at PrisonPlanet.TV.
[00:01:20.709 --> 00:01:23.030]  We are live, it is Sunday, the twelfth day
[00:01:24.452 --> 00:01:26.253]  of July 2009.
[00:01:26.253 --> 00:01:30.754]  We have two hours spanning out before us.
[00:01:30.754 --> 00:01:34.576]  Very important radio slash TV show today.
[00:01:34.576 --> 00:01:40.838]  So I want to thank everyone that has joined us.
[00:01:40.838 --> 00:01:48.741]  I've talked about in the past how every year or so I would see some government document or government textbook or report
[00:01:50.834 --> 00:02:01.242]  That stunned me, that shook me to my very core, and just validated and confirmed hundreds of other research points that I had been working on.
[00:02:01.242 --> 00:02:17.414]  But, Friday, I became aware, Friday evening, of a government textbook, a government textbook at policy level, for academics, advising government,
[00:02:18.632 --> 00:02:26.058]  That's over a thousand pages long and I read several hundred pages of it.
[00:02:26.058 --> 00:02:33.803]  Paul Watson wrote a detailed story Saturday concerning it and it validates 100%
[00:02:38.897 --> 00:02:45.102]  Everything that we discussed on this radio show, but then the term 110% comes into play.
[00:02:45.102 --> 00:02:46.843]  How about 200%?
[00:02:46.843 --> 00:02:47.904]  300%?
[00:02:47.904 --> 00:02:48.424]  400%?
[00:02:48.424 --> 00:02:48.924]  500%?
[00:02:48.924 --> 00:02:51.767]  1000%?
[00:02:51.767 --> 00:03:05.717]  I am almost speechless at what we've discovered, and it's probably the most devastating single document that I have ever read or looked at, and I can't put it down.
[00:03:05.717 --> 00:03:06.557]  I can't put it down.
[00:03:09.022 --> 00:03:26.666]  To give you an idea, it's totally changing the course of this new Obama film I was making that already had some information on eugenics, but not much, to where I'm just scrapping large portions of it and changing directions now.
[00:03:26.666 --> 00:03:35.428]  It makes Endgame, as horrifying and unbelievable as Endgame is, but all well documented, look like it's a whitewash.
[00:03:42.009 --> 00:03:44.911]  I mean, goodnight nurse!
[00:03:44.911 --> 00:03:46.712]  When does this end?
