[00:00:04.811 --> 00:00:06.111]  Big Brother.
[00:00:06.111 --> 00:00:07.871]  Mainstream media.
[00:00:07.871 --> 00:00:09.632]  Government cover-ups.
[00:00:09.632 --> 00:00:11.233]  You want answers?
[00:00:11.233 --> 00:00:12.773]  Well, so does he.
[00:00:12.773 --> 00:00:16.954]  He's Alex Jones on the GCN Radio Network.
[00:00:16.954 --> 00:00:21.036]  And now, live from Austin, Texas, Alex Jones.
[00:00:35.544 --> 00:00:46.303]  Right now, we are exactly 28 hours, 28 hours away from the launch of Fall of the Republic.
[00:00:46.303 --> 00:00:47.725]  Fall of the Republic.
[00:00:48.680 --> 00:00:51.783]  We'll be released in 28 hours at 3 p.m.
[00:00:51.783 --> 00:00:58.809]  Central Standard Time tomorrow, premiering at PrisonPlanet.tv.
[00:00:58.809 --> 00:01:05.795]  I want everybody to start their engines in the info war for a massive assault on the globalists.
[00:01:07.079 --> 00:01:11.501]  They have been shrieking in horror all over mainstream media.
[00:01:11.501 --> 00:01:15.623]  I got attacked again yesterday by Salon.
[00:01:15.623 --> 00:01:17.224]  It's every couple days now.
[00:01:17.224 --> 00:01:20.666]  George Soros' operations are pounding us.
[00:01:20.666 --> 00:01:22.227]  I love it!
[00:01:22.227 --> 00:01:26.449]  Send more people to us to shatter your controlled left-right paradigm.
[00:01:26.449 --> 00:01:31.112]  They are coming out of the woodwork shrieking, admitting that the Obama deception
[00:01:32.282 --> 00:01:35.467]  is absolutely devastating to them.
[00:01:35.467 --> 00:01:41.375]  If they didn't like Obama deception, they're really not gonna like Follow the Republic.
[00:01:41.375 --> 00:01:43.919]  Volume 1, the presidency of Barack H. Obama.
[00:01:43.919 --> 00:01:46.402]  It is tailor-made to shatter the left-right paradigm.
[00:01:47.276 --> 00:01:51.658]  It is the 2.0 of the Obama deception squared.
[00:01:51.658 --> 00:01:55.980]  It is to the next power, the production quality, the information.
[00:01:55.980 --> 00:01:57.501]  We show them the left-right paradigm.
[00:01:57.501 --> 00:01:59.341]  We show them the TV mind control.
[00:01:59.341 --> 00:02:00.962]  We show the public how they're in a trance.
[00:02:00.962 --> 00:02:02.683]  We show them the police state grid.
[00:02:02.683 --> 00:02:09.446]  We show them who the criminals are that must be brought to justice if we're going to stop the tyranny we're living in.
[00:02:09.446 --> 00:02:16.269]  Once we identify the ruling elite in the private banks and point out to everyone that they're the criminals, it's only a matter of time till they fall.
[00:02:17.577 --> 00:02:22.160]  Ten years ago, nobody I talked to, maybe one out of a hundred of the Federal Reserve was private.
[00:02:22.160 --> 00:02:23.161]  Others would laugh at you.
[00:02:23.161 --> 00:02:25.042]  Now everyone knows.
[00:02:25.042 --> 00:02:26.823]  Everyone knows they're the enemy.
[00:02:26.823 --> 00:02:29.465]  They're completely unpopular in every poll.
[00:02:29.465 --> 00:02:34.469]  Between 75 and 95, depending on the poll you look at, they are unpopular.
[00:02:35.509 --> 00:02:39.232]  People know they're the real government now, and it's just the beginning.
[00:02:39.232 --> 00:02:40.192]  But it's going to be rough.
[00:02:40.192 --> 00:02:44.755]  The enemy's going to counter-strike on us on so many levels, on so many fronts.
[00:02:44.755 --> 00:02:48.918]  Ladies and gentlemen, fall of the republic is about to come out.
[00:02:48.918 --> 00:02:52.341]  Fall of the republic.
[00:02:52.341 --> 00:02:54.962]  You hold the destiny of humanity in your hands.
[00:02:54.962 --> 00:03:01.707]  Make no mistake, we've got a tough road we're going down, but I can see Valhalla over the mountain.
[00:03:01.707 --> 00:03:02.888]  I can see the valley.
[00:03:03.735 --> 00:03:10.299]  And I know we're going to beat these people as long as we have that vision in our mind of defeating the enemy.
[00:03:10.299 --> 00:03:17.784]  Believing you can defeat them, knowing you can defeat them, identifying them is the beginning of victory.
[00:03:17.784 --> 00:03:19.685]  Then you've got to simply have the courage.
