[00:00:04.997 --> 00:00:06.298]  Big Brother.
[00:00:06.298 --> 00:00:08.059]  Mainstream media.
[00:00:08.059 --> 00:00:09.819]  Government cover-ups.
[00:00:09.819 --> 00:00:11.400]  You want answers?
[00:00:11.400 --> 00:00:12.301]  Well, so does he.
[00:00:12.301 --> 00:00:17.143]  He's Alex Jones on the GCN Radio Network.
[00:00:17.143 --> 00:00:21.205]  And now, live from Austin, Texas, Alex Jones.
[00:00:30.874 --> 00:00:33.419]  It is Sunday the 8th day of November 2009.
[00:00:33.419 --> 00:00:43.076]  We're going to be live here for the next two hours and we're going to open the phones up for everyone to be able to respond to the
[00:00:44.386 --> 00:00:51.952]  Democratic-controlled House passing the government takeover of health care legislation.
[00:00:51.952 --> 00:00:54.574]  It now speeds on to the Senate.
[00:00:54.574 --> 00:01:01.780]  Remember earlier in the week they were playing possum telling the world, there's no way it'll pass the House this weekend.
[00:01:01.780 --> 00:01:03.381]  Everybody go to sleep.
[00:01:03.381 --> 00:01:04.622]  Everything's fine.
[00:01:04.622 --> 00:01:07.644]  And there was no way three months ago they were going to pass the cap and trade.
[00:01:08.425 --> 00:01:16.088]  Legislation to tax all carbon dioxide and other greenhouse gases and to regulate your life under you in control, and they passed that.
[00:01:16.088 --> 00:01:17.589]  It's now in the Senate.
[00:01:17.589 --> 00:01:22.571]  And they're now saying, don't worry, the Senate's not going to pass either one.
[00:01:22.571 --> 00:01:25.932]  Everything's fine.
[00:01:25.932 --> 00:01:28.674]  If you hold your breath, ladies and gentlemen, you're going to drown.
[00:01:28.674 --> 00:01:36.377]  They're going to pass both of these pieces of legislation unless we have a maximum political effort
[00:01:37.165 --> 00:01:41.408]  To define and to deal with this situation.
[00:01:41.408 --> 00:01:45.731]  We have to go out and educate the public about what's really in this legislation.
[00:01:45.731 --> 00:01:50.695]  And I thought I'd go over some of the 1,900-page piece of legislation.
[00:01:50.695 --> 00:01:53.557]  Then, of course, you have the greenhouse gas tax.
[00:01:53.557 --> 00:01:58.961]  And last week, we went over this, the Framework Convention on Climate Change.
[00:01:58.961 --> 00:02:02.383]  There's over 100 pages just that talk about world government.
[00:02:02.383 --> 00:02:05.906]  Another close to 100 pages that talk about global taxes.
[00:02:07.423 --> 00:02:08.984]  And it really is unspeakable.
[00:02:08.984 --> 00:02:16.170]  It is so anti-American, the complete opposite of what this nation was founded on and is.
[00:02:16.170 --> 00:02:21.255]  So we'll be going over that after we come back from this first short break.
[00:02:21.255 --> 00:02:25.719]  The toll-free number to join us is 888-201-2244.
[00:02:25.719 --> 00:02:32.965]  I'm just gonna tell callers right now, we're not screening your calls, it's self-screening, but you can talk about the Fort Hood shooting,
