[00:00:04.608 --> 00:00:08.730]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:00:09.430 --> 00:00:10.251]  You want answers?
[00:00:11.031 --> 00:00:11.952]  Well, so does he.
[00:00:12.572 --> 00:00:16.214]  He's Alex Jones on the GCN Radio Network.
[00:00:16.754 --> 00:00:20.816]  And now, live from Austin, Texas, Alex Jones.
[00:00:30.678 --> 00:00:32.059]  All right, folks, we are back.
[00:00:32.119 --> 00:00:33.339]  It's the Alex Jones Show.
[00:00:33.420 --> 00:00:44.505]  I am Jason Bermas sitting in Alex on the ground in Hardin, Montana, where they've recently launched a privatized foreign mercenary service at a local prison there.
[00:00:44.705 --> 00:00:53.130]  And again, the guy they put at the head of it, multiple felon, 17 plus aliases, over a million dollars in lost civil suits.
[00:00:53.610 --> 00:01:00.335]  And he's calling himself Michael Hilton, but he has many, many aliases, and we are trying to find out who are his boss.
[00:01:00.815 --> 00:01:11.403]  Becky Shea, who's doing PR for them, refusing to discuss who the parent company is, but with your vigilant efforts, our listeners out there, I'm sure we will get the truth soon enough.
[00:01:11.823 --> 00:01:12.504]  Joining me now
[00:01:13.144 --> 00:01:14.105]  Is really a legend.
[00:01:14.565 --> 00:01:16.567]  Somebody I've been following for years and years and years.
[00:01:16.607 --> 00:01:18.789]  Somebody I followed even before Alex Jones.
[00:01:18.929 --> 00:01:24.134]  I came across him talking about his initial publication, The War Conspiracy.
[00:01:24.214 --> 00:01:25.595]  I believe that was back in 1972.
[00:01:27.057 --> 00:01:30.440]  He's an author, he's a poet, and in my mind, he's a genius.
[00:01:31.200 --> 00:01:32.982]  Peter Dale Scott, how are you today, sir?
[00:01:33.062 --> 00:01:34.363]  I'm very happy to be here.
[00:01:35.464 --> 00:01:37.106]  You and your fine new studio.
[00:01:37.246 --> 00:01:38.227]  Well, thank you very much.
[00:01:39.130 --> 00:01:46.294]  Why don't you just give people that don't know who you are, who are not familiar with you, what your background is, what your work has been.
[00:01:46.314 --> 00:01:47.475]  I mean, you've done so much.
[00:01:47.515 --> 00:02:00.302]  You've done work on RFK, JFK, MLK assassinations, extensive work on the continuity of government programs, extensive work into deep politics in 9-11, just a huge body of work.
[00:02:01.038 --> 00:02:06.123]  Yes, well, actually, all this time until I retired, I was a professor of English.
[00:02:06.143 --> 00:02:09.145]  So the question is, why would I get into these other fields?
[00:02:09.646 --> 00:02:15.431]  The answer is that before that I was, I'm a Canadian and I was a diplomat for the Canadian government.
[00:02:16.011 --> 00:02:28.122]  And I had just enough exposure to Indochina in the 1950s to be a very early advocate that America should not make the mistake of the French and going to Vietnam.
[00:02:28.928 --> 00:02:51.286]  And then in researching what was wrong, the reasons why we shouldn't go into Vietnam, I became aware of Kennedy's decision to pull troops out, which was made in October of 63, and then reversed the weekend that he was killed by incoming President Johnson.
[00:02:51.386 --> 00:02:55.309]  And so that got me inevitably interested in the Kennedy assassination.
[00:02:56.249 --> 00:03:09.072]  And from all of that, I've just, you know, for those of you who are old enough to remember the 60s, it was a terrible decade because Bobby Kennedy was killed, Martin Luther King was killed.
[00:03:09.112 --> 00:03:11.933]  There were some other minor assassinations, too.
[00:03:12.813 --> 00:03:20.935]  And so I, at the time, used to talk about that my specialty was researching parapolitics.
[00:03:21.522 --> 00:03:28.268]  And now I usually use the term deep politics, which seems to be a term which will outlast me.
[00:03:28.348 --> 00:03:30.950]  I think people will continue to talk about it.
[00:03:30.990 --> 00:03:33.132]  And I have a book by that title.
[00:03:34.853 --> 00:03:48.105]  So that is, and I've continued to study it because I have my conviction that if you study all of these suppressed events, you find certain elements in common.
[00:03:49.930 --> 00:03:56.294]  By knowing more about the Kennedy assassination, it prepares you in a way to be able to study 9-11.
[00:03:56.494 --> 00:04:12.784]  I know that's an odd idea, but I have a book that's the revised issue, reissue of the war conspiracy lays out the case for saying that those two events have something in common.
[00:04:12.884 --> 00:04:14.225]  Is that back in publication?
[00:04:14.245 --> 00:04:15.986]  Yeah, there's a new edition.
[00:04:16.346 --> 00:04:19.448]  It's not the old book.
[00:04:19.528 --> 00:04:22.110]  This one actually talks about 9-11 and so on.
[00:04:22.170 --> 00:04:23.231]  It came out last year.
[00:04:23.251 --> 00:04:34.258]  If you Google for me, you'll get my website and then from there you'll see how to get the revised War Conspiracy.
[00:04:34.318 --> 00:04:39.321]  Wow, just a great interview coming up for you folks that are not familiar with Peter Dale Scott.
[00:04:39.361 --> 00:04:40.562]  Let me tell you, that was 1972.
[00:04:41.422 --> 00:04:45.865]  To put out a revised edition 36 plus years later is just excellent in my mind.
[00:04:45.925 --> 00:04:46.925]  I can't wait to check it out.
[00:04:47.185 --> 00:04:47.846]  We're going to come back.
[00:04:47.866 --> 00:04:49.627]  We're going to talk about the Obama administration.
[00:04:49.647 --> 00:04:51.268]  We're going to talk about the wars in the Middle East.
[00:04:51.548 --> 00:04:52.989]  This is the Alex Jones Show.
[00:04:53.209 --> 00:04:55.390]  He'll be coming up at the bottom of the hour.
[00:04:56.591 --> 00:04:58.292]  PrisonPlanet.tv and TheWars.com
[00:04:59.724 --> 00:05:02.646]  Have you ever wanted to generate your own supply of electrical power?
[00:05:03.106 --> 00:05:06.287]  If so, this is going to be the most important message you will ever hear.
[00:05:06.728 --> 00:05:11.110]  Solar power generators are now available from Solutions from Science in Thompson, Illinois.
[00:05:11.310 --> 00:05:16.913]  These emergency backup systems provide life-saving electrical power when you need it most, unlike gas generators.
[00:05:17.193 --> 00:05:21.676]  A solar generator runs quietly, emits no fumes, and produces electricity for free.
[00:05:21.957 --> 00:05:25.019]  It's like having an electric power plant running quietly in your own home.
[00:05:25.579 --> 00:05:30.002]  Run sump pumps, shortwave radios, computers, and even keep food from spoiling.
[00:05:30.403 --> 00:05:36.707]  Whether it's hurricanes, ice storms, brownouts, or blackouts, you'll never have to suffer through painful power outages again.
[00:05:36.967 --> 00:05:38.909]  When the power goes out, you'll be ready.
[00:05:39.389 --> 00:05:42.231]  With a solar power generator from Solutions from Science.
[00:05:42.591 --> 00:05:46.654]  Go to MySolarBackup.com and get off the grid today.
[00:05:47.095 --> 00:05:48.876]  That's MySolarBackup.com.
[00:05:48.896 --> 00:05:49.236]  Or call 877-327-0365.
[00:05:49.256 --> 00:05:49.296]  877-327-0365.
[00:05:49.316 --> 00:05:49.857]  Don't wait.
[00:05:49.877 --> 00:05:50.317]  Call today.
[00:05:59.904 --> 00:06:07.372]  Have you heard that millionaire, entrepreneur, businessman, your congressional candidate, and author Robert Beatles wrote a new book called Here's What You Do.
[00:06:07.652 --> 00:06:13.438]  You can buy it at here'swhatyoudo.net as an e-book for six bucks or the book for ten bucks.
[00:06:13.738 --> 00:06:16.401]  And we have an audio book on its way for you commuters as well.
[00:06:16.681 --> 00:06:22.605]  Here's What You Do tells you exactly what to do to survive and thrive in these harsh economic times.
[00:06:22.965 --> 00:06:26.807]  This book will work for anyone, rich, poor, middle class, it doesn't matter.
[00:06:27.028 --> 00:06:32.391]  This book truly has the information that can make you wealthy and it will tell you how to protect your wealth as well.
[00:06:32.651 --> 00:06:34.471]  You know the government isn't looking out for you.
[00:06:34.731 --> 00:06:36.112]  You need to look out for yourself.
[00:06:36.472 --> 00:06:38.732]  The economy is bad, but it's probably going to get worse.
[00:06:39.012 --> 00:06:43.353]  You must prepare and make sure you are able to financially take care of yourself and your loved ones.
[00:06:43.733 --> 00:06:47.114]  Go to here'swhatyoudo.net and start today.
[00:06:47.434 --> 00:06:50.055]  Again, it is here'swhatyoudo.net.
[00:06:50.555 --> 00:06:51.975]  That's here'swhatyoudo.net.
[00:06:52.455 --> 00:06:54.556]  One last time, it's here'swhatyoudo.net.
[00:07:00.182 --> 00:07:02.785]  Hello, this is Alex Jones with some important questions.
[00:07:03.185 --> 00:07:08.150]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:07:08.530 --> 00:07:10.272]  My answer would be all I can get.
[00:07:10.572 --> 00:07:15.397]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[00:07:15.577 --> 00:07:16.498]  How much do you want?
[00:07:16.738 --> 00:07:17.499]  When do you want it?
[00:07:17.859 --> 00:07:19.460]  Now or after the battle starts?
[00:07:19.760 --> 00:07:20.581]  When will you need it?
[00:07:20.821 --> 00:07:22.902]  Can you buy it without proper identification?
[00:07:23.022 --> 00:07:24.143]  Will there be any food?
[00:07:24.363 --> 00:07:25.704]  Will it make your children sick?
[00:07:25.904 --> 00:07:30.968]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[00:07:31.168 --> 00:07:34.350]  You wipe out all these problems if you have a good food supply.
[00:07:34.750 --> 00:07:38.213]  Food is your ammunition to fight for your freedom and your life.
[00:07:38.553 --> 00:07:39.554]  How much will you need?
[00:07:39.794 --> 00:07:40.395]  We don't know.
[00:07:40.695 --> 00:07:41.596]  How much do you want?
[00:07:41.796 --> 00:07:42.536]  All you can get.
[00:07:42.716 --> 00:07:43.557]  I'm Alex Jones.
[00:07:43.817 --> 00:07:46.580]  I want all of you good guys to live to fight another day.
[00:07:46.880 --> 00:07:47.240]  Call 1-800-409-5633.
[00:07:47.400 --> 00:07:49.042]  Or check it out on the web at efoodsdirect.com.
[00:07:49.062 --> 00:07:50.143]  Again, that number, 1-800-409-5633.
[00:07:50.183 --> 00:07:53.105]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:08:08.962 --> 00:08:09.643]  We are back.
[00:08:09.703 --> 00:08:10.985]  It's the Alex Jones Show.
[00:08:11.005 --> 00:08:13.047]  I'm joined by Peter Dale Scott in studio.
[00:08:13.067 --> 00:08:13.908]  A real treat for me.
[00:08:13.928 --> 00:08:17.652]  And during the break, we were just discussing this Michael Hilton character.
