[00:00:05.117 --> 00:00:06.418]  Big Brother.
[00:00:06.418 --> 00:00:08.179]  Mainstream media.
[00:00:08.179 --> 00:00:09.940]  Government cover-ups.
[00:00:09.940 --> 00:00:11.521]  You want answers?
[00:00:11.521 --> 00:00:13.463]  Well, so does he.
[00:00:13.463 --> 00:00:17.265]  He's Alex Jones on the GCN Radio Network.
[00:00:17.265 --> 00:00:21.328]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.234 --> 00:00:33.035]  888-201-2244 and we'll get you up and on the air today.
[00:00:54.727 --> 00:01:07.493]  There is a article that was posted this morning by McClatchy Newspapers, they own hundreds of newspapers around the country like the Fort Worth Star-Telegram, that is the most detailed
[00:01:09.309 --> 00:01:13.092]  Mainstream media report that I've seen about Goldman Sachs.
[00:01:13.092 --> 00:01:26.945]  Now this tells us really nothing new that we didn't already know, but it's the first national publication to break down all the crimes of Goldman Sachs, who are private shareholders in the private Federal Reserve System.
[00:01:29.815 --> 00:01:32.777]  And so this will be news to the American people.
[00:01:32.777 --> 00:01:44.884]  And this writer, Greg Gordon, deserves the Pulitzer Prize, but they normally give that out to lackeys of the establishment who put out pro-globalist propaganda.
[00:01:44.884 --> 00:01:46.805]  But this is real reporting.
[00:01:48.602 --> 00:01:55.746]  And it is the first time I've seen it all boiled down in one place, and they have gotten some internal Goldman Sachs documents.
[00:01:55.746 --> 00:01:59.729]  So there is actually some new information here, but it verifies what we already knew.
[00:01:59.729 --> 00:02:14.317]  Goldman Sachs helped engineer the housing collapse, knew the whole time this was going to happen, and set it up so they could destroy their competition in the process.
[00:02:14.317 --> 00:02:17.339]  And it is just an absolutely amazing
[00:02:19.119 --> 00:02:20.059]  Amazing report.
[00:02:20.059 --> 00:02:30.123]  So we're going to be going over that today and dovetailing it with the Wall Street Journal admitting that the carbon tax is a world government plan run by the banks.
[00:02:30.123 --> 00:02:34.625]  I wonder how Rupert Murdoch allowed that story to come out today.
[00:02:34.625 --> 00:02:40.247]  And tie it also in with statements last week by
[00:02:41.227 --> 00:02:46.368]  The Duke of York, one of Queen Elizabeth II's sons.
[00:02:46.368 --> 00:02:49.649]  Banker bonuses minute, says the Duke.
[00:02:49.649 --> 00:02:53.630]  50 billion in bank bonuses just over there in England and counting.
[00:02:53.630 --> 00:02:57.971]  He says that's no big deal and that we should all thank the banks for the great job they're doing.
[00:02:57.971 --> 00:03:02.753]  So this is the let them eat cake attitude that we see.
[00:03:02.753 --> 00:03:07.154]  Also a huge stack of really important news and information.
[00:03:08.997 --> 00:03:14.820]  On the flu front, headlines like, boy rushed to hospital after swine flu jab.
[00:03:14.820 --> 00:03:22.604]  Public school nurses give swine flu vaccine to kids without parents okay, sends child to hospital.
[00:03:22.604 --> 00:03:33.790]  Countless local news reports of people being paralyzed from the swine flu vaccine, from other vaccines.
[00:03:33.790 --> 00:03:38.053]  The FDA admitting that the vaccines are paralyzing people.
[00:03:39.224 --> 00:03:42.786]  I know people who are getting sick from vaccines.
[00:03:42.786 --> 00:03:48.330]  I don't even have to read it in the news, but it's not really in the national news, though.
[00:03:48.330 --> 00:03:56.635]  It's all over local news in Texas and Kentucky and New York and Massachusetts and California, so we'll try to break this
[00:03:57.637 --> 00:04:08.230]  National, international media blockade, where the national and international media, the big nightly news programs aren't talking about it, but all over the country, ABC, Fox,
[00:04:12.603 --> 00:04:17.506]  CBS, they're all reporting what's going on and the government's admitting it.
[00:04:17.506 --> 00:04:33.617]  Then I'm driving into work today and hear Dr. Dina Dell on the local station I'm on, 590, saying that it's all made up, nobody's getting sick from the shots, and that he's glad that conspiracy theorists aren't taking it because then we're all gonna die and that's good for the gene pool to get rid of us.
[00:04:33.617 --> 00:04:34.757]  Just a bizarre statement.
[00:04:34.757 --> 00:04:40.141]  I mean, all I'm doing is reading newspapers and watching local TV newscasts that I see online.
[00:04:41.874 --> 00:04:45.978]  Because internet viewers get their news from the web, we get a wider spectrum.
[00:04:45.978 --> 00:04:50.942]  People that still only watch television or mainstream radio, they're in the dark.
[00:04:50.942 --> 00:04:54.185]  We'll break all that down after this one minute break that's coming up.
[00:04:54.185 --> 00:04:57.808]  Have a host of other news items we'll be going over as well today.
[00:04:57.808 --> 00:04:58.209]  Stay with me.
[00:04:59.977 --> 00:05:02.999]  Hello, this is Alex Jones with some important questions.
[00:05:02.999 --> 00:05:08.324]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:05:08.324 --> 00:05:10.385]  My answer would be all I can get.
[00:05:10.385 --> 00:05:15.389]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[00:05:15.389 --> 00:05:16.570]  How much do you want?
[00:05:16.570 --> 00:05:17.691]  When do you want it?
[00:05:17.691 --> 00:05:19.572]  Now or after the battle starts?
[00:05:19.572 --> 00:05:20.653]  When will you need it?
[00:05:20.653 --> 00:05:22.855]  Can you buy it without proper identification?
[00:05:22.855 --> 00:05:24.196]  Will there be any food?
[00:05:24.196 --> 00:05:25.497]  Will it make your children sick?
[00:05:25.697 --> 00:05:30.961]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[00:05:30.961 --> 00:05:34.563]  You wipe out all these problems if you have a good food supply.
[00:05:34.563 --> 00:05:38.366]  Food is your ammunition to fight for your freedom and your life.
[00:05:38.366 --> 00:05:39.607]  How much will you need?
[00:05:39.607 --> 00:05:40.508]  We don't know.
[00:05:40.508 --> 00:05:41.609]  How much do you want?
[00:05:41.609 --> 00:05:42.549]  All you can get.
[00:05:42.549 --> 00:05:43.350]  I'm Alex Jones.
[00:05:43.630 --> 00:05:46.672]  I want all of you good guys to live to fight another day.
[00:05:46.672 --> 00:05:54.217]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[00:05:54.217 --> 00:05:57.019]  Again, that number, 1-800-409-5633.
[00:05:57.019 --> 00:06:08.267]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:06:08.267 --> 00:06:11.249]  It's Alex Jones and the GCN Radio Network.
[00:06:13.186 --> 00:06:16.027]  Thank you for joining us on this Sunday, November 1st, 2009.
[00:06:16.027 --> 00:06:25.630]  We're going to be live here for the next two hours and we're going to open the phones up and be taking some of your phone calls today as well.
[00:06:25.630 --> 00:06:38.195]  But I would hope that callers would call in on the four or five big news items or news stacks that I have here because I do want to get your response, your view on what's happening.
[00:06:38.195 --> 00:06:41.356]  There is a real gulf developing
[00:06:43.467 --> 00:07:00.034]  Between internet news customers and people that only get their news from mainstream television and talk radio or their local paper.
[00:07:00.034 --> 00:07:04.376]  There is a real dichotomy here, a gulf, a separation.
[00:07:07.023 --> 00:07:21.176]  This weekend, I spent several hours searching the term paralyzed, Guillain-Barré syndrome, flu vaccine, bad reaction, and no exaggeration.
[00:07:21.176 --> 00:07:29.403]  My wife had to pull me away from YouTube alone because there were more than 30 local newscasts, and I printed a bunch of them off.
[00:07:29.403 --> 00:07:32.186]  If we have time today, I'm going to play some short clips because
[00:07:34.631 --> 00:07:41.908]  A, we just can't sit here and play everybody else's news, but then B, people listening won't believe this unless they actually hear it.
[00:07:43.756 --> 00:07:47.079]  And then C, we don't have time to play all this on air.
[00:07:47.079 --> 00:07:51.824]  I mean, it's one thing if I played 1, 2, 3, 4, 5, 6, 7, 8, 9, 10.
[00:07:51.824 --> 00:07:53.926]  What would happen if I played 30 plus?
[00:07:53.926 --> 00:07:55.427]  I mean, I printed them off.
[00:07:55.427 --> 00:07:58.150]  I printed off the pages where you can go to YouTube and find them.
[00:07:58.150 --> 00:08:03.315]  We've been linking to them up on InfoWars.com and PrisonPlanet.com.
[00:08:03.315 --> 00:08:06.218]  News report after news report after news report.
[00:08:07.427 --> 00:08:31.894]  In D.C., in Virginia, in Texas, in Kentucky, in New York, in California, where the Food and Drug Administration admits, yes, you got paralyzed, you can't walk, you're having convulsions, or yes, your daughter died, or your father died from the Gardasil shot, from the flu shot.
[00:08:31.894 --> 00:08:33.735]  I mean, I've got stacks of these.
[00:08:34.960 --> 00:08:37.642]  Here in front of me, I mean, here's one.
[00:08:37.642 --> 00:08:40.765]  You can write this down and anybody can go to YouTube.
[00:08:40.765 --> 00:08:47.991]  Jerry Edmonds, man paralyzed after routine vaccination.
