[00:00:05.626 --> 00:00:06.266]  Big Brother.
[00:00:06.927 --> 00:00:08.008]  Mainstream media.
[00:00:08.708 --> 00:00:09.889]  Government cover-ups.
[00:00:10.469 --> 00:00:11.309]  You want answers?
[00:00:11.330 --> 00:00:12.930]  Well, so does he.
[00:00:13.611 --> 00:00:17.373]  He's Alex Jones on the GCN Radio Network.
[00:00:17.773 --> 00:00:21.916]  And now, live from Austin, Texas, Alex Jones.
[00:00:26.639 --> 00:00:29.480]  I tell you, my friends, it feels like 30 seconds ago.
[00:00:29.521 --> 00:00:32.242]  It was Monday, but it's not.
[00:00:32.282 --> 00:00:33.283]  Now it's Thursday.
[00:00:35.419 --> 00:00:38.541]  The 17th day of June, 2004.
[00:00:39.362 --> 00:00:40.983]  I'm Alex Jones, your host.
[00:00:41.043 --> 00:00:43.124]  And boys, there's a lot of important news today.
[00:00:44.725 --> 00:00:47.687]  But frankly, I want to go back to the news from yesterday.
[00:00:48.728 --> 00:00:51.129]  And people all over the place were talking about it on the street.
[00:00:52.410 --> 00:00:54.191]  Hey Alex, I saw it in the local paper.
[00:00:54.251 --> 00:00:56.773]  Yeah, the brain implant to stop depression.
[00:00:57.654 --> 00:00:58.674]  You talked about that.
[00:00:59.255 --> 00:01:00.656]  Oh yeah, it was the government's plan.
[00:01:01.236 --> 00:01:03.918]  Perhaps we should discuss that some more, but there's a bunch of
[00:01:04.542 --> 00:01:06.382]  Bunch of other really important news.
[00:01:06.402 --> 00:01:07.843]  30 killed in Baghdad.
[00:01:08.223 --> 00:01:09.163]  Suicide blast.
[00:01:09.203 --> 00:01:10.923]  At least 30 people were killed today.
[00:01:10.943 --> 00:01:16.705]  On a suicide car bomb exploded outside an Iraqi Army recruiting center in western Baghdad.
[00:01:16.725 --> 00:01:17.405]  We'll get into that.
[00:01:18.365 --> 00:01:20.885]  Also gearing up to oppress the population.
[00:01:20.905 --> 00:01:22.146]  This is out of a new scientist.
[00:01:23.046 --> 00:01:28.167]  Giant stun guns that blast out a wave of electricity knocking down whole crowds.
[00:01:29.318 --> 00:01:38.280]  You see, non-lethal weapons are really a training aid to prepare the public, the military, and the police to violently, preemptively attack peaceful protesters.
[00:01:38.960 --> 00:01:41.280]  And then they start taking the gloves off incrementally.
[00:01:41.300 --> 00:01:43.601]  There's actually army documents on this as well.
[00:01:44.361 --> 00:01:46.221]  In a few years, it'll be like Tiananmen Square.
[00:01:46.241 --> 00:01:50.062]  They'll just mow us down with .50 caliber machine guns and call it freedom!
[00:01:51.042 --> 00:01:52.222]  It's all part of the love!
[00:01:52.382 --> 00:01:53.222]  You think I'm joking?
[00:01:53.262 --> 00:01:54.803]  It's going to happen if they get their way.
[00:01:55.103 --> 00:01:56.103]  So we'll get into that article.
[00:01:57.609 --> 00:02:02.933]  And then now it's come out, of course, that Rumsfeld ordered the torture specifically, and, oh, Abu Ghraib is nothing!
[00:02:03.234 --> 00:02:04.935]  There's all these secret torture centers!
[00:02:05.135 --> 00:02:05.856]  Uh, yeah?
[00:02:05.876 --> 00:02:13.602]  The CIA bragged years ago they were flying people to third-party countries for vicious torture!
[00:02:13.622 --> 00:02:15.263]  And they torture their children as well!
[00:02:15.743 --> 00:02:23.910]  I know for the Joseph Mingolas out there that love torture, for all the neocons, I'm sure you're quite happy, I for one am certainly not for torture muslets of children!
[00:02:25.051 --> 00:02:31.352]  But again, I'm a liberal, because I'm pro-gun, anti-open border, and against torture.
[00:02:31.952 --> 00:02:39.794]  Again, you're conservative when you're for the government doubling its growth rate, and liberty being destroyed, and assault weapons bans.
[00:02:40.114 --> 00:02:42.034]  Again, you're listening to a very liberal show.
[00:02:42.574 --> 00:02:43.474]  I just work against all that.
[00:02:45.095 --> 00:02:52.636]  Pentagon military hid Iraq prisoners from the Red Cross, and of course we already know about them packing people they beat to death in ice, and putting
[00:02:54.530 --> 00:02:57.211]  Fake IVs in them and, oh, we're taking him to the hospital!
[00:02:57.251 --> 00:02:58.152]  He had a boo-boo!
[00:02:59.372 --> 00:03:00.093]  All part of the freedom.
[00:03:00.713 --> 00:03:03.654]  Troops to stay in Iraq as long as needed, Wolfowitz said.
[00:03:03.674 --> 00:03:06.896]  Well, yeah, they said before they invaded that we'd be there ten years.
[00:03:08.516 --> 00:03:12.718]  Also, September 11th panel wraps Pentagon air defenses.
[00:03:12.758 --> 00:03:13.839]  That is, criticizes them.
[00:03:14.459 --> 00:03:16.740]  Now, what happened is they came out yesterday and said,
[00:03:18.067 --> 00:03:22.588]  Well, you know, Bush said that Bin Laden was working for Saddam.
[00:03:22.608 --> 00:03:23.509]  That's not really true.
[00:03:23.529 --> 00:03:24.369]  It was just a mistake.
[00:03:24.469 --> 00:03:28.970]  Well, everybody already knows that, so now they say that to act like they're credible and put a spin on it.
[00:03:30.631 --> 00:03:33.211]  It's not a very creditable performance, though, I will tell you.
[00:03:34.392 --> 00:03:38.653]  Now they're saying, yeah, air defenses did have a boo-boo that day, but it was all an accident.
[00:03:38.673 --> 00:03:39.513]  They go over why.
[00:03:39.893 --> 00:03:45.195]  If your Cessna goes off course for five minutes, they'll launch F-16s against you over North Dakota or South Texas.
[00:03:46.091 --> 00:03:51.314]  With no real military importance or strategic importance, but the most controlled corridor in the country.
[00:03:51.935 --> 00:04:00.199]  An hour and 24 minutes for the first plane, an hour and 47 minutes for the second plane, and over two hours for the third and fourth planes.
[00:04:00.219 --> 00:04:02.561]  But let's just ignore all of that.
[00:04:04.001 --> 00:04:06.883]  The panel has given us all the reasons for this.
[00:04:07.563 --> 00:04:10.825]  Cheney, by the way, won't back down on Saddam's al-Qaeda links.
[00:04:10.865 --> 00:04:12.066]  He just keeps on lying.
[00:04:14.820 --> 00:04:19.525]  They're saying Al-Qaeda is going to hit us even stronger and the White House says we better give up all our rights.
[00:04:19.886 --> 00:04:23.329]  Meanwhile, there's an article saying, where's all the fear-mongering coming from?
[00:04:23.369 --> 00:04:25.031]  The government never said there was going to be another attack.
[00:04:25.431 --> 00:04:26.953]  It's conspiracy theorists saying it.
[00:04:27.313 --> 00:04:27.553]  Really?
[00:04:27.593 --> 00:04:29.055]  I guess you haven't been reading the newspaper.
[00:04:30.497 --> 00:04:33.418]  And just, folks, so much other news.
[00:04:33.478 --> 00:04:34.598]  I mean, it is legion.
[00:04:34.939 --> 00:04:38.740]  By the way, we're going to air a segment of that 60 Minutes piece over the weekend that people talked about.
[00:04:38.780 --> 00:04:41.080]  It's finally posted on PrisonPlanet.TV.
[00:04:41.361 --> 00:04:45.622]  We're going to air some clips of that here in about 30 minutes on the broadcast as well.
[00:04:46.922 --> 00:04:49.403]  From 60 Minutes, whitewashing Skull & Bones.
[00:04:49.963 --> 00:04:51.824]  And wait until you hear some of the double meanings.
[00:04:51.884 --> 00:04:54.465]  You know, George Bush, born again, Skull & Bones.
[00:04:54.805 --> 00:04:55.945]  They don't tell you what that means.
[00:04:56.065 --> 00:04:56.705]  Born again.
[00:04:56.765 --> 00:04:57.786]  Born again into what?
[00:04:57.866 --> 00:04:58.466]  We'll be right back.
[00:05:01.067 --> 00:05:02.608]  Hey folks, Alex Jones here.
[00:05:02.748 --> 00:05:05.830]  And the behavior of our police is a reflection of our government.
[00:05:05.970 --> 00:05:09.853]  One look in the mirror and we know our country is entering a high-tech police state.
[00:05:09.913 --> 00:05:14.156]  Here's just a sample from my documentary film, Police State 2 The Takeover.
[00:05:14.496 --> 00:05:18.278]  In downtown Seattle today, the First Amendment ended.
[00:05:18.419 --> 00:05:20.220]  A civil emergency was created by the police.
[00:05:20.820 --> 00:05:23.723]  Police attack people on the street indiscriminately.
[00:05:23.763 --> 00:05:28.467]  The medical bills are going to be enormous for me.
[00:05:28.627 --> 00:05:31.669]  You see them here with their hands cupped behind their backs.
[00:05:31.850 --> 00:05:34.772]  They are being led into the Sandpoint Brig.
[00:05:35.213 --> 00:05:41.318]  The neighbors in that area of Sandpoint Naval Air Station were shocked to hear that the old brig was being reopened.
[00:05:41.858 --> 00:05:45.640]  This information is absolutely vital for all freedom lovers in the United States.
[00:05:46.040 --> 00:05:47.421]  Order your video today.
[00:05:47.801 --> 00:05:48.802]  Call toll free at 888-253-3139.
[00:05:48.822 --> 00:05:50.843]  The number to order to take over again is 888-253-3139.
[00:05:50.863 --> 00:05:52.604]  Or go to my website, InfoWars.com.
[00:06:00.268 --> 00:06:06.556]  Maka is a small turnip-like root plant that grows at 12,000 to 14,000 feet on the Andes Mountains in Peru.
[00:06:06.916 --> 00:06:11.001]  The tuberous plant benefits from the purest air, sunlight, and rain in the world.
[00:06:11.522 --> 00:06:18.731]  Only recently has science discovered that Maka is a living storehouse with an extraordinary range of vitamins, minerals, and sterols.
[00:06:19.251 --> 00:06:26.615]  Research has indicated both men and women can benefit from maca supplementation with increased energy, stamina, and endurance levels.
[00:06:26.955 --> 00:06:29.196]  Increased libido, which helps prevent impotence.
[00:06:29.536 --> 00:06:32.798]  Relief of menopausal, premenstrual, and PMS discomfort.
[00:06:33.198 --> 00:06:36.340]  Helps relieve or eliminate hot flashes and night sweats.
[00:06:36.640 --> 00:06:39.621]  It also helps prevent osteoporosis and joint pain.
[00:06:40.062 --> 00:06:42.903]  Get your maca from Cliff Scott Enterprises at a price
[00:06:43.303 --> 00:06:44.624]  Call 800-569-4340 for incredible savings!
[00:06:44.664 --> 00:06:46.444]  Call 800-569-4340 or visit on the web at cliffscott.com
[00:07:01.417 --> 00:07:05.920]  Through the years of providing water filters to America, you've come to us and we've listened.
[00:07:06.261 --> 00:07:10.364]  You asked us to make the water level visible to eliminate the guesswork when refilling the water.
[00:07:10.644 --> 00:07:11.204]  We listened.
[00:07:11.504 --> 00:07:16.488]  You asked for an elevated base so the system could be used in places beside on the edge of a counter.
[00:07:16.768 --> 00:07:17.249]  We listened.
[00:07:17.629 --> 00:07:20.671]  You asked us to develop a filter that was made in the USA.
[00:07:21.111 --> 00:07:21.632]  We listened.
[00:07:22.092 --> 00:07:26.154]  You asked us to include an emergency light for camping and during power outages.
[00:07:26.534 --> 00:07:27.014]  We listened.
[00:07:27.374 --> 00:07:32.596]  After 9-11, you asked us to develop a filter that was more powerful in removing chemical agents.
[00:07:33.016 --> 00:07:34.377]  Again, we listened.
[00:07:34.737 --> 00:07:42.120]  Introducing the Berkey Light, the gravity filter requested by America, designed by Americans, and made in America.
[00:07:42.500 --> 00:07:45.961]  Get the Berkey Light, the American water filter, for only $259 by calling
[00:07:51.305 --> 00:07:56.009]  4438.
[00:07:51.526 --> 00:07:56.009]  That's toll-free, 888-803-4438.
[00:07:56.470 --> 00:07:59.132]  Not yet available in Iowa.
[00:08:01.454 --> 00:08:07.099]  He's the T-Rex of political talk, Alex Jones, on the GCN Radio Network.
[00:08:10.802 --> 00:08:15.186]  Alright, coming up later in the show, I'm going to air some clips from a 60 Minutes whitewash.
[00:08:16.346 --> 00:08:17.266]  On Skull and Bones.
[00:08:17.406 --> 00:08:17.806]  What is it?
[00:08:17.866 --> 00:08:21.507]  The third program I've done on Skull and Bones in the last two years.
[00:08:23.068 --> 00:08:31.490]  I remember just five, six years ago being on the radio here locally, on the TV show going over Skull and Bones, how they get in coffins, how they worship Satan.
[00:08:31.510 --> 00:08:36.471]  And now all that's come out in the mainstream news, but they say they're just worshiping Satan for fun.
[00:08:36.491 --> 00:08:38.712]  They're just having a good time.
[00:08:38.732 --> 00:08:40.012]  I mean, they just get in coffins.
[00:08:40.693 --> 00:08:44.554]  Remember up in Long Island a few months ago?
[00:08:44.574 --> 00:08:45.534]  What, about three months ago?
[00:08:47.008 --> 00:08:49.849]  The masons down in this basement blew a guy's head off.
[00:08:51.030 --> 00:08:57.552]  And when the police came in, there were guillotines and black coffins and altars and all this stuff in there.
[00:08:57.632 --> 00:08:58.552]  Goat's heads in there.
[00:08:58.732 --> 00:08:59.953]  You know, Christian stuff.
[00:09:00.713 --> 00:09:04.154]  Again, you're not a Christian if you're not for guillotines, black coffins and goat heads.
[00:09:05.467 --> 00:09:07.772]  But the police said, oh, it was all a complete accident.
[00:09:07.812 --> 00:09:09.375]  They blew this guy's head off in the ritual.
[00:09:09.735 --> 00:09:16.970]  They normally just fire the guns over their heads, you know, as they swear their oath to never expose the higher degrees.
[00:09:19.173 --> 00:09:22.275]  But the stuff going on at Skull and Bones is even better!
[00:09:22.355 --> 00:09:23.556]  It's even more Christian!
[00:09:23.756 --> 00:09:26.518]  Open worship of Satan, mock sacrifices.
[00:09:27.039 --> 00:09:31.402]  Again, I'm a pretty evil person because I believe Satan is not Jesus.
[00:09:32.142 --> 00:09:35.364]  But according to the Christians running the government, Satan is Jesus.
