[00:00:05.703 --> 00:00:06.323]  Big Brother.
[00:00:07.004 --> 00:00:08.044]  Mainstream media.
[00:00:08.765 --> 00:00:09.866]  Government cover-ups.
[00:00:10.526 --> 00:00:11.346]  You want answers?
[00:00:12.127 --> 00:00:13.007]  Well, so does he.
[00:00:13.668 --> 00:00:17.350]  He's Alex Jones on the GCN Radio Network.
[00:00:17.850 --> 00:00:21.993]  And now, live from Austin, Texas, Alex Jones.
[00:00:22.193 --> 00:00:24.094]  Music
[00:00:29.910 --> 00:00:34.212]  Welcome, ladies and gentlemen, to the 15th day of September 2004.
[00:00:36.032 --> 00:00:38.854]  On this live Wednesday edition, thank you for joining us.
[00:00:38.874 --> 00:00:43.535]  We have a surprise guest joining us in the second hour.
[00:00:43.636 --> 00:00:50.358]  And then in the third hour, General Benton K. Parton, former head of Air Force Weapons Development, will be on with us.
[00:00:52.039 --> 00:00:53.159]  Talk about the first guest.
[00:00:54.020 --> 00:00:56.981]  Ivan could submerge New Orleans.
[00:00:58.442 --> 00:01:01.944]  The Houston Chronicle is reporting 50,000 could drown.
[00:01:04.025 --> 00:01:05.827]  New Orleans could cease to exist.
[00:01:05.867 --> 00:01:08.428]  Those are quotes out of the Houston Chronicle.
[00:01:08.468 --> 00:01:21.296]  More than 1.2 million people in metropolitan New Orleans were warned to get out yesterday as a 140 mile an hour hurricane, Ivan the Terrible, turned towards the Gold Coast, threatened to submerge.
[00:01:22.054 --> 00:01:28.758]  The below sea level city during what could be the most disastrous storm to hit in nearly 40 years.
[00:01:30.519 --> 00:01:32.900]  And Paul Watson put this nice little comment at the top of it.
[00:01:33.416 --> 00:01:41.624]  It says, this is an interesting primer for future government scaremongering tactics where people are told that asteroids are going to strike.
[00:01:41.664 --> 00:01:54.195]  The fact that we're in 2004 and New Orleans flood defenses haven't been significantly bolstered to handle this sort of disaster makes even George Bush look confident in comparison.
[00:01:55.556 --> 00:01:56.417]  Concerning 9-11.
[00:01:56.797 --> 00:01:58.179]  And I agree, I mean...
[00:01:59.847 --> 00:02:01.448]  New Orleans is below sea level.
[00:02:01.488 --> 00:02:07.072]  They know that any time there's any large-scale rains, they flood.
[00:02:07.653 --> 00:02:21.503]  And here is this hurricane going 140 miles an hour, about to start... Big Brother Mainstream Media
[00:02:22.279 --> 00:02:23.360]  Government cover-ups.
[00:02:24.040 --> 00:02:24.920]  You want answers?
[00:02:25.601 --> 00:02:26.521]  Well, so does he.
[00:02:26.541 --> 00:02:30.823]  He's Alex Jones on the GCN Radio Network.
[00:02:31.363 --> 00:02:35.485]  And now, live from Austin, Texas, Alex Jones.
[00:02:38.607 --> 00:02:49.092]  Alright, this Dr. Thomas Barnett is this Naval War College strategist, and he openly says that the military works for the big corporations, it's part of a global government.
[00:02:49.628 --> 00:02:51.072]  They're going to take over the planet.
[00:02:51.172 --> 00:02:52.755]  Russia and China are big buddies.
[00:02:52.796 --> 00:02:57.066]  He chastised the Pentagon for not wanting to work with communist China.
[00:02:57.086 --> 00:02:57.988]  They're not communist.
[00:02:58.008 --> 00:02:59.150]  They're wonderful, basically.
[00:03:00.755 --> 00:03:02.697]  And again, this happens.
[00:03:02.757 --> 00:03:05.360]  Michelle Malkin writes a book, Indefensive Internment Camps.
[00:03:05.940 --> 00:03:08.643]  Finds out who I am, won't come on, won't defend their ideas.
[00:03:09.344 --> 00:03:10.945]  It's the same thing with Mr. Barnett.
[00:03:11.045 --> 00:03:12.987]  We set it up days ago, confirmed a day.
[00:03:13.528 --> 00:03:19.954]  He went and looked up who we are and told Scott running the show, no, I find... What was the quote, Scott?
[00:03:20.414 --> 00:03:21.876]  Why don't we bring Scott up here.
[00:03:21.916 --> 00:03:22.576]  Scott, real quick.
[00:03:23.137 --> 00:03:24.959]  Did he say the site is too abhorrent?
[00:03:25.359 --> 00:03:29.003]  Yeah, he said he found things abhorrent on the website and didn't want to do it.
[00:03:29.243 --> 00:03:33.448]  He found things abhorrent, and then you said, well, just please come on for a few minutes, and what did he do?
[00:03:33.508 --> 00:03:34.128]  He just said no.
[00:03:34.549 --> 00:03:36.991]  So he pretty much refused to come on with you today.
[00:03:37.132 --> 00:03:38.313]  And you said he hung up on you?
[00:03:38.513 --> 00:03:38.693]  Yeah.
[00:03:38.833 --> 00:03:42.938]  He wasn't rudely, but he said, I'm not going to come on and hung up.
[00:03:43.438 --> 00:03:45.901]  Yeah, so this is the guy.
[00:03:46.585 --> 00:03:57.630]  Okay, and he talks about Wall Street just loves me, and the Wall Street people understand this new rule set, and, you know, we're going to have this global army, and, I mean, it was open New World Order.
[00:03:58.591 --> 00:04:00.392]  And so we'll just talk about Mr. Barnett now.
[00:04:00.652 --> 00:04:03.493]  For those of you that saw him on C-SPAN, it's aired several times.
[00:04:04.053 --> 00:04:07.355]  And for those that witnessed this, we even got a tape of it.
[00:04:08.075 --> 00:04:10.236]  It's not been loaded into the computer, so we can't play it.
[00:04:10.256 --> 00:04:10.896]  I should have done that.
[00:04:10.916 --> 00:04:12.437]  I wanted to have you hear from him.
[00:04:12.537 --> 00:04:14.038]  They will not defend their ideas.
[00:04:14.983 --> 00:04:16.384]  It's got to be in a controlled area.
[00:04:16.745 --> 00:04:21.610]  General Parton is going to be coming on to talk about these ideas and what he thinks of it.
[00:04:21.630 --> 00:04:25.293]  He warned of this new map, this model, decades ago.
[00:04:25.994 --> 00:04:27.015]  And he's a real expert.
[00:04:28.216 --> 00:04:29.137]  And so we'll see.
[00:04:29.197 --> 00:04:32.581]  Instead of getting General Parton on in the third hour, we'll see if we can get him on a little bit earlier.
[00:04:32.841 --> 00:04:36.865]  I know he was studying up on Mr. Barnett earlier this morning.
[00:04:37.717 --> 00:04:39.458]  But he's aware of this whole move in the Pentagon.
[00:04:39.999 --> 00:04:46.703]  So we'll get General Benton K. Parton on the show and go over Mr. Barnett.
[00:04:46.803 --> 00:04:48.664]  But just amazing.
[00:04:50.125 --> 00:04:52.147]  Have you gotten a hold of Parton, Scott?
[00:04:54.188 --> 00:04:54.888]  Good.
[00:04:55.569 --> 00:04:57.010]  Tell him I want to talk to him during the break.
[00:04:57.030 --> 00:04:59.491]  Just try to keep him there a few minutes, and I want to come back and talk to him.
[00:05:00.112 --> 00:05:01.953]  I mean, all we want are these globalists.
[00:05:02.553 --> 00:05:03.314]  And that's what the guy said.
[00:05:03.374 --> 00:05:04.675]  It's part of globalism.
[00:05:05.419 --> 00:05:08.100]  We had these spreadsheets of globalism taking over the planet.
[00:05:08.120 --> 00:05:09.361]  It was frightening stuff.
[00:05:09.641 --> 00:05:11.422]  What we'll do is we'll have listeners who saw this.
[00:05:11.442 --> 00:05:12.522]  I know a lot of you have called in about it.
[00:05:12.822 --> 00:05:13.543]  I saw it too.
[00:05:14.643 --> 00:05:15.844]  Call in and discuss this.
[00:05:16.484 --> 00:05:18.405]  The end of Posse Comitatus, all of it.
[00:05:19.165 --> 00:05:29.790]  And we'll go over it with General Benton K. Parton, who's been warning of this exact rule change, as they call it, with...
[00:05:31.488 --> 00:05:37.433]  With the Pentagon and how he and himself and many others have been warning people within the Pentagon.
[00:05:38.354 --> 00:05:43.017]  But it's just outrageous that globalists will not come on and defend their ideas.
