[00:00:05.440 --> 00:00:06.122]  Big Brother.
[00:00:06.763 --> 00:00:07.845]  Mainstream media.
[00:00:08.526 --> 00:00:09.628]  Government cover-ups.
[00:00:10.290 --> 00:00:11.091]  You want answers?
[00:00:11.893 --> 00:00:12.674]  Well, so does he.
[00:00:13.414 --> 00:00:17.377]  He's Alex Jones on the GCN Radio Network.
[00:00:17.597 --> 00:00:21.720]  And now, live from Austin, Texas, Alex Jones.
[00:00:25.222 --> 00:00:26.483]  Welcome, my friends.
[00:00:27.224 --> 00:00:30.906]  Welcome to another live edition of the Alex Jones Show.
[00:00:30.966 --> 00:00:32.407]  I'm your host, Alex Jones.
[00:00:33.708 --> 00:00:35.509]  We'll be live for the next three hours.
[00:00:35.609 --> 00:00:36.650]  It is Friday, the 13th day.
[00:00:40.007 --> 00:00:51.292]  Of February 2004, the websites being freshly updated for you are InfoWars.com and PrisonPlanet.com.
[00:00:53.493 --> 00:01:08.820]  Bush and No Show at Alabama base says Memphis, or Memphian I should say, FedEx pilot Bob Mintz, backed up by a Carolina colleague, recalls no W
[00:01:10.126 --> 00:01:18.553]  At the Air Force Base in 1972 and we have a talk to them and we're going to be getting them on the show.
[00:01:19.914 --> 00:01:22.155]  And this is from the Memphis Flyer newspaper.
[00:01:22.536 --> 00:01:29.921]  Two members of the Air National Guard unit that President George W. Bush allegedly served with as a young guard flyer in 72 has been told to expect him
[00:01:32.856 --> 00:01:34.478]  And we're on the lookout for him.
[00:01:34.978 --> 00:01:36.540]  He never showed up, however.
[00:01:37.260 --> 00:01:42.285]  On that, both Bob Mintz and Paul Bishop are certain.
[00:01:44.427 --> 00:01:48.631]  And by the way, the new documents Bush released show that he's a liar.
[00:01:48.711 --> 00:01:50.012]  But this is the new spin.
[00:01:50.092 --> 00:01:54.877]  They know most people will never even look at the documents and neocons posing as liberals
[00:01:55.838 --> 00:02:01.881]  We'll go out there as the shill group and act like they're against Bush and then clear him.
[00:02:02.221 --> 00:02:06.123]  This is one of their favorite little tactics that they use.
[00:02:07.684 --> 00:02:08.484]  So we'll be getting to that.
[00:02:08.644 --> 00:02:12.626]  Ex-officer Bush's file details caused concern.
[00:02:13.672 --> 00:02:15.713]  That's from USA Today.
[00:02:16.333 --> 00:02:19.875]  Moved to screen Bush's file in 1990s, as reported.
[00:02:20.335 --> 00:02:32.139]  We already told you this years ago on this show, that Lord Bush had had his files expunged at many military records facilities, but some of them weren't destroyed.
[00:02:32.380 --> 00:02:35.661]  Listeners of this network, what, four months ago,
[00:02:36.714 --> 00:02:37.634]  Found them in St.
[00:02:37.694 --> 00:02:44.336]  Louis, and Captain Joyce Riley snatched them up and began broadcasting it, and so did I, right after that.
[00:02:45.896 --> 00:02:49.317]  And I don't appreciate Michael Moore saying he broke this news story.
[00:02:50.337 --> 00:02:52.378]  Michael Moore says he broke the 9-11 story.
[00:02:53.458 --> 00:02:54.939]  Oh wow, did that about a year ago?
[00:02:55.499 --> 00:02:57.659]  I broke the 9-11 story before it happened?
[00:02:59.080 --> 00:03:01.180]  My only point is, I don't even care about the credit.
[00:03:01.520 --> 00:03:04.381]  The thing is, this network is doing a lot of good having
[00:03:05.453 --> 00:03:09.917]  A big effect, and you, the listeners, are amazing.
[00:03:09.997 --> 00:03:11.198]  That's what I have to say.
[00:03:12.319 --> 00:03:13.180]  So we'll get into that.
[00:03:13.400 --> 00:03:16.443]  Bush aides accused of destroying military documents.
[00:03:16.743 --> 00:03:22.188]  That's the New York Times, by the way, as well as the Associated Press.
[00:03:24.753 --> 00:03:26.574]  Their spin isn't going too well for them.
[00:03:26.734 --> 00:03:29.476]  Also, Bush's driving records have now been disclosed.
[00:03:29.536 --> 00:03:30.076]  More of them.
[00:03:30.497 --> 00:03:31.717]  More of the drunken driving.
[00:03:31.757 --> 00:03:32.838]  More of the accidents.
[00:03:32.918 --> 00:03:38.061]  More of the, well, the spoiled brat skull and bones member engaging in his normal activity.
[00:03:39.422 --> 00:03:41.663]  So we'll go over this first after the break.
[00:03:41.704 --> 00:03:43.264]  Then I'll get into the really serious news.
[00:03:44.725 --> 00:03:48.528]  Smart software gives surveillance eyes a brain.
[00:03:50.751 --> 00:03:51.411]  That's right.
[00:03:52.291 --> 00:03:54.952]  I told you about the smart cameras.
[00:03:55.972 --> 00:03:58.153]  These have already been put in in England about a year ago.
[00:03:58.193 --> 00:03:59.633]  Well, now they're going in here.
[00:04:02.633 --> 00:04:09.295]  Blanks for the memories, that's from the San Diego Union Tribune.
[00:04:09.795 --> 00:04:15.056]  About a year ago, more than a year ago, we learned that the Pentagon in Afghanistan
[00:04:15.740 --> 00:04:20.604]  Was experimenting with amnesiacs on the troops after they did particularly nasty things.
[00:04:20.644 --> 00:04:23.047]  You know, order them to mow down 3,000 innocent people.
[00:04:24.608 --> 00:04:27.170]  And they would give them amnesiacs afterwards.
[00:04:27.230 --> 00:04:31.294]  And well, now here it is out of the San Diego Union Tribune.
[00:04:32.915 --> 00:04:35.318]  No, you didn't tune in to a science fiction movie.
[00:04:36.719 --> 00:04:37.800]  It's 2004 and things are very bizarre.
[00:04:41.087 --> 00:04:41.747]  The pure evil.
[00:04:42.468 --> 00:04:45.429]  Also, stem cell technique murder or medicine's big hope?
[00:04:45.969 --> 00:04:49.711]  Growing the embryos up and sucking them dry for all the stem cells, the babies.
[00:04:51.132 --> 00:04:52.093]  So that's coming up too.
[00:04:52.113 --> 00:04:54.054]  I haven't even scratched the surface.
[00:04:54.674 --> 00:04:56.595]  This show will be absolutely jam-packed.
[00:04:57.415 --> 00:04:58.756]  Please stay with us.
[00:05:01.519 --> 00:05:05.080]  Can you grow your own nutrition on a shelf indoors in 10 days?
[00:05:05.400 --> 00:05:05.740]  Yes.
[00:05:06.020 --> 00:05:08.401]  Wheatgrass juice is live superfood.
[00:05:08.661 --> 00:05:10.822]  The richest nutritional liquid known to man.
[00:05:10.962 --> 00:05:19.884]  Packed with amino acids, living enzymes, and over 100 elements, 2 ounces of juice have the same nutrition as 3 pounds of choice garden produce.
[00:05:20.024 --> 00:05:27.746]  The get-up-and-go energy, healing, blood building, weight control, and cleansing are just the beginnings of what you will reap from pennies worth of grain.
[00:05:27.946 --> 00:05:30.127]  Hi, I'm Alan Davison at Monocot Wheatgrass.
[00:05:30.507 --> 00:05:37.551]  The 200 pages of our book, Wheatgrass, Nature's Finest Medicine, will remove any anxieties you may have about your nutritional supply.
[00:05:37.732 --> 00:05:41.394]  In this kit, you will receive no monthly bills, no monthly pills.
[00:05:41.574 --> 00:05:43.215]  This is real self-sufficiency.
[00:05:43.295 --> 00:05:58.184]  To get more information about wheatgrass, the book, seed, and the beautiful stainless steel wheatgrass juicer, go to austinwheatgrass.com or call toll-free 1-877-MY-WHEAT and thank you for your support of our labors and of this network.
[00:06:00.552 --> 00:06:04.034]  Hello folks, Alex Jones here introducing you to the Black Berkey Replacement Elements.
[00:06:04.294 --> 00:06:07.795]  They're new and they're more powerful than any gravity filter element on the market.
[00:06:07.895 --> 00:06:11.837]  These powerful filters fit most gravity filter systems and can be installed in minutes.
