[00:00:10.638 --> 00:00:23.192]  Now on Radio 4, Simon Cox presents the first in a new series of Club Class.
[00:00:23.192 --> 00:00:27.277]  Skull & Bones has been called the most powerful and elite club in the world.
[00:00:27.978 --> 00:00:31.100]  Two of the last three American Presidents have been members.
[00:00:31.100 --> 00:00:37.663]  And it doesn't matter who wins this year's American election, as we already know, it'll be a Skull & Bones White House.
[00:00:37.663 --> 00:00:41.425]  Both George Bush and John Kerry are bonesmen.
[00:00:41.425 --> 00:00:42.425]  Never heard of it?
[00:00:42.425 --> 00:00:45.006]  Well, Skull & Bones like to keep it that way.
[00:00:45.006 --> 00:00:54.331]  After new members go through an occult initiation ceremony, they swear to a strict code of secrecy that forbids them from ever speaking about what goes on inside the club.
[00:00:54.995 --> 00:00:56.115]  Like to join?
[00:00:56.115 --> 00:00:57.336]  Well, you have to be invited.
[00:00:57.336 --> 00:01:06.118]  I'm the only people each year who receive the invitation of 15 students from America's most aristocratic university, Yale.
[00:01:06.118 --> 00:01:11.920]  In this program, we'll be exploring this strange society and trying to answer the key question.
[00:01:11.920 --> 00:01:16.221]  How does one tiny club provide both presidential candidates?
[00:01:16.221 --> 00:01:19.862]  Is it coincidence, conspiracy, or something else altogether?
[00:01:25.556 --> 00:01:38.023]  Say John Kerry wins this presidential election, that will mean that three of the last four American presidents come from this one small secret society.
[00:01:38.023 --> 00:01:44.886]  There are nearly ten members of the administration, whom George W. Bush appointed, who are members of Skull and Bones.
[00:01:44.886 --> 00:01:46.527]  Does it still exist?
[00:01:46.527 --> 00:01:50.069]  I mean, the thing is so secret, I'm not even sure it still exists.
[00:01:50.069 --> 00:01:54.071]  You can't tell me that these ten men happen to be the most qualified men for the job.
[00:01:56.572 --> 00:01:58.892]  He talked about all sorts of difficult things.
[00:01:58.892 --> 00:02:01.793]  He talked about being indicted for conspiracy.
[00:02:01.793 --> 00:02:03.773]  He talked about two divorces.
[00:02:03.773 --> 00:02:06.834]  He even talked about his time in the CIA.
[00:02:06.834 --> 00:02:22.357]  And he would not talk about Scalabobs.
[00:02:22.357 --> 00:02:24.397]  When I see it, is it fairly obvious that...
[00:02:25.370 --> 00:02:28.653]  It's fairly obvious that it's a strange building.
[00:02:28.653 --> 00:02:34.298]  My search for the secrets of Skull & Bones begins on a wet spring afternoon on the Yale campus.
[00:02:34.298 --> 00:02:44.788]  My guide is Peggy Adler, a tenacious researcher who helped investigate the Iran-Contra scandal in the 1980s, and has been probing into Skull & Bones for almost 20 years.
[00:02:44.788 --> 00:02:51.074]  We're on the way to Skull & Bones headquarters, the intriguingly named tomb on one of Yale's main thoroughfares.
[00:02:52.080 --> 00:02:53.221]  On the left.
[00:02:53.221 --> 00:02:54.441]  Oh, that's right.
[00:02:54.441 --> 00:02:57.263]  I can see why it's called the Two.
[00:02:57.263 --> 00:02:59.824]  That's why it's called the Two.
[00:02:59.824 --> 00:03:03.767]  It seems very appropriate weather that we're in the middle of this storm.
[00:03:03.767 --> 00:03:07.309]  There's, you know, thunder every now and then.
[00:03:07.309 --> 00:03:12.992]  Look at this building, which does look... It's quite an imposing, quite a dark-looking building, really, isn't it?
[00:03:12.992 --> 00:03:14.933]  Right in the middle of the campus.
[00:03:14.933 --> 00:03:17.494]  Shall we take a closer look?
[00:03:17.494 --> 00:03:18.495]  You can, if you want.
[00:03:18.495 --> 00:03:18.995]  Yeah?
[00:03:18.995 --> 00:03:19.876]  I'll stay here.
[00:03:19.876 --> 00:03:20.636]  Why don't you want to come up?
[00:03:21.226 --> 00:03:30.674]  I just feel that since I live locally and continue to be cited in articles by name, that I'll just stay on this side of the street.
[00:03:30.674 --> 00:03:32.336]  You don't want to come up there and knock on the door?
[00:03:32.336 --> 00:03:33.537]  Oh, no, no, no.
[00:03:33.537 --> 00:03:34.338]  Wish me luck.
[00:03:34.338 --> 00:03:36.059]  Good luck.
[00:03:36.059 --> 00:03:43.086]  It's Sunday, when the 15 members of Skull & Bones normally meet, and it's their last chance before the university breaks up for the summer.
[00:03:43.926 --> 00:03:48.969]  We waited for the chance to see the Bonesmen and ask them what actually goes on inside.
[00:03:48.969 --> 00:03:50.630]  And there was an added attraction.
[00:03:50.630 --> 00:03:52.651]  A top Bonesman was in town.
[00:03:52.651 --> 00:03:54.932]  None other than George W. Bush.
[00:03:54.932 --> 00:03:57.213]  Here for his daughter's graduation the next day.
[00:03:57.213 --> 00:04:00.735]  Okay, well I'm just gonna go inside.
[00:04:00.735 --> 00:04:02.856]  Well, as close as I can to the tomb.
[00:04:02.856 --> 00:04:09.420]  I'm just coming up these steps and there are these huge double black doors that must be, I'd say, about
[00:04:10.661 --> 00:04:20.349]  15 feet high, surrounded by concrete pillars, and then there's two big padlocks, obviously saying.
[00:04:20.349 --> 00:04:21.750]  Let's have a check.
[00:04:21.750 --> 00:04:22.691]  They are definitely locked.
[00:04:22.691 --> 00:04:23.852]  There's no way of getting in here.
[00:04:23.852 --> 00:04:31.719]  I'll knock on the door and see if anyone's in.
[00:04:31.719 --> 00:04:31.899]  Hmm.
[00:04:33.007 --> 00:04:38.618]  And looking through the door, you can't even see through the cracks.
[00:04:38.618 --> 00:04:42.845]  This is a place where they definitely don't want anyone to know what's going on inside.
[00:04:44.227 --> 00:04:49.028]  It's definitely trying to say, privacy, keep out.
[00:04:49.028 --> 00:04:50.909]  The building is hard to miss.
[00:04:50.909 --> 00:04:56.970]  A 50 foot high windowless mausoleum of grey stone squatting in the middle of Yale's campus.
[00:04:56.970 --> 00:05:01.091]  The rules of the club forbid any non-member from ever going inside.
[00:05:01.091 --> 00:05:03.111]  But Peggy's come pretty close.
[00:05:03.111 --> 00:05:10.033]  She was part of a team that successfully recorded part of the initiation ceremony that takes place in the tomb's courtyard.
[00:05:11.147 --> 00:05:16.052]  You have the doorway here, then to the right you have a hedge and then you have an evergreen tree.
[00:05:16.052 --> 00:05:20.256]  If you follow that line straight back, the courtyard's in there.
[00:05:20.256 --> 00:05:21.918]  So that's where they have the ceremonies?
[00:05:21.918 --> 00:05:23.119]  The outdoor part of it.
[00:05:23.119 --> 00:05:23.980]  Part of it was indoors.
[00:05:23.980 --> 00:05:25.601]  So we only got to see the outdoor part.
[00:05:25.601 --> 00:05:26.102]  Right.
[00:05:26.102 --> 00:05:28.204]  We only got to listen to the outdoor part.
[00:05:28.204 --> 00:05:29.805]  God only knows what went on indoors.
[00:05:29.805 --> 00:05:30.946]  And what did you hear?
[00:05:30.946 --> 00:05:31.647]  What was it you knew?
[00:05:31.647 --> 00:05:33.809]  You managed to get this unique access to it.
[00:05:33.809 --> 00:05:34.690]  Oh, it was disgusting!
[00:05:35.350 --> 00:05:36.190]  It was gross.
[00:05:36.190 --> 00:05:39.492]  I mean, they were pretending to murder people.
[00:05:39.492 --> 00:05:40.953]  What was the tone of it, though?
[00:05:40.953 --> 00:05:41.873]  Was it jokey?
[00:05:41.873 --> 00:05:42.413]  Vicious?
[00:05:42.413 --> 00:05:44.234]  No, it wasn't jokey at all.
[00:05:44.234 --> 00:05:46.055]  It was... it was sick.
[00:05:46.055 --> 00:05:47.095]  That's about the only way I can describe it.
[00:05:47.095 --> 00:05:53.438]  It was sick.
[00:05:53.438 --> 00:05:59.101]  What you're hearing is the first recording ever made of the Skull & Bones initiation ceremony.
