[00:00:05.986 --> 00:00:06.647]  Big Brother.
[00:00:07.287 --> 00:00:08.368]  Mainstream media.
[00:00:09.068 --> 00:00:10.189]  Government cover-ups.
[00:00:10.830 --> 00:00:11.650]  You want answers?
[00:00:12.411 --> 00:00:13.292]  Well, so does he.
[00:00:13.972 --> 00:00:17.915]  He's Alex Jones on the GCN Radio Network.
[00:00:18.155 --> 00:00:22.258]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.020 --> 00:00:34.124]  All right, ladies and gentlemen.
[00:00:35.586 --> 00:00:39.051]  Here we are on this live Friday edition.
[00:00:40.934 --> 00:00:42.697]  Thank you so much for joining us.
[00:00:43.558 --> 00:00:46.482]  Hard to believe another week has blasted past us.
[00:00:48.835 --> 00:00:58.402]  While we've got the government talking about the terrorists might want to upset our electoral process, so the government's going to go ahead and upset the electoral process.
[00:00:58.422 --> 00:01:04.487]  You know, the terrorists attack us because they hate our freedom, so the government's going to take our freedom.
[00:01:06.909 --> 00:01:14.014]  And so we are accelerating towards the election and the government saying that there will be terror attacks.
[00:01:14.054 --> 00:01:15.295]  That's what they've been telling the press.
[00:01:16.095 --> 00:01:21.239]  Via the news wires, while then jumping around on television, going, BAH!
[00:01:21.259 --> 00:01:22.320]  You're all about to die!
[00:01:22.340 --> 00:01:23.581]  You're all about to be attacked!
[00:01:23.621 --> 00:01:27.063]  Then later, Code Yellow, Code Yellow, all is calm, all is normal.
[00:01:29.265 --> 00:01:34.729]  This is meant to confuse us, and to get us to come to the government as our savior.
[00:01:35.510 --> 00:01:42.735]  When in truth, it is those elements controlling the government that are carrying out the attacks, and we've proven that up one side and down the other.
[00:01:44.170 --> 00:01:47.091]  I got an email yesterday and I was trying to find it before the show.
[00:01:47.131 --> 00:01:50.491]  It's in this big stack over here, ridiculously large stack.
[00:01:51.572 --> 00:01:54.512]  And the guy says, I'm a young law enforcement officer of 20 years.
[00:01:56.893 --> 00:02:06.375]  I'm 20 years old and I don't agree with you and what you think about conspiracies and this new world order.
[00:02:08.015 --> 00:02:10.136]  I don't want to paraphrase, I want to find the email.
[00:02:12.904 --> 00:02:15.905]  But folks, it's not a conspiracy theory.
[00:02:15.985 --> 00:02:18.006]  The world government is here.
[00:02:18.646 --> 00:02:19.827]  They're announcing it.
[00:02:20.687 --> 00:02:21.907]  It's taking over.
[00:02:22.147 --> 00:02:25.389]  It's selecting John Edwards as the VP.
[00:02:25.409 --> 00:02:29.150]  You know, the New York Times comes out and talks about the Bilderberg Group.
[00:02:29.630 --> 00:02:36.153]  So you guys are still behind the curve, waking up to this and figuring this out.
[00:02:36.173 --> 00:02:37.093]  At least some of you are.
[00:02:38.047 --> 00:02:48.437]  I mean, I know that some of the big neocon talk show hosts still say the CFR doesn't exist, and the Bilderberg Group doesn't exist, and if you think the UN is trying to take over, you're a nutcase.
[00:02:49.338 --> 00:02:56.485]  Well, of course the globalists are going to have their minions acting like conservatives, trying to pacify real conservatives.
[00:02:57.286 --> 00:02:59.909]  So a big part of our job is getting you to wake up.
[00:03:01.519 --> 00:03:06.462]  We're going to take a lot of calls today, early in this first hour and throughout the broadcast.
[00:03:06.482 --> 00:03:13.626]  If you have a question, a comment, a news item you want to discuss, if you disagree with me, you go to the front of the line.
[00:03:13.646 --> 00:03:18.469]  If you agree, you just stay right there and we go to you in order.
[00:03:19.338 --> 00:03:23.919]  The toll-free number to join us on air is 1-800-259-9231.
[00:03:23.939 --> 00:03:24.359]  That's 1-800-259-9231.
[00:03:24.439 --> 00:03:26.539]  Some of the news coming up.
[00:03:26.619 --> 00:03:28.780]  This is out of the London Independent.
[00:03:28.820 --> 00:03:30.040]  It's also the Associated Press.
[00:03:30.060 --> 00:03:33.861]  Secret film shows Iraqi prisoners being sodomized.
[00:03:33.881 --> 00:03:35.341]  Now, what the government did is they released
[00:03:47.404 --> 00:04:04.716]  Some of the lighter photographs three months ago, that got all the focus, then somebody cut Berg's head off, and then that legitimized the torture in everybody's minds, and then all of the really damning news came out right after that.
[00:04:06.437 --> 00:04:16.024]  Now, long before Berg got his head cut off, Congress had seen the thousands of photos and hundreds of videos, or at least the CIA gave them
[00:04:17.225 --> 00:04:20.167]  What, I think three hours to go look at it?
[00:04:22.009 --> 00:04:24.731]  And most members of Congress said they didn't want to see it.
[00:04:27.633 --> 00:04:30.395]  I guess so they don't have responsibility to stand up to what's happened.
[00:04:30.495 --> 00:04:31.956]  Or I wouldn't blame some people.
[00:04:32.056 --> 00:04:34.698]  I mean, who wants to see stuff like that?
[00:04:35.739 --> 00:04:37.740]  I imagine some members of Congress probably do.
[00:04:38.861 --> 00:04:40.762]  With the background some of these people have.
[00:04:40.882 --> 00:04:42.624]  But the point is, is that now
[00:04:43.687 --> 00:04:47.549]  Everybody is just focused on what first came out, not all the new stuff.
[00:04:48.369 --> 00:04:51.010]  And it is horrific, to say the least.
[00:04:51.030 --> 00:04:54.632]  We'll go over that and just a bunch of other key news when we get back.
[00:04:54.712 --> 00:04:56.353]  PrisonPlanet.tv is the website.
[00:05:03.951 --> 00:05:09.434]  Why continue to suffer from pain, illness and disease when natural health and wellness therapies are within your reach?
[00:05:09.855 --> 00:05:14.097]  Hundreds of people report improved health and wellness using Rife frequency technology.
[00:05:14.317 --> 00:05:21.361]  In the 1920s, research scientist Royal Raymond Rife discovered that disease organisms can be destroyed using resonant frequencies.
[00:05:21.742 --> 00:05:27.845]  The BioSolutions frequency instrument uses the same technology for relief or elimination of pain and disease conditions.
[00:05:27.985 --> 00:05:29.206]  There are no side effects.
[00:05:29.546 --> 00:05:32.488]  Join others in discovering a return to natural health and wellness.
[00:05:32.648 --> 00:05:34.610]  Eliminate the cause, don't just treat symptoms.
[00:05:34.970 --> 00:05:42.215]  BioSolutions has over 450 pre-programmed auto-sequences for various health conditions and is very easy to use.
[00:05:42.515 --> 00:05:45.878]  It comes with a 30-day return policy and a one-year limited warranty.
[00:05:46.318 --> 00:05:50.981]  For more information call Alternative Technologies toll free 866-885-6625 866-885-6625 One more time that's 866-885-6625 call today!
[00:06:01.522 --> 00:06:03.123]  Hello folks, Alex Jones here.
[00:06:03.283 --> 00:06:07.405]  You know Berkey water filters have been removing pathogenic bacteria for years.
[00:06:07.525 --> 00:06:10.406]  But what about those unhealthy chemicals and heavy metals in your water?
[00:06:10.486 --> 00:06:17.210]  The powerful black Berkey purification elements fit most gravity filters and dramatically increase their power to extract waterborne contaminants.
[00:06:17.390 --> 00:06:20.391]  Best of all, they filter much faster than ordinary gravity elements.
[00:06:20.591 --> 00:06:22.993]  This means it takes much less time to filter your water.
[00:06:23.113 --> 00:06:27.835]  Black Berkey elements not only remove pathogenic bacteria, cysts and parasites, but also remove
[00:06:28.015 --> 00:06:42.599]  Trihalomethanes and volatile organic elements such as Atcozine, Benzene, Chloride and Chloroform, MTBE, Radon-222, foul taste and obnoxious odors like Sulfur, even Nitrates, and unwanted heavy metals such as Lead, Mercury, and Aluminum are extracted.
[00:06:42.739 --> 00:06:49.460]  Supercharge your gravity filter today and order a 2-pack of Black Berkey Purification Elements for only $96 or a 4-pack for only $175 by calling New Millennium at 888-4-9-1.
[00:06:52.461 --> 00:06:55.963]  Alex Jones here, announcing the release of my new film, Police State 3 Total Enslavement.
[00:06:56.063 --> 00:06:59.406]  Police State 3 details the architecture, goals, and operations of the New World Order.
[00:07:12.352 --> 00:07:13.493]  You will lose your liberty.
[00:07:31.055 --> 00:07:41.601]  Homeland Security, executive orders, forced vaccinations, the new prison economy, the Total Information Society, the Pan-American Union, federal gun grabs, government-run white slavery rings, and much, much more.
[00:07:41.801 --> 00:07:47.184]  If you want to understand what the New World Order really is, then my new two-and-a-half-hour video, Police Day 3, is for you.
[00:07:47.684 --> 00:07:51.466]  Visit InfoWars.com or PrisonPlanet.com to order or call toll-free 1-888-253-3139.
[00:07:51.506 --> 00:07:51.867]  That's 888-253-3139.
[00:07:51.947 --> 00:07:53.988]  Order today and spread the word.
[00:08:01.255 --> 00:08:06.298]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:08:06.658 --> 00:08:08.980]  Because there's a war on for your mind.
[00:08:11.501 --> 00:08:17.986]  You know, I'm here Monday through Friday from 11 to 2 Central, back from 9 to midnight.
[00:08:19.026 --> 00:08:20.847]  We're gonna have wide open phones today.
[00:08:20.887 --> 00:08:21.688]  It is Friday.
[00:08:22.759 --> 00:08:24.459]  The 16th day of July 2004.
[00:08:25.440 --> 00:08:27.640]  And again, thank you for joining us.
[00:08:28.120 --> 00:08:30.221]  The toll-free number to get involved on air is 1-800-259-9231.
[00:08:30.241 --> 00:08:30.581]  That's 1-800-259-9231.
[00:08:30.601 --> 00:08:32.782]  Well, I checked the news wires this morning.
[00:08:32.862 --> 00:08:38.363]  Nothing about world leaders congregating in Northern California for the Bohemian Grove
[00:08:49.815 --> 00:09:10.485]  Luciferian rituals attended by many of our so-called Christian conservative leaders, but usually a report or two does surface in the Sacramento Bee, or the San Francisco Chronicle, or the Santa Rosa Press Democrat, or the little Monterio, uh, Bohemian.
[00:09:10.505 --> 00:09:12.166]  They have a newspaper called the Bohemian.
[00:09:13.263 --> 00:09:15.865]  So we're watching for that here in the next few days.
