[00:00:04.394 --> 00:00:05.054]  Big Brother.
[00:00:05.694 --> 00:00:06.774]  Mainstream media.
[00:00:07.455 --> 00:00:08.575]  Government cover-ups.
[00:00:09.215 --> 00:00:10.055]  You want answers?
[00:00:10.795 --> 00:00:11.715]  Well, so does he.
[00:00:12.356 --> 00:00:16.036]  He's Alex Jones on the GCN Radio Network.
[00:00:16.536 --> 00:00:20.637]  And now, live from Austin, Texas, Alex Jones.
[00:00:29.330 --> 00:00:35.274]  Well, I am completely, totally, massively energized.
[00:00:38.115 --> 00:00:47.761]  Years ago, I would watch a couple hours of television every night, news channels, C-SPAN, just to monitor what the globalists were up to.
[00:00:49.352 --> 00:01:00.398]  But the propaganda got so bad and so disgusting and I got so tired of watching the killers stand up there and pose as our saviors that, for my own sanity, I stopped watching television almost entirely.
[00:01:01.779 --> 00:01:05.521]  Other than maybe buying a DVD and watching a movie.
[00:01:05.541 --> 00:01:06.642]  Or going out to the movies.
[00:01:09.364 --> 00:01:12.325]  So, I mean, I might watch like an hour of television a week.
[00:01:13.806 --> 00:01:16.648]  But the last few days I've been watching the nightly news
[00:01:19.085 --> 00:01:22.668]  And, I mean, every time I do it, it's just incredible.
[00:01:22.948 --> 00:01:32.634]  It's how Big Brother's saving us, how wonderful our SWAT teams are, how cameras are going to keep us safe, how world government's good.
[00:01:32.654 --> 00:01:38.678]  I mean, the local newscasts are more horrible than the national newscast.
[00:01:40.359 --> 00:01:43.742]  And last night they had a local newscast, and hence I found a national newscast.
[00:01:43.782 --> 00:01:44.322]  They want to put
[00:01:45.322 --> 00:01:48.603]  Metal detectors, face scanners, in all the malls!
[00:01:50.023 --> 00:02:10.909]  And I had remembered how Governor Ridge, even before Homeland Security got funding, I taped a two-hour meeting he had on C-SPAN with all these CEOs in a Congressional office building, and he said, to have a job you'll have a national ID card, and we'll track and trace everything, and you'll have different levels of security clearance to even have most jobs.
[00:02:11.850 --> 00:02:17.012]  If you have bad credit, you won't be able to have a job in food service or agriculture or anything because you might be a terrorist.
[00:02:17.373 --> 00:02:19.153]  Having bad credit is a mark of terrorism.
[00:02:19.173 --> 00:02:21.274]  You've all heard it now in Caps 2 with the airports.
[00:02:22.575 --> 00:02:33.479]  And he went on to say that we're going to then have the bag screeners and people searching you for getting in buses or getting on trains or then to cross bridges.
[00:02:33.539 --> 00:02:39.482]  We'll have toll roads to pay for the security and it'll be in the malls and it'll be everywhere.
[00:02:40.535 --> 00:02:49.482]  And then now in the last two weeks we've heard, oh, there's going to be, you know, feds on the buses, feds at the bus terminals, feds at the train stations, feds on the trains.
[00:02:50.362 --> 00:02:58.969]  And then last night, there I am watching local news, and they say, yeah, Homeland Security's telling the malls they want them to put in
[00:02:59.963 --> 00:03:03.986]  You know, face-scanning cameras, metal detectors, you'll be searched to go in the mall.
[00:03:04.006 --> 00:03:12.933]  Because you know, they foiled some low-grade moron who supposedly told an FBI agent who provocateur-ed him, yeah, we might want to blow the mall up.
[00:03:15.615 --> 00:03:19.218]  So, now you're going to have to be searched to get in the mall, not just the sports stadium.
[00:03:19.278 --> 00:03:20.559]  I mean, it's going to be everything.
[00:03:21.680 --> 00:03:22.060]  Everything.
[00:03:22.100 --> 00:03:24.442]  They said, don't worry, this is going to be non-invasive.
[00:03:24.482 --> 00:03:25.143]  It's going to be like
[00:03:25.976 --> 00:03:36.145]  You know, total recall, where you just walk through the scanner and it scans down through your clothes, through your naked body, and there'll be a technician there watching to see if you've got anything suspicious.
