[00:00:08.897 --> 00:00:15.159]  Nazi treasure has been used by the globalists to take over the United States.
[00:00:15.779 --> 00:00:19.400]  And they are setting up a fourth Reich right here in America.
[00:00:20.220 --> 00:00:27.362]  Sounds amazing, but if you look at the evidence, any good investigator would tell you that there is no other conclusion.
[00:00:27.442 --> 00:00:30.423]  It is documented and the mainstream media is complicit.
[00:00:31.317 --> 00:00:36.823]  The same people who funded Hitler are now involved running the same system here in America.
[00:00:37.444 --> 00:00:43.510]  And yes, even putting Hitler lovers in as governor of the fifth largest economy on the planet.
[00:00:44.211 --> 00:00:46.113]  New massive developments have come out.
[00:00:46.153 --> 00:00:48.856]  The London Guardian, thanks to, yes, John Buchanan's work.
[00:00:49.176 --> 00:00:51.819]  He told me about this three weeks ago, how this story was about to come out.
[00:00:53.277 --> 00:00:55.620]  And now it has, with exact details, he said it would.
[00:00:55.640 --> 00:00:57.983]  And he's got even new revelations for us.
[00:00:58.403 --> 00:01:11.219]  But before we go to John Buchanan, investigative journalist, award-winning journalist, and incredible activist, helped bring down Nixon, we are going to spend a few minutes here telling you about my documentary films.
[00:01:12.722 --> 00:01:14.363]  My 11th film is now out.
[00:01:14.903 --> 00:01:16.684]  American Dictators.
[00:01:16.844 --> 00:01:17.965]  It's 90 minutes long.
[00:01:19.446 --> 00:01:17.965]  1995.
[00:01:20.006 --> 00:01:22.387]  Documenting the staged election of 2004.
[00:01:22.427 --> 00:01:24.648]  How Bush and Carrier are cousins.
[00:01:24.688 --> 00:01:25.409]  Skull and Bones.
[00:01:25.689 --> 00:01:27.150]  We go back to Bohemian Grove.
[00:01:27.170 --> 00:01:28.530]  We cover their policies.
[00:01:28.570 --> 00:01:29.331]  The police state.
[00:01:29.351 --> 00:01:30.952]  The latest 9-11 information.
[00:01:31.512 --> 00:01:33.033]  It is a great new video.
[00:01:34.432 --> 00:01:35.875]  It is, American Dictators.
[00:01:36.436 --> 00:01:40.804]  My other films are all over two hours, like Police State 3 Total Enslavement.
[00:01:41.345 --> 00:01:43.048]  It's two hours, forty-four minutes long.
[00:01:43.988 --> 00:01:44.788]  It's 2595 like my other 10 videos.
[00:02:05.879 --> 00:02:10.321]  Twenty dollars a piece if you order three or more of any of my original ten films.
[00:02:10.661 --> 00:02:18.504]  Whether it's 9-11, The Road to Tyranny, or Masters of Terror, Police State 3, Total Enslavement, or the new film Matrix of Evil.
[00:02:18.684 --> 00:02:19.865]  Toll-free number to order.
[00:02:19.965 --> 00:02:24.346]  Operators are there to answer your questions or tell you about different discounts we're offering or to take your order.
[00:02:24.366 --> 00:02:24.426]  1-888-253-3139.
[00:02:24.446 --> 00:02:28.828]  You're authorized to make copies of my videos, by the way.
[00:02:34.497 --> 00:02:34.957]  1-888-253-3139.
[00:02:35.337 --> 00:02:47.199]  It has such a massive effect when you get my videos and put them on AXS TV or make copies and give them to opinion makers in your area.
[00:02:47.479 --> 00:02:52.060]  I want to thank those that have done this and I want to ask those that haven't to please get the films and do it.
[00:02:52.380 --> 00:02:56.801]  Or if you have the videos and you haven't made copies, to please take action and stop procrastinating.
[00:02:57.301 --> 00:02:58.381]  It's up to you folks.
[00:02:58.441 --> 00:02:59.602]  The ball is in your court.
[00:02:59.942 --> 00:03:01.662]  Nothing happens if you don't take action.
[00:03:02.142 --> 00:03:02.202]  1-888-253-3139
[00:03:08.228 --> 00:03:18.917]  We also carry Eric Huffman's powerful video and DVD, 9-11 Painful Deceptions in the book, 9-11 Painful Questions, both of them the new updated versions.
[00:03:19.477 --> 00:03:20.338]  We have those.
[00:03:20.938 --> 00:03:26.003]  We also have George Humphrey's new 9-11 film, 9-11 The Great Illusion, Endgame of the Illuminati.
[00:03:26.563 --> 00:03:32.208]  It's $19.95, comes with a free 80-plus page colored booklet, the 9-11 Great Illusion booklet.
[00:03:32.728 --> 00:03:33.649]  Get a second copy.
[00:03:33.669 --> 00:03:36.173]  $5 off when you get two copies.
[00:03:36.213 --> 00:03:38.295]  And then you get three booklets for $34.95.
[00:03:38.896 --> 00:03:40.919]  Two copies of the film and three color booklets.
[00:03:41.660 --> 00:03:46.967]  Infowars.com or PrisonPlanet.com to order via the safe secure online shopping carts.
[00:03:47.956 --> 00:03:52.940]  Or, call toll free 1-888-253-3139.
[00:03:53.380 --> 00:04:11.373]  Also on PrisonPlanet.tv for 15 cents a day, you can watch all of my videos, George Humphrey's new video, Eric Huffman's video, Anthony J. Hilder's new video, 9-11, The Greatest Lie Ever Sold, a new JFK video that we were authorized to post, incredible job this guy did,
[00:04:12.122 --> 00:04:14.984]  You need to go and sign up at PrisonPlanet.tv.
[00:04:15.004 --> 00:04:16.545]  15 cents a day.
[00:04:16.605 --> 00:04:19.027]  We cannot offer this stuff free anymore because of bandwidth.
[00:04:19.367 --> 00:04:21.328]  I can't pay $5,000 bandwidth bills.
[00:04:21.628 --> 00:04:24.070]  So that's why a lot of this stuff is free, a lot of it isn't.
[00:04:24.390 --> 00:04:30.614]  You're helping subsidize so others who've never heard of this before can come to the sites and watch a lot of videos and clips for free.
[00:04:30.674 --> 00:04:32.115]  So, support what we're doing.
[00:04:32.415 --> 00:04:34.297]  PrisonPlanet.tv.
[00:04:34.357 --> 00:04:35.097]  Sign up today.
[00:04:35.557 --> 00:04:37.339]  Alright, I want to thank him for holding.
[00:04:37.359 --> 00:04:39.020]  I want to thank listeners for being patient.
[00:04:39.360 --> 00:04:40.661]  Your calls are coming up as well.
[00:04:41.920 --> 00:04:50.634]  John Buchanan, quickly, in 60 seconds, tell us who you are, a little bit of your history, and then I want to toot your horn for you.
[00:04:51.035 --> 00:04:52.297]  Let me just toot the horn right now.
[00:04:53.200 --> 00:04:54.140]  I was in New York.
[00:04:54.200 --> 00:04:55.400]  I interviewed John before.
[00:04:55.801 --> 00:04:57.781]  Was well aware of his work from a year ago.
[00:04:58.381 --> 00:05:00.922]  Out of the oldest, most respected newspaper in the country.
[00:05:01.522 --> 00:05:05.282]  Documenting the Bush-Nazi connections into the 1950s.
[00:05:05.663 --> 00:05:10.984]  Taking those billions of dollars of Nazi funds into Argentina, into Midland, Texas.
[00:05:11.384 --> 00:05:13.224]  Folks, my grandfather worked in the oil business.
[00:05:13.244 --> 00:05:15.464]  He said all you would see were these rich Nazis in Midland.
[00:05:15.484 --> 00:05:16.645]  You know, hanging out.
[00:05:17.005 --> 00:05:18.185]  I've talked to other oil men.
[00:05:18.305 --> 00:05:20.105]  You know, the Nazis hanging out at the Bush house.
[00:05:20.746 --> 00:05:21.126]  This is it.
[00:05:21.366 --> 00:05:22.846]  This is stuff I knew as a kid.
[00:05:23.462 --> 00:05:29.884]  You know, being here in Texas, having family on both sides that were, you know, low-level in the oil business.
[00:05:29.904 --> 00:05:32.025]  It's a very small family.
[00:05:32.505 --> 00:05:34.306]  A small group of people.
[00:05:35.466 --> 00:05:37.267]  And so I already knew a lot of this.
[00:05:37.307 --> 00:05:43.029]  And then I knew about Tarpley's book from decades ago, about the Bushes and the Nazis.
[00:05:43.089 --> 00:05:44.549]  I had mainstream news articles from 1942, 1941, 1943.
[00:05:44.629 --> 00:05:46.070]  Those were on Infowars.com and PrisonPlanet.com.
[00:05:52.694 --> 00:05:58.416]  This guy that we're talking to spent weeks in the National Archives just digging through giant rooms of documents.
[00:05:58.456 --> 00:05:59.056]  It's all there.
[00:06:00.437 --> 00:06:05.579]  And he found the documents expanding on all of this.
[00:06:05.719 --> 00:06:13.722]  And three weeks ago in New York he told me in a hotel room interview we did that's in an upcoming film that will be out in a few months called Martial Law.
[00:06:15.267 --> 00:06:19.552]  Where we talk about the past of the plan to overthrow the U.S.
[00:06:19.632 --> 00:06:20.954]  with a fourth Reich.
[00:06:21.474 --> 00:06:25.959]  Back during World War II, the Bush's wanted a third Reich with their big banker controllers.
[00:06:26.300 --> 00:06:31.265]  And he laid out how he'd been with the Guardian, how he'd showed them the documents, how it was coming out very soon.
[00:06:31.285 --> 00:06:35.790]  And there's several books coming out that are based on the research of John Buchanan.
[00:06:36.471 --> 00:06:39.294]  And so John is a hero, but he's also more than a hero.
[00:06:39.534 --> 00:06:44.038]  He's an example of how motivated individuals can change history.
[00:06:44.578 --> 00:06:54.206]  And we're honored to have John Buchanan on with us, not just with the 13-page London Guardian article, biggest paper in Europe, but he has new developments that nobody else has.
[00:06:54.847 --> 00:06:56.108]  John, good to have you on with us.
[00:06:56.708 --> 00:06:57.629]  Thank you very much, Alex.
[00:06:57.669 --> 00:06:58.430]  It's always a pleasure.
[00:06:59.430 --> 00:07:14.343]  To give you the update and the new stuff, since you have so well summarized my past in the last year, there have been some really incredible developments, especially in terms of timing.
[00:07:14.743 --> 00:07:25.432]  But after The Guardian reporter left the archives on August 10th, I found new documents that I had not seen before and have
[00:07:27.759 --> 00:07:40.082]  Nobody's ever even hinted that they could find documents that link them directly to IG Farben, the operators of the death camp at Auschwitz.
[00:07:40.782 --> 00:07:47.524]  And Polish Newsweek, as you know, the Polish edition of Newsweek had that story in early 2003.
[00:07:48.284 --> 00:07:57.366]  Michael Isikoff, the star reporter at Newsweek who wrote about Monica Lewinsky's sperm-stained dress and thought that was newsworthy and that made him rich and famous and got him booked the
[00:07:57.506 --> 00:07:58.226]  Yes, we are.
[00:08:16.395 --> 00:08:27.225]  The big daddy partner that gave Prescott Bush his start in the Nazi business was one of the original owners of Newsweek, so the media complicity and cover-up goes back 70 years.
[00:08:27.285 --> 00:08:34.752]  So now we know from new documents I have in my possession, which include, by the way, the date is what's significant,
[00:08:35.092 --> 00:08:36.173]  We're good to go.
[00:08:56.541 --> 00:09:22.515]  called me late Friday afternoon from the National Archives and she found even more explosive documents that she has in her possession today that they were shareholders in IG Farben, stockholders in IG Farben which made them shareholders in the death camp at Auschwitz and that they moved Nazi assets that she had never discovered into Chile after the war.
[00:09:23.283 --> 00:09:28.245]  Now, for those that just joined us, there's a detailed 13-page report on the London Guardian.
[00:09:28.825 --> 00:09:40.951]  Suit has been filed by slave laborers from Auschwitz against the Bush family themselves, and now we've learned that's why the Bushes blocked some different treaties on war crimes, because this will protect them.
[00:09:41.371 --> 00:09:47.854]  Now we know why they've got Arnold, who openly says he loves Hitler, why they're grooming him for the presidency in 08.
[00:09:49.174 --> 00:09:50.695]  When you start looking at the webs,
[00:09:51.235 --> 00:09:56.600]  You also have documented how back in the 30's they had a plan to overthrow the U.S.
[00:09:57.001 --> 00:09:58.802]  and set up a third Reich here.
[00:09:59.523 --> 00:10:09.112]  How that failed, now they're trying it again, even with the same name, Reich Security or Land Security, down to the black uniforms and the watch list.
[00:10:09.352 --> 00:10:09.892]  Correct.
[00:10:09.952 --> 00:10:20.838]  And there was another, I don't know if you heard this overnight or your staff saw it this morning, but I've been talking about this for a year and the New York Times won't pay any attention to this little tidbit either.
[00:10:21.278 --> 00:10:24.920]  But you know very well who Reinhard Galen was, the Nazi general.
[00:10:24.940 --> 00:10:26.141]  Yeah, I think so.
