[00:00:05.581 --> 00:00:06.221]  Big Brother.
[00:00:06.882 --> 00:00:07.942]  Mainstream media.
[00:00:08.643 --> 00:00:09.784]  Government cover-ups.
[00:00:10.424 --> 00:00:11.244]  You want answers?
[00:00:11.985 --> 00:00:12.885]  Well, so does he.
[00:00:13.546 --> 00:00:17.248]  He's Alex Jones on the GCN Radio Network.
[00:00:17.728 --> 00:00:21.871]  And now, live from Austin, Texas, Alex Jones.
[00:00:21.891 --> 00:00:23.972]  Music
[00:00:35.010 --> 00:00:38.073]  TGIF, ladies and gentlemen, I'm glad it's Friday.
[00:00:38.093 --> 00:00:39.514]  I need a rest this weekend.
[00:00:40.435 --> 00:00:50.283]  I'm only going to be working about six hours a day on Saturday and Sunday, finishing up trying to work on the cover for the official Terror Storm and the extras.
[00:00:51.894 --> 00:00:56.415]  Trying to upload as much video from the big 9-11 conference we had out in L.A.
[00:00:56.435 --> 00:00:59.896]  last weekend for the members at PrisonPlanet.tv.
[00:00:59.976 --> 00:01:06.377]  Also, some several hour-long compilations that we're going to load to Google Video that will be loaded today.
[00:01:07.058 --> 00:01:09.898]  Now, that's the way to start a radio broadcast, ladies and gentlemen.
[00:01:09.918 --> 00:01:12.699]  Just kind of some daily notes here around the office.
[00:01:13.179 --> 00:01:15.500]  Thank you so much for tuning in.
[00:01:16.300 --> 00:01:19.981]  We have Colonel Ronald D. Ray, U.S.
[00:01:20.021 --> 00:01:21.381]  Marine Corps Retired.
[00:01:22.498 --> 00:01:28.001]  And Colonel Ray is a practicing attorney in Kentucky and a highly decorated combat veteran of the Vietnam War.
[00:01:28.041 --> 00:01:30.502]  Two silver stars and a bronze star and a purple heart.
[00:01:30.922 --> 00:01:38.486]  He served as Deputy Assistant Secretary of Defense during the Reagan Administration and was appointed by President Bush to serve on the American Battle Monuments Commission.
[00:01:39.452 --> 00:01:44.535]  That's the first President Bush, and was on the 92 Presidential Commission on the Assignment of Women in the Armed Forces.
[00:01:45.035 --> 00:01:50.078]  From 90 to 94, he served as military historian and deputy director of field operations for the U.S.
[00:01:50.098 --> 00:01:51.399]  Marine Corps Historical Center.
[00:01:51.779 --> 00:01:59.604]  Washington, D.C., Colonel Ray selected for who's who in America and in American law, writes and speaks on a wide range of national security.
[00:02:00.144 --> 00:02:02.626]  You wouldn't believe the private discussions we've had.
[00:02:03.306 --> 00:02:05.628]  We'll see if he wants to talk about that on air.
[00:02:06.909 --> 00:02:08.070]  You don't want to miss this interview.
[00:02:08.431 --> 00:02:22.102]  Historical and congressional issues, and has appeared on a variety of national television news broadcasts, ABC World News Tonight, Lyric King Live, Hattie & Combs, Fox & Friends, The Today Show, Fox News, Crossfire, and a number of national radio broadcasts.
[00:02:22.482 --> 00:02:23.683]  He'll be joining us today.
[00:02:23.723 --> 00:02:25.064]  He defended Michael Noob.
[00:02:26.886 --> 00:02:31.310]  He, of course, was the attorney for Admiral Moore, the late Admiral Moore.
[00:02:32.438 --> 00:02:38.362]  And he is a good friend of Major General Carl Black that we had on a few weeks ago.
[00:02:38.382 --> 00:02:43.206]  He'll be discussing the destruction of our military, the UN, and the New World Order.
[00:02:44.647 --> 00:02:47.709]  Yes, the New World Order.
[00:02:47.990 --> 00:03:00.879]  We'll be talking with the military's former head historian for the Pentagon about the New World Order, that thing that some people are still in very, very serious trouble
[00:03:03.107 --> 00:03:04.388]  Denial about.
[00:03:05.409 --> 00:03:08.190]  So he'll be joining us coming up in the next hour.
[00:03:09.371 --> 00:03:16.916]  And then my good buddy Bob Dacey, who has written for the New American Magazine, has a local TV show.
[00:03:17.456 --> 00:03:26.942]  He has done an incredible job detailing the NAFTA End of America Toll Road Foreign Controlled Grid.
[00:03:28.286 --> 00:03:32.490]  And here's his headline today, an InfoWars.com exclusive.
[00:03:32.570 --> 00:03:34.091]  I hope you'll get it out to everybody.
[00:03:35.673 --> 00:03:36.594]  It's the law.
[00:03:36.614 --> 00:03:42.279]  Feds pave the way to toll and privatize the interstate highways.
[00:03:43.079 --> 00:03:47.203]  And we will be getting into what President Bush has now done with that.
[00:03:50.638 --> 00:03:52.740]  The American Union is upon us.
[00:03:52.800 --> 00:03:57.765]  We will be discussing it with Bob Dacey in studio in the third hour.
[00:03:58.145 --> 00:04:01.669]  By the way, as soon as we get time, we're busy uploading video of the Bilderberg Group.
[00:04:01.689 --> 00:04:02.770]  It's already up there for you.
[00:04:03.751 --> 00:04:08.976]  Up close, video we shot of David Rockefeller, Queen Beatrix, and others.
[00:04:09.336 --> 00:04:14.041]  By up close, we shot it from 200 yards away of the Super Zoom, but it's up close of their fat heads.
[00:04:14.970 --> 00:04:15.770]  We're good to go.
[00:04:15.790 --> 00:04:15.931]  I think?
[00:04:41.155 --> 00:04:43.138]  At prisonplanet.tv.
[00:04:43.158 --> 00:04:44.800]  Get your 15 cent a day membership now.
[00:04:44.820 --> 00:04:46.022]  $5.95 a month.
[00:04:46.342 --> 00:04:48.005]  Get a yearly membership and get three months free.
[00:04:48.325 --> 00:04:49.727]  Prisonplanet.tv.
[00:04:49.767 --> 00:04:50.688]  A great activist tool.
[00:04:51.029 --> 00:04:51.510]  Get in there.
