[00:00:05.567 --> 00:00:06.207]  Big Brother.
[00:00:06.867 --> 00:00:07.928]  Mainstream media.
[00:00:08.648 --> 00:00:09.728]  Government cover-ups.
[00:00:10.408 --> 00:00:11.209]  You want answers?
[00:00:11.969 --> 00:00:12.889]  Well, so does he.
[00:00:13.530 --> 00:00:17.331]  He's Alex Jones on the GCN Radio Network.
[00:00:17.711 --> 00:00:21.773]  And now, live from Austin, Texas, Alex Jones.
[00:00:25.575 --> 00:00:27.676]  Welcome, my friends.
[00:00:27.736 --> 00:00:28.057]  Welcome.
[00:00:28.197 --> 00:00:30.578]  It is the 24th day of October 2006.
[00:00:30.659 --> 00:00:35.302]  We're going to be live here for you in the next three hours.
[00:00:35.382 --> 00:00:38.744]  Coming up in the second hour, we have Norm Baker.
[00:00:53.533 --> 00:01:00.257]  Member of Parliament joining us, and I'm feverishly trying to find the video and the audio of this so we can play it.
[00:01:00.337 --> 00:01:15.865]  His exchange with Tony Blair over the fact that Tony Blair has been photographed, Tony Blair has admitted in the past that he went to Bilderberg group meetings in the early 1990s and in the late 1990s as Prime Minister, which is unprecedented.
[00:01:15.905 --> 00:01:20.007]  Of course, he went in the early 1990s when he was a little-known Member of Parliament from Labour.
[00:01:21.408 --> 00:01:25.231]  And Tony Blair has been questioned about this by the House of Lords and the House of Commons.
[00:01:25.712 --> 00:01:31.676]  They don't have cameras in the House of Lords, but they do have it in the House of Commons.
[00:01:32.457 --> 00:01:37.601]  And like an absolute fool, I meant to record this exchange Sunday night.
[00:01:38.061 --> 00:01:49.671]  They are at one time Prime Minister's Questions, because I was going to use that clip in the new World Government film I'm making, and now... I don't think C-SPAN has that video available.
[00:01:50.393 --> 00:01:53.456]  Did somebody out there take Prime Minister's questions?
[00:01:53.536 --> 00:01:56.258]  Or does somebody in England have Prime Minister's questions?
[00:01:56.298 --> 00:01:58.800]  Can someone drop that in the mail for me?
[00:01:58.820 --> 00:02:02.764]  I would kiss your feet because I really need that.
[00:02:03.084 --> 00:02:08.689]  I also need a high-quality video clip of Stan Jones when he exposed the North American Union.
[00:02:10.110 --> 00:02:14.194]  The Senate candidate from Wyoming, he says he's mailing me a copy of it.
[00:02:14.234 --> 00:02:15.214]  I haven't got it yet.
[00:02:15.835 --> 00:02:17.496]  It may be in the mail, but I don't know.
[00:02:18.576 --> 00:02:22.658]  I'm working on this new film right now and I'm already digressing off of the news and information.
[00:02:23.298 --> 00:02:28.980]  But this is the type of stuff we deal with because we need to show the general public when they watch this new film it won't be out for six, seven, eight months.
[00:02:29.000 --> 00:02:33.322]  A large portion of my life will be spent making it on top of all the other duties.
[00:02:33.702 --> 00:02:35.683]  We need to show them this is a real discussion.
[00:02:36.123 --> 00:02:36.783]  This is real.
[00:02:36.823 --> 00:02:37.563]  This is happening.
[00:02:38.344 --> 00:02:47.087]  Because I can have giant troop carrying ships landing and foreign troops disgorging and openly saying they're here to confiscate our guns and people watch it.
[00:02:48.078 --> 00:02:55.244]  And they believe that I spent fifty million dollars hiring the Coronado aircraft carrier is basically what it is.
[00:02:55.264 --> 00:02:56.105]  It's a little bit smaller.
[00:02:56.125 --> 00:02:57.285]  It's a marine aircraft carrier.
