[00:00:05.494 --> 00:00:06.134]  Big Brother.
[00:00:06.795 --> 00:00:07.876]  Mainstream media.
[00:00:08.576 --> 00:00:09.677]  Government cover-ups.
[00:00:10.338 --> 00:00:11.139]  You want answers?
[00:00:11.899 --> 00:00:12.780]  Well, so does he.
[00:00:12.800 --> 00:00:17.264]  He's Alex Jones on the GCN Radio Network.
[00:00:17.664 --> 00:00:21.728]  And now, live from Austin, Texas, Alex Jones.
[00:00:31.701 --> 00:00:37.767]  Welcome, ladies and gentlemen, welcome to this live Wednesday, the 14th day of June 2006.
[00:00:37.827 --> 00:00:55.644]  Dr. Bob Bowman, Lieutenant Colonel, retired, former head of the Star Wars program, will be joining us in 30 minutes to discuss the 9-11 attacks and how they are verifiable inside jobs.
[00:00:57.179 --> 00:00:58.000]  We're good to go.
[00:00:58.020 --> 00:00:58.160]  I think?
[00:01:14.446 --> 00:01:17.988]  In another headline, Bush administration quietly plans NAFTA superhighway.
[00:01:18.008 --> 00:01:22.890]  Of course, we wrote these articles ten years ago, five years ago, a year ago, six months ago.
[00:01:23.430 --> 00:01:25.431]  Finally, Lou Dobbs and others have picked up on it.
[00:01:25.451 --> 00:01:35.235]  This time it's Jerome R. Corsi who gets it right on so many issues, but then says that we need to attack Iran and Bush is fighting the New World Order.
[00:01:35.335 --> 00:01:37.636]  How is Bush fighting the New World Order, Mr. Corsi?
[00:01:38.056 --> 00:01:38.817]  I want to get him on.
[00:01:38.857 --> 00:01:39.217]  That's it.
[00:01:39.817 --> 00:01:41.438]  While at this very same time,
[00:01:42.607 --> 00:01:46.671]  Pushing for the end of the United States, something the Bilderberg Group is behind.
[00:01:48.192 --> 00:01:51.214]  We've written two separate articles here, and we'll go over them.
[00:01:51.775 --> 00:02:07.747]  Quietly but systematically, the Bush administration is advancing the plan to build a huge NAFTA superhighway, four football fields wide, through the heart of the U.S., along Interstate 35, from the Mexican border at Laredo, Texas, to the Canadian border north of Duluth, Minnesota.
[00:02:08.948 --> 00:02:09.829]  Beautiful Duluth.
[00:02:10.820 --> 00:02:21.287]  Once complete, the new road will allow containers from the Far East to enter the United States of the Mexican port of Lazaro-Cardenas, bypassing the Longshoremen Union in the process.
[00:02:21.708 --> 00:02:23.069]  Well, that isn't what matters.
[00:02:23.109 --> 00:02:29.853]  It says Mexican trucks, without the involvement of the Teamsters Union, will drive on what will be the nation's most modern highway.
[00:02:30.814 --> 00:02:32.415]  This is not the main issues.
[00:02:32.495 --> 00:02:38.900]  Mexico has already been given one of the biggest train stations, switching yards, in St.
[00:02:38.960 --> 00:02:39.280]  Louis.
[00:02:40.040 --> 00:02:41.921]  And went over a hundred miles stretch south of there.
[00:02:41.961 --> 00:02:44.943]  I mean, Spanish companies are taking over our highways.
[00:02:46.104 --> 00:02:48.266]  It's the total destruction of America.
[00:02:49.366 --> 00:02:55.671]  So, even when Corsi finally writes about something true, they do not give you the full magnitude of it.
[00:02:55.691 --> 00:02:56.651]  But we'll go over some of this.
[00:02:57.272 --> 00:02:59.293]  Because this really is one of the big issues.
[00:03:00.034 --> 00:03:06.598]  The attack on the Second Amendment, the open borders, the Pan-American Union, or the American Union, they call it by different names.
[00:03:06.658 --> 00:03:07.659]  It's all happening now.
[00:03:08.414 --> 00:03:19.480]  The phony war on terrorism, government-sponsored terror, the poisons and the vaccines, the water, the air, these are all the constellation, make up the constellation of central issues.
[00:03:19.540 --> 00:03:23.742]  The 45 to 50 million abortions, I get emails going, is it 45 or is it 50?
[00:03:24.182 --> 00:03:25.523]  We get different federal numbers.
[00:03:25.603 --> 00:03:26.303]  Okay, we don't know.
[00:03:28.204 --> 00:03:31.686]  So please don't, well, you said 45 one day and 50 the next.
[00:03:32.326 --> 00:03:36.228]  The numbers that look like they're accurate are over 50 million, but we like to downplay it and
[00:03:37.291 --> 00:03:38.151]  Be conservative.
[00:03:38.171 --> 00:03:42.455]  Not downplay abortion, but downplay the number to be safe so we're not over-inflating it.
[00:03:44.016 --> 00:03:44.937]  What's the difference?
[00:03:44.957 --> 00:03:46.098]  1 million, 45 million?
[00:03:46.118 --> 00:03:51.342]  When you get into these type of numbers, these are the central issues we need to discuss and talk about.
[00:03:53.904 --> 00:03:55.365]  And I know we have a lot of liberal listeners.
[00:03:55.385 --> 00:03:57.187]  They get freaked out when they hear me talk about abortion.
[00:03:57.407 --> 00:03:58.488]  Come on, you know it's evil.
[00:03:58.908 --> 00:03:59.669]  You know it's wrong.
[00:04:00.229 --> 00:04:02.931]  And I do want to spend more time on that here in the near future.
[00:04:02.971 --> 00:04:03.812]  We need to talk about it.
[00:04:04.573 --> 00:04:06.294]  The Lord's been landing on my heart to do that
[00:04:07.901 --> 00:04:10.622]  So we'll get into that report.
[00:04:11.963 --> 00:04:16.604]  We've got several other articles here about how troops supposedly scare away illegal immigrants away from the border.
[00:04:16.824 --> 00:04:17.805]  That is total theater.
[00:04:18.485 --> 00:04:22.006]  The actual Border Patrol numbers are increased levels of illegals pouring in.
[00:04:23.867 --> 00:04:29.089]  Geno's hit with bias complaint for just simply putting up a sign saying, this is America, speak English.
[00:04:31.306 --> 00:04:38.228]  Folks, there's El Cenizo on the Texas border along with a bunch of other towns where you're not allowed to speak English in court proceedings.
[00:04:38.428 --> 00:04:39.229]  This is in America.
[00:04:39.269 --> 00:04:40.009]  This is in Texas.
[00:04:40.669 --> 00:04:41.469]  This is in the U.S.
