[00:00:05.892 --> 00:00:06.552]  Big Brother.
[00:00:07.213 --> 00:00:08.254]  Mainstream media.
[00:00:08.975 --> 00:00:10.096]  Government cover-ups.
[00:00:10.756 --> 00:00:11.557]  You want answers?
[00:00:12.318 --> 00:00:13.119]  Well, so does he.
[00:00:13.872 --> 00:00:17.515]  He's Alex Jones on the GCN Radio Network.
[00:00:18.055 --> 00:00:22.158]  And now, live from Austin, Texas, Alex Jones.
[00:00:44.734 --> 00:00:55.796]  Is, of course, one of the creators of Monty Python, and he's made the award-winning film Brazil, a 1984 futuristic, dark, satirical work of art.
[00:00:56.416 --> 00:00:59.197]  And I know that he's aware of the New World Order.
[00:00:59.237 --> 00:01:02.937]  I don't personally know him, but I know some big Hollywood stars that do.
[00:01:04.558 --> 00:01:12.179]  And Terry Gilliam, I guess about 16 years ago, produced a film called Twelve Monkeys.
[00:01:13.619 --> 00:01:36.016]  And I had seen only part of it many, many years ago, and one of the folks here at the office said to me, Hey, this wild professor, Bianca, he sounds like the crazy professor in Twelve Monkeys, who goes around preaching, we've got to save the animals, we've got to get rid of the entire human population, and then he releases it,
[00:01:37.125 --> 00:01:46.528]  And so right now, we got the DVD this morning, and we're going to grab some audio clips from 12 Monkeys and play it in the broadcast today.
[00:01:47.389 --> 00:01:53.271]  And I'm not saying that Professor Dr. Eric Pianca is going to do something like this.
[00:01:53.711 --> 00:01:59.533]  Though we have his speeches, we have his papers, he has said that he wishes 90% of us would die.
[00:02:00.609 --> 00:02:06.232]  And his students report and support him and say that they want 100% dead, but he only wants 90%.
[00:02:06.552 --> 00:02:12.075]  And then he says he and his family are ready, and then he knows he may need to go first with his family.
[00:02:12.375 --> 00:02:13.576]  He's very sad about it.
[00:02:14.677 --> 00:02:22.741]  Well, that's exactly what's in 12 Monkeys, starring Bruce Willis, produced, directed, written by Terry Gilliam.
[00:02:23.618 --> 00:02:26.800]  And of course, Terry Gilliam is fully aware of the New World Order.
[00:02:26.921 --> 00:02:38.169]  Why is it there's a movie made over a decade ago with the exact same type of byline, the exact same script as what these people are spouting?
[00:02:38.670 --> 00:02:42.773]  Because my father was taught this in 1968, 1969 at the University of Texas as a biology student.
[00:02:50.140 --> 00:02:53.642]  Paul Watson was taught this in Sheffield, England.
[00:02:54.142 --> 00:03:01.026]  Steve Watson was taught this getting his master's degree in political science in London, England.
[00:03:02.207 --> 00:03:06.029]  I was taught this in the early 1990s at college.
[00:03:06.689 --> 00:03:08.631]  Everyone has been taught this.
[00:03:09.131 --> 00:03:12.333]  Everyone I talk to has been taught this.
[00:03:12.813 --> 00:03:14.894]  And this has all been hidden in plain view.
[00:03:15.034 --> 00:03:16.315]  I commend Terry Gilliam.
[00:03:17.876 --> 00:03:19.677]  What is wrong with me?
[00:03:21.383 --> 00:03:22.964]  I have not spent enough time on this.
