[00:00:05.473 --> 00:00:06.113]  Big Brother.
[00:00:06.773 --> 00:00:07.834]  Mainstream media.
[00:00:08.554 --> 00:00:09.695]  Government cover-ups.
[00:00:10.315 --> 00:00:11.155]  You want answers?
[00:00:11.875 --> 00:00:12.776]  Well, so does he.
[00:00:12.796 --> 00:00:17.358]  He's Alex Jones on the GCN Radio Network.
[00:00:17.618 --> 00:00:21.760]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.321 --> 00:00:31.884]  Growing up, I would expect to see a headline like this one in a place...
[00:00:32.848 --> 00:00:35.270]  Like Russia, U.S.
[00:00:35.550 --> 00:00:46.860]  war prisons become legal vacuum for 14,000 prisoners captured on battlefields, pulled from beds, grabbed off streets.
[00:00:48.141 --> 00:00:52.505]  And this is from AOL News, a reprint of an AP article.
[00:00:55.245 --> 00:01:01.246]  14,000.
[00:00:55.825 --> 00:01:01.246]  You know, I had reported tens of thousands from expert sources we have, but we didn't know it was 14.
[00:01:01.486 --> 00:01:06.067]  We knew it was more than 10, but we thought a little bit over 10.
[00:01:06.707 --> 00:01:08.147]  Now Bush comes out and says 14.
[00:01:08.468 --> 00:01:10.688]  That probably means it's 35.
[00:01:10.768 --> 00:01:12.208]  I mean, these people are such liars.
[00:01:12.268 --> 00:01:14.909]  It's usually three or four times worse than what they say.
[00:01:15.669 --> 00:01:18.249]  But to be serious, 14, I mean, that is huge.
[00:01:19.810 --> 00:01:21.350]  And quite a few of them are U.S.
[00:01:21.390 --> 00:01:21.850]  citizens.
[00:01:22.583 --> 00:01:24.304]  Thank you for joining us today.
[00:01:24.324 --> 00:01:26.104]  I am really honored that you've joined us.
[00:01:26.164 --> 00:01:28.205]  It is the 18th day of September, 2006.
[00:01:29.365 --> 00:01:34.606]  And when I say we're going to have open phones, we really are going to have open phones today.
[00:01:34.626 --> 00:01:36.847]  I'm going to take a lot of your calls throughout three hours.
[00:01:37.407 --> 00:01:38.567]  And I don't like whining about it.
[00:01:38.587 --> 00:01:39.768]  I don't like talking about it.
[00:01:39.788 --> 00:01:41.588]  I don't want you to call in and tell me to get well.
[00:01:41.648 --> 00:01:42.328]  I appreciate it.
[00:01:42.348 --> 00:01:46.310]  I just want you to know I've been a little bit dingy and why I sound different.
[00:01:48.610 --> 00:01:51.111]  I have allergies, but I don't ever really get sick.
[00:01:53.757 --> 00:01:58.240]  Last time I got sick, I looked it up, it was about three and a half years ago, and I got the flu really bad.
[00:01:59.801 --> 00:02:01.742]  Fringe benefit if I lost about 12 pounds.
[00:02:02.763 --> 00:02:10.227]  I couldn't go to bed for three days and finally had to be shipped over to the clinic to be given an injection to hold down fluids because I got dehydrated.
[00:02:11.088 --> 00:02:15.491]  Whatever I caught this time, I haven't gone to the doctor, is worse than what I got three and a half years ago.
[00:02:16.713 --> 00:02:23.578]  I've never had something hit my stomach, my lungs, and my head, and I got it in that mecca that is New York.
[00:02:24.439 --> 00:02:29.462]  Rob Jacobson, of course, was sick as we left Tuesday, New York, was shivering in the airport.
