[00:00:05.545 --> 00:00:06.205]  Big Brother.
[00:00:06.846 --> 00:00:07.947]  Mainstream media.
[00:00:08.627 --> 00:00:09.788]  Government cover-ups.
[00:00:10.388 --> 00:00:11.209]  You want answers?
[00:00:11.969 --> 00:00:12.850]  Well, so does he.
[00:00:13.530 --> 00:00:17.312]  He's Alex Jones on the GCN Radio Network.
[00:00:17.713 --> 00:00:21.795]  And now, live from Austin, Texas, Alex Jones.
[00:00:33.206 --> 00:00:38.807]  Nobel Prize winner Joseph Stiglitz will be joining us coming up in the third hour today.
[00:00:38.827 --> 00:00:47.829]  He blew the whistle on how the IMF and World Bank are purposely trying to destroy economies, purposely bringing in a one-world government.
[00:00:49.329 --> 00:00:55.050]  And right around the time he quit back in 2002, early 2002, thousands of pages backing up his claims mysteriously surfaced, of course.
[00:01:00.382 --> 00:01:03.784]  We know Joseph Stiglitz had nothing to do with that.
[00:01:04.404 --> 00:01:22.035]  He'll be joining us coming up again in the third hour, a man of conviction, a person who at the highest levels of power in the global elite, at the highest levels of management for the global elite, had a conscience and didn't go along with what was being laid out in front of him.
[00:01:22.055 --> 00:01:28.338]  Because once you get to that level, there's no putting a pretty face on it anymore.
[00:01:28.418 --> 00:01:29.479]  It's about enslavement.
[00:01:30.473 --> 00:01:31.394]  It's about control.
[00:01:32.154 --> 00:01:33.195]  It's about domination.
[00:01:33.535 --> 00:01:36.278]  A lot's made of John Perkins, who's a great person, very intelligent.
[00:01:36.318 --> 00:01:38.499]  We've had on confessions of an economic hitman.
[00:01:39.100 --> 00:01:42.863]  But he was at the very low level of this mechanism.
[00:01:42.903 --> 00:01:50.468]  He was more of a, really a foot soldier, not even a sergeant in the ground war against the human populations.
[00:01:51.789 --> 00:01:58.995]  But you talk about a four-star general, you talk about a Chairman Joint Chiefs of Staff in the banking system, that would be
[00:02:00.113 --> 00:02:04.336]  Mr. Stiglitz, joining us again, coming up in the third hour.
[00:02:04.397 --> 00:02:05.397]  And the documents are clear.
[00:02:05.437 --> 00:02:07.719]  In fact, I was almost late getting on air.
[00:02:07.739 --> 00:02:15.645]  I was in the next room printing off my famous interview with Greg Pallas that got printed in over 400 newspapers for some reason, especially in Latin America, to Italy, to Japan.
[00:02:16.626 --> 00:02:20.209]  Dealing, I think the headline was, World Bank Documents Consume Argentina.
[00:02:22.150 --> 00:02:27.074]  Because we had Pallas talking about when all this was happening, and the story we wrote about it went supernova, as they say.
[00:02:27.814 --> 00:02:28.515]  Well, as I say.
