[00:00:05.366 --> 00:00:06.006]  Big Brother.
[00:00:06.666 --> 00:00:07.746]  Mainstream media.
[00:00:08.447 --> 00:00:09.567]  Government cover-ups.
[00:00:10.207 --> 00:00:11.027]  You want answers?
[00:00:11.788 --> 00:00:12.688]  Well, so does he.
[00:00:13.328 --> 00:00:17.090]  He's Alex Jones on the GCN Radio Network.
[00:00:17.530 --> 00:00:21.631]  And now, live from Austin, Texas, Alex Jones.
[00:00:21.651 --> 00:00:23.072]  Music
[00:00:30.584 --> 00:00:31.684]  Welcome, my friends.
[00:00:31.785 --> 00:00:33.505]  Thank you so much for joining us.
[00:00:33.725 --> 00:00:46.750]  It is the Wednesday edition of this worldwide transmission against tyranny in defense of liberty and human dignity and control of our own personal destinies.
[00:00:47.170 --> 00:00:57.814]  Something that God Almighty saw fit to give mankind free will, the New World Disorder, the New World Dehumanization Slave Grid,
[00:00:58.414 --> 00:01:00.917]  is seeking to steal from us.
[00:01:02.238 --> 00:01:07.223]  And it is blasphemous by every definition of the word.
[00:01:07.964 --> 00:01:11.007]  France to Iran, stop nukes, then meat.
[00:01:11.448 --> 00:01:15.852]  France is getting tough and saying, maybe you need to be attacked.
[00:01:16.253 --> 00:01:19.376]  Even those liberal Frenchies.
[00:01:20.667 --> 00:01:28.977]  Iran proposes new talks with Europeans who are mostly dismissive and are saying we're the Anglo-American establishment.
[00:01:29.378 --> 00:01:31.280]  Prepare to be micro-nuked.
[00:01:32.061 --> 00:01:34.825]  Israel will not allow Iran to obtain WMDs.
[00:01:38.328 --> 00:01:41.713]  And I heard Jack Blood here yesterday read a great article from Information Clearinghouse.
[00:01:41.994 --> 00:01:44.057]  It's up on Infowars.com and PrisonPlanet.com.
[00:01:44.357 --> 00:01:45.859]  More lies about Iran.
[00:01:45.879 --> 00:01:50.226]  And from all my research, this is spot on by Mike Whitney.
[00:01:51.192 --> 00:01:53.074]  I'm going to read this article in its entirety.
[00:01:53.374 --> 00:01:57.397]  Another article here out of the Hampton Spectator.
[00:01:57.897 --> 00:02:00.459]  No need to panic over Iranian nukes.
[00:02:00.519 --> 00:02:04.042]  I mean, folks, it really is total hysteria.
[00:02:04.122 --> 00:02:11.888]  I mean, it is a hundred times more hysterical and based in non-reality than the bird flu fiasco.
[00:02:13.149 --> 00:02:15.911]  But meanwhile, the new German Chancellor Merkel...
[00:02:16.977 --> 00:02:20.201]  Opposes banning Iran from the World Cup soccer.
[00:02:20.541 --> 00:02:22.663]  The soccer must go on.
[00:02:22.723 --> 00:02:23.825]  It's very important.
[00:02:23.865 --> 00:02:25.727]  More important than this upcoming war.
[00:02:27.245 --> 00:02:32.009]  And a nice little letter to the editor that is in the Day newspaper.
[00:02:32.329 --> 00:02:34.411]  We're too fat and happy to appreciate freedom.
[00:02:34.451 --> 00:02:35.272]  It's short and sweet.
[00:02:35.672 --> 00:02:36.453]  I want to read that.
[00:02:36.853 --> 00:02:38.034]  And a little tidbit here.
[00:02:38.114 --> 00:02:43.799]  Radioactive produce on sale in Moscow 20 years after Chair Noble.
[00:02:44.339 --> 00:02:44.960]  So eat up.
[00:02:45.120 --> 00:02:45.881]  It's good for you.
[00:02:46.361 --> 00:02:48.843]  And there have been the last few days, on average, about 20 people...
[00:02:50.044 --> 00:02:54.526]  Well, it's like 15 one day, 20 last night, 10 the day before that, 30 the day before that.
[00:02:55.447 --> 00:02:58.708]  It's 20 plus below zero Celsius.
[00:03:00.089 --> 00:03:03.331]  And it is just devastating over there right now.
[00:03:03.591 --> 00:03:05.872]  And of course, they have more natural gas.
[00:03:06.718 --> 00:03:22.002]  Then you can shake a stick at, I mean, it's just the country is sitting on top of some of the biggest deposits in the world, and they have plenty of it in the tanks, but because it's a corrupt country, they can't get it to the people, so they're turning their gas off in Moscow, and people are dying en masse.
[00:03:22.022 --> 00:03:24.723]  It's all part of the new freedom, ladies and gentlemen.
[00:03:25.263 --> 00:03:28.984]  Don't worry, there's plenty of money to spy on you and shut down newspapers.
[00:03:29.744 --> 00:03:34.345]  And data mining for kids, children can't opt out of Pentagon recruitment databases.
[00:03:35.493 --> 00:03:36.895]  We will get into that.
[00:03:37.315 --> 00:03:44.242]  And Pentagon official is saying, Golan, Iraq is not democracy.
[00:03:44.342 --> 00:03:47.625]  And they're on the record saying it isn't democracy.
[00:03:47.686 --> 00:03:48.847]  It's never been democracy.
[00:03:49.207 --> 00:03:51.930]  And the Pentagon battle plans, the Israeli battle plans, state that.
[00:03:52.620 --> 00:03:53.041]  Thank you.
[00:04:08.215 --> 00:04:10.497]  So we'll get into that as well.
[00:04:10.877 --> 00:04:14.839]  An Iraq Interior Minister okayed torture, ex-general is now saying.
[00:04:15.459 --> 00:04:17.261]  And you talk about brutality.
[00:04:17.281 --> 00:04:18.842]  Again, more of the balkanization.
[00:04:19.562 --> 00:04:22.724]  They engineer the collapse of society.
[00:04:23.604 --> 00:04:29.587]  And Torture Victory Song to be theme of Chinese government New Year shows in United States venues.
[00:04:29.607 --> 00:04:32.508]  We're going to have Chinese military marching in several major U.S.
[00:04:32.528 --> 00:04:32.768]  cities.
[00:04:32.788 --> 00:04:34.269]  It's all part of the love and the freedom.
[00:04:34.729 --> 00:04:40.391]  And they've got a torture song that they torture people to, and they admit they do this, at the re-education centers.
[00:04:40.411 --> 00:04:41.131]  This is out of U.S.
[00:04:41.171 --> 00:04:42.772]  Newswire.
[00:04:42.852 --> 00:04:45.753]  And their marching bands are going to be playing that.
[00:04:46.494 --> 00:04:50.715]  Folks, yes, this is a Twilight Zone episode, but it's real.
[00:04:51.376 --> 00:04:52.016]  It's not fiction.
[00:04:53.119 --> 00:04:55.045]  Folks, there's so much today.
[00:04:55.105 --> 00:04:56.008]  Two big guests.
[00:04:56.509 --> 00:04:59.719]  The father of weather weapons, and we'll talk about the new freedom initiative with Dr. Breeding.
[00:05:01.155 --> 00:05:02.657]  Hey folks, Alex Jones here.
[00:05:02.817 --> 00:05:05.920]  And the behavior of our police is a reflection of our government.
[00:05:06.040 --> 00:05:09.964]  One look in the mirror and we know our country is entering a high-tech police state.
[00:05:10.004 --> 00:05:14.228]  Here's just a sample from my documentary film, Police State 2 The Takeover.
[00:05:14.568 --> 00:05:18.352]  In downtown Seattle today, the First Amendment ended.
[00:05:18.432 --> 00:05:20.334]  The civil emergency was created by the police.
[00:05:20.494 --> 00:05:23.818]  Riot police attacked people on the streets indiscriminately.
[00:05:23.858 --> 00:05:24.919]  The medical bills.
[00:05:26.519 --> 00:05:28.560]  Are going to be enormous for me.
[00:05:28.700 --> 00:05:31.741]  You see them here with their hands cupped behind their backs.
[00:05:31.921 --> 00:05:34.802]  They are being led into the Sandpoint Brig.
