[00:00:05.803 --> 00:00:06.444]  Big Brother.
[00:00:07.104 --> 00:00:08.144]  Mainstream media.
[00:00:08.864 --> 00:00:09.985]  Government cover-ups.
[00:00:10.625 --> 00:00:11.445]  You want answers?
[00:00:12.205 --> 00:00:13.126]  Well, so does he.
[00:00:13.766 --> 00:00:17.487]  He's Alex Jones on the GCN Radio Network.
[00:00:17.947 --> 00:00:22.088]  And now, live from Austin, Texas, Alex Jones.
[00:00:27.010 --> 00:00:28.370]  Well, it's May Day.
[00:00:29.171 --> 00:00:30.471]  The ancient druidic...
[00:00:31.414 --> 00:00:40.560]  Hi, holy day that was adopted by the murdering communist near the beginning of the last century.
[00:00:43.081 --> 00:00:50.586]  And today in the United States, millions of illegal aliens and their supporters are boycotting America.
[00:00:50.706 --> 00:00:51.486]  Boycotting.
[00:00:51.546 --> 00:00:51.706]  Why?
[00:00:51.746 --> 00:00:55.108]  To show everyone how they make the country run.
[00:00:55.168 --> 00:00:56.569]  They make the country operate.
[00:00:56.589 --> 00:01:00.792]  If it wasn't for all of this third world labor, we'd all be in the poorhouse.
[00:01:01.522 --> 00:01:07.665]  Kind of like when Democrats and Republicans tell us how wonderful China is, de-industrializing the United States.
[00:01:07.725 --> 00:01:15.909]  How wonderful it is that almost all Americans have seen their pay go down the last decade, and our manufacturing go offshore.
[00:01:15.929 --> 00:01:21.832]  So we'll get into a very important article that Paul Watson and I put out with some new developments.
[00:01:22.412 --> 00:01:26.634]  Bushite neocons responsible for May Day immigration protest.
[00:01:28.180 --> 00:01:37.846]  And we have the variant headline over at InfoWars.com that Bush and Fox governments hire U.S.
[00:01:37.986 --> 00:01:41.008]  PR firm to stage demonstrations and rallies.
[00:01:41.808 --> 00:01:49.693]  Today's scenes do not herald new civil rights movement, only invading army of foreigners, a fifth column.
[00:01:50.174 --> 00:01:51.414]  We'll get into this report.
[00:01:51.494 --> 00:01:53.856]  Also, speaking of Mexico, something good they're doing.
[00:01:54.525 --> 00:01:57.593]  But I'll give you my take on why they're doing it and it's not for a good reason.
[00:01:58.074 --> 00:02:03.828]  Mexico to legalize personal pot cocaine and heroin use.
[00:02:05.988 --> 00:02:10.049]  Also, Colbert lampoons Bush at White House Correspondents Dinner.
[00:02:10.149 --> 00:02:11.890]  President Bush not amused.
[00:02:12.250 --> 00:02:18.011]  We're going to play the whole thing coming up in exactly 30 minutes, 45 seconds.
[00:02:18.632 --> 00:02:28.414]  So at the bottom of the hour, when we come out of that break at 33 after, we will play the entire 13-minute piece and then continue with the news.
[00:02:28.454 --> 00:02:33.876]  In the meantime, we'll get into the open borders and the Iran situation that's really starting to heat up.
[00:02:35.283 --> 00:02:36.764]  MSNBC had a big poll.
[00:02:36.784 --> 00:02:40.565]  Do you believe President Bush misled the nation in order to go to war with Iraq?
[00:02:42.185 --> 00:02:43.165]  94% say yes.
[00:02:44.606 --> 00:02:48.787]  Meanwhile, the Boston Globe has the headline, Bush challenges hundreds of laws.
[00:02:49.227 --> 00:02:51.208]  President cites powers of his office.
[00:02:51.268 --> 00:03:02.351]  Now, if I say I believe that the criminalization of marijuana is bad, and then I go and protest the law, I'm challenging it.
[00:03:03.573 --> 00:03:17.701]  Or if once I'm in court, say I've been taken in, hypothetically I don't smoke marijuana, but let's say I've been taken in for having a marijuana cigarette, a joint, and I then challenge the law in court, that would be different.
[00:03:17.741 --> 00:03:18.101]  No, no, no.
