[00:00:04.554 --> 00:00:05.215]  Big Brother.
[00:00:05.856 --> 00:00:06.897]  Mainstream media.
[00:00:07.638 --> 00:00:08.779]  Government cover-ups.
[00:00:09.399 --> 00:00:10.220]  You want answers?
[00:00:10.981 --> 00:00:11.882]  Well, so does he.
[00:00:11.902 --> 00:00:16.247]  He's Alex Jones on the GCN Radio Network.
[00:00:16.728 --> 00:00:20.812]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.019 --> 00:00:28.744]  We've got an important broadcast lined up for you on this Friday transmission.
[00:00:29.445 --> 00:00:32.168]  It is the 24th day of September 2010.
[00:00:32.808 --> 00:00:37.093]  Bob Chapman with his once-a-week visit on the economy and so much more will be with us the third hour.
[00:00:37.113 --> 00:00:45.622]  We have Daryl Metcalfe, a state representative who was listed along with his Second Amendment group as potential terrorist.
[00:00:46.817 --> 00:00:50.179]  The Pittsburgh Tribune Review has been writing on this.
[00:00:50.579 --> 00:00:53.941]  We've had our own detailed reports before this was even in the mainstream news.
[00:00:54.301 --> 00:00:56.843]  Pennsylvania Homeland Security targeted tea parties.
[00:00:57.283 --> 00:01:00.485]  Second Amendment group made terror threat list in Pennsylvania.
[00:01:01.326 --> 00:01:03.087]  That is all coming up.
[00:01:03.187 --> 00:01:11.371]  Because remember, the 9-11 attacks, whether you think it's an inside job or you really think men in a cave, made NORAD stand down and blew up Building 7.
[00:01:12.987 --> 00:01:14.368]  Along with the Easter Bunny's help.
[00:01:14.848 --> 00:01:25.595]  Even if you believe that fable, you cannot deny they've used the 9-11 attacks to set up homeland security for gun owners, conservatives, libertarians, returning veterans.
[00:01:26.136 --> 00:01:26.416]  Okay?
[00:01:26.656 --> 00:01:27.096]  Period.
[00:01:27.557 --> 00:01:28.077]  Period.
[00:01:28.377 --> 00:01:29.678]  You cannot debate that.
[00:01:30.899 --> 00:01:36.442]  The people at Red State and everywhere else, living in denial about this, need to wake up and understand this.
[00:01:37.597 --> 00:01:54.293]  I've got all this incredible news, and I'm going to shoot a special video today that'll be up Sunday or Monday, and I've had brainstorm after brainstorm the last two days, have written page after page of notes, and I'm not going to do it live here on air until Monday, but I'm going to put a video out on it this weekend.
[00:01:55.871 --> 00:01:58.272]  I've really had to do some soul-searching about Glenn Beck.
[00:01:58.332 --> 00:02:00.013]  I mean, Glenn Beck is a phenomenon.
[00:02:00.394 --> 00:02:02.595]  Tens of millions of listeners, millions of viewers.
[00:02:03.595 --> 00:02:10.139]  And I've seen him do a lot of bad things, like supporting the Patriot Act, supporting the Banker Bailout, demonizing Ron Paul.
[00:02:10.839 --> 00:02:21.045]  But saying that I was going to make a film about the neocons trying to come back into power, which we are still going to make, we've been doing something I've never done before.
[00:02:22.619 --> 00:02:27.263]  I mean, I'll be honest with you folks, I really never watched Glenn Beck.
[00:02:27.303 --> 00:02:32.227]  I would see YouTube boildowns of things he was doing that were terrible, and I would criticize him for it.
[00:02:32.867 --> 00:02:39.733]  But in the last few months, I've had crew and myself, they watch it every day, I don't have time, and they show me selects.
[00:02:40.994 --> 00:02:42.035]  This is unprecedented.
[00:02:42.075 --> 00:02:45.198]  His show Wednesday on Fox TV and Thursday
[00:02:48.220 --> 00:02:51.261]  Nothing this truthful has ever been put out on national television.
[00:02:51.281 --> 00:02:52.662]  I mean, I'll just say that right now.
[00:02:52.962 --> 00:02:54.483]  I mean, see, it's like Michael Savage.
[00:02:55.143 --> 00:03:00.366]  I give him credit for coming out the last year and saying Obama will probably stage terror attacks in America.
[00:03:01.386 --> 00:03:02.267]  We can play those clips.
[00:03:02.287 --> 00:03:03.347]  You can just search him if you want.
[00:03:03.367 --> 00:03:04.327]  We've written articles about it.
[00:03:05.288 --> 00:03:07.509]  I disagree with Savage on, you know, some issues.
[00:03:07.529 --> 00:03:08.509]  I agree with him on most.
[00:03:08.549 --> 00:03:13.892]  The point is, when somebody has that type of courage, you've got to give him credit and
[00:03:15.882 --> 00:03:18.963]  We've engaged in a deep analysis of what Glenn Beck is doing.
[00:03:20.444 --> 00:03:31.987]  And I have to say that if he continues on the trend, getting more hardcore every week, and we've been monitoring his radio as well, he will be Alex Jones hardcore within one year.
[00:03:33.428 --> 00:03:38.870]  And then I'll, I mean, if that ever happened, I'll never completely trust him like I do Ron Paul.
[00:03:39.150 --> 00:03:42.851]  Ron Paul was the same 30 years ago, 10 years ago, a year ago this week.
[00:03:43.491 --> 00:03:44.952]  A real patriot across the board.
[00:03:46.717 --> 00:03:50.480]  Exposing the world government, the New World Order, the Fabian Socialists, the bankers.
[00:03:52.281 --> 00:03:54.303]  I can never completely trust Glenn Beck.
[00:03:57.746 --> 00:04:01.869]  I can never completely trust him because I've seen so much doublespeak and treachery in the past.
[00:04:02.470 --> 00:04:06.373]  But I understand why a lot of our listeners and viewers are like, why are you saying he's bad, Alex?
[00:04:06.613 --> 00:04:07.334]  Aren't you watching?
[00:04:07.374 --> 00:04:08.294]  Well, no, I really wasn't.
[00:04:14.301 --> 00:04:14.901]  It's incredible.
[00:04:14.941 --> 00:04:16.221]  I mean, that's all I can say.
[00:04:16.341 --> 00:04:19.302]  And the biggest issue and message here is this.
[00:04:20.082 --> 00:04:31.325]  The fact that the things we talk about are now mainstream television shows how far, as a society, we've come.
[00:04:32.405 --> 00:04:39.907]  And you notice that Roger Ailes is still in at Fox, record ratings, and Zuckerman at NBC is gone, Jonathan Klein leaving CNN.
[00:04:39.967 --> 00:04:40.807]  They're falling apart.
[00:04:42.079 --> 00:04:50.203]  I mean, yesterday, Beck was talking about stuff we wrote about two years ago, dealing with the federal government admitting they're setting up world government.
[00:04:51.964 --> 00:04:53.425]  Alright, I'm not getting into it today.
[00:04:53.445 --> 00:04:54.385]  I may a little bit later.
[00:04:54.786 --> 00:04:55.606]  It was just amazing.
[00:04:56.406 --> 00:04:58.307]  But big announcements over the weekend and next week.
[00:04:58.327 --> 00:04:59.528]  I'll give you my full view on it.
[00:04:59.548 --> 00:05:03.530]  Alex Jones here with urgent information concerning TrendsResearch.com.
[00:05:04.010 --> 00:05:10.854]  The Trends Journal distills the voluminous ongoing research of the Trends Research Institute into a concise, readily accessible form.
[00:05:11.474 --> 00:05:19.802]  By tracking 300 separately defined domestic and international trends, the Trends Journal establishes the connections that others fail to see or misinterpret.
[00:05:20.062 --> 00:05:27.229]  Gerald Salente's Trends Journal allows you to anticipate change, recognize the implications, and take protective strategies.
[00:05:27.910 --> 00:05:35.133]  Individual readers from every walk of life can put the Trends Journal Trends Forecast and Trends Analysis to practical use.
