[00:00:03.592 --> 00:00:04.233]  Big Brother.
[00:00:04.893 --> 00:00:05.954]  Mainstream media.
[00:00:06.675 --> 00:00:07.796]  Government cover-ups.
[00:00:08.436 --> 00:00:09.257]  You want answers?
[00:00:10.018 --> 00:00:10.959]  Well, so does he.
[00:00:11.559 --> 00:00:15.223]  He's Alex Jones on the GCN Radio Network.
[00:00:15.763 --> 00:00:19.827]  And now, live from Austin, Texas, Alex Jones.
[00:00:33.912 --> 00:00:49.863]  I'm going to attempt to be calm, to be focused, to be cogent, and to walk through all of the news that we have before us here today.
[00:00:51.725 --> 00:00:53.546]  But when I got up at about 6 a.m.
[00:00:53.566 --> 00:01:00.311]  this morning and went to prisonplanet.com, because it is updated first every day,
[00:01:03.200 --> 00:01:09.946]  I saw a video by the International Center for 9-11 Studies.
[00:01:10.267 --> 00:01:26.822]  They, of course, were involved suing NIST with others, the federal government agency, to get videos released, thousands of them, of the firefighters and police during the 9-11 attacks.
[00:01:29.278 --> 00:01:35.804]  Because the New York Fire Department and Police Department have, in all of their units, camera people.
[00:01:36.565 --> 00:01:40.088]  In the last decade plus, now it's become more prolific.
[00:01:40.809 --> 00:01:50.277]  Even small departments, you'll see it even roadside checkpoints or community events, you'll see police there with cameras documenting what's going on in case something happens.
[00:01:50.638 --> 00:01:53.901]  They've got a record of it, similar to squad car cameras.
[00:01:57.458 --> 00:01:59.880]  And that's the problem with Big Brother, it can backfire.
[00:02:02.141 --> 00:02:22.073]  I called Paul Watson this morning and I asked him to do a special report on this that the skeleton of is going to be up in the next 10 minutes at InfoWars.com, but he's going to be adding to it throughout the day.
[00:02:23.974 --> 00:02:26.256]  And when you just see one more of these videos,
[00:02:28.578 --> 00:02:44.290]  Where firefighters are talking about, before the towers collapse, in one case, before the second plane had even hit the other tower, saying that there were explosions going off in the lobby.
[00:02:46.032 --> 00:02:49.014]  In the lobby of one of the towers.
[00:02:49.955 --> 00:02:51.096]  The first tower to be hit.
[00:02:51.991 --> 00:02:56.335]  This is, this is, you know, a long time before the building collapses.
[00:02:56.396 --> 00:03:05.845]  And we go back to William Rodriguez, the hero, who went around opening doors and saving people and helping people and barely got out.
[00:03:05.865 --> 00:03:07.607]  I mean, he got out as the building collapsed.
