[00:00:04.073 --> 00:00:04.733]  Big Brother.
[00:00:05.374 --> 00:00:06.415]  Mainstream media.
[00:00:07.156 --> 00:00:08.277]  Government cover-ups.
[00:00:08.917 --> 00:00:09.718]  You want answers?
[00:00:10.499 --> 00:00:11.459]  Well, so does he.
[00:00:12.040 --> 00:00:15.683]  He's Alex Jones on the GCN Radio Network.
[00:00:16.244 --> 00:00:20.288]  And now, live from Austin, Texas, Alex Jones.
[00:00:21.676 --> 00:00:22.217]  We're live.
[00:00:22.257 --> 00:00:25.742]  It's Wednesday, the 23rd day of June 2010.
[00:00:26.202 --> 00:00:28.686]  Got two hours left in the radio broadcast.
[00:00:28.946 --> 00:00:32.331]  We are now simulcasting at PrisonPlanet.TV.
[00:00:32.471 --> 00:00:35.636]  For PrisonPlanet.TV viewers.
[00:00:38.777 --> 00:00:46.664]  Okay, what I'm going to do now is continue in this little short segment with a few calls, and then a news blitz for at least two segments coming up.
[00:00:47.284 --> 00:00:57.453]  And then we'll continue with calls until Dr. John Coleman joins us in the last hour, author, researcher, to give us his take on the Iran situation, the oil spill, McChrystal, all of it.
[00:00:58.094 --> 00:01:01.937]  He also, of course, was with MI6, so that's coming up in the last hour.
[00:01:01.977 --> 00:01:03.578]  And we'll open phones then as well.
[00:01:06.872 --> 00:01:12.213]  Pat, Joanne, Craig, and we're going to get to all of you here in the next few segments.
[00:01:12.233 --> 00:01:17.074]  Let's go ahead and talk to, let's talk to Craig first at WIFL.
[00:01:17.875 --> 00:01:20.955]  More and more, I'm going to start trying to get listeners to tell us how they're listening.
[00:01:20.975 --> 00:01:25.036]  You know, in the past I would do that, whether it was AM, FM, shortwave, internet, satellite.
[00:01:25.116 --> 00:01:28.017]  Over the years, we just quit asking how people are calling in.
[00:01:28.757 --> 00:01:31.298]  So, but if you'd like to tell us how you're listening, that's always good.
[00:01:31.318 --> 00:01:40.562]  We want to plug all these great affiliates, WIFL, 100.4, .2, I don't think they have .2's, don't they have odd numbers?
[00:01:40.842 --> 00:01:44.443]  But whatever, 100.4 there in Florida.
[00:01:45.023 --> 00:01:46.304]  Craig, good to have you on with us.
[00:01:47.144 --> 00:01:48.044]  Hi Alex, it's 104.3.
[00:01:49.855 --> 00:01:52.978]  Listen, first of all, I want to talk about McChrystal.
[00:01:53.418 --> 00:01:58.302]  I heard Michael Savage last night say he used to work for the CFR, which I find troubling.
[00:01:58.342 --> 00:02:00.183]  What's your thoughts on that one?
[00:02:01.284 --> 00:02:03.526]  Well, everybody hates Obama, which is good.
[00:02:03.646 --> 00:02:04.887]  I mean, they built him up as God.
[00:02:04.907 --> 00:02:05.607]  He's not God.
