[00:00:05.172 --> 00:00:05.793]  Big Brother.
[00:00:06.473 --> 00:00:07.534]  Mainstream media.
[00:00:08.234 --> 00:00:09.455]  Government cover-ups.
[00:00:09.995 --> 00:00:10.816]  You want answers?
[00:00:11.576 --> 00:00:12.477]  Well, so does he.
[00:00:13.117 --> 00:00:16.800]  He's Alex Jones on the GCN Radio Network.
[00:00:17.320 --> 00:00:21.383]  And now, live from Austin, Texas, Alex Jones.
[00:00:27.304 --> 00:00:34.706]  If you were to stand on a street corner, hollering that the government is poisoning our water supply, you'd probably get little more than eye rolls and head shakes.
[00:00:34.986 --> 00:00:39.047]  But do the same thing in a radio booth, and you might just get a million listeners a day.
[00:00:39.167 --> 00:00:46.868]  Such is the case for Alex Jones, a man who trades in such sinister conspiracy theories, you have to wonder if he really believes half of what he says.
[00:00:47.448 --> 00:00:49.449]  Dan Harris went to Texas to find out.
[00:00:50.859 --> 00:00:52.700]  Are you for Hitler or against Hitler?
[00:00:52.760 --> 00:00:54.281]  Whatever they say, it's the opposite.
[00:00:54.521 --> 00:00:56.362]  They never tell the truth.
[00:00:56.542 --> 00:00:59.704]  To Alex Jones, the world is a very dark place.
[00:00:59.744 --> 00:01:00.925]  America has been captured.
[00:01:01.485 --> 00:01:02.586]  America is being robbed.
[00:01:02.706 --> 00:01:05.247]  We are now being looted like a third world nation.
[00:01:05.447 --> 00:01:07.368]  Well, I'm not going to sit down and shut up.
[00:01:07.408 --> 00:01:13.452]  World government means world tyranny run by a scientific dictatorship of control freaks that want to carry out forced population reduction.
[00:01:13.892 --> 00:01:15.874]  Do you actually believe everything you say?
[00:01:16.334 --> 00:01:17.576]  I believe all of it, absolutely.
[00:01:17.676 --> 00:01:18.576]  What I'm telling is the truth.
[00:01:18.737 --> 00:01:21.940]  None of it is, you know, a shtick, a show at all?
[00:01:22.240 --> 00:01:22.420]  No.
[00:01:22.900 --> 00:01:23.361]  It's all true.
[00:01:25.726 --> 00:01:31.328]  Jones is arguably the nation's premier purveyor of what could be called paranoia porn.
[00:01:31.468 --> 00:01:32.708]  The Obama deception.
[00:01:33.168 --> 00:01:34.569]  The truth strikes back.
[00:01:35.029 --> 00:01:36.009]  I'm live in 30 seconds.
[00:01:36.029 --> 00:01:41.651]  His six-day-a-week radio show and webcast reach an estimated 1 million people a day.
[00:01:41.811 --> 00:01:44.012]  This federal intrusion is out of control.
[00:01:44.372 --> 00:01:52.742]  And on YouTube and elsewhere, Jones estimates 200 million people have seen his various... Okay, ladies and gentlemen, we are live.
[00:01:52.822 --> 00:01:54.884]  It is Friday, the third day of September, 2010.
[00:01:58.932 --> 00:02:03.217]  And we've had Salon come out and basically attack me yesterday.
[00:02:04.258 --> 00:02:06.480]  The New York Times come out and report on us.
[00:02:07.461 --> 00:02:08.983]  And more than a hundred newspapers.
[00:02:09.003 --> 00:02:15.229]  I didn't even have time this morning when I searched my name to look at one-tenth of the stories.
[00:02:15.850 --> 00:02:18.593]  And of course, last night I got a call
[00:02:20.660 --> 00:02:29.626]  from some family who noticed that on ABC Nightly News they promoted the fact that on Nightline Tonight, the number one purveyor of paranoia porn.
[00:02:30.266 --> 00:02:36.049]  Of course, the New York Times and others have called Gerald Solente the purveyor of pessimism porn.
[00:02:36.469 --> 00:02:42.253]  They said that, what, three years ago when he said that the stock market was going to plunge and that the housing bubble would pop.
[00:02:42.713 --> 00:02:48.797]  And they're still calling him that when he can just look at the basic facts like any other economist or researcher who's telling the truth can do.
[00:02:49.757 --> 00:02:53.698]  And this hit piece is very sophisticated.
[00:02:54.798 --> 00:03:02.320]  And a lot of times I don't cover even national television reports about myself, just because we're too busy covering all the other important news.
[00:03:02.700 --> 00:03:14.203]  But I'm going to cover this first today, then we're going to get into all the news we have several guests on as well, on the Second Amendment, on the naked body scanners, you name it, coming up today.
[00:03:15.043 --> 00:03:26.251]  But the reason I want to lead with this report when we come back from break is that it is a bird's eye view into how they manipulate, how they brainwash, how they condition people.
[00:03:26.552 --> 00:03:30.154]  And there's so many different layers to this propaganda.
[00:03:30.535 --> 00:03:33.397]  I mean, one obvious one is they come in and say
[00:03:35.157 --> 00:03:54.235]  And he's a short clip out of context where I say either Hitler is good or either Hitler is bad and the image and idea is basically this guy's Hitler and they also talk about if you're a kook on the street corner people laugh at you but if you've got a radio show people pay attention to you so the message is this guy's a kook.
[00:03:55.339 --> 00:04:06.729]  But they were here for a whole day, and I gave them documentation for everything that I covered, and they basically implied that I'm exaggerating and making this stuff up.
[00:04:07.029 --> 00:04:11.353]  But the most dominant message was, over and over again, is he serious?
[00:04:11.433 --> 00:04:13.875]  Does he really mean what he's saying?
[00:04:13.895 --> 00:04:17.838]  And the idea is that I am a charming kook
[00:04:18.919 --> 00:04:46.959]  uh... who has built this media empire uh... and that i don't really believe what i'm saying well that's why we have info wars dot com and prison planet dot com i'd say ninety five percent of what we cover here is just open source legislation government documents and we're breaking it down of course i believe everything i talk about here on this broadcast it's all about demystifying alex jones it's all about especially saying i'm exaggerating and hyping things
[00:04:47.979 --> 00:04:55.784]  Uh, and that things aren't as bad as I say, and that, oh, I'm gonna cause dangerous people to do violent things.
[00:04:55.824 --> 00:04:59.626]  So, so they basically threw the kitchen sink at me, and it backfired, of course.
[00:04:59.646 --> 00:05:00.067]  We'll be right back.
[00:05:00.167 --> 00:05:04.149]  Alex Jones here with urgent information concerning TrendsResearch.com.
[00:05:04.629 --> 00:05:11.494]  The Trends Journal distills the voluminous ongoing research of the Trends Research Institute into a concise, readily accessible form.
[00:05:12.094 --> 00:05:20.459]  By tracking 300 separately defined domestic and international trends, the Trends Journal establishes the connections that others fail to see or misinterpret.
[00:05:20.679 --> 00:05:27.844]  Gerald Salente's Trends Journal allows you to anticipate change, recognize the implications, and take protective strategies.
[00:05:28.524 --> 00:05:35.767]  Individual readers from every walk of life can put the Trends Journal Trends Forecast and Trends Analysis to practical use.
[00:05:36.327 --> 00:05:38.888]  Extra information to keep you well informed throughout the year.
[00:05:39.108 --> 00:05:46.131]  When any current event of major social, economic, or political significance occurs, Trends Journal notifies its subscribers of their implications.
[00:05:46.631 --> 00:05:48.492]  When you subscribe to the Trends Journal,
[00:05:48.872 --> 00:05:50.614]  You'll also receive Trends Alerts.
[00:05:50.894 --> 00:05:52.736]  Visit TrendsResearch.com today.
[00:05:53.056 --> 00:05:55.078]  That's TrendsResearch.com.
[00:05:55.358 --> 00:05:56.900]  Subscribe to the Trends Journal.
[00:05:57.220 --> 00:05:58.961]  This information is too important to wait.
[00:05:59.892 --> 00:06:04.115]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:06:04.435 --> 00:06:05.036]  Number 1.
[00:06:05.356 --> 00:06:08.498]  New climate legislation could easily double or triple your electric bill.
[00:06:08.779 --> 00:06:09.339]  Number 2.
[00:06:09.639 --> 00:06:14.183]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:06:14.523 --> 00:06:14.983]  It's true.
[00:06:15.263 --> 00:06:19.827]  Total government control of electricity in the name of smart grid technology is coming.
[00:06:20.147 --> 00:06:20.687]  Number 3.
[00:06:20.968 --> 00:06:24.250]  In some areas of the country, the power grid is dangerously overloaded.
[00:06:24.550 --> 00:06:28.253]  And now, new socialist legislation is only compounding the problem.
[00:06:28.453 --> 00:06:28.994]  Number 4.
[00:06:29.254 --> 00:06:31.616]  Dangerous weather is always a threat to local grids.
[00:06:32.016 --> 00:06:35.400]  Every year, thousands of families lose their power from weather-related outages.
[00:06:35.700 --> 00:06:35.900]  Number 5.
[00:06:36.481 --> 00:06:40.404]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:06:40.624 --> 00:06:45.389]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:06:45.669 --> 00:06:49.694]  You can get more information at www.mysolarbackup.com.
