[00:00:04.278 --> 00:00:04.919]  Big Brother.
[00:00:05.579 --> 00:00:06.620]  Mainstream media.
[00:00:07.340 --> 00:00:08.481]  Government cover-ups.
[00:00:09.101 --> 00:00:09.922]  You want answers?
[00:00:10.702 --> 00:00:11.603]  Well, so does he.
[00:00:12.243 --> 00:00:15.865]  He's Alex Jones on the GCN Radio Network.
[00:00:16.425 --> 00:00:20.488]  And now, live from Austin, Texas, Alex Jones.
[00:00:22.037 --> 00:00:26.358]  We have reached the midway point in this Tuesday transmission.
[00:00:26.378 --> 00:00:31.339]  We are simulcasting the third and fourth hour live at PrisonPlanet.tv.
[00:00:31.859 --> 00:00:39.481]  Webster Griffin Tarbley is popping in in the next hour to talk about Obama's false flag nuclear blackmail that's going on.
[00:00:39.581 --> 00:00:41.382]  Clearly preparing for a staged event.
[00:00:41.822 --> 00:00:44.582]  Bare minimum engaged in psychological warfare.
[00:00:44.963 --> 00:00:46.003]  Paul Watson
[00:00:46.883 --> 00:00:51.365]  We'll be joining us in the last 30 minutes, but I'm going to cover this before he joins us.
[00:00:51.385 --> 00:00:52.425]  We'll just get into more detail.
[00:00:53.165 --> 00:00:53.606]  AP!
[00:00:54.106 --> 00:00:55.686]  Not Prison Planet two weeks ago.
[00:00:56.587 --> 00:00:57.287]  AP today.
[00:00:58.667 --> 00:00:59.628]  Good job, everybody.
[00:01:01.268 --> 00:01:05.290]  Foes of Tea Party movement to infiltrate rallies pose as racist.
[00:01:05.790 --> 00:01:06.950]  This has already been going on.
[00:01:06.990 --> 00:01:09.271]  We're going to go over the evidence coming up.
[00:01:09.331 --> 00:01:10.852]  This is so important.
[00:01:12.278 --> 00:01:21.443]  They're gonna brand you as racist, brand their New World Order takeover like it's some civil rights movement, and stage terror attacks, and start arresting patriots.
[00:01:22.043 --> 00:01:23.844]  This is already going on to a certain extent.
[00:01:24.404 --> 00:01:25.705]  We understand their game plan.
[00:01:26.005 --> 00:01:27.346]  We understand their operation.
[00:01:28.186 --> 00:01:30.428]  We have the enemy's operation manual.
[00:01:30.868 --> 00:01:35.710]  We know their program, and with that knowledge, if we take action and have the initiative, we can defeat them.
[00:01:36.471 --> 00:01:38.232]  Knowing the enemy is half the battle.
[00:01:39.855 --> 00:01:40.695]  Let's go to your calls.
[00:01:40.735 --> 00:01:42.256]  David in California, you're on the air.
[00:01:43.816 --> 00:01:44.756]  AJ, how you doing, man?
[00:01:45.457 --> 00:01:47.097]  I'm alright, because we're having a lot of victories.
[00:01:48.498 --> 00:01:49.598]  Yeah, yeah.
[00:01:49.878 --> 00:01:59.441]  One thing I gotta say is that David Rockefeller said, all you need is one more world crisis to bring in the new world order, and listening to Obama say this stuff makes you think a real lot.
[00:02:00.356 --> 00:02:01.297]  That's an incredible point.
[00:02:01.337 --> 00:02:08.665]  In fact, guys, Google David Rockefeller about all we need is a crisis for global transformation to bring in the New World Order.
[00:02:08.745 --> 00:02:12.029]  And then the Kissinger Club about UN troops.
[00:02:12.049 --> 00:02:13.490]  Just Kissinger, UN troops.
[00:02:13.991 --> 00:02:17.534]  And then the David Rockefeller quote about we're on the verge of a global transformation.
[00:02:17.935 --> 00:02:19.296]  All we need is the right crisis.
[00:02:19.336 --> 00:02:19.637]  Go ahead.
[00:02:20.822 --> 00:02:21.363]  Right, right.
[00:02:21.743 --> 00:02:24.105]  And it doesn't even have to be a nuke just in the United States.
[00:02:24.185 --> 00:02:26.227]  They could just do a couple all over the world.
