[00:00:19.443 --> 00:00:20.925]  Welcome to the InfoWars Nightly News.
[00:00:20.985 --> 00:00:21.626]  I'm David Knight.
[00:00:21.666 --> 00:00:22.547]  It's Thursday, March 20th, 2014.
[00:00:24.853 --> 00:00:37.062]  Now, tonight we're covering a story that's actually happened a few days ago, and it illustrates the point that even we get too accustomed to Obama violating the law, stepping over the bounds of the Constitution.
[00:00:37.502 --> 00:00:43.447]  This is an executive order that he actually issued on March the 6th, and it's starting to propagate around the Internet.
[00:00:43.587 --> 00:00:45.789]  It was on an article today on InfoWars.
[00:00:46.169 --> 00:00:47.190]  New executive order.
[00:00:47.330 --> 00:00:51.333]  Obama has just given himself the authority to seize your assets.
[00:00:51.393 --> 00:00:51.853]  There we go.
[00:00:52.353 --> 00:00:52.714]  He says,
[00:00:53.354 --> 00:00:57.340]  This is a new executive order that does not apply just to Russians or foreigners.
[00:00:57.580 --> 00:01:09.016]  If you criticize the situation in the Ukraine, or as Obama would put it, if you undermine the new Ukrainian democracy, then he is saying that he has the authority to seize your assets.
[00:01:09.577 --> 00:01:11.277]  Here's the actual executive order.
[00:01:11.317 --> 00:01:12.878]  Let's pull that up and take a look at that.
[00:01:13.318 --> 00:01:22.540]  He says, by the authority vested in me as President by the Constitution and the laws of the United States of America including, and then he goes to list a few acts there.
[00:01:22.820 --> 00:01:23.280]  Guess what?
[00:01:23.840 --> 00:01:31.622]  When he takes an oath to the Constitution to become President, he is subordinating himself, in theory, to the Constitution.
[00:01:31.642 --> 00:01:34.483]  So, if the Constitution clearly says
[00:01:35.123 --> 00:01:44.428]  That you give people due process before you confiscate their assets, and it does, then he cannot say that he has authority invested in him by the Constitution.
[00:01:44.909 --> 00:01:47.210]  Nor are the laws allowed to do that.
[00:01:47.690 --> 00:01:50.151]  The laws are passed pursuant to the Constitution.
[00:01:50.192 --> 00:01:54.554]  So if the laws go around the Constitution, they're null and void as well.
[00:01:54.934 --> 00:01:57.756]  This is something that we've seen for a very long time.
[00:01:58.116 --> 00:01:59.757]  We've seen inanimate objects
[00:02:00.057 --> 00:02:01.958]  We've seen people charged with crimes under the War on Drugs.
[00:02:01.978 --> 00:02:04.140]  We've seen cash charged with crimes.
[00:02:04.160 --> 00:02:07.582]  We've seen airplanes confiscated, cars, homes, you name it.
[00:02:08.082 --> 00:02:11.284]  They charge the inanimate object with a crime and then seize it.
[00:02:11.684 --> 00:02:13.605]  But now this is something completely different.
[00:02:14.126 --> 00:02:16.827]  Now he is criminalizing political dissent.
[00:02:17.428 --> 00:02:20.049]  People who differ with him on his foreign policy.
[00:02:20.369 --> 00:02:27.934]  People who would criticize him for fomenting unrest and his regime trying to start a trade war, a cold war, a hot war.
[00:02:28.494 --> 00:02:37.441]  If you criticize that now, you not only are kept out of the country if you're a non-citizen, but as a citizen, he's saying that he has the authority to confiscate your property.
[00:02:37.501 --> 00:02:38.122]  Well, he doesn't.
[00:02:39.076 --> 00:02:43.578]  Look at this report from a local news reporter who went to a White House press conference.
[00:02:44.118 --> 00:02:49.100]  She said the White House press secretary gets questions from reporters before press briefings.
[00:02:49.660 --> 00:02:51.101]  This is what she said.
[00:02:51.141 --> 00:02:51.781]  Here's the report.
[00:02:51.881 --> 00:02:58.223]  This was off the record, so we were able to ask him all about some of the preparation that he does on a regular basis.
[00:02:58.823 --> 00:03:08.127]  And then he also mentioned that a lot of times, unless it's something breaking, the questions that the reporters actually ask or the correspondents, they are provided to him in advance.
