[00:00:19.537 --> 00:00:21.577]  Welcome to the InfoWars Nightly News.
[00:00:21.617 --> 00:00:26.138]  It is Tuesday, July 22, 2014, and I'm Leanne McAdoo.
[00:00:26.918 --> 00:00:33.960]  Well, the Obama administration continues to push its official narrative on what exactly happened with that downed Malaysian air flight.
[00:00:34.320 --> 00:00:39.261]  They are giving us more certainty with very different details every day.
[00:00:39.621 --> 00:00:43.882]  Now, the administration continues to promise us that that evidence will be forthcoming.
[00:00:44.282 --> 00:00:49.003]  But for now, just look to all the YouTube videos and the social media as the evidence.
[00:00:49.582 --> 00:00:58.930]  All you're willing to present publicly that backs up your version of the story, which may well be the correct version of the story, but all you have... May well be.
[00:00:59.070 --> 00:01:01.893]  Well, it may well be, but I don't know.
[00:01:03.174 --> 00:01:06.737]  Because I haven't seen your evidence that shows that the missile was launched from
[00:01:07.572 --> 00:01:08.452]  Rebel-held territory.
[00:01:08.532 --> 00:01:13.714]  All of the accounts that do not support your version of events are wrong, and all of the ones that do support it are right?
[00:01:13.754 --> 00:01:20.175]  Look, we make assessments based on a variety of intelligence and a variety of information, some of which we can talk about publicly and some of which we can't.
[00:01:20.455 --> 00:01:24.597]  Again, you might be right, but I don't see how you can say that everything we say is right and everything the Russians say is a lie.
[00:01:24.617 --> 00:01:25.457]  That's not what I said.
[00:01:25.477 --> 00:01:26.597]  That's exactly what you just said.
[00:01:26.617 --> 00:01:27.337]  That's not what I said.
[00:01:27.377 --> 00:01:33.879]  I said I would say that we are not two credible, equally credible parties when it comes to what we say publicly about the conflict in Ukraine.
[00:01:33.959 --> 00:01:35.599]  And your argument would be that the U.S.
[00:01:35.639 --> 00:01:37.180]  is more credible than the Russians are, right?
[00:01:37.220 --> 00:01:39.100]  I'm not even signifying that question with a response.
[00:01:39.160 --> 00:01:42.341]  Well, I mean, you... But you're making that impression, right?
[00:01:42.381 --> 00:01:43.101]  We're more credible?
[00:01:43.261 --> 00:01:46.462]  Yes, we don't put out mass amounts of propaganda.
[00:01:46.502 --> 00:01:53.364]  We don't put out misinformation about what's happening there repeatedly over the course of this conflict, which I've spoken about from this podium day after day.
[00:01:53.644 --> 00:01:58.225]  See, they would love to show us their absolute proof, but it's classified.
[00:01:58.605 --> 00:02:03.226]  Americans, we just can't know just yet exactly what they know, but they just want us to
[00:02:03.726 --> 00:02:07.988]  Take what they say is proof, and for now, just check out the YouTubes, check out the Twitter accounts.
[00:02:08.369 --> 00:02:19.074]  Now, we heard this same exact thing with the Boston bombing narrative, that they had absolute surveillance footage of the Tsarnaevs dropping the backpacks off there at the marathon's finish line.
[00:02:19.414 --> 00:02:20.275]  Now, the governor
[00:02:20.595 --> 00:02:22.495]  Didn't even review this footage himself.
[00:02:22.575 --> 00:02:25.196]  He was just briefed on the surveillance tapes by the police.
[00:02:25.636 --> 00:02:28.536]  But he went out to all of America and said, I've seen it.
[00:02:29.537 --> 00:02:31.117]  These are the only two suspects.
[00:02:31.197 --> 00:02:33.797]  Just trust this official narrative that we're giving you.
[00:02:34.117 --> 00:02:35.818]  And this is exactly what happened there.
[00:02:35.858 --> 00:02:38.938]  There was absolute evidence of weapons of mass destruction.
