[00:00:20.011 --> 00:00:21.492]  Welcome to the InfoWars Nightly News.
[00:00:21.572 --> 00:00:22.212]  I'm David Knight.
[00:00:22.292 --> 00:00:26.233]  It's Thursday, August 28th, 2014, and here are our top stories.
[00:00:28.994 --> 00:00:34.156]  Tonight, conflicting reports build tensions in Russia.
[00:00:34.976 --> 00:00:38.817]  Then, what do charities do with all that donated money?
[00:00:39.798 --> 00:00:44.379]  And a judge orders a federal investigation on the Oklahoma City bombing.
[00:00:44.960 --> 00:00:48.621]  That's next on the InfoWars Nightly News.
[00:00:49.465 --> 00:00:51.287]  We are on the verge of the new renaissance.
[00:00:51.667 --> 00:00:54.329]  We are on the verge of so much good!
[00:01:13.237 --> 00:01:14.757]  Things have changed, haven't they?
[00:01:15.318 --> 00:01:18.759]  Now we have a government that is looking for monsters everywhere.
[00:01:19.219 --> 00:01:24.140]  Monsters real, monsters imaginary, monsters foreign, monsters domestic.
[00:01:24.741 --> 00:01:32.183]  When the only thing they serve is a military complex, everything looks like a war to them and everyone looks like an enemy.
[00:01:32.203 --> 00:01:35.284]  And so today we have the Ukraine is now in the news.
[00:01:35.304 --> 00:01:38.405]  It's going back and forth between Syria and the Ukraine.
[00:01:39.045 --> 00:01:45.951]  Today we have reports that there are Russian troops that have moved across, but these reports are coming from the Ukrainian government itself.
[00:01:45.991 --> 00:01:50.976]  The New York Times reports that Ukraine asserts Russian invasion and reinstitutes the draft.
[00:01:50.996 --> 00:01:52.757]  Now, they changed the wording from earlier in the day.
[00:01:52.777 --> 00:01:58.582]  They just said that the Russian president had declared that there had been Russian troops that had crossed into Ukraine.
[00:01:59.483 --> 00:02:01.704]  Moving it back just slightly to say it's an assertion.
[00:02:02.145 --> 00:02:06.787]  Now, the Ukrainian president had said that there were 4,000 Russians, yet NATO is saying it's only about 1,000.
[00:02:06.907 --> 00:02:08.828]  They say they've released pictures.
[00:02:08.888 --> 00:02:10.549]  Of course, we haven't seen those pictures.
[00:02:10.889 --> 00:02:17.693]  And there's a quote from a Russian leader saying that there are some soldiers from Russia who, instead of their vacation, came across to fight.
[00:02:18.053 --> 00:02:19.494]  A very different scenario.
[00:02:20.034 --> 00:02:28.379]  Now, CNN reports that some commercial satellite imagery shows that there are 15 heavy trucks, 7 armored vehicles, and 9 artillery positions.
[00:02:28.939 --> 00:02:34.424]  It doesn't sound all that much different than a SWAT team deployment in the United States with a riot like in Ferguson.
[00:02:35.064 --> 00:02:38.347]  But RT is pointing out that they don't believe that this is happening.
[00:02:38.387 --> 00:02:39.108]  They're pushing back.
[00:02:39.168 --> 00:02:45.254]  It looks very much like what we've seen before, as Kurt Nemo points out, as the Russian invasion of Ukraine, a hoax.
[00:02:45.554 --> 00:02:50.018]  He points out that back in 2010, the Georgian government said that they'd been invaded by the Russian government.
[00:02:50.058 --> 00:02:52.180]  That was later exposed as not being true.
[00:02:52.640 --> 00:02:59.626]  And The Guardian put it this way, they said, not since Orson Welles persuaded Americans that Martians had landed had a whole nation been so duped.
[00:03:00.207 --> 00:03:02.069]  Well, we're being duped by something else.
[00:03:02.149 --> 00:03:04.711]  It's not just the Russians abroad that we need to be concerned about.
[00:03:04.751 --> 00:03:08.835]  It's what Paul Craig Roberts calls the Leninist in the White House.
[00:03:09.375 --> 00:03:18.503]  He says, according to Lenin, the Soviet government rested directly on force, not limited by anything, not restricted by any laws, nor any absolute rules.
[00:03:19.229 --> 00:03:24.811]  This is becoming the way that Obama is governing, of course, as Rand Paul is essentially pointing out the same thing.
[00:03:24.851 --> 00:03:26.832]  He says, Obama is not a king.
