[00:00:19.602 --> 00:00:21.524]  Welcome to the InfoWars Nightly News.
[00:00:21.584 --> 00:00:25.487]  It is Friday, August 1st, 2014, and I'm Leanne McAdoo.
[00:00:25.607 --> 00:00:26.608]  Here's what's coming up tonight.
[00:00:29.150 --> 00:00:36.297]  Tonight, the American people shout down the GOP leadership on immigration, melting down the Capitol Hill phone lines.
[00:00:37.037 --> 00:00:41.681]  Then, will a pandemic or the threat of one be used to create martial law?
[00:00:42.242 --> 00:00:42.342]  And,
[00:00:44.650 --> 00:00:46.192]  9-1-1, what's your emergency?
[00:00:46.492 --> 00:00:48.275]  It's my ex who's trying to break in.
[00:00:48.915 --> 00:00:51.378]  Anti-Second Amendment ad backfires.
[00:00:51.739 --> 00:00:54.642]  All that and more on tonight's InfoWars Nightly News.
[00:00:56.081 --> 00:00:56.921]  You just broke in the door.
[00:00:56.941 --> 00:00:57.702]  You need to come now.
[00:00:58.482 --> 00:01:03.164]  Well, Congress was set to vote on House Speaker John Boehner's border bill yesterday.
[00:01:03.184 --> 00:01:15.648]  It was a bill that most there in Congress thought was going to actually do more harm than good, but they wanted to vote on something, so it seemed like they were doing anything to help this immigration crisis before their five-week vacation.
[00:01:16.289 --> 00:01:16.869]  However...
[00:01:17.489 --> 00:01:34.523]  America called in, melted down the phone lines on Capitol Hill, demanded their voices to be heard, and then this led to leading conservatives sitting down with representatives of the House leadership to go ahead and hammer out the outline of a revised plan, take it back to the bargaining table.
[00:01:35.103 --> 00:01:40.725]  Now this was largely due to Tea Party conservatives expressing concerns on three main topics.
[00:01:41.165 --> 00:01:46.987]  The Deferred Action for Children Arrivals Policy, the 2008 Wilberforce Law, and Asylum.
[00:01:47.347 --> 00:01:54.090]  Now Representative Michelle Bachman said that there was no question it was the power of the grassroots pressure on moderates
[00:01:54.730 --> 00:01:58.731]  That forced, going back to the bargaining table, working on this revised plan.
[00:01:59.171 --> 00:02:08.293]  So it just goes to show the power that we do have when we raise our voices, demand our voices be heard, and a simple phone call calling in to your representatives.
[00:02:08.714 --> 00:02:22.077]  Now Congress has planned to stay late on Friday to go ahead and vote on this revised plan, but of course it's kind of playing politics because nothing can really happen with this since the Senate has already adjourned.
[00:02:22.717 --> 00:02:34.965]  So basically what the Republicans are hoping is that by them passing this bill or voting on this bill, that it's going to put the pressure now on the Senate and say, see, you guys didn't do anything before you went on vacation.
[00:02:35.986 --> 00:02:41.530]  But of course, Democrats just probably adjourned knowing that Obama was going to go ahead and use his pen anyway.
[00:02:42.290 --> 00:02:55.357]  Now while Congress is going to be out on vacation for five weeks, this continual flow of illegal immigrants is just continuing to rush the border and we actually have exclusive footage down there at Karnes City, Texas today.
[00:02:55.877 --> 00:03:00.060]  They are already being bused into their new detention facility that has
[00:03:00.700 --> 00:03:10.605]  Beautiful flat screen TVs and barber shops and swimming pools and all sorts of lovely amenities for these residents of the suites.
[00:03:11.065 --> 00:03:20.349]  Now, mind you, Carn City is right near San Antonio, Texas, which on any given night has about 3,000 homeless people in the city.
[00:03:20.449 --> 00:03:27.793]  So, of course, those homeless people aren't being bused to these detention facilities and given a nice hot meal and flat screen television.
[00:03:28.453 --> 00:03:31.194]  But of course, this is just becoming the new norm.
[00:03:31.214 --> 00:03:46.182]  Now we've reported on so many of these stories of how illegal aliens are basically living the American dream while people like the homeless there in San Antonio and all across the country are basically suffering.
[00:03:46.542 --> 00:04:04.074]  And coming up later in the show, David Knight is going to be speaking with a car salesman who reveals just another one of these ways that illegal aliens are kind of bypassing the law, living the American dream, racking up all kinds of new cars and things like that by using fake social security numbers.
[00:04:05.515 --> 00:04:07.977]  Back to Obama's magic pen.
[00:04:08.358 --> 00:04:16.545]  He signed another executive order today, and this one is going to allow for the detention of Americans with respiratory illnesses.
[00:04:16.925 --> 00:04:25.132]  Now, of course, this is all coming on the wake of that Ebola scare, and this executive order is titled, Revised List of Quarantainable Communicable Diseases.
[00:04:25.573 --> 00:04:30.297]  And it amends an executive order that was already in place, passed by George W. Bush in 2003,
[00:04:31.838 --> 00:04:39.682]  It allows for the apprehension, detention, or conditional release of individuals to prevent, you know, the transmission or spread of communicable diseases.
[00:04:39.982 --> 00:04:46.486]  Well, Obama's amendment will allow for the detention of Americans who just display acute respiratory syndrome.
[00:04:46.506 --> 00:04:52.489]  So with the exception of influenza, anyone can be forcibly detained by medical authorities.
[00:04:53.129 --> 00:04:57.770]  So quarantining of people suspected to have Ebola is obviously a wonderful idea.
[00:04:57.790 --> 00:05:06.133]  Now as we highlighted earlier this week, the Centers for Disease Control already has measures in place for dealing with an outbreak of a communicable disease.
[00:05:06.513 --> 00:05:09.274]  It'll allow for the quarantine of well persons.
[00:05:09.574 --> 00:05:10.034]  We're good to go.
[00:05:30.831 --> 00:05:32.613]  But possibly two U.S.
[00:05:32.673 --> 00:05:38.858]  citizens with Ebola are due to fly from West Africa to Atlanta sometime within the next few days.
[00:05:39.298 --> 00:05:42.281]  Now, this is Dr. Kent Brantley and Nancy Wrightbowl.
[00:05:42.321 --> 00:05:49.407]  They are said to be in grave condition, and they are going to be treated with an experimental drug once they get there.
[00:05:49.887 --> 00:05:53.630]  Obviously, Ebola is a highly contagious communicable disease.
[00:05:54.131 --> 00:05:56.433]  Bringing those people to the United States or the U.K.
[00:05:56.493 --> 00:05:57.554]  or Germany, wherever they're
[00:05:58.374 --> 00:06:04.695]  Bringing them in Europe, it's not going to alter the fact that 90% of people who come in contact with this disease will die.
