[00:00:19.594 --> 00:00:21.155]  Welcome to the InfoWars Nightly News.
[00:00:21.275 --> 00:00:21.896]  I'm David Knight.
[00:00:22.016 --> 00:00:26.018]  It's Thursday, January the 30th, 2014, and here are our top stories.
[00:00:28.420 --> 00:00:36.305]  Tonight, Police Chief Shane Harger talks to InfoWars after he's harassed by the feds and placed on leave.
[00:00:36.725 --> 00:00:40.828]  This after signing a pledge to uphold the Constitution.
[00:00:41.148 --> 00:00:44.771]  Yet another disturbing indication that the federal government
[00:00:45.091 --> 00:00:52.117]  In addition to law enforcement authorities view Americans who support the Bill of Rights as domestic terrorists.
[00:00:52.637 --> 00:01:02.705]  Then, Super Bowl fans prepare to surrender their civil rights and submit blindly to authority as TSA Viper squads invade New Jersey.
[00:01:02.986 --> 00:01:06.709]  Jakari Jackson reports live from MetLife Stadium.
[00:01:07.109 --> 00:01:11.633]  All that plus more up next on the InfoWars Nightly News.
[00:01:12.295 --> 00:01:14.817]  Well our top story tonight is from Paul Joseph Watson.
[00:01:14.857 --> 00:01:21.663]  It's a police chief who's been harassed by feds and placed on leave after signing a pledge to uphold the Constitution.
[00:01:22.144 --> 00:01:25.187]  Now this is all being driven by the TSA.
[00:01:25.287 --> 00:01:26.588]  This is where it all originated from.
[00:01:26.648 --> 00:01:28.750]  We have an interview with this police chief.
[00:01:29.290 --> 00:01:33.674]  Police Chief Shane Harger, as well as with Sheriff Richard Mack.
[00:01:33.834 --> 00:01:35.296]  That is going to be at the end of the program.
[00:01:35.636 --> 00:01:37.397]  It is a vitally important issue.
[00:01:37.978 --> 00:01:43.663]  This is a case of those who openly disobey the Constitution, who are not even officers of the law.
[00:01:43.683 --> 00:01:45.024]  They're not sworn officers of the law.
[00:01:45.385 --> 00:01:50.930]  And they're coming after those who are, and who have sworn to uphold the Constitution and take that seriously.
[00:01:50.990 --> 00:01:52.591]  So, stay tuned at the end of the program.
[00:01:52.611 --> 00:01:54.353]  We're going to have an interview with the Sheriff.
[00:01:55.193 --> 00:01:59.915]  Mac, as well as with the police chief who has just been dismissed and put on administrative leave.
[00:02:00.276 --> 00:02:09.320]  Tonight there will be a meeting, although we don't know the results as of the time of the news as to whether or not he will be fired, but his entire police department has been disbanded at this moment.
[00:02:10.200 --> 00:02:20.673]  Now, if you want to know why this is really important, you'd have to look no further than Fullerton, California, because we see there some more aftermath of the death of Kelly Thomas.
[00:02:20.733 --> 00:02:24.797]  That's the homeless man who was beaten to death by a gang of cops over an extended period of time.
[00:02:24.858 --> 00:02:26.259]  It was captured by video camera.
[00:02:27.020 --> 00:02:31.262]  And in this article we see that cops are laughing about having a license to kill.
[00:02:31.302 --> 00:02:37.404]  This is a Fullerton resident who was arrested after protesting the acquittal of officers who were involved in the death of Kelly Thomas.
[00:02:37.904 --> 00:02:46.827]  One of the cops leaned over the protesters and with, quote, malice in his voice said, there's a pack of 12 cops waiting to smash your effing faces in.
[00:02:47.147 --> 00:02:49.048]  Now this is consistent with what we were told
[00:02:49.628 --> 00:02:53.713]  And we saw in the video of what the cops did to Kelly Thomas when they killed him.
[00:02:53.733 --> 00:02:54.313]  They threatened him.
[00:02:54.333 --> 00:02:55.995]  He said, do you see my fist?
[00:02:56.055 --> 00:02:59.259]  This is the cop speaking to the homeless man who was on the ground.
[00:02:59.659 --> 00:03:01.581]  They're getting ready to F you up.
[00:03:02.302 --> 00:03:07.467]  Now, just remember, Kelly Thomas, as the article points out, was a mentally disabled homeless man.
[00:03:07.828 --> 00:03:11.472]  He was beaten, tasered, suffocated, and pistol whipped.
[00:03:11.892 --> 00:03:23.618]  As he lay on the street corner being sat on by no less than six police officers, this went on for 25 minutes, and he can be heard as he's dying, pleading for his daddy, saying, Daddy, Daddy, they're killing me.
[00:03:24.078 --> 00:03:29.801]  This is where it's headed if we don't stand with the constitutional sheriffs and peace officers.
[00:03:30.261 --> 00:03:31.421]  We need to roll this back.
[00:03:31.461 --> 00:03:34.403]  These lawless law enforcement officers, quote-unquote,
[00:03:35.423 --> 00:03:40.368]  They're disobeying the Constitution, they're disobeying the law, and they're becoming a dangerous gang of thugs.
[00:03:40.809 --> 00:03:50.238]  And in many cases, like this case here in Fort Worth, we see that we have police officers who are not trained, and of course are not held accountable for what they do, even though they're not trained.
[00:03:50.839 --> 00:03:56.161]  We have no charges filed against a cop who shot a 72-year-old on his own driveway.
[00:03:56.181 --> 00:04:06.724]  Yesterday, a grand jury in Fort Worth declined to charge a Texas police officer who killed a 72-year-old man on his own driveway after arriving at the wrong address to investigate a burglary alarm.
[00:04:07.104 --> 00:04:08.725]  Now, take a look at this picture we have.
[00:04:09.065 --> 00:04:15.668]  You can clearly see that there's 409, where he was called, or 404, the two addresses that are in question.
[00:04:15.849 --> 00:04:25.454]  They're on opposite sides of the street, of course, because even-numbered ones are on one side of the street, and odd-numbered ones are on the other side of the street, as in all cities, as all police officers should know.
[00:04:25.494 --> 00:04:29.676]  But even more so, this was stenciled on the curb of both
[00:04:30.276 --> 00:04:30.957]  How's that?
[00:04:47.328 --> 00:05:06.825]  is a former Fort Worth council member that's Becky Haskin and she said that the police officer was a victim of his own inexperience she said he just unloaded his gun in rapid fire that's what I heard it woke me up I thought it was in my backyard just rapid fire one right after the other in quick succession seven rounds he emptied into the 72 year old man
[00:05:07.566 --> 00:05:13.167]  Not giving any warning, not backing off, not assessing the situation, not even understanding what address he was at.
[00:05:13.668 --> 00:05:21.509]  Now, that may not be something that's worthy of murder, but it is certainly manslaughter, and it is certainly something that he should not be on the police force.
[00:05:21.569 --> 00:05:23.770]  It remains to be seen whether he's going to be taken off.
[00:05:23.810 --> 00:05:27.471]  He will probably, given past experience, be kept on the police force.
