[00:00:19.412 --> 00:00:20.992]  Welcome to the Infowars Nightly News.
[00:00:21.092 --> 00:00:21.713]  I'm David Knight.
[00:00:21.773 --> 00:00:24.173]  It's Monday, January the 20th, 2014.
[00:00:24.613 --> 00:00:31.355]  And in our top story today, we find that the Department of Homeland Security is giving the Muslim Brotherhood VIP treatment.
[00:00:31.435 --> 00:00:33.775]  This is an exclusive story by Paul Joseph Watson.
[00:00:34.195 --> 00:00:42.277]  A newly released document obtained via Freedom of Information request says that members of a Muslim Brotherhood delegation traveling through Minneapolis Airport
[00:00:42.637 --> 00:00:54.067]  New York's JFK Airport and Dulles Airport were handed expedited entry known as, quote, port courtesy, unquote, which is normally reserved for high ranking government officials and dignitaries.
[00:00:54.528 --> 00:01:02.615]  And of course, at the time, they didn't have anybody that was even elected in Egypt, so they can't make the claim that that was the case, that they were being given
[00:01:03.495 --> 00:01:06.057]  Uh, treatment because they were associated with a government.
[00:01:06.097 --> 00:01:08.339]  But we've seen this happening over and over again.
[00:01:08.639 --> 00:01:20.448]  And we know from internally released TSA documents that came out during a lawsuit that as far back as 2011, they admitted internally that there were no threats at the airports or against airplanes.
[00:01:20.508 --> 00:01:24.431]  And yet, they subject all of us to this kind of treatment as if we were terrorists.
[00:01:24.852 --> 00:01:28.675]  But when we have the Muslim Brotherhood coming in, they get the VIP treatment.
[00:01:28.835 --> 00:01:29.776]  Just amazing.
[00:01:30.436 --> 00:01:34.158]  But look at what else is happening with CIA terror-sponsored groups.
[00:01:34.359 --> 00:01:41.043]  Kurt Nemo's article on InfoWars.com says, CIA-connected terror group issues threat ahead of Russian Olympic Games.
[00:01:41.463 --> 00:01:51.029]  Now, these people put a video up on YouTube that has now since been taken down, but they said, the men warn that terrorists will attack the Winter Olympics scheduled to begin on February the 6th.
[00:01:51.109 --> 00:01:57.474]  And the quote said, we have prepared a present for you, President Putin, and all those tourists who will come over.
[00:01:57.554 --> 00:01:59.315]  Now, as Kurt Nemo points out,
[00:01:59.855 --> 00:02:03.516]  This group that put the video up was actually created during the Second Chechen War.
[00:02:04.076 --> 00:02:22.401]  They're loyal to a Chechen commander who was indoctrinated and trained by the Pakistani Inter-Services Intelligence in Coast Afghanistan at a camp that was set up in the early 1980s by the CIA and ISI and run by an Afghan warlord who was funded by the CIA and the Afghan drug trade.
[00:02:22.941 --> 00:02:32.547]  Now remember back to the Boston bombing, we found out that Uncle Ruslan had connections to Graham Fuller, who was the CIA head in that area and was involved with Chechen rebels.
[00:02:32.887 --> 00:02:37.830]  This is what Graham Fuller said about the role of Chechen rebels and Islam terrorists.
[00:02:37.850 --> 00:02:45.115]  He said, the policy of guiding the evolution of Islam and of helping them against our adversaries worked marvelously well in Afghanistan against the Russians.
[00:02:45.615 --> 00:02:55.159]  The same doctrines can still be used to destabilize what remains of Russian power, especially to counter the Chinese influence in Central Asia.
[00:02:55.839 --> 00:02:59.640]  Now, we also know that Prince Bandar had threatened Putin.
[00:02:59.700 --> 00:03:01.261]  It was reported by a Muslim paper.
[00:03:01.881 --> 00:03:07.547]  Over his opposition to the Syrian war, they threatened him with violence at the Olympic Games.
[00:03:07.967 --> 00:03:14.473]  So, these connections with the CIA and Chechen terrorists, as well as the threats of Prince Bandar, are very concerning.
[00:03:14.833 --> 00:03:21.680]  It could be something that, if there is an attack there at the Olympic Games, that could be something to further martial law in the United States.
[00:03:22.321 --> 00:03:26.725]  Now, we also see that both China and Iran are preparing new weapons.
[00:03:27.125 --> 00:03:30.568]  Now, Paul Joseph Watson is reporting that China is preparing to target U.S.
[00:03:30.748 --> 00:03:34.892]  aircraft carriers with a new hypersonic missile that they just tested.
[00:03:34.932 --> 00:03:39.535]  He says China's new hypersonic missile vehicle is primarily designed to target U.S.
[00:03:39.595 --> 00:03:40.416]  aircraft carriers.
[00:03:40.816 --> 00:03:43.639]  Military expert Chen Hu told the state-run Chinese
[00:03:44.139 --> 00:03:50.283]  Central Television and yet another admission of Beijing's increasingly hostile geopolitical posturing.
[00:03:50.643 --> 00:03:59.348]  Now this is the Wu-14, a hypersonic glide vehicle which can penetrate missile defense systems by traveling at up to 10 times the speed of sound.
[00:03:59.968 --> 00:04:04.211]  Remember back in the 1990s when all the military technology was transferred to the Chinese?
[00:04:04.771 --> 00:04:05.692]  We're good to go.
[00:04:26.681 --> 00:04:31.763]  They still have quite a substantial stock of uranium hexafluoride, which is enriched to 20%.
[00:04:31.923 --> 00:04:45.148]  Now, it's interesting, isn't it, that it's hexafluoride, because one of the reasons we have fluoridation of the water, if you'll remember, is because we're disposing of byproducts of both the aluminum and the nuclear industry.
[00:04:45.669 --> 00:04:55.953]  Hexafluoride is something that is used to turn the uranium into a gas so that it can be used in the enrichment process, and the waste product of that is, of course, dumped in our water.
[00:04:57.076 --> 00:05:00.419]  Now we also see global crisis in the financial markets.
[00:05:00.479 --> 00:05:05.183]  We have a mega default in China that is looming for January the 31st.
[00:05:05.563 --> 00:05:14.871]  Chinese state media reported that China Credit Trust Company warned investors that they may not be repaid when one of its wealth management products matures on January the 31st.
[00:05:15.432 --> 00:05:21.397]  And what they did was the Industrial and Commercial Bank of China sold the China Credit Trust product to its customers.
[00:05:22.017 --> 00:05:25.280]  And the Shaanxi province sounds just like America, doesn't it?
[00:05:25.360 --> 00:05:30.345]  They dump this stuff before they get stuck with it, and then they disavow any connection to it.
[00:05:30.385 --> 00:05:35.149]  Now, this is about a half a billion dollars that's going on in China that they're going to stick investors there with.
[00:05:35.790 --> 00:05:41.395]  In Germany, we see that Deutsche Bank there is warning that they're having challenges ahead.
[00:05:41.876 --> 00:05:47.121]  They're looking at 1.3 billion net loss just last quarter that they're reporting.
[00:05:47.762 --> 00:05:57.659]  And New York Times reports that Deutsche Bank, which is the largest investment banking operation in Europe, disclosed a bigger than expected quarterly loss and warned of a difficult year ahead.
[00:05:57.760 --> 00:06:00.144]  So we see that the global financial crisis is not...
[00:06:01.235 --> 00:06:02.375]  Anywhere under control.
[00:06:02.475 --> 00:06:03.756]  It's moving across.
[00:06:03.816 --> 00:06:04.556]  It's in Germany.
[00:06:04.756 --> 00:06:05.496]  It's in China.
[00:06:06.057 --> 00:06:13.719]  And there's an interesting story that was in Zero Hedge that says Germany has recovered a paltry five tons of gold from the New York Fed after a year.
[00:06:14.399 --> 00:06:19.181]  They say a year after the Bundesbank announced its stunning decision, driven by Zero Hedge's revelations,
[00:06:19.761 --> 00:06:27.724]  To repatriate 674 tons of gold from the New York Fed and the French Central Bank, it had only managed to transfer a paltry 37 tons.
[00:06:27.944 --> 00:06:34.187]  And he points out that at that rate, they're not going to be on schedule to get it over the eight years that they said that they would be able to collect it.
[00:06:34.807 --> 00:06:39.889]  And that the New York Fed had only produced a tiny five tons of gold.
[00:06:40.189 --> 00:06:41.430]  The rest of it came from the French.
[00:06:41.470 --> 00:06:46.592]  Now, that five tons of gold is really only about two-thirds of one percent of the amount in question.
[00:06:47.492 --> 00:06:53.075]  Now, the excuse that we hear is that the transportation from Paris is simpler, and they can start it more quickly.
[00:06:53.135 --> 00:06:58.938]  And Zero Hedge asks, how exactly is a gold transport simpler, because it originates in Paris and not in New York?
[00:06:59.459 --> 00:07:06.102]  Or does the New York Fed gold travel by car on the bottom of the Atlantic, and is French gold transported by a Vespa scooter out of the country?
[00:07:06.542 --> 00:07:10.925]  And the question is, is this just more central bank shenanigans about gold?
[00:07:12.048 --> 00:07:16.610]  Now here at home in Austin, Texas, we had a very interesting event this weekend.
[00:07:17.110 --> 00:07:26.093]  We had the Texas Department of Public Safety hold back gun protesters, people who were protesting about open carry violations.
[00:07:26.153 --> 00:07:32.856]  They held them back as they let historical reenactors enter the state capitol grounds using the same weapons.
[00:07:33.216 --> 00:07:36.737]  Weapons which are not firearms according to Texas law.
[00:07:36.757 --> 00:07:40.519]  So now we see the DPS here in Texas acting just like Obama.
[00:07:40.859 --> 00:07:42.760]  Saying that they're going to write the laws.
[00:07:43.160 --> 00:07:47.101]  Here's what happened in a story that's exclusive from Kit Daniels here at InfoWars.com.
[00:07:47.121 --> 00:07:56.724]  It says the Department of Public Safety in Texas banned a gun rights group from carrying black powder firearms outside the Capitol today despite allowing historical reenactors to fire.
[00:07:57.304 --> 00:07:59.806]  They're rifles on Capitol grounds this afternoon.
[00:08:00.307 --> 00:08:02.388]  And he has a quote from one of the organizations here.
[00:08:02.408 --> 00:08:09.634]  They said, the problem is that we've been trying for three months to get black powder firearms here just for this rally for Open Carry.
[00:08:09.975 --> 00:08:14.438]  We Open Carried at this rally last year, yet they told us that we couldn't carry this year.
[00:08:14.699 --> 00:08:20.844]  We had Come and Take It Austin, another gun rights group, presenting a black powder pistol as a raffle prize for this event.
[00:08:21.284 --> 00:08:27.926]  And they've been speaking with him on a daily basis and we're told that they could not bring it into the Capitol grounds because it was an explosive device.
[00:08:28.467 --> 00:08:31.928]  So the Department of Public Safety is taking Judge Dredd one step further.
[00:08:31.948 --> 00:08:36.349]  They're not just judge, jury and executioner now, they claim to be able to write the laws as well.
[00:08:36.650 --> 00:08:45.633]  Well that's it for the news portion of our program, but stay tuned and I'm going to be talking to Bill Ayers about his re-education camps and the Weatherman bombings.
[00:08:45.733 --> 00:08:46.273]  Stay tuned.
[00:08:55.831 --> 00:08:56.712]  We're on the march.
[00:08:57.192 --> 00:08:58.813]  The Empire's on the run.
[00:08:59.273 --> 00:09:02.295]  And the InfoWars Army is standing strong.
[00:09:02.655 --> 00:09:08.739]  Wake up your family, friends and neighbors and break the matrix at InfoWarsStore.com.
[00:09:09.139 --> 00:09:17.084]  Learn the truth and spread the message of liberty with the world's most comprehensive collection of books and documentary films.
[00:09:17.845 --> 00:09:23.088]  Maintain a healthy metabolism and energize your body to perform at peak health.
[00:09:23.408 --> 00:09:26.030]  With survival shield, nascent iodine.
