[00:00:19.611 --> 00:00:21.553]  Welcome to the InfoWars Nightly News.
[00:00:21.693 --> 00:00:22.975]  I'm your host, Jakari Jackson.
[00:00:23.275 --> 00:00:26.899]  It's March 19th, 2014, and let's get straight into the news tonight.
[00:00:27.379 --> 00:00:28.601]  Soldier killed in Crimea.
[00:00:28.681 --> 00:00:30.623]  Possible false flag to start war.
[00:00:31.144 --> 00:00:35.849]  The conflict is moving from a political one to a military one because of Russian soldiers.
[00:00:36.209 --> 00:00:40.394]  This is Central Banker Yatsenyuk, and he said this at the Defense Ministry.
[00:00:40.894 --> 00:00:49.240]  Today, Russian soldiers began shooting at Ukrainian servicemen, and this war crime is without any expiry under the Statute of Limitations.
[00:00:49.741 --> 00:00:53.864]  But, on the other side of the ranch, there was a report from the BBC website.
[00:00:54.224 --> 00:00:59.248]  It said that the men were unidentified and the commander was taken into custody by Russian soldiers.
[00:00:59.568 --> 00:01:06.474]  And eyewitnesses told the BBC that armed men arrived in two unmarked vehicles, storming the base and firing automatic weapons.
[00:01:06.974 --> 00:01:08.895]  So you have to be careful where you get your sources.
[00:01:08.915 --> 00:01:13.018]  You know, the information does conflict oftentimes in the mainstream media.
[00:01:13.238 --> 00:01:16.620]  So don't believe the hype all the time, but definitely keep an eye on stories like this.
[00:01:17.021 --> 00:01:22.344]  Regardless, you got your senators like John McCain here in the States pushing for war, beating the war drums.
[00:01:22.384 --> 00:01:23.985]  He wants war in the Ukraine.
[00:01:24.025 --> 00:01:25.186]  He wants war in Syria.
[00:01:25.226 --> 00:01:26.767]  He wants war in Libya, everywhere.
[00:01:27.087 --> 00:01:28.428]  So you got to be careful about these things.
[00:01:28.448 --> 00:01:32.110]  They want to further the agenda of the military-industrial complex.
[00:01:32.450 --> 00:01:36.373]  And somebody who's stopping this thing dead in its tracks saying, hey, I don't want anything to do with these
[00:01:36.753 --> 00:01:40.635]  War drums, I don't want anything to do with the illegal spying and all these other things going on.
[00:01:40.795 --> 00:01:44.857]  Rand Paul, he's very concerned about who's in charge of our government.
[00:01:45.437 --> 00:01:49.960]  Libertarian Kentucky Senator Rand Paul warns in a speech today that he believes U.S.
[00:01:49.980 --> 00:01:59.324]  spooks and shadow government agencies are, quote, drunk with power, and that the elected representatives are privately afraid of those operating behind the curtain.
[00:01:59.785 --> 00:02:04.067]  If the CIA is spying on Congress, who exactly can or will stop them?
[00:02:05.007 --> 00:02:08.729]  That's a very good question, because we allowed the CIA to run wild for years.
[00:02:09.090 --> 00:02:13.492]  Even Jesse Ventura has talked about this, how the CIA is operating domestically and they're not supposed to.
[00:02:13.852 --> 00:02:21.017]  So we have the CIA spying on Congress, even Mrs. Feinstein, the senator, the gun-grabbing senator, has said, hey, I don't want the CIA spying on me.
[00:02:21.337 --> 00:02:27.380]  Of course, she thought it was okay when the NSA spied on you and me, but when the CIA looks at her, she says, hey, I don't want anything to do with that.
[00:02:27.761 --> 00:02:29.382]  So to you powers that be, definitely
[00:02:30.262 --> 00:02:32.702]  Realize that if I don't have my rights, you don't have your rights either.
[00:02:32.722 --> 00:02:33.663]  So I know it hates you.
[00:02:34.023 --> 00:02:35.983]  You hate it and you don't want anything to do with it.
[00:02:36.043 --> 00:02:38.063]  But if you want to have your rights, I have to have mine, too.
[00:02:38.104 --> 00:02:40.084]  You have to fight for me, too, as well.
[00:02:40.444 --> 00:02:44.945]  And somebody that we need to fight for, people who are victims of police brutality.
[00:02:44.985 --> 00:02:45.745]  We have this video.
[00:02:46.325 --> 00:02:49.346]  Kid screams in agony as cop snaps his arm.
[00:02:49.646 --> 00:02:50.986]  I want to caution all of our viewers.
[00:02:51.026 --> 00:02:52.726]  This video is very graphic.
[00:02:53.106 --> 00:02:54.147]  It is very intense.
[00:02:54.547 --> 00:02:56.087]  So be aware of that as we go to this clip.
[00:02:56.988 --> 00:02:57.128]  Yeah.
[00:03:14.810 --> 00:03:19.032]  And it was hard to hear over the screens, but I think the police officers said, it's okay, it's alright.
[00:03:19.112 --> 00:03:20.753]  I just twisted your arm and broke it.
[00:03:21.313 --> 00:03:23.014]  And, you know, but that's okay.
[00:03:23.334 --> 00:03:25.255]  And this is the kind of tyranny that we talk about.
[00:03:25.275 --> 00:03:29.537]  You know, everybody asks, what's this tyranny, this imagined tyranny that you guys keep talking about?
[00:03:29.837 --> 00:03:31.298]  Well, you know, situations such as this.
[00:03:31.758 --> 00:03:36.821]  Such as here in the city of Austin, Texas, where the police can show up to an innocent man's house, shoot his dog, and walk off.
[00:03:36.841 --> 00:03:37.681]  Oops, I'm sorry.
[00:03:37.982 --> 00:03:43.705]  Or right outside the city of Austin, they can tase a kid, drop him down to the ground, bust his head open, and now the kid has brain damage.
[00:03:44.165 --> 00:03:52.490]  Or as we saw on the Alex Jones Radio Show today, they said you can't have custody of your child because you have something in your house that somebody may want to break in and steal.
[00:03:52.970 --> 00:03:59.275]  So now you're responsible because somebody may break into your house for your big screen TV or whatever else that you have inside your house.
[00:03:59.355 --> 00:04:00.917]  Now you can't have your child.
[00:04:00.957 --> 00:04:01.697]  That's tyranny.
[00:04:01.737 --> 00:04:02.498]  It's not imagined.
[00:04:02.538 --> 00:04:03.599]  It is very much real.
[00:04:03.879 --> 00:04:05.801]  And this is why we have to stay sober and vigilant.
[00:04:06.181 --> 00:04:07.902]  Do not relinquish your weapons.
[00:04:08.743 --> 00:04:11.045]  Psychologists to line Boston Marathon route.
[00:04:11.385 --> 00:04:13.346]  This is an article by Adan Salazar.
[00:04:13.727 --> 00:04:27.757]  The unprecedented effort is being taken in attempts to accommodate spectators or racers who may be feeling a little more on edge, a little more tearful perhaps, or a little more irritable and less patient, a psychologist tells CBS Boston.
[00:04:28.337 --> 00:04:32.858]  You know the people who are probably feeling a little more edge and a little uncomfortable with their surroundings.
[00:04:32.878 --> 00:04:40.281]  How about the people in Watertown where the authorities went house to house forcing people out at gunpoint to check their residences.
[00:04:40.401 --> 00:04:47.843]  I bet those people are a little bit more on edge these days wondering when and if this thing could happen again just as we saw in Hurricane Katrina.
[00:04:47.863 --> 00:04:48.843]  That never happened before.
[00:04:49.163 --> 00:04:53.065]  Hurricane Katrina, door-to-door confiscations, running up putting guns in people's faces.
[00:04:53.105 --> 00:04:54.305]  Sir, can I please search your house?
[00:04:54.785 --> 00:04:59.147]  And like, well, he voluntarily complied to walk outside his house even though I put a gun in his face.
[00:04:59.467 --> 00:05:00.387]  That's the new America.
[00:05:00.667 --> 00:05:01.908]  They'll come put a gun in your face.
[00:05:01.928 --> 00:05:02.568]  I experienced it.
[00:05:02.588 --> 00:05:05.269]  A guy didn't put a gun in my face, but he comes up to my apartment.
[00:05:05.529 --> 00:05:06.570]  Sir, get inside your apartment.
[00:05:06.610 --> 00:05:10.091]  Like, I can't be any more inside my apartment than what I am right now.
[00:05:10.431 --> 00:05:11.492]  Guy comes, slams my door.
[00:05:11.532 --> 00:05:13.633]  They love to run around with a black ski mask and all that.
[00:05:13.993 --> 00:05:14.953]  That's the new America.
[00:05:14.973 --> 00:05:17.414]  So unfortunately, this is the way things have turned out to be.
[00:05:17.734 --> 00:05:19.415]  But hopefully, we get enough people.
[00:05:20.035 --> 00:05:24.899]  Uh, law enforcement and military, we can turn this thing around so we won't have to worry about things like this in the future.
[00:05:25.339 --> 00:05:28.481]  But, you know, right now they are going on because we have the ATF.
[00:05:28.861 --> 00:05:31.823]  The federal judge blasted the ATF for their stings.
[00:05:31.863 --> 00:05:36.106]  You know, this is when the ATF isn't running guns into Mexico or raiding Ares Armory.
[00:05:36.126 --> 00:05:39.649]  You can see that story on PrisonPlanet.tv on the Alex Jones Radio Show.
[00:05:40.249 --> 00:05:51.637]  A federal judge in Los Angeles blasted the ATF for sting operations that he said unfairly enlist people in made-up crimes by offering them a huge payday for robbing non-existent drug stashes.
[00:05:52.117 --> 00:06:00.623]  So basically this is an outrageous and unconstitutional thing and the judge ended up throwing out the charges against the man arrested by the ATF over one such thing.
[00:06:01.063 --> 00:06:07.468]  Now this is when the ATF isn't busy losing their weapons and I'm not talking about the guns that walked into Mexico during Operation Fast and Furious.
[00:06:07.788 --> 00:06:18.072]  I think it's since 2009, ATF agents have lost about 50 of their personal defense weapons, you know, leaving them in bathrooms or at the park or wherever else at the gym.
[00:06:18.412 --> 00:06:19.693]  Just complete silliness.
[00:06:19.713 --> 00:06:24.815]  They can't keep track of their own firearms, but then they want to come and tell you that you can't have a firearm.
[00:06:25.595 --> 00:06:32.638]  I found out today by watching the Ares Armor interview that if you have a shoestring, and I just found this out today, if you have a shoestring that's, what, 14 inches long?
[00:06:32.938 --> 00:06:36.441]  That's considered to be a firearm, or at least a firearm component by the ATF.
[00:06:36.781 --> 00:06:44.427]  Complete lunacy, but they want to come kick in your door and take you to jail and take away your property that you have every right to have.
[00:06:44.807 --> 00:06:45.868]  It's complete lunacy.
[00:06:46.228 --> 00:06:48.990]  Another thing that's complete lunacy, the attack on women.
[00:06:49.331 --> 00:06:56.916]  You know, we have the Infowars magazine, this current month's issue, that's the attack on men, but Alex Jones and Paul Joseph Watson have the attack on women.
[00:06:57.317 --> 00:07:00.819]  And there's 10 examples here, but the one that hit me most is number 5.
[00:07:02.349 --> 00:07:05.090]  And this is feminists ignore plight of Muslim women.
[00:07:05.470 --> 00:07:14.894]  Now I'm not pushing for Muslim measures, but I think it's very intriguing that nobody seems to care about these ladies who are having very real tyranny thrust upon them.
[00:07:15.234 --> 00:07:19.236]  While there are innumerable examples of women being persecuted in the Muslim world,
[00:07:19.756 --> 00:07:28.321]  From their characterization as terrorists simply for driving in Saudi Arabia, to genital mutilation in African countries, to stoning in places like Afghanistan.
[00:07:28.742 --> 00:07:37.987]  Establishment feminists are too busy pursuing inane and offbeat causes such as Wikipedia being too masculine in order to focus on actual examples of oppression.
[00:07:38.267 --> 00:07:39.268]  And this is exactly right.
[00:07:39.328 --> 00:07:44.731]  They're busy trying to ban words such as bossy and just silliness altogether.
[00:07:44.771 --> 00:07:47.333]  But meanwhile you have real attacks, physical attacks,
[00:07:47.913 --> 00:07:56.159]  On women, and nobody seems to care about this because I guess it's not trendy, it's not the Twitter following of the week to actually do some real work for women.
[00:07:56.560 --> 00:08:01.863]  And you know, meanwhile they're running around, maybe not these ladies, but yeah, the feminist free bleed movement.
[00:08:02.284 --> 00:08:07.187]  I'm not exactly sure what that's about, but I can just say I wouldn't like to see a bunch of guys running around free ejaculating.
[00:08:07.608 --> 00:08:09.229]  And we'll end tonight with this, this segment.
[00:08:09.629 --> 00:08:13.772]  Government agency, if nine substations are destroyed, the power grid could be down for 18 months.
[00:08:14.833 --> 00:08:16.034]  This is a very real scenario.
[00:08:16.294 --> 00:08:22.639]  Because you remember, we've already seen the sniper attacks, where the guys picked off a sniper's substation, knocked out the power and so forth.
[00:08:22.899 --> 00:08:27.963]  So they're saying that if nine of these things are taken down, we could be in a bit of trouble for a while.
[00:08:28.503 --> 00:08:32.006]  According to the Federal Emergency Regulatory Commission's latest report,
[00:08:32.626 --> 00:08:44.618]  All it would take to plunge the entire nation into darkness for more than a year would be to knock out the transformer manufacturer in just nine of our 55,000 electrical substations on a really hot summer day.
[00:08:45.019 --> 00:08:49.583]  And this is bearing in mind that substations have very little to no physical security.
[00:08:50.044 --> 00:08:53.187]  And the article goes on to point out some of the things you would be without.
[00:08:53.707 --> 00:09:07.221]  If you were to be without power, now these are common sense things, but just keep in mind, you won't have your internet, your phone's not going to work, the ATM machines aren't going to work, so you know, if you need cash, if the rent's due and you don't have any money, you're going to be in a world of hurt.
[00:09:08.106 --> 00:09:10.947]  Every time I go out, I hear these guys talking about, you know, who does this anymore?
[00:09:10.987 --> 00:09:15.548]  Like, I went out to an electronic store, a music store, and the guy was like, who buys CDs anymore?
[00:09:15.568 --> 00:09:21.150]  I guess he has this trendy list on iTunes, or I was out at the store, and some guy was like, who pays with cash anymore?
[00:09:21.170 --> 00:09:27.912]  You know, because he has this little debit card that, you know, a magnetic strip could knock that thing out, and, you know, he won't be able to get his funds.
[00:09:27.952 --> 00:09:36.615]  But, you know, we live in this digital world where nobody wants to have any hard assets, so I guess those guys will be in a world of hurt if a grid-down situation actually occurs.
[00:09:37.415 --> 00:09:40.038]  So stay tuned, after this break we'll have more special reports.
[00:09:40.078 --> 00:09:44.162]  David Knight is going to be talking about the history of the Southern Poverty Law Center.
[00:09:44.182 --> 00:09:44.962]  You don't want to miss that.
[00:09:45.283 --> 00:09:48.526]  And also I'll be talking to Victoria Montgomery of Open Carry, Texas.
[00:09:48.546 --> 00:09:52.570]  She's going to be talking about the police showing up to people's houses who have tattoos of guns.
[00:09:52.850 --> 00:09:57.694]  You know, first it was, you can't have a high-capacity magazine, or you can't have a military-style rifle.
[00:09:58.034 --> 00:10:01.777]  Now, if you just have a tattoo of a firearm, the police will show up at your house.
[00:10:02.057 --> 00:10:03.238]  So stay tuned for both of those.
[00:10:03.258 --> 00:10:10.024]  But first, if you like this broadcast and you would like to see it continue, stop by PrisonPlanet.tv and get yourself a 15-day free trial.
[00:10:10.344 --> 00:10:15.969]  You can see the Alex Jones Show, the nightly news, the special reports, the rants, so much more right there at PrisonPlanet.tv.
[00:10:16.189 --> 00:10:18.531]  So stay tuned after this break for more special reports.
[00:10:29.915 --> 00:10:31.315]  My friends, we have done it.
[00:10:31.955 --> 00:10:38.057]  With Dr. Group's help, we have developed the ultimate male vitality supplement with eight concentrated superherbs.
[00:10:38.677 --> 00:10:44.178]  This is the answer to the globalist war on male vitality with the estrogen mimickers they've added to the food and the water supply.
[00:10:44.498 --> 00:10:50.719]  And now our test pilot, our Chuck Yeager, Dr. Edward Group, is here to test his greatest invention.
[00:10:50.940 --> 00:10:51.300]  Doctor?
[00:10:52.220 --> 00:10:52.880]  Thank you, Alex.
[00:10:53.260 --> 00:10:57.721]  I will now take two droppers to test this ultimate male vitality formula.
[00:11:00.646 --> 00:11:03.889]  Ladies and gentlemen, this is a momentous moment.
[00:11:05.070 --> 00:11:05.671]  Thank you, Dr. Groot.
[00:11:06.612 --> 00:11:08.874]  I will activate my muscles by doing push-ups.
[00:11:09.575 --> 00:11:10.736]  Ladies and gentlemen, this is it.
[00:11:11.457 --> 00:11:12.218]  This is the move.
[00:11:12.258 --> 00:11:13.659]  This is unprecedented.
[00:11:13.679 --> 00:11:16.502]  Ladies and gentlemen, we're going to see what happens right now.
[00:11:16.522 --> 00:11:17.403]  Oh my God!
[00:11:17.583 --> 00:11:18.264]  What the hell?
[00:11:18.424 --> 00:11:19.144]  Wait, wait, wait, wait!
[00:11:19.164 --> 00:11:20.105]  Get out of here!
[00:11:20.125 --> 00:11:20.646]  Shut this down!
[00:11:20.666 --> 00:11:21.447]  This is not safe!
[00:11:21.707 --> 00:11:22.528]  This is not... Hold on!
[00:11:22.728 --> 00:11:23.128]  Settle down!
[00:11:23.949 --> 00:11:24.730]  Get another doctor.
[00:11:24.770 --> 00:11:25.311]  Something's wrong.
[00:11:25.591 --> 00:11:26.232]  Something's wrong with him.
[00:11:26.272 --> 00:11:26.772]  Help him.
[00:11:26.792 --> 00:11:28.815]  Ladies and gentlemen, we did not intend for that to happen.
[00:11:28.915 --> 00:11:29.776]  I take it personally.
[00:11:29.996 --> 00:11:31.157]  Do not have those problems.
[00:11:31.818 --> 00:11:34.341]  Again, these are authorized verbs.
[00:11:34.721 --> 00:11:35.582]  Well known to be safe.
[00:11:36.963 --> 00:11:37.985]  Please, doctor.
[00:11:38.385 --> 00:11:39.226]  Doctor, wait a minute.
[00:11:39.426 --> 00:11:42.109]  Ladies and gentlemen, we're just going to cut the commercial for just a moment.
[00:11:42.329 --> 00:11:42.830]  Cut, cut, cut.
[00:11:42.890 --> 00:11:43.931]  Get everybody out of here.
[00:11:48.343 --> 00:11:49.644]  Super Male Vitality.
[00:11:50.125 --> 00:11:50.725]  It's awesome.
[00:11:51.206 --> 00:11:53.028]  Just not this awesome.
[00:11:53.408 --> 00:11:54.069]  Oh my God!
[00:11:54.269 --> 00:11:55.010]  What the hell?
[00:11:55.430 --> 00:11:58.153]  Ladies and gentlemen, the dramatization you've just seen is just that.
[00:11:58.713 --> 00:12:04.719]  It is satire to illustrate in a satirical way the incredible power of Super Male Vitality.
[00:12:05.856 --> 00:12:13.885]  It will not turn you into Conan the Barbarian, but it will help block some of the estrogen mimickers and reportedly let your glands produce the natural hormones your body needs.
