[00:00:19.588 --> 00:00:21.349]  Welcome to the InfoWars Nightly News.
[00:00:21.429 --> 00:00:25.291]  It is Friday, April 4th, 2014, and I'm Leigh Ann McAdoo.
[00:00:25.331 --> 00:00:26.271]  Here's what's coming up tonight.
[00:00:28.992 --> 00:00:34.495]  Tonight, a new report shows that the NSA is changing people's search habits.
[00:00:35.315 --> 00:00:39.597]  Then, reports of a Georgia officer pulling a gun on 5th graders.
[00:00:40.931 --> 00:00:44.675]  And Michigan police use military hardware to track phone calls.
[00:00:45.276 --> 00:00:48.499]  That's next, on the Info Wars Nightly News.
[00:00:49.300 --> 00:00:53.385]  The new service will be sucking in black boots as they kick you in the face.
[00:00:53.525 --> 00:00:56.007]  And then taking your shirt off when they shoot you in the chest.
[00:00:56.268 --> 00:00:57.389]  That'll be the patriotic duty.
[00:00:57.964 --> 00:00:59.905]  Well, thought crime is here.
[00:01:00.205 --> 00:01:04.986]  One week they're banning the word bossy, and another week they're banning questions altogether.
[00:01:05.366 --> 00:01:08.847]  At least that's when you're asking tough questions of authoritarians.
[00:01:09.387 --> 00:01:11.027]  This time, it's a Connecticut student.
[00:01:11.107 --> 00:01:17.109]  He was suspended for asking a governor questions about gun control during an appearance at a public forum.
[00:01:17.589 --> 00:01:24.611]  The student, Nicholas Saucier, approached Democratic Governor Danil Malloy after a campus event at his community college.
[00:01:25.111 --> 00:01:33.700]  He asked him to address his support for gun control legislation, which Saucier claims has negatively impacted his ammunition manufacturing business.
[00:01:34.340 --> 00:01:41.868]  Now, as this video shows, Saucier was polite and courteous and was simply asking legitimate questions of his elected representative.
[00:01:42.348 --> 00:01:45.712]  The governor, of course, declined to comment, got in a car and drove off.
[00:01:46.152 --> 00:01:56.298]  But the principal of the community college is seen trying to push Saucier away from the governor before calling campus police, claiming that he verbally attacked the governor.
[00:01:56.798 --> 00:01:57.319]  That's right.
[00:01:57.379 --> 00:02:01.821]  When you ask tough questions now, you are verbally attacking people.
[00:02:02.302 --> 00:02:08.546]  Now, Saucier was then charged with harassment and making threats, among other violations of the college's conduct policy.
[00:02:09.026 --> 00:02:12.008]  The college refused to review the video evidence of the incident.
[00:02:12.828 --> 00:02:22.457]  And he was suspended on the grounds that his continued presence at the school would present a danger to the person's property and or academic process of the college.
[00:02:23.017 --> 00:02:36.409]  Meanwhile, this is the academic process that violated his rights to due process by failing to allow him to show the video in his trial there at the college that proved that he was just
[00:02:36.889 --> 00:02:38.671]  He was exercising his First Amendment right.
[00:02:38.751 --> 00:02:40.232]  He wasn't harassing the governor.
[00:02:40.312 --> 00:02:42.294]  He was being polite and respectful.
[00:02:42.734 --> 00:02:46.357]  And they would not allow that to be shown.
[00:02:46.617 --> 00:02:48.739]  So much for academic process there.
[00:02:49.100 --> 00:02:54.745]  So not only did this college violate his First Amendment rights, but they violated his rights to due process.
[00:02:55.365 --> 00:02:59.429]  All because he was asking tough questions of his elected representative.
[00:02:59.909 --> 00:03:07.717]  So isn't this what colleges are supposed to be teaching students, educating them on how public policy works and how to engage in democracy?
[00:03:08.218 --> 00:03:09.379]  But no, not anymore.
[00:03:09.399 --> 00:03:18.489]  Not when your questions are the tough, real questions for authoritarians, when they counter the agenda of the establishment.
[00:03:19.090 --> 00:03:21.753]  Then you are being verbally abusive.
[00:03:22.133 --> 00:03:26.075]  But it's not just questions about the Second Amendment that are in danger.
[00:03:26.175 --> 00:03:29.897]  It's the entire Second Amendment itself that could be in jeopardy.
[00:03:30.598 --> 00:03:32.599]  In fact, the entire U.S.
[00:03:32.739 --> 00:03:40.383]  Constitution could be up for review after Michigan became the 34th state to vote in favor of a constitutional convention.
[00:03:40.963 --> 00:03:48.167]  It satisfies a rule that states America's founding document can be amended if two-thirds of state legislatures approve the measure.
[00:03:48.747 --> 00:04:04.977]  Now, while some would welcome the opportunity to amend the Constitution to institute fiscal conservatism, others fear the move could easily be hijacked to negate parts of the document that protect fundamental liberties such as the right to bear arms and freedom of speech.
[00:04:05.438 --> 00:04:11.842]  Now, of course, this would be an unprecedented move to amend the Constitution, and we already can see the writing on the wall.
[00:04:11.882 --> 00:04:16.825]  We already see that they are really doubling down on doing away with the Second Amendment, or at least
[00:04:17.125 --> 00:04:17.965]  We're good to go.
[00:04:43.653 --> 00:04:46.595]  Our right to bear arms is being infringed upon.
[00:04:46.995 --> 00:04:50.777]  Police are getting away with doing whatever they want with their guns.
[00:04:50.817 --> 00:04:53.318]  They can point it and shoot it whoever they want.
[00:04:53.398 --> 00:04:57.261]  Homeless men who aren't posing any threat and children.
[00:04:57.901 --> 00:05:03.184]  This time police in Georgia forced a group of fifth graders to the ground at gunpoint this week.
[00:05:03.644 --> 00:05:07.830]  As the kids were attempting to build a tree fort in their own neighborhood.
[00:05:08.511 --> 00:05:18.865]  According to 911 calls, a neighbor noticed the children chopping off tree limbs and said the activity was hurting the environment and creating tripping hazards.
[00:05:20.407 --> 00:05:28.392]  This, of course, had the police, who arrived at the scene to find 11-year-old Amari Grant and his friends playing in a small patch of trees.
[00:05:29.112 --> 00:05:37.877]  This prompted at least one officer to reportedly draw his firearm and force the boys to the ground, as if they were robbing a bank or something.
[00:05:38.658 --> 00:05:45.404]  I was thinking that I don't want to be shot today, so I just listened to what they said immediately as they said.
[00:05:46.125 --> 00:05:51.289]  So of course that's complete insanity when the police are pointing guns at our children.
[00:05:51.449 --> 00:05:54.051]  At least the little boy didn't get shot this time.
[00:05:54.492 --> 00:06:01.478]  But the nosy neighbor who called 911 and reported these environmental hazards, she was pretty surprised to find out that that
[00:06:01.798 --> 00:06:06.745]  A little nanny state phone call resulted in a gun being pointed at these kids.
[00:06:06.785 --> 00:06:17.058]  I'm sure that wasn't the effect she was going for, but that's what's absolutely ridiculous about this is that they are building this prison up around us and we're just, you know, helping them.
[00:06:17.899 --> 00:06:18.259]  I don't know.
[00:06:33.067 --> 00:06:37.168]  And then the cop tells 26-year-old Donrel Bro that he is going to be arrested.
[00:06:37.688 --> 00:06:39.969]  Bro reacts by saying, you're scaring me.
[00:06:40.049 --> 00:06:42.650]  And he's asking the cop, why is he entering his home?
[00:06:42.710 --> 00:06:43.870]  Why is he being arrested?
[00:06:44.370 --> 00:06:46.311]  And Bro asks the officer his name.
[00:06:46.751 --> 00:06:49.091]  The cop responds, I'm not answering you.
[00:06:49.491 --> 00:06:50.512]  You answer to me.
[00:06:50.872 --> 00:06:53.752]  Before tackling Bro and attempting to handcuff him.
[00:06:54.253 --> 00:06:57.854]  And he says, you're under arrest for resisting an officer.
[00:06:57.874 --> 00:06:59.394]  Now the man goes on to
[00:06:59.614 --> 00:07:06.276]  Beg the officer, please don't shoot me, please don't shoot me, I'm scared, I'm scared, I'll do whatever you say.
[00:07:06.296 --> 00:07:12.418]  And the cop then, he goes on to cuff the man, he's like, I'm sorry, I'll do whatever you say.
[00:07:12.638 --> 00:07:15.159]  Clearly not resisting arrest, clearly not.
[00:07:15.219 --> 00:07:17.259]  He's like, what are you doing in my home?
[00:07:17.299 --> 00:07:17.959]  What is happening?
[00:07:18.480 --> 00:07:22.741]  He went on to be charged with resisting arrest and assaulting an officer.
[00:07:22.821 --> 00:07:25.802]  The officer never did say why he was there or what happened.
[00:07:27.102 --> 00:07:34.469]  Keep the cameras rolling because hopefully whatever this video evidence can be presented to show that this man wasn't resisting arrest.
[00:07:34.509 --> 00:07:35.350]  He wasn't doing anything.
[00:07:35.370 --> 00:07:45.540]  But that's what happens is the cops just do whatever they want and it's their word against yours and they'll just throw all kinds of charges at you and hoping that you'll just take a plea or something.
[00:07:45.940 --> 00:07:46.981]  But this is where we're at.
[00:07:47.201 --> 00:07:48.122]  Out of control police.
[00:07:48.863 --> 00:07:51.564]  And that's because the tyranny starts at the top.
[00:07:51.724 --> 00:07:58.106]  Why are they going to obey the law and uphold their oath if the people at the very top are not?
[00:07:58.446 --> 00:08:04.528]  And if we here on the local level are not taking our police to count, then why are they ever going to stop?
[00:08:04.788 --> 00:08:07.869]  Why are they ever going to stop if we don't stand up to tyranny?
[00:08:08.210 --> 00:08:14.972]  And now, of course, we've got the prospect of a constitutional convention to try and infringe on our rights even more.
[00:08:15.792 --> 00:08:20.694]  But it's not like any of those who are in power are obeying the Constitution anyway.
[00:08:21.194 --> 00:08:25.036]  They're going to get away with as much as people will let them.
[00:08:25.516 --> 00:08:33.559]  Now again, we have here in Michigan, the police there are going to soon be using a hailstorm device to track people's cell phone calls.
[00:08:33.919 --> 00:08:42.063]  Now this is similar to the Stingray cell phone tracking system we reported on earlier this year that's secretly being used by police in Florida and California.
[00:08:42.623 --> 00:08:50.907]  The Department of Justice issued a memorandum in 2011 admitting that the use of the device constituted a Fourth Amendment search and seizure.
