[00:00:19.463 --> 00:00:20.945]  Welcome to the InfoWars Nightly News.
[00:00:21.005 --> 00:00:21.665]  I'm David Knight.
[00:00:21.725 --> 00:00:23.167]  It's Monday, June 16, 2014.
[00:00:25.189 --> 00:00:36.740]  Now, in the news today, we see a combination of two factors, both of them designed to take America down, economically as well as socially, culturally, a total collapse.
[00:00:37.240 --> 00:00:40.844]  I think this is highlighted by the article we have on InfoWars today from Michael Snyder.
[00:00:41.425 --> 00:00:42.726]  The United States of debt.
[00:00:43.166 --> 00:00:47.569]  Total debt in America hits a new record high of nearly 60 trillion dollars.
[00:00:47.630 --> 00:00:54.114]  Now, in the article, he points out just exactly how much money that is, because you can't get your head around the numbers.
[00:00:54.795 --> 00:00:56.916]  Billions, especially trillions.
[00:00:56.956 --> 00:01:10.406]  He said, for example, if you started spending 80 million dollars every single day, since the time of Christ, you still would not have spent 59.4 trillion dollars, which is the amount of the debt.
[00:01:10.926 --> 00:01:17.155]  Then to put it in another perspective, he says, 40 years ago, the United States was just merely $2.2 trillion in debt.
[00:01:17.175 --> 00:01:18.837]  Now, in 40 years, we have made that 27 times larger.
[00:01:25.037 --> 00:01:26.338]  So what is it that's doing that?
[00:01:26.559 --> 00:01:28.821]  Well, it's a massive warfare state.
[00:01:29.301 --> 00:01:41.053]  We should think about that as we see the collapse in Iraq and we reflect on the policies that brought us there, the lies, the distortions that brought us there, and the futility of what we've done in every one of these continuous wars
[00:01:41.713 --> 00:01:43.333]  Going back to the end of World War II.
[00:01:43.793 --> 00:01:47.234]  And we're going to look in the program as to, of course, who benefits from that.
[00:01:47.354 --> 00:01:49.154]  It's very clear who benefits from that.
[00:01:49.554 --> 00:01:52.495]  It is not an argument about the incompetence of government.
[00:01:52.835 --> 00:01:56.696]  It's about how government is being manipulated for certain people to make money.
[00:01:57.036 --> 00:02:03.217]  And they don't care what the cost is, either in debt or in the American blood of soldiers who die for their policies.
[00:02:03.797 --> 00:02:05.077]  But there's another part of that now.
[00:02:06.017 --> 00:02:09.138]  And of course, it's not just the warfare state, it's the welfare state.
[00:02:09.804 --> 00:02:16.460]  And Obama has been doing everything he can to expand the welfare state, but the collapse just isn't happening quickly enough.
[00:02:17.023 --> 00:02:23.445]  Now, understand that both open borders and welfare states, either one of those can destroy a country.
[00:02:23.825 --> 00:02:27.287]  Uncontrolled immigration, uncontrolled welfare, either one of those will do it.
[00:02:27.747 --> 00:02:30.228]  Together, they will do it very quickly.
[00:02:30.248 --> 00:02:41.892]  And that's what we see happening now, by design, as people in the Border Patrol unions are pointing out, as employees for the Department of Homeland Security is pointing out, and of course, they have been gagged with criminal threats.
[00:02:42.512 --> 00:02:43.333]  For talking to people.
[00:02:43.714 --> 00:02:45.296]  That's what our government does.
[00:02:45.756 --> 00:02:47.158]  No longer any transparency.
[00:02:47.238 --> 00:02:48.560]  No longer any accountability.
[00:02:48.600 --> 00:02:55.969]  Instead, anybody in any part of the government is threatened with dismissal or even imprisonment if they talk about the policies.
[00:02:56.009 --> 00:02:58.412]  But these policies need to be talked about.
[00:02:58.773 --> 00:03:01.236]  Let's look at what's happening at the border, for example.
[00:03:01.716 --> 00:03:11.867]  We see today in reporters from Infowars that have gone down to the border here in Texas, which is a major entry point, they say church groups now are shipping illegals deeper into the United States.
[00:03:12.447 --> 00:03:17.513]  Now, these are the Obama anchor children, the tools of the collapse, and as they're pointing out,
[00:03:18.413 --> 00:03:24.499]  This is a Department of Homeland Security person said that they cannot get any attention or relief down here.
[00:03:24.559 --> 00:03:26.741]  The agent wrote to us last week in a distressing letter.
[00:03:27.322 --> 00:03:40.715]  Prior to the DHS officialdom imposing an official gag order threatening criminal charges for agents who dare speak out, he said, however, prior to that, we desperately need immediately manpower, resources, and a firm support of Americans.
[00:03:40.755 --> 00:03:42.297]  This is de facto amnesty.
[00:03:42.677 --> 00:03:51.065]  The President and the Secretary of Homeland Security will ignore this issue as long as possible in order to let as many illegal aliens gain entry into the United States as possible.
[00:03:51.526 --> 00:03:58.613]  Now what they saw there when they were monitoring this at a bus station in McAllen, Texas, they saw these children now being taken by church groups.
[00:03:58.673 --> 00:04:01.395]  And so the question is, is this an act of compassion?
[00:04:01.535 --> 00:04:03.137]  Is it misguided compassion?
[00:04:03.597 --> 00:04:05.179]  Is it really helping these children?
[00:04:05.934 --> 00:04:16.962]  I would point out that what you need to think about is the instructions that you get in an airline when they tell you that if you're traveling with children, if there's an emergency, the oxygen masks will drop down and they tell you what to do.
[00:04:17.342 --> 00:04:19.563]  They tell you to first put it on yourself.
[00:04:20.104 --> 00:04:20.384]  Why?
[00:04:20.764 --> 00:04:21.965]  So that you can help these children.
[00:04:22.634 --> 00:04:39.081]  We have seen over and over again the compassion of Christians who go to other countries, try to help them, create an infrastructure, get water, do things necessary to live in that country, to help themselves, to lift themselves up, to teach them essentially how to fish rather than just giving them a fish.
[00:04:39.611 --> 00:04:43.314]  We've seen Christians go out of their way to adopt children from foreign lands.
[00:04:43.334 --> 00:04:44.735]  A multi-year process.
[00:04:44.835 --> 00:04:47.337]  Tens of thousands of dollars typically to get this through.
[00:04:47.357 --> 00:04:49.278]  So it's not an issue of compassion.
[00:04:49.578 --> 00:04:51.940]  It's an issue of misguided compassion.
[00:04:52.280 --> 00:04:59.186]  A compassion that is misguided is going to take down this country because the purpose of this is a Cloward and Piven strategy.
[00:04:59.226 --> 00:05:00.527]  We've talked about this many times.
[00:05:00.907 --> 00:05:02.048]  Alex has mentioned it many times.
[00:05:02.128 --> 00:05:03.349]  It goes back to 1966, nearly 50 years ago.
[00:05:05.808 --> 00:05:21.058]  And what these two economists, these two social politicians, the socialists, had put together was a policy where they said, we need to destroy the United States economy via a welfare state so we can then rebuild it into our socialist utopia.
[00:05:21.639 --> 00:05:26.142]  This is tantamount to what was said in the Captain America movie, for example.
[00:05:26.182 --> 00:05:30.685]  The villain says to Captain America, we need to destroy the society so we can rebuild it the way we want it.
[00:05:31.238 --> 00:05:35.922]  And that's exactly what Chairman Mao did in China with his Cultural Revolution.
[00:05:35.963 --> 00:05:40.567]  He essentially destroyed the economy, saying that he could then rebuild it in his own image.
[00:05:40.807 --> 00:05:47.073]  But there's another aspect of it, and this is what Christians really need to think about as well, and that is Plato's Republic.
[00:05:47.093 --> 00:05:48.054]  For the longest time,
[00:05:48.934 --> 00:05:55.176]  Authoritarian governments and dictators have always said, I want the children at as young an age as possible so that they're mine.
[00:05:55.616 --> 00:06:12.581]  Now we see these children being brought in, treated better than any Americans, treated far better than the veterans, who are not housed in military facilities, but these children are brought in and housed in military facilities at very nice accommodations compared to what we do for Native Americans, for veterans in America.
[00:06:13.161 --> 00:06:14.362]  What are these children going to see?
[00:06:14.422 --> 00:06:18.603]  Well, first of all, they're going to see a government that looks after their every need as far as they're concerned.
[00:06:19.076 --> 00:06:21.677]  They're also going to be separated from their family.
[00:06:21.717 --> 00:06:24.779]  This is something that's very new, the number of young children that are coming in.
