[00:00:19.272 --> 00:00:20.712]  Welcome to the InfoWars Nightly News.
[00:00:20.832 --> 00:00:24.413]  It's Monday, March 3rd, 2014, and here are our top stories.
[00:00:26.614 --> 00:00:34.376]  Tonight, the trade war that threatens Europe, and the FDA's plan to monitor social media.
[00:00:34.836 --> 00:00:37.897]  That's next on the InfoWars Nightly News.
[00:00:38.637 --> 00:00:44.779]  Ask what you can do for the New World Order, you can work while we finish building the technocracy, and then you can die!
[00:00:44.799 --> 00:00:47.800]  And we're going to enjoy watching you die!
[00:00:49.261 --> 00:00:58.892]  Well, it's been said that war is the lifeblood of the state, and of course the Obama regime has been trying to start wars in Libya, Egypt, and tried to start it in Syria last year.
[00:00:59.552 --> 00:01:01.695]  Now it looks like they're going for a Cold War.
[00:01:02.015 --> 00:01:04.257]  That's right, going head-to-head with the Russians.
[00:01:04.898 --> 00:01:10.063]  We've had hot wars between surrogates, now they want a cold war, and now they're adding a trade war.
[00:01:10.103 --> 00:01:15.147]  As Paul Joseph Watson pointed out today, Gazprom is threatening to disrupt gas supplies to Europe.
[00:01:15.587 --> 00:01:29.520]  Russian-controlled natural gas giant Gazprom has threatened to disrupt gas supplies to Europe following warnings by John Kerry and others that harsh economic sanctions would be imposed on Moscow as the Ukraine crisis threatens to spiral into a trade war.
[00:01:30.160 --> 00:01:35.143]  Yes, not just Kerry can make economic threats, Russia can play the same game.
[00:01:35.503 --> 00:01:44.488]  And as he points out here in the article, he says, although the warning of a gas disruption to Europe is not being characterized as political payback, it would be naive to think otherwise.
[00:01:44.528 --> 00:01:55.874]  The Financial Times describes Gazprom's monopoly as a formidable weapon to deploy against Ukraine, noting that conflict with Russia would imperil one of the transit routes for gas to Europe.
[00:01:56.474 --> 00:02:03.658]  Now, Gazprom's announcement also follows these threats from John Kerry, of course, that he's going to isolate Russia economically.
[00:02:04.719 --> 00:02:14.104]  But we also see that a central banker is taking the company that actually transmits the gas across the Ukraine, and he's already putting that on the auction block.
[00:02:14.484 --> 00:02:21.108]  In a story from Kurt Nemo, he says the central banker, PM, says that Ukraine is ready for IMF auction block.
[00:02:22.128 --> 00:02:29.351]  This is another sign that what we're going to see here is a banker dictatorship selling off the assets of the country.
[00:02:30.131 --> 00:02:38.254]  On Monday, the central banker, the prime minister now of post-coup Ukraine, has signaled that the IMF is going to have a fire cell.
[00:02:38.694 --> 00:02:47.637]  Of course, the first one on the block is going to be this company that's going to be transporting the natural gas, but maybe Russia's going to beat them to it and cut the natural gas off.
[00:02:48.357 --> 00:02:53.283]  As they're saying here, the National Oil and Gas Company of Ukraine will be put on the auction block.
[00:02:53.583 --> 00:02:59.430]  The pipelines are used to transit Russian gas to 18 European countries, including France and Italy.
[00:02:59.950 --> 00:03:02.513]  Now listen to this quote from Forbes Magazine.
[00:03:03.254 --> 00:03:05.655]  This is an interview with Vladimir Signorelli.
[00:03:05.715 --> 00:03:15.777]  He's president of an investment firm called Bretton Woods Research LLC, and he told Forbes that Yatsenyuk is the kind of technocrat you want if you want austerity.
[00:03:15.817 --> 00:03:16.737]  We've heard that before.
[00:03:17.077 --> 00:03:23.019]  He says, with a veneer of professionalism, he's the type of guy who can hobnob with the European elite.
[00:03:23.559 --> 00:03:25.220]  A Mario Monti type.
[00:03:25.540 --> 00:03:27.901]  Unelected and willing to do the IMF's bidding.
[00:03:28.161 --> 00:03:28.921]  Exactly.
[00:03:29.281 --> 00:03:35.864]  You remember the person that he's talking about, Mario Monti, he's the guy they kind of sarcastically called Super Mario.
[00:03:35.964 --> 00:03:41.986]  He's a banker who was put in place in Italy just like we had another Goldman Sachs banker put in place in Greece.
[00:03:42.506 --> 00:04:00.690]  These bankers come in, they depose the elected officials of these countries, and then enact these austerity programs, which, by the way, always work out to the advantage of the IMF and the central bankers of other countries, as well as the large banks like Goldman Sachs.
[00:04:00.750 --> 00:04:04.631]  And this is what we see happening now here in Russia and the Ukraine.
[00:04:06.072 --> 00:04:08.575]  The same thing has been happening here in America, however.
[00:04:08.715 --> 00:04:21.229]  Just looking at people's reactions to Obamacare, finally they're catching on to the fact that Obamacare is really something that was written for the insurance companies, not for the people of America.
[00:04:22.931 --> 00:04:25.153]  Our health care auctioned off here in America.
[00:04:25.193 --> 00:04:32.978]  They may be auctioning off the gas transit lines in the Ukraine, but we've had our health care auctioned off here to the highest bidder.
[00:04:33.318 --> 00:04:36.500]  That would be the insurance companies that are in bed with Obama.
[00:04:36.961 --> 00:04:42.224]  One-third of Americans are now saying that Obamacare has had a negative personal impact on them.
[00:04:42.264 --> 00:04:44.586]  This is a story on InfoWars from Kurt Nemo.
[00:04:44.626 --> 00:04:50.730]  He points out that 33% of respondents in a survey says that the law has hurt them directly.
[00:04:50.830 --> 00:04:51.730]  Earlier this year it was just 29%.
[00:04:53.071 --> 00:04:56.535]  Only 14% have said that the plan helps them.
[00:04:57.195 --> 00:04:58.636]  Where do you want to be if you're a politician?
[00:04:58.656 --> 00:05:03.741]  Do you want to be with the 86% of the people, or do you want to be with the 14% of the people?
[00:05:04.322 --> 00:05:07.685]  Hopefully, hopefully we're going to see this roll back just as Ted Cruz said.
[00:05:07.985 --> 00:05:10.007]  He thinks he's going to get it repealed, every bit of it.
[00:05:10.367 --> 00:05:14.231]  That will happen if we can throw out the people, both Democrat and Republican,
[00:05:14.751 --> 00:05:16.112]  Who put in Obamacare.
[00:05:16.552 --> 00:05:22.817]  This is nothing but a massive transfer of wealth, not from one class of America, not from the middle class to the poor.
[00:05:22.897 --> 00:05:27.980]  This is a transfer of wealth from everyone in America to the insurance companies.
